Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4615.6 at 16:40 9/8/2010  Report at 19:05 Monday 9/8/2010. Processed 19:22 Monday 9/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Eastland Medical opt may11,EMSO,0.008,0.4,100.00,,,,,,,,
BKM Management,BKM,0.008,0.3,60.00,,,,,,,,
Medic Vision Ltd,MVH,0.025,0.9,56.25,,,,,,,,
Viento Grp Ltd,VIE,0.16,5,45.45,,,,,,,,
Autodom Ltd,AIE,0.062,1.6,34.78,,,,,,,,
Overseas & Gen cdi,OGL,0.24,5,26.32,,,,,,,,
ECO Quest,ECQ,0.095,1.9,25.00,,,,,,,,
PharmAust Ltd opt mar12,PAAO,0.011,0.2,22.22,,,,,,,,
Structural Monitor cdi,SMN,0.012,0.2,20.00,,,,,,,,
Hutchison,HTA,0.125,2,19.05,,,,,,,,
Grandbridge Ltd,GBA,0.32,5,18.52,,,,,,,,
E-Com Multi Ltd,ECE,0.007,0.1,16.67,,,,,,,,
Elders Ltd,ELD,0.585,8,15.84,,,,,,,,
Enviromission Ltd,EVM,0.031,0.4,14.81,,,,,,,,
Elders Ltd hybrids,ELDPA,46.50,599.7,14.81,,,,,,,,
Saferoads Hldgs,SRH,0.55,7,14.58,,,,,,,,
Savcor Grp Ltd,SAV,0.16,2,14.29,,,,,,,,
Marbletrend Grp,MBD,0.069,0.8,13.11,,,,,,,,
Aeris Environmental,AEI,0.09,1,12.50,,,,,,,,
Hydrotech Inter,HTI,0.009,0.1,12.50,,,,,,,,
ISS Grp Ltd,ISS,0.19,2,11.76,,,,,,,,
Aacl Hldgs Ltd,AAY,0.08,0.8,11.11,,,,,,,,
Jumbuck Entertain,JMB,0.20,2,11.11,,,,,,,,
Kip McGrath Edu Cntr,KME,0.30,3,11.11,,,,,,,,
Panorama Synergy,PSY,0.15,1.5,11.11,,,,,,,,
Vision Grp Hldgs,VGH,0.25,2.5,11.11,,,,,,,,
Eastland Medical,EMS,0.051,0.5,10.87,,,,,,,,
Ainsworth Game Tech,AGI,0.094,0.9,10.59,,,,,,,,
Globe Intl,GLB,0.68,6,9.68,,,,,,,,
Argus Solutions,ASV,0.06,0.5,9.09,,,,,,,,
Eastland Medical opt jun11,EMSOB,0.024,0.2,9.09,,,,,,,,
Village Roadshow,VRL,2.31,19,8.96,,,,,,,,
Mesbon China Nylon,MES,0.125,1,8.70,,,,,,,,
