Market Action,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5511.5 at 2015-01-27T16:38:06. Report at Tuesday, January 27, 2015. Processed Wednesday at 2015-01-28T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
Eneabba Gas,ENB,.025,+.9,+56.25,,
WAM Research opt jun15,WAXO,.015,+.5,+50.00,,
Aspermont,ASP,.02,+.5,+33.33,,
Brain Resource,BRC,.28,+6.5,+30.23,,
Medigard,MGZ,.045,+1,+28.57,,
PLD Corp,PLD,.005,+.1,+25.00,,
Future Generation Inv opt sep16,FGXO,.069,+1.3,+23.21,,
Antisense Therapeutic opt jan17,ANPO,.039,+.7,+21.87,,
JCurve Solutions,JCS,.014,+.2,+16.67,,
Shoply,SHP,.014,+.2,+16.67,,
Collaborate Corp opt apr17,CL8O,.008,+.1,+14.29,,
iProperty Grp,IPP,2.96,+32,+12.12,,
Elders,ELD,3.49,+36,+11.50,,
Aust Careers Network,ACO,1.78,+18,+11.25,,
Kollakorn Corp,KKL,.01,+.1,+11.11,,
Regeneus,RGS,.175,+1.5,+9.37,,
ASF Grp,AFA,.24,+2,+9.09,,
Prima BioMed opt jun17,PRRO,.012,+.1,+9.09,,
Aeris Environmental,AEI,.26,+2,+8.33,,
iCar Asia,ICQ,1.04,+7.5,+7.77,,
Sunbridge Grp,SBB,.07,+.5,+7.69,,
Vortex Pipes,VTX,.014,+.1,+7.69,,
Bisalloy Steel,BIS,.36,+2.5,+7.46,,
ResMed Inc cdi,RMD,8.38,+58,+7.44,,
Azure Healthcare,AZV,.29,+2,+7.41,,
Biotron opt sep16,BITO,.044,+.3,+7.32,,
Clean Seas Tuna,CSS,.077,+.5,+6.94,,
Cellnet Grp,CLT,.31,+2,+6.90,,
QV Equities opt mar16,QVEO,.049,+.3,+6.52,,
ImpediMed,IPD,.855,+5,+6.21,,
Paragon Care,PGC,.43,+2.5,+6.17,,
Prima BioMed,PRR,.035,+.2,+6.06,,
TTG Fintech cdi,TUP,.44,+2.5,+6.02,,
ETFS Physical PM Bskt,ETPMPM,124.08,+673,+5.73,,
US Masters Res Prop Fd unt,URF,2.22,+12,+5.71,,
Unilife Corp cdi,UNS,.95,+5,+5.56,,
Ainsworth Game Tech,AGI,2.86,+15,+5.54,,
WAM Active,WAA,1.245,+6.5,+5.51,,
Ellex Medical Lasers,ELX,.29,+1.5,+5.45,,
MGM Wireless,MWR,1.19,+6,+5.31,,
Prophecy Int'l,PRO,.60,+3,+5.26,,
SEALINK Travel Grp,SLK,2.21,+11,+5.24,,
Nufarm,NUF,5.64,+28,+5.22,,
Codan,CDA,.81,+4,+5.19,,
Asian Masters Fund,AUF,1.35,+6.5,+5.06,,
Acrux,ACR,1.57,+7.5,+5.02,,
Carnegie Wave Energy,CWE,.063,+.3,+5.00,,
RISES - MINING,,
Titan Energy opt may15,TTEO,.002,+.1,+100.0,,
Acacia Coal,AJC,.003,+.1,+50.00,,
NuCoal Res,NCR,.014,+.4,+40.00,,
Tanga Resources,TRL,.035,+1,+40.00,,
Crest Min,CTT,.004,+.1,+33.33,,
Hill End Gold,HEG,.004,+.1,+33.33,,
Indo Mines,IDO,.02,+.5,+33.33,,
Lodestar Min opt mar16,LSRO,.004,+.1,+33.33,,
Sihayo Gold,SIH,.013,+.3,+30.00,,
Liberty Resources,LBY,.018,+.4,+28.57,,
Boulder Steel,BGD,.01,+.2,+25.00,,
New Talisman Gold,NTL,.01,+.2,+25.00,,
Peninsula Energy opt dec15,PENOC,.005,+.1,+25.00,,
Ram Resources,RMR,.005,+.1,+25.00,,
Resource Star,RSL,.005,+.1,+25.00,,
Lachlan Star,LSA,.029,+.5,+20.83,,
Athena Res,AHN,.012,+.2,+20.00,,
Clancy Explore,CLY,.012,+.2,+20.00,,
Terrain Minerals,TMX,.006,+.1,+20.00,,
FAR,FAR,.097,+1.6,+19.75,,
Minquest,MNQ,.02,+.3,+17.65,,
West Wits Min,WWI,.007,+.1,+16.67,,
Liquefied Natural,LNG,3.05,+43,+16.41,,
Black Oak Minerals,BOK,.435,+6,+16.00,,
Ausgold,AUC,.037,+.5,+15.62,,
Stellar Res,SRZ,.03,+.4,+15.38,,
Swala Energy,SWE,.115,+1.5,+15.00,,
Metminco,MNC,.008,+.1,+14.29,,
Orinoco Gold,OGX,.08,+1,+14.29,,
1-Page,1PG,1.08,+13,+13.68,,
Krakatoa Res,KTA,.09,+1,+12.50,,
Lodestar Min,LSR,.009,+.1,+12.50,,
Samson Oil & Gas,SSN,.009,+.1,+12.50,,
Stratum Metals,SXT,.009,+.1,+12.50,,
Tlou Energy,TOU,.28,+3,+12.00,,
Alara Res,AUQ,.01,+.1,+11.11,,
Celamin Hldgs,CNL,.01,+.1,+11.11,,
Focus Minerals,FML,.01,+.1,+11.11,,
Talisman Min,TLM,.15,+1.5,+11.11,,
