Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4676.1 at 16:47 16/12/2009  Report at 19:05 Wednesday 16/12/2009. Processed 19:23 Wednesday 16/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Skilled Grp Ltd,SKE,1.81,10,5.85,,,,,,,,
Progen Pharmaceutic,PGL,0.55,3,5.77,,,,,,,,
Compumedics Ltd,CMP,0.185,1,5.71,,,,,,,,
Comtel Corp Ltd,CMO,0.019,0.1,5.56,,,,,,,,
iShares MSCI Japan cdi 1:1,IJP,11.21,59,5.56,,,,,,,,
Westoz Inv Ltd,WIC,1.14,6,5.56,,,,,,,,
Wilson Htm Invest,WIG,1.90,10,5.56,,,,,,,,
Alchemia Ltd,ACL,0.595,3,5.31,,,,,,,,
Ainsworth Game Tech,AGI,0.20,1,5.26,,,,,,,,
Hastie Grp Ltd,HST,1.74,8.5,5.14,,,,,,,,
PaperlinX Ltd,PPX,0.615,3,5.13,,,,,,,,
Aust Ethical,AEF,31.00,150,5.08,,,,,,,,
MINING RISES,,,,,,,,,,,,
Monitor Energy opt aug11,MHLO,0.002,0.1,100.00,,,,,,,,
Colonial Res,CLN,0.19,9,90.00,,,,,,,,
Monitor Energy,MHL,0.01,0.4,66.67,,,,,,,,
Grand Gulf Energy,GGE,0.008,0.3,60.00,,,,,,,,
Eleckra Mines opt jun11,EKMO,0.06,1.8,42.86,,,,,,,,
Mount Burgess Min,MTB,0.021,0.6,40.00,,,,,,,,
Gondwana Res opt jun10,GDAOC,0.008,0.2,33.33,,,,,,,,
Global Nickel Invest,GNI,0.064,1.4,28.00,,,,,,,,
United Orogen opt aug10,UOGO,0.005,0.1,25.00,,,,,,,,
Elemental Min,ELM,0.44,8,22.22,,,,,,,,
Blackham Res opt oct11,BLKO,0.085,1.5,21.43,,,,,,,,
Aust Oriental,AOM,0.006,0.1,20.00,,,,,,,,
Lincoln Min opt jun10,LMLO,0.12,2,20.00,,,,,,,,
Red Sky Energy opt sep11,ROGOA,0.019,0.3,18.75,,,,,,,,
Robust Res,ROL,1.40,21.5,18.14,,,,,,,,
Vital Metals Ltd,VML,0.095,1.4,17.28,,,,,,,,
Genesis Res,GES,0.175,2.5,16.67,,,,,,,,
Geopacific Res,GPR,0.037,0.5,15.62,,,,,,,,
Trafford Res,TRF,0.485,6.5,15.48,,,,,,,,
Genesis Min,GMD,0.15,2,15.38,,,,,,,,
Lakes Oil NL,LKO,0.008,0.1,14.29,,,,,,,,
Magna Min NL,MAN,0.008,0.1,14.29,,,,,,,,
Republic Gold Ltd opt jun11,RAUOA,0.008,0.1,14.29,,,,,,,,
Resource And Invest,RNI,0.08,1,14.29,,,,,,,,
Sunset Energy Ltd,SEY,0.165,2,13.79,,,,,,,,
Antares Energy,AZZ,0.44,5,12.82,,,,,,,,
Apollo Gas Ltd,AZO,0.45,5,12.50,,,,,,,,
Contl Coal Ltd opt feb13,CCCO,0.018,0.2,12.50,,,,,,,,
Diatreme Res,DRX,0.135,1.5,12.50,,,,,,,,
Emerald Oil & Gas,EMR,0.045,0.5,12.50,,,,,,,,
Aurora Min Ltd,ARM,0.75,8,11.94,,,,,,,,
Contl Coal Ltd,CCC,0.048,0.5,11.63,,,,,,,,
Atom Energy Ltd,AXY,0.098,1,11.36,,,,,,,,
Aust Oil Co,AOC,0.10,1,11.11,,,,,,,,
Global Iron Ltd,GFE,0.20,2,11.11,,,,,,,,
Amadeus Energy,AMU,0.255,2.5,10.87,,,,,,,,
Beach Energy Ltd opt jun10,BPTO,0.021,0.2,10.53,,,,,,,,
Stanmore Coal Ltd,SMR,0.38,3.5,10.14,,,,,,,,
3D Res Ltd,DDD,0.022,0.2,10.00,,,,,,,,
Pelican Res,PEL,0.022,0.2,10.00,,,,,,,,
Quantum Res,QUR,0.022,0.2,10.00,,,,,,,,
Samson Oil & Gas,SSN,0.011,0.1,10.00,,,,,,,,
Zedex Min fpo nz,ZDX,0.11,1,10.00,,,,,,,,
Anchor Res,AHR,0.175,1.5,9.37,,,,,,,,
Jupiter Energy,JPR,0.06,0.5,9.09,,,,,,,,
Gold One Int Ltd,GDO,0.315,2.5,8.62,,,,,,,,
Beacon Min opt aug10,BCNOA,0.013,0.1,8.33,,,,,,,,
Gleneagle Gold,GLN,0.026,0.2,8.33,,,,,,,,
Resource Generation,RES,0.39,3,8.33,,,,,,,,
Barra Res,BAR,0.092,0.7,8.24,,,,,,,,
Adelphi Energy,ADI,0.135,1,8.00,,,,,,,,
Bougainville Copper,BOC,0.56,4,7.69,,,,,,,,
Cougar Metals NL,CGM,0.028,0.2,7.69,,,,,,,,
Transerv Energy,TSV,0.014,0.1,7.69,,,,,,,,
Castlemaine,CGT,0.043,0.3,7.50,,,,,,,,
Energy And Min,EMA,0.22,1.5,7.32,,,,,,,,
Carrick Gold Ltd,CRK,0.97,6.5,7.18,,,,,,,,
Intec Ltd,INL,0.015,0.1,7.14,,,,,,,,
Strzelecki Metals opt aug10,STZO,0.015,0.1,7.14,,,,,,,,
Lincoln Min,LML,0.385,2.5,6.94,,,,,,,,
Falcon Min Ltd,FCN,0.235,1.5,6.82,,,,,,,,
Callabonna Uranium,CUU,0.017,0.1,6.25,,,,,,,,
GBM Rsources Ltd,GBZ,0.26,1.5,6.12,,,,,,,,
Sth Boulder Mines,STB,0.26,1.5,6.12,,,,,,,,
Centamin Egypt,CNT,2.15,12,5.91,,,,,,,,
Tasman Res Ltd,TAS,0.091,0.5,5.81,,,,,,,,
Meridian Min,MII,0.074,0.4,5.71,,,,,,,,
Zamia Gold Mines,ZGM,0.037,0.2,5.71,,,,,,,,
Centrex Metals,CXM,0.66,3.5,5.60,,,,,,,,
Orion Gold NL,ORN,0.058,0.3,5.45,,,,,,,,
Zimplats Hldgs,ZIM,11.60,60,5.45,,,,,,,,
Hemisphere Res,HEM,0.49,2.5,5.38,,,,,,,,
WCP Res Ltd,WCP,0.10,0.5,5.26,,,,,,,,
Golden Cross,GCR,0.021,0.1,5.00,,,,,,,,
Hemisphere Res opt mar10,HEMO,0.315,1.5,5.00,,,,,,,,
India Res,IRL,0.042,0.2,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
BioProspect Ltd opt mar10,BPOOB,0.001,-0.2,-66.67,,,,,,,,
World Wide Ent Grp,WWG,0.115,-6.5,-36.11,,,,,,,,
Xceed Capital Ltd,XCD,0.013,-0.7,-35.00,,,,,,,,
Sino Strategic Intl,SSI,0.38,-19.5,-33.91,,,,,,,,
Wavenet Intl,WAL,0.13,-5,-27.78,,,,,,,,
Breville Grp Ltd,BRG,1.55,-59,-27.57,,,,,,,,
C @ Ltd opt apr12,CEOO,0.003,-0.1,-25.00,,,,,,,,
Medigard Ltd,MGZ,0.10,-3,-23.08,,,,,,,,
NewSat Ltd,NWT,0.004,-0.1,-20.00,,,,,,,,
AWH Corp Ltd,AWL,0.005,-0.1,-16.67,,,,,,,,
Carbon Conscious,CCF,0.28,-5,-15.15,,,,,,,,
Wallace Absolute,WAB,0.04,-0.7,-14.89,,,,,,,,
Eastland Medical opt jun11,EMSOB,0.023,-0.4,-14.81,,,,,,,,
Acuvax Ltd,ACU,0.012,-0.2,-14.29,,,,,,,,
Argus Solutions,ASV,0.006,-0.1,-14.29,,,,,,,,
Aust China Hldgs,AAK,0.012,-0.2,-14.29,,,,,,,,
LBT Innovations optjun13c,LBTOA,0.03,-0.5,-14.29,,,,,,,,
Rockeby Biomed,RBY,0.012,-0.2,-14.29,,,,,,,,
Verus Invest,VIL,0.018,-0.3,-14.29,,,,,,,,
Imugene Ltd,IMU,0.086,-1.4,-14.00,,,,,,,,
Ascent Pharmahealth,APH,0.20,-3,-13.04,,,,,,,,
MAX Tr unt,MXQ,0.051,-0.7,-12.07,,,,,,,,
IFS Construct Ltd,IFS,0.06,-0.8,-11.76,,,,,,,,
Freshtel Hldgs,FRE,0.008,-0.1,-11.11,,,,,,,,
Funtastic Ltd,FUN,0.20,-2.5,-11.11,,,,,,,,
Becton Prop Grp 9.5% cn10,BECG,0.50,-6,-10.71,,,,,,,,
Hot Rock Ltd,HRL,0.13,-1.5,-10.34,,,,,,,,
Biodiem Ltd,BDM,0.18,-2,-10.00,,,,,,,,
Dragon Energy,DLE,0.27,-3,-10.00,,,,,,,,
ETW Corp Ltd,ETW,0.018,-0.2,-10.00,,,,,,,,
Gage Roads Brewing,GRB,0.135,-1.5,-10.00,,,,,,,,
Mesbon China Nylon,MES,0.09,-1,-10.00,,,,,,,,
Island Sky Aust,ISK,0.095,-1,-9.52,,,,,,,,
Over Fifty Grp,OFG,0.72,-7.5,-9.43,,,,,,,,
Adultshop Com,ASC,0.01,-0.1,-9.09,,,,,,,,
Cape Range Ltd,CAG,0.01,-0.1,-9.09,,,,,,,,
Rubik Financial,RFL,0.10,-1,-9.09,,,,,,,,
Neuren Pharmaceut,NEU,0.042,-0.4,-8.70,,,,,,,,
Coretrack Ltd opt feb10,CKKO,0.065,-0.6,-8.45,,,,,,,,
Valad Prop forus,VPG,0.11,-1,-8.33,,,,,,,,
NSL Cons Ltd,NSL,0.034,-0.3,-8.11,,,,,,,,
Hexima Ltd,HXL,0.46,-4,-8.00,,,,,,,,
Mnet Grp Ltd,MMY,0.07,-0.6,-7.89,,,,,,,,
ECO Quest,ECQ,0.12,-1,-7.69,,,,,,,,
GEO Prop Grp stpld,GPM,0.185,-1.5,-7.50,,,,,,,,
Talent2 Internation,TWO,1.305,-10.5,-7.45,,,,,,,,
Anaeco Ltd,ANQ,0.27,-2,-6.90,,,,,,,,
Prana Biotech,PBT,0.14,-1,-6.67,,,,,,,,
Aust Education unt,AEU,0.44,-3,-6.38,,,,,,,,
Biopharmica Ltd,BPH,0.15,-1,-6.25,,,,,,,,
Tyrian Diagnostics,TDX,0.015,-0.1,-6.25,,,,,,,,
Pac Brands,PBG,1.145,-7.5,-6.15,,,,,,,,
Infomedia Ltd,IFM,0.31,-2,-6.06,,,,,,,,
Structural Systems,STS,0.705,-4.5,-6.00,,,,,,,,
SMS Management,SMX,5.52,-34,-5.80,,,,,,,,
Genetic Tech,GTG,0.034,-0.2,-5.56,,,,,,,,
Intermoco Ltd,INT,0.018,-0.1,-5.26,,,,,,,,
Sunshine Heart cdi,SHC,0.036,-0.2,-5.26,,,,,,,,
National Hire Grp,NHR,2.01,-11,-5.19,,,,,,,,
Saferoads Hldgs,SRH,0.74,-4,-5.13,,,,,,,,
Sedgman Ltd,SDM,1.48,-8,-5.13,,,,,,,,
Centrebet Internat,CIL,1.13,-6,-5.04,,,,,,,,
Cyclopharm Ltd,CYC,0.095,-0.5,-5.00,,,,,,,,
Tandou Ltd,TAN,0.285,-1.5,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Drake Res opt dec09,DRKO,0.001,-0.1,-50.00,,,,,,,,
Sino Gas Energy opt jun10,SEHO,0.005,-0.2,-28.57,,,,,,,,
Resource Min Corp opt mar12,RMIO,0.003,-0.1,-25.00,,,,,,,,
MIL Res opt may12,MGKOA,0.017,-0.5,-22.73,,,,,,,,
Beadell Resource,BDR,0.225,-6.5,-22.41,,,,,,,,
Tawana Res NL,TAW,0.015,-0.4,-21.05,,,,,,,,
Transit Hldgs opt dec09,TRHO,0.065,-1.7,-20.73,,,,,,,,
Black Fire Min opt jun10,BFEO,0.02,-0.5,-20.00,,,,,,,,
Breakaway Res,BRW,0.072,-1.8,-20.00,,,,,,,,
White Canyon Uranium opt jan10,WCUO,0.024,-0.6,-20.00,,,,,,,,
Carpathian Res,CPN,0.03,-0.7,-18.92,,,,,,,,
Richmond Min opt dec10,RHMO,0.035,-0.7,-16.67,,,,,,,,
Thundelarra Explor opt mar13,THXOA,0.25,-5,-16.67,,,,,,,,
Uraniumsa Ltd opt jan10,USAO,0.005,-0.1,-16.67,,,,,,,,
Western Uranium opt jun10,WTNO,0.395,-7,-15.05,,,,,,,,
White Cliff Nickel,WCN,0.053,-0.9,-14.52,,,,,,,,
Consolidated Tin Min,CSD,0.06,-1,-14.29,,,,,,,,
Macq Harbour opt aug12,MHMO,0.12,-2,-14.29,,,,,,,,
Orion Pet Ltd opt sep10,OIPO,0.006,-0.1,-14.29,,,,,,,,
Uramet Min,URM,0.052,-0.8,-13.33,,,,,,,,
Dourado Res Ltd opt nov14,DUOO,0.053,-0.8,-13.11,,,,,,,,
Transit Hldgs,TRH,0.34,-5,-12.82,,,,,,,,
Krucible Metals,KRB,0.35,-5,-12.50,,,,,,,,
Marion Energy,MAE,0.105,-1.5,-12.50,,,,,,,,
Resource Min Corp,RMI,0.007,-0.1,-12.50,,,,,,,,
Sirius Res NL,SIR,0.007,-0.1,-12.50,,,,,,,,
Gold One Int Ltd opt oct12,GDOO,0.11,-1.5,-12.00,,,,,,,,
Cobar Cons,CCU,0.26,-3.5,-11.86,,,,,,,,
Bondi Min Ltd,BOM,0.115,-1.5,-11.54,,,,,,,,
Goldminex Res,GMX,0.46,-6,-11.54,,,,,,,,
Artemis Res opt jun11,ARVOB,0.032,-0.4,-11.11,,,,,,,,
Epsilon Energy,EPS,0.08,-1,-11.11,,,,,,,,
Nyota Min Ltd,NYO,0.12,-1.5,-11.11,,,,,,,,
Red Metal Ltd,RDM,0.16,-2,-11.11,,,,,,,,
Tri Origin Min,TRO,0.12,-1.5,-11.11,,,,,,,,
Northern Min,NMI,0.255,-3,-10.53,,,,,,,,
Overland Res,OVR,0.085,-1,-10.53,,,,,,,,
Citigold Corp Ltd,CTO,0.13,-1.5,-10.34,,,,,,,,
Fairstar Res opt aug11,FASOA,0.026,-0.3,-10.34,,,,,,,,
Frontier Res,FNT,0.026,-0.3,-10.34,,,,,,,,
EMU Nickel NL,EMU,0.18,-2,-10.00,,,,,,,,
Greenland Min En,GGG,0.495,-5.5,-10.00,,,,,,,,
Macq Harbour,MHM,0.235,-2.5,-9.62,,,,,,,,
Havilah Res NL,HAV,0.57,-6,-9.52,,,,,,,,
Midas Res opt nov12,MDSOC,0.019,-0.2,-9.52,,,,,,,,
Peel Explore,PEX,0.095,-1,-9.52,,,,,,,,
Pepinnini Min,PNN,0.195,-2,-9.30,,,,,,,,
Altura Min Ltd,AJM,0.20,-2,-9.09,,,,,,,,
Buccaneer Energy,BCC,0.10,-1,-9.09,,,,,,,,
Carpentaria Exp,CAP,0.10,-1,-9.09,,,,,,,,
Mount Magnet South,MUM,0.05,-0.5,-9.09,,,,,,,,
RMA Energy Ltd,RMT,0.05,-0.5,-9.09,,,,,,,,
Dourado Res Ltd,DUO,0.205,-2,-8.89,,,,,,,,
K2 Energy Ltd,KTE,0.041,-0.4,-8.89,,,,,,,,
Regal Res,RER,0.041,-0.4,-8.89,,,,,,,,
Golden Gate Pet,GGP,0.031,-0.3,-8.82,,,,,,,,
Eleckra Mines,EKM,0.105,-1,-8.70,,,,,,,,
Nupower Res,NUP,0.084,-0.8,-8.70,,,,,,,,
Gunson Res,GUN,0.096,-0.9,-8.57,,,,,,,,
Apex Min NL opt nov12,AXMO,0.011,-0.1,-8.33,,,,,,,,
Empire Oil & Gas,EGO,0.011,-0.1,-8.33,,,,,,,,
Padbury Min Ltd opt may11,PDYOB,0.011,-0.1,-8.33,,,,,,,,
Adelaide Res,ADN,0.335,-3,-8.22,,,,,,,,
Thundelarra Explor,THX,0.395,-3.5,-8.14,,,,,,,,
Alkane Res Ltd,ALK,0.345,-3,-8.00,,,,,,,,
Avalon Min,AVI,0.23,-2,-8.00,,,,,,,,
Vulcan Res,VCN,0.115,-1,-8.00,,,,,,,,
Blackthorn Res,BTR,0.64,-5.5,-7.91,,,,,,,,
Lodestar Min,LSR,0.07,-0.6,-7.89,,,,,,,,
Jindalee Res,JRL,1.08,-9,-7.69,,,,,,,,
Kuth Energy Ltd,KEN,0.12,-1,-7.69,,,,,,,,
Lodestone Energy,LOD,0.18,-1.5,-7.69,,,,,,,,
Top End Uranium,TEU,0.12,-1,-7.69,,,,,,,,
Mithril Res,MTH,0.185,-1.5,-7.50,,,,,,,,
Proto Resource &,PRW,0.038,-0.3,-7.32,,,,,,,,
Blina Diamonds NL,BDI,0.013,-0.1,-7.14,,,,,,,,
Golden Gate Pet opt aug12,GGPO,0.013,-0.1,-7.14,,,,,,,,
IMX Res Ltd,IXR,0.39,-3,-7.14,,,,,,,,
ORH Ltd,ORH,0.039,-0.3,-7.14,,,,,,,,
Envirogold Ltd,EVG,0.079,-0.6,-7.06,,,,,,,,
Accent Res NL,ACS,0.14,-1,-6.67,,,,,,,,
Blue Energy Ltd,BUL,0.21,-1.5,-6.67,,,,,,,,
Waratah Gold Ltd,WGO,0.14,-1,-6.67,,,,,,,,
Green Rock Energy,GRK,0.058,-0.4,-6.45,,,,,,,,
Palace Res,PXR,0.029,-0.2,-6.45,,,,,,,,
Phosphate Aus Ltd,POZ,0.22,-1.5,-6.38,,,,,,,,
Raisama Ltd,RAI,0.515,-3.5,-6.36,,,,,,,,
Atlantic Gold NL,ATV,0.06,-0.4,-6.25,,,,,,,,
Aurium Res,AGU,0.03,-0.2,-6.25,,,,,,,,
Ethan Min Ltd,ETH,0.15,-1,-6.25,,,,,,,,
Leyshon Res,LRL,0.15,-1,-6.25,,,,,,,,
Minemakers Ltd opt may10,MAKO,0.03,-0.2,-6.25,,,,,,,,
Navigator Res,NAV,0.15,-1,-6.25,,,,,,,,
Reward Min Ltd,RWD,0.45,-3,-6.25,,,,,,,,
Stonehenge Metals,SHE,0.03,-0.2,-6.25,,,,,,,,
Capital Min,CMY,0.061,-0.4,-6.15,,,,,,,,
Boulder Steel,BGD,0.23,-1.5,-6.12,,,,,,,,
Aust Renewable,ARW,0.016,-0.1,-5.88,,,,,,,,
Austpac Res NL,APG,0.048,-0.3,-5.88,,,,,,,,
Greenland Min En opt jun11,GGGO,0.32,-2,-5.88,,,,,,,,
Laconia Res Ltd,LCR,0.16,-1,-5.88,,,,,,,,
Minerals Corp 10.5%db09,MSCHE,0.80,-5,-5.88,,,,,,,,
Silver Mines Ltd,SVL,0.08,-0.5,-5.88,,,,,,,,
Triangle Energy,TEG,0.032,-0.2,-5.88,,,,,,,,
Montezuma Min Co,MZM,0.245,-1.5,-5.77,,,,,,,,
Buxton Res Ltd,BUX,0.066,-0.4,-5.71,,,,,,,,
A1 Min Ltd,AAM,0.34,-2,-5.56,,,,,,,,
Excalibur Min,EXM,0.017,-0.1,-5.56,,,,,,,,
Gloucester Coal,GCL,6.52,-38,-5.51,,,,,,,,
Catalpa Res,CAH,1.465,-8.5,-5.48,,,,,,,,
Arafura Resource,ARU,0.69,-4,-5.48,,,,,,,,
ERO Min Ltd,ERO,0.052,-0.3,-5.45,,,,,,,,
Norton Gold Fields,NGF,0.26,-1.5,-5.45,,,,,,,,
Argonaut Res,ARE,0.07,-0.4,-5.41,,,,,,,,
Dynasty Metals,DMA,0.175,-1,-5.41,,,,,,,,
Eden Energy Ltd,EDE,0.07,-0.4,-5.41,,,,,,,,
Artemis Res,ARV,0.071,-0.4,-5.33,,,,,,,,
Helix Res,HLX,0.09,-0.5,-5.26,,,,,,,,
Golden State Res,GDN,0.037,-0.2,-5.13,,,,,,,,
ABM Res NL,ABU,0.038,-0.2,-5.00,,,,,,,,
Fox Res,FXR,0.19,-1,-5.00,,,,,,,,
Ivanhoe Aust,IVA,3.80,-20,-5.00,,,,,,,,
Octanex NL,OXX,0.38,-2,-5.00,,,,,,,,
Platsearch NL,PTS,0.076,-0.4,-5.00,,,,,,,,
