Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4756.1 at 16:33 23/12/2009  Report at 19:05 Wednesday 23/12/2009. Processed 19:17 Wednesday 23/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
RTL Corp Ltd,RTL,0.017,0.5,41.67,,,,,,,,
Synergy Plus Ltd,SNR,0.04,0.9,29.03,,,,,,,,
Photo-Me Aust,PTO,0.009,0.2,28.57,,,,,,,,
Future Corp,FUT,0.005,0.1,25.00,,,,,,,,
Magellan Fin Grp opt jun16,MFGOC,0.07,1.3,22.81,,,,,,,,
National Leisure,NLG,0.033,0.6,22.22,,,,,,,,
AWH Corp Ltd,AWL,0.006,0.1,20.00,,,,,,,,
CEC Grp Ltd,CEG,0.15,2.5,20.00,,,,,,,,
E-Com Multi Ltd,ECE,0.006,0.1,20.00,,,,,,,,
Firstfolio Ltd,FFF,0.06,1,20.00,,,,,,,,
Metroland Aust,MTD,0.06,1,20.00,,,,,,,,
NewSat Ltd,NWT,0.006,0.1,20.00,,,,,,,,
Thomas Bryson Int,TBI,0.42,7,20.00,,,,,,,,
Auto Tech Ltd,ATJ,0.047,0.7,17.50,,,,,,,,
Verus Invest opt jun10,VILO,0.007,0.1,16.67,,,,,,,,
Aeris Environmental,AEI,0.115,1.5,15.00,,,,,,,,
Orbital Corp Ltd,OEC,0.055,0.7,14.58,,,,,,,,
Verus Invest,VIL,0.024,0.3,14.29,,,,,,,,
Nusep Ltd,NSP,0.245,3,13.95,,,,,,,,
China Steel,CNH,0.11,1.3,13.40,,,,,,,,
Coretrack Ltd opt feb10,CKKO,0.085,1,13.33,,,,,,,,
Advanced Magnesium,ANM,0.06,0.7,13.21,,,,,,,,
WAG Ltd,WAG,0.009,0.1,12.50,,,,,,,,
Boom Logistics,BOL,0.46,5,12.20,,,,,,,,
Allied Brands Ltd,ABQ,0.19,2,11.76,,,,,,,,
Astivita Renewables,AIR,1.00,10,11.11,,,,,,,,
Legacy Iron Ore,LCY,0.15,1.5,11.11,,,,,,,,
World Wide Ent Grp,WWG,0.20,2,11.11,,,,,,,,
Headline Grp Ltd,HLD,0.21,2,10.53,,,,,,,,
Island Sky Aust,ISK,0.105,1,10.53,,,,,,,,
Novogen Ltd,NRT,0.585,5.5,10.38,,,,,,,,
Tissue Therapies,TIS,0.16,1.5,10.34,,,,,,,,
Aust China Hldgs,AAK,0.011,0.1,10.00,,,,,,,,
Quay Magnesium,QMG,0.022,0.2,10.00,,,,,,,,
Aust Education unt,AEU,0.47,4,9.30,,,,,,,,
Black Ridge Min,BRD,0.012,0.1,9.09,,,,,,,,
Starpharma Hldgs,SPL,0.685,5.5,8.73,,,,,,,,
Atlas Southsea Pearl,ATP,0.125,1,8.70,,,,,,,,
Autodom Ltd,AIE,0.075,0.6,8.70,,,,,,,,
Rheochem Plc cdi 1:1,RHE,0.125,1,8.70,,,,,,,,
Dromana Estate,DMY,0.038,0.3,8.57,,,,,,,,
Netcomm Ltd,NTC,0.255,2,8.51,,,,,,,,
Trinity Grp stpld,TCQ,0.13,1,8.33,,,,,,,,
Solagran Ltd,SLA,0.265,2,8.16,,,,,,,,
AMA Grp Ltd,AMA,0.054,0.4,8.00,,,,,,,,
Vesture Ltd,VES,0.027,0.2,8.00,,,,,,,,
Carnegie Wave Energy,CWE,0.14,1,7.69,,,,,,,,
Murchison Hldgs,MCH,0.70,5,7.69,,,,,,,,
Quantum Energy,QTM,0.14,1,7.69,,,,,,,,
Graincorp Ltd,GNC,5.79,41,7.62,,,,,,,,
Acrux Ltd,ACR,2.24,15,7.18,,,,,,,,
Eumundi Grp Ltd,EBG,0.075,0.5,7.14,,,,,,,,
Ceramic Fuel Cells,CFU,0.23,1.5,6.98,,,,,,,,
Prime Financial,PFG,0.235,1.5,6.82,,,,,,,,
Praemium Ltd,PPS,0.16,1,6.67,,,,,,,,
Acuvax Ltd,ACU,0.017,0.1,6.25,,,,,,,,
Avexa Ltd,AVX,0.17,1,6.25,,,,,,,,
Cellmid Ltd,CDY,0.034,0.2,6.25,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.017,0.1,6.25,,,,,,,,
AVJennings,AVJ,0.52,3,6.12,,,,,,,,
Early Learning Serv,ELY,0.26,1.5,6.12,,,,,,,,
IDT Aust Ltd,IDT,1.39,8,6.11,,,,,,,,
RNY Prop Tr unt,RNY,0.105,0.6,6.06,,,,,,,,
Nomad Bld,NOD,0.615,3.5,6.03,,,,,,,,
Amcom Telecomm,AMM,0.27,1.5,5.88,,,,,,,,
Redcape Prop Grp stpld,RPF,0.36,2,5.88,,,,,,,,
Flat Glass Ind,FGI,0.275,1.5,5.77,,,,,,,,
