Market Action,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5317.5 at 2013-11-13T16:39:06. Report at Wednesday, November 13, 2013. Processed Thursday at 2013-11-14T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
Growthpoint Prop rts 22nov,GOZR,.061,+3.1,+103.3,,
TW Hldgs,TWH,.01,+.5,+100.0,,
CommStrat,COJ,.044,+1.9,+76.00,,
Immuron opt apr15,IMCOA,.007,+.3,+75.00,,
Medtech Global,MDG,.06,+2.5,+71.43,,
BioProspect,BPO,.003,+.1,+50.00,,
Motopia,MOT,.003,+.1,+50.00,,
ImpediMed,IPD,.225,+6.5,+40.63,,
Reef Casino Tr unt,RCT,3.99,+115,+40.49,,
Chapmans,CHP,.004,+.1,+33.33,,
Sun Biomedical,SBN,.012,+.3,+33.33,,
MDS Financial Grp,MWS,.013,+.3,+30.00,,
APA Fin Services,APP,.018,+.4,+28.57,,
Anittel Grp,AYG,.006,+.1,+20.00,,
Scott Corp,SCC,.645,+7.5,+13.16,,
Holista Colltech,HCT,.13,+1.5,+13.04,,
Suda,SUD,.041,+.4,+10.81,,
Pacific Star Network,PNW,.21,+2,+10.53,,
OBJ,OBJ,.022,+.2,+10.00,,
Optiscan Imaging,OIL,.061,+.5,+8.93,,
Adacel Tech,ADA,.51,+4,+8.51,,
ADG Global Supply,ADQ,.013,+.1,+8.33,,
OnCard Int'l,ONC,.195,+1.5,+8.33,,
CSR,CSR,2.61,+20,+8.30,,
Penrice Soda,PSH,.058,+.4,+7.41,,
MOKO Social Media,MKB,.225,+1.5,+7.14,,
Academies A'asia,AKG,1.07,+7,+7.00,,
Algae.Tec,AEB,.155,+1,+6.90,,
WDS,WDS,.785,+5,+6.80,,
Aust Wealth Invest,AWK,.48,+3,+6.67,,
Cellmid opt oct16,CDYO,.016,+.1,+6.67,,
PBD Development,PBD,.016,+.1,+6.67,,
Warrnambool Cheese,WCB,9.10,+56,+6.56,,
Diploma Grp,DGX,.037,+.2,+5.71,,
Atcor Medical,ACG,.19,+1,+5.56,,
FKP Prop Grp stp,FKP,1.99,+10,+5.29,,
Bega Cheese,BGA,4.58,+22,+5.05,,
RISES - MINING,,
Quantum Res,QUR,.002,+.1,+100.0,,
AusQuest,AQD,.037,+1.5,+68.18,,
Tiaro Coal,TCM,.08,+3,+60.00,,
De Grey Min,DEG,.003,+.1,+50.00,,
Leopard Res,LRR,.003,+.1,+50.00,,
Minerals Corp,MSC,.003,+.1,+50.00,,
Mining Grp opt jul14,MNEO,.003,+.1,+50.00,,
Mining Projects,MPJ,.006,+.2,+50.00,,
Quest Petroleum,QPN,.003,+.1,+50.00,,
APAC Coal,AAL,.004,+.1,+33.33,,
MacPhersons Res,MRP,.20,+5,+33.33,,
