Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4758.2 at 16:47 12/11/2009  Report at 19:05 Thursday 12/11/2009. Processed 19:31 Thursday 12/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
DSF Intl opt dec12,DSFO,0.005,0.3,150.00,,,,,,,,
E-Com Multi Ltd,ECE,0.002,0.1,100.00,,,,,,,,
Holista Colltech,HCT,0.16,4,33.33,,,,,,,,
World Reach Ltd,WRR,0.004,0.1,33.33,,,,,,,,
Capital Intelligence,CPT,0.025,0.5,25.00,,,,,,,,
Montec Intl,MTI,0.005,0.1,25.00,,,,,,,,
Nusep Ltd,NSP,0.225,4.5,25.00,,,,,,,,
Olea Australis,OLE,0.005,0.1,25.00,,,,,,,,
Transol Corp opt may11,TNCOA,0.005,0.1,25.00,,,,,,,,
Becton Prop Grp stpld,BEC,0.10,1.8,21.95
MAX Tr unt,MXQ,0.08,1.4,21.21
Nexbis Ltd,NBS,0.27,4.5,20.00
Aeris Environmental,AEI,0.16,2.5,18.52
Apollo Cons,AOP,0.013,0.2,18.18
SP Telemedia Ltd,SOT,1.53,23.5,18.15
Funtastic Ltd,FUN,0.27,4,17.39
Investorfirst Ltd,INQ,0.135,2,17.39
Quickstep Hldgs,QHL,0.59,8.5,16.83
Medtech Global,MDG,0.05,0.7,16.28
Asia Liver Trans,AJJ,0.15,2,15.38
Iatia Ltd,IAT,0.015,0.2,15.38
CEC Grp Ltd,CEG,0.16,2,14.29
Verus Invest opt jun10,VILO,0.008,0.1,14.29
Pearl Healthcare,PHL,0.08,0.9,12.68
Adultshop Com,ASC,0.009,0.1,12.50
Hillcrest Litigat,HLS,0.09,1,12.50
Longreach Grp,LRG,0.036,0.4,12.50
Verus Invest,VIL,0.029,0.3,11.54
Carnegie Wave Energy,CWE,0.15,1.5,11.11
Headline Grp Ltd,HLD,0.15,1.5,11.11
Neuren Pharmaceut,NEU,0.051,0.5,10.87
Astron Ltd,ATR,1.97,19,10.67
Legacy Iron Ore,LCY,0.097,0.9,10.23
Coretrack Ltd opt feb10,CKKO,0.055,0.5,10.00
Hydrotech Inter,HTI,0.011,0.1,10.00
MDS Financial Grp,MWS,0.022,0.2,10.00
Media Grp Int Ltd,MUI,0.022,0.2,10.00
Savcor Grp Ltd,SAV,0.165,1.5,10.00
Tissue Therapies,TIS,0.165,1.5,10.00
Phylogica Ltd,PYC,0.115,1,9.52
Constellation Br cdi 10:1,CBR,1.75,15,9.37
Anaeco Ltd,ANQ,0.24,2,9.09
Praemium Ltd,PPS,0.18,1.5,9.09
QRSciences Hldgs,QRS,0.06,0.5,9.09
Helicon Grp,HCG,0.049,0.4,8.89
Sth Crs Elect Engnr,SXE,1.665,12.5,8.12
Energy Ventures,EVE,0.082,0.6,7.89
Brisconnection Tr ctg,BCSCB,0.14,1,7.69
Transol Corp,TNC,0.014,0.1,7.69
Mikoh Corp,MIK,0.088,0.6,7.32
AJ Lucas Grp,AJL,4.99,34,7.31
Aust Vintage Ltd,AVG,0.295,2,7.27
Clever Com Aus,CVA,0.06,0.4,7.14
Artist & Entertain,AEM,0.016,0.1,6.67
Dolomatrix Intl,DMX,0.32,2,6.67
KFM Divers Inf unt,KIL,0.97,6,6.59
CathRx Ltd,CXD,0.67,4,6.35
Ausenco Ltd,AAX,4.54,27,6.32
Intermoco Ltd,INT,0.017,0.1,6.25
Amcom Telecomm opt dec09,AMMO,0.053,0.3,6.00
GBST Hldgs,GBT,1.07,6,5.94
RP Data Ltd,RPX,0.90,5,5.88
Vietnam Industrial,VII,0.36,2,5.88
BSA Ltd,BSA,0.285,1.5,5.56
Eastland Medical opt may11,EMSO,0.02,0.1,5.26
Reef Casino Tr unt,RCT,2.00,10,5.26
Quay Magnesium,QMG,0.021,0.1,5.00
MINING RISES,,,,
Western Uranium opt jun10,WTNO,0.08,7.7,2566.70
Aust Oil Co opt dec09,AOCO,0.007,0.4,133.30
Western Uranium,WTN,0.28,15,115.40
Aust Mines Ltd,AUZ,0.002,0.1,100.00
Gold Anomaly Ltd opt jun12,GOAOA,0.025,0.8,47.06
 ,GOA,0.047,1.5,46.88
Black Fire Min opt jun10,BFEO,0.022,0.7,46.67
Alamar Res Ltd,ALG,0.23,7,43.75
Samson Oil & Gas opt dec12,SSNO,0.005,0.1,25.00
Bondi Min Ltd,BOM,0.15,2.5,20.00
Erongo Energy,ERN,0.06,1,20.00
Terrain Min,TMX,0.083,1.3,18.57
Empire Oil & Gas,EGO,0.013,0.2,18.18
First Aust Res,FAR,0.052,0.8,18.18
Proto Resource & opt dec11,PRWOB,0.02,0.3,17.65
Acclaim Explore,AEX,0.007,0.1,16.67
Aust Gold Invest,AGV,0.049,0.7,16.67
Convergent Min,CVG,0.14,2,16.67
Eastern Iron,EFE,0.105,1.5,16.67
Golden State Res opt nov10,GDNOA,0.007,0.1,16.67
Silver Mines Ltd,SVL,0.105,1.5,16.67
Eurogold Ltd,EUG,0.295,4,15.69
Cobar Cons,CCU,0.375,4.5,13.64
Corvette Res,COV,0.25,3,13.64
Gondwana Res,GDA,0.05,0.6,13.64
Sovereign Metals,SVM,0.125,1.5,13.64
Argo Explore,AXT,0.059,0.7,13.46
Orion Gold NL,ORN,0.059,0.7,13.46
Oilex Ltd,OEX,0.38,4.5,13.43
Resolute Min opt dec11,RSGO,0.43,5,13.16
 ,RSG,0.99,11.5,13.14
United Uranium,UUL,0.175,2,12.90
Central West Gold,CWG,0.045,0.5,12.50
Quest Pet,QPN,0.009,0.1,12.50
Shaw River Res,SRR,0.27,3,12.50
Global Geoscience,GSC,0.10,1.1,12.36
Aurora Min Ltd,ARM,0.55,6,12.24
Boulder Steel opt mar12,BGDO,0.083,0.9,12.16
Chrome Corp,CCI,0.14,1.5,12.00
Coal FE Res,CES,0.039,0.4,11.43
Resolute Min 12% cn12,RSGG,0.98,10,11.36
Matsa Res,MAT,0.295,3,11.32
GME Res Ltd,GME,0.10,1,11.11
Noble Min Res,NMG,0.30,3,11.11
Southerncross Gold rts 17nov,SXGR,0.01,0.1,11.11
Victoria Pet opt jan10,VPEO,0.10,1,11.11
Zamia Gold Mines,ZGM,0.05,0.5,11.11
Fairstar Res,FAS,0.052,0.5,10.64
Falcon Min Ltd,FCN,0.265,2.5,10.42
Gippsland Ltd,GIP,0.064,0.6,10.34
Grange Res,GRR,0.27,2.5,10.20
Argent Min opt jun11,ARDO,0.055,0.5,10.00
Aust Oil Co,AOC,0.11,1,10.00
Austin Explore,AKK,0.055,0.5,10.00
Global Geoscience opt aug12,GSCO,0.022,0.2,10.00
Nupower Res,NUP,0.11,1,10.00
Regis Reources opt jan14,RRLO,0.33,3,10.00
Transit Hldgs,TRH,0.385,3.5,10.00
Uraniumsa Ltd opt jan10,USAO,0.022,0.2,10.00
Peak Res opt dec10,PEKOA,0.06,0.5,9.09
Signature Metals,SBL,0.036,0.3,9.09
Strategic Energy,SER,0.024,0.2,9.09
A'asia Gold,AAO,0.098,0.8,8.89
Midas Res,MDS,0.037,0.3,8.82
Bowen Energy Ltd,BWN,0.125,1,8.70
Anchor Res,AHR,0.19,1.5,8.57
Firestone Energy,FSE,0.039,0.3,8.33
Rox Res,RXL,0.026,0.2,8.33
West Wits Min Ltd,WWI,0.13,1,8.33
Yellow Rock,YRR,0.065,0.5,8.33
Argent Min,ARD,0.20,1.5,8.11
Red Sky Energy opt sep11,ROGOA,0.027,0.2,8.00
Moly Mines Ltd,MOL,0.95,7,7.95
Manhattan Corp,MHC,1.10,8,7.84
Black Fire Min,BFE,0.14,1,7.69
Sabre Res opt jan10,SBRO,0.07,0.5,7.69
CGA Min Ltd,CGX,1.85,13,7.56
Atticus Resource opt sep12,ACZO,0.043,0.3,7.50
Carbine Res,CRB,0.043,0.3,7.50
Octanex NL opt dec10,OXXO,0.145,1,7.41
Iron Ore Hldgs,IOH,1.34,9,7.20
Cooper Energy Ltd,COE,0.53,3.5,7.07
Goldminex Res,GMX,0.69,4.5,6.98
Metminco Ltd,MNC,0.23,1.5,6.98
Greenland Min En,GGG,0.47,3,6.82
Accent Res NL,ACS,0.16,1,6.67
Golden Gate Pet opt aug12,GGPO,0.016,0.1,6.67
North Queensland,NQM,0.325,2,6.56
Uran Ltd,URA,0.065,0.4,6.56
Beach Pet opt jun10,BPTO,0.017,0.1,6.25
Central Asia Res,CVR,0.068,0.4,6.25
Gindalbie Metals,GBG,0.95,5.5,6.15
Mount Gibson Iron,MGX,1.40,8,6.06
Saracen Min,SAR,0.35,2,6.06
Modena Res Ltd,MDA,0.053,0.3,6.00
Admiralty Res,ADY,0.018,0.1,5.88
Blina Diamonds NL,BDI,0.018,0.1,5.88
Panax Geothermal,PAX,0.18,1,5.88
Atticus Resource,ACZ,0.19,1,5.56
Chameleon Min NL,CHM,0.019,0.1,5.56
Strike Oil Ltd,STX,0.285,1.5,5.56
Target Energy opt oct12,TEXOB,0.019,0.1,5.56
Lefroy Res Ltd,LEF,0.077,0.4,5.48
Cullen Res,CUL,0.058,0.3,5.45
Gas2Grid Ltd,GGX,0.058,0.3,5.45
Augustus Min,AUJ,0.20,1,5.26
Global Nickel Invest,GNI,0.04,0.2,5.26
Krucible Metals,KRB,0.40,2,5.26
Nuenergy Capital,NGY,0.10,0.5,5.26
INDUSTRIAL FALLS,,,,
Benitec Ltd opt apr14,BLTO,0.015,-0.7,-31.82
ICSGlobal Ltd,ICS,0.056,-1.9,-25.33
Argus Solutions,ASV,0.006,-0.2,-25.00
VDM Grp Ltd rts 13nov,VMGR,0.038,-1.2,-24.00
Verticon Grp Ltd,VGP,0.013,-0.4,-23.53
National Leisure,NLG,0.03,-0.8,-21.05
Style Ltd,SYP,0.023,-0.5,-17.86
Computronics,CPS,0.021,-0.4,-16.00
Matrixview Ltd cdi,MVU,0.042,-0.8,-16.00
Byte Power Grp,BPG,0.006,-0.1,-14.29
Future Corp,FUT,0.006,-0.1,-14.29
Babcock & Br Res stp,BLP,0.125,-2,-13.79
Gale Pacific Ltd,GAP,0.13,-2,-13.33
Ainsworth Game Tech,AGI,0.165,-2.5,-13.16
Integrated Res,IRG,0.015,-0.2,-11.76
