Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 5011.6 at 16:37 12/4/2010  Report at 19:06 Monday 12/4/2010. Processed 21:13 Monday 12/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Centro Retail stp,CER,0.20,1.5,8.11,,,,,,,,
Adv Surg Dsgn & Mnft,AMT,0.54,4,8.00,,,,,,,,
APN Prop Grp,APD,0.27,2,8.00,,,,,,,,
Clever Com Aus,CVA,0.082,0.6,7.89,,,,,,,,
Somnomed Ltd,SOM,0.97,7,7.78,,,,,,,,
Prana Biotech,PBT,0.14,1,7.69,,,,,,,,
Pro-Pac Packaging,PPG,0.35,2.5,7.69,,,,,,,,
Runge Ltd,RUL,0.85,6,7.59,,,,,,,,
IDT Aust Ltd,IDT,0.87,6,7.41,,,,,,,,
Pienets Ltd,PIE,0.029,0.2,7.41,,,,,,,,
Atlantic Ltd opt dec11,ATIO,0.03,0.2,7.14,,,,,,,,
Homeloans Ltd,HOM,0.75,5,7.14,,,,,,,,
Xceed Capital Ltd,XCD,0.015,0.1,7.14,,,,,,,,
Imdex Ltd,IMD,0.835,5.5,7.05,,,,,,,,
Berklee Ltd,BER,0.46,3,6.98,,,,,,,,
BSA Ltd,BSA,0.23,1.5,6.98,,,,,,,,
Cellmid Ltd,CDY,0.031,0.2,6.90,,,,,,,,
Euroz Ltd opt mar14,EZLO,0.70,4.5,6.87,,,,,,,,
Aust Power,APK,0.47,3,6.82,,,,,,,,
Mikoh Corp,MIK,0.08,0.5,6.67,,,,,,,,
Webfirm Grp Ltd,WFM,0.064,0.4,6.67,,,,,,,,
Altera Res Ltd,AEA,0.33,2,6.45,,,,,,,,
Chemgenex Pharmac opt feb12,CXSOA,0.165,1,6.45,,,,,,,,
Longreach Grp,LRG,0.034,0.2,6.25,,,,,,,,
Alexium Int Grp,AJX,0.175,1,6.06,,,,,,,,
Mesbon China Nylon,MES,0.09,0.5,5.88,,,,,,,,
Clover Corp,CLV,0.275,1.5,5.77,,,,,,,,
Select Harvests,SHV,4.50,23,5.39,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.02,0.1,5.26,,,,,,,,
Kresta Hldgs,KRS,0.41,2,5.13,,,,,,,,
MINING RISES,,,,,,,,,,,,
Monitor Energy opt aug11,MHLO,0.002,0.1,100.00,,,,,,,,
Riviera Res opt dec14,RVEO,0.06,3,100.00,,,,,,,,
Consolidated Tin Min opt dec13,CSDO,0.023,0.8,53.33,,,,,,,,
Midas Res opt may11,MDSOB,0.03,1,50.00,,,,,,,,
Ashburton Min,ATN,0.029,0.9,45.00,,,,,,,,
Eleckra Mines opt jun11,EKMO,0.05,1.4,38.89,,,,,,,,
Cortona Res,CRC,0.215,6,38.71,,,,,,,,
Riviera Res,RVE,0.17,4.5,36.00,,,,,,,,
RAM Res opt mar12,RMRO,0.019,0.5,35.71,,,,,,,,
Aragon Res opt sep10,AAGO,0.04,1,33.33,,,,,,,,
Fox Res opt nov10,FXRO,0.04,1,33.33,,,,,,,,
Lindian Res,LIN,0.13,3,30.00,,,,,,,,
Aust Oil Co,AOC,0.135,3,28.57,,,,,,,,
Cortona Res opt jan12,CRCO,0.10,2.2,28.21,,,,,,,,
Midas Res,MDS,0.11,2.4,27.91,,,,,,,,
Royal Res opt oct11,ROYO,0.23,5,27.78,,,,,,,,
Midas Res opt nov12,MDSOC,0.063,1.3,26.00,,,,,,,,
Alchemy Resource opt aug10,ALYO,0.50,10,25.00,,,,,,,,
Athena Res,AHN,0.10,2,25.00,,,,,,,,
Cluff Res,CFR,0.005,0.1,25.00,,,,,,,,
Exoma Energy Ltd opt mar11,EXEO,0.10,2,25.00,,,,,,,,
Nyota Min Ltd,NYO,0.25,5,25.00,,,,,,,,
Cazaly Res opt feb11,CAZO,0.35,6.5,22.81,,,,,,,,
Bathurst Res,BTU,0.082,1.5,22.39,,,,,,,,
RAM Res,RMR,0.055,1,22.22,,,,,,,,
Sth Boulder Mines,STB,0.78,14,21.88,,,,,,,,
Adavale Resource,ADD,0.04,0.7,21.21,,,,,,,,
Altura Min Ltd,AJM,0.295,5,20.41,,,,,,,,
Astro Res NL,ARO,0.012,0.2,20.00,,,,,,,,
Central Pet rts 15apr,CTPRA,0.006,0.1,20.00,,,,,,,,
Cobar Cons,CCU,0.24,4,20.00,,,,,,,,
Victory West Moly,VWM,0.19,3,18.75,,,,,,,,
Hemisphere Res,HEM,0.84,13,18.31,,,,,,,,
Spitfire Res,SPI,0.17,2.5,17.24,,,,,,,,
Hunnu Coal Ltd,HUN,0.62,9,16.98,,,,,,,,
Alchemy Resource,ALY,0.77,11,16.67,,,,,,,,
Burey Gold Ltd,BYR,0.07,1,16.67,,,,,,,,
Liberty Resource,LBY,0.105,1.5,16.67,,,,,,,,
Padbury Min Ltd opt may11,PDYOB,0.007,0.1,16.67,,,,,,,,
Sthn Uranium,SNU,0.245,3.5,16.67,,,,,,,,
Cougar Metals NL,CGM,0.029,0.4,16.00,,,,,,,,
Royal Res,ROY,0.255,3.5,15.91,,,,,,,,
Eastern Corp,ECU,0.41,5.5,15.49,,,,,,,,
Haoma Min NL,HAO,0.195,2.5,14.71,,,,,,,,
Blackham Res opt oct11,BLKO,0.08,1,14.29,,,,,,,,
Encounter Res,ENR,0.40,5,14.29,,,,,,,,
Essential Pet,EPR,0.008,0.1,14.29,,,,,,,,
Gleneagle Gold,GLN,0.024,0.3,14.29,,,,,,,,
Cockatoo Coal,COK,0.565,7,14.14,,,,,,,,
Marion Energy opt dec11,MAEO,0.025,0.3,13.64,,,,,,,,
Resource Star Ltd,RSL,0.125,1.5,13.64,,,,,,,,
Coalworks Ltd,CWK,0.545,6.5,13.54,,,,,,,,
Augur Res Ltd,AUK,0.17,2,13.33,,,,,,,,
Latrobe Magnesium,LMG,0.017,0.2,13.33,,,,,,,,
Pac Ore Ltd opt sep12,PSFO,0.017,0.2,13.33,,,,,,,,
Globe Metals & Mining,GBE,0.215,2.5,13.16,,,,,,,,
Bondi Min Ltd,BOM,0.09,1,12.50,,,,,,,,
Hazelwood Res,HAZ,0.27,3,12.50,,,,,,,,
Hillgrove Res Ltd,HGO,0.45,5,12.50,,,,,,,,
Pac Ore Ltd,PSF,0.045,0.5,12.50,,,,,,,,
Transerv Energy,TSV,0.018,0.2,12.50,,,,,,,,
Aspire Min Ltd,AKM,0.14,1.5,12.00,,,,,,,,
Promesa Ltd,PRA,0.075,0.8,11.94,,,,,,,,
YTC Res,YTC,0.235,2.5,11.90,,,,,,,,
Exoma Energy Ltd opt sep12,EXEOA,0.19,2,11.76,,,,,,,,
Pancontinental Oil,PCL,0.038,0.4,11.76,,,,,,,,
Petsec Energy,PSA,0.285,3,11.76,,,,,,,,
Metals X Ltd,MLX,0.145,1.5,11.54,,,,,,,,
Aust Bauxite Ltd,ABZ,0.40,4,11.11,,,,,,,,
Blackham Res,BLK,0.30,3,11.11,,,,,,,,
Platsearch NL,PTS,0.10,1,11.11,,,,,,,,
Regal Res opt nov11,REROB,0.02,0.2,11.11,,,,,,,,
Victory West Moly opt feb12,VWMOA,0.05,0.5,11.11,,,,,,,,
Frontier Res opt dec10,FNTO,0.041,0.4,10.81,,,,,,,,
Capital Min,CMY,0.062,0.6,10.71,,,,,,,,
Gondwana Res,GDA,0.021,0.2,10.53,,,,,,,,
Jameson Res,JAL,0.21,2,10.53,,,,,,,,
Talisman Min opt dec10,TLMO,0.92,8.5,10.18,,,,,,,,
Grand Gulf Energy,GGE,0.011,0.1,10.00,,,,,,,,
Meteoric Res,MEI,0.11,1,10.00,,,,,,,,
Sipa Res Ltd,SRI,0.11,1,10.00,,,,,,,,
Synergy Metals,SML,0.022,0.2,10.00,,,,,,,,
Waratah Gold Ltd,WGO,0.165,1.5,10.00,,,,,,,,
Cazaly Res,CAZ,0.56,5,9.80,,,,,,,,
Ferrum Crescent,FCR,0.23,2,9.52,,,,,,,,
Atomic Res,ATQ,0.175,1.5,9.37,,,,,,,,
Nkwe Platinum opt aug11,NKPO,0.35,3,9.37,,,,,,,,
Ironclad Min,IFE,1.64,14,9.33,,,,,,,,
Enterprise Metals,ENT,0.235,2,9.30,,,,,,,,
New Guinea Energy,NGE,0.235,2,9.30,,,,,,,,
BC Iron Ltd,BCI,2.02,17,9.19,,,,,,,,
Conquest Min,CQT,0.36,3,9.09,,,,,,,,
Energia Min Ltd,EMX,0.12,1,9.09,,,,,,,,
Great Western Exp,GTE,0.18,1.5,9.09,,,,,,,,
Vital Metals Ltd,VML,0.085,0.7,8.97,,,,,,,,
Fox Res,FXR,0.185,1.5,8.82,,,,,,,,
Iron Mountain,IRM,0.087,0.7,8.75,,,,,,,,
Terramin Aust,TZN,0.81,6.5,8.72,,,,,,,,
Argent Min,ARD,0.19,1.5,8.57,,,,,,,,
Argo Explore,AXT,0.065,0.5,8.33,,,,,,,,
Carpentaria Exp,CAP,0.195,1.5,8.33,,,,,,,,
Coalspur Mines opt jun11,CPLO,0.52,4,8.33,,,,,,,,
Platina Res opt feb11,PGMO,0.065,0.5,8.33,,,,,,,,
Dourado Res Ltd opt nov14,DUOO,0.053,0.4,8.16,,,,,,,,
Kasbah Res,KAS,0.08,0.6,8.11,,,,,,,,
Cloncurry Metals,CLU,0.054,0.4,8.00,,,,,,,,
Natasa Min Ltd,NSN,1.35,10,8.00,,,,,,,,
Nuenergy Capital,NGY,0.135,1,8.00,,,,,,,,
Trafford Res,TRF,0.83,6,7.79,,,,,,,,
Coppermoly Ltd,COY,0.14,1,7.69,,,,,,,,
Envirogold Ltd opt dec11,EVGO,0.014,0.1,7.69,,,,,,,,
Integrated Res,IRG,0.014,0.1,7.69,,,,,,,,
Morning Star Gold,MCO,0.425,3,7.59,,,,,,,,
Adelaide Res,ADN,0.215,1.5,7.50,,,,,,,,
Drake Res,DRK,0.215,1.5,7.50,,,,,,,,
Oil Basins Ltd,OBL,0.043,0.3,7.50,,,,,,,,
Chameleon Min NL,CHM,0.029,0.2,7.41,,,,,,,,
Atlas Iron Ltd,AGO,2.98,20,7.19,,,,,,,,
Aust Renewable,ARW,0.015,0.1,7.14,,,,,,,,
Berkeley Res opt may13,BKYO,0.75,5,7.14,,,,,,,,
Signature Metals,SBL,0.03,0.2,7.14,,,,,,,,
Sovereign Metals,SVM,0.09,0.6,7.14,,,,,,,,
Tectonic Res,TTR,0.075,0.5,7.14,,,,,,,,
United Orogen,UOG,0.045,0.3,7.14,,,,,,,,
Bandanna Energy,BND,0.93,6,6.90,,,,,,,,
Poseidon Nick Ltd,POS,0.39,2.5,6.85,,,,,,,,
Rialto Energy,RIA,0.39,2.5,6.85,,,,,,,,
Aurox Res,AXO,0.95,6,6.74,,,,,,,,
A'asia Gold,AAO,0.08,0.5,6.67,,,,,,,,
Emergent Res opt sep10,EMGO,0.32,2,6.67,,,,,,,,
Macq Harbour opt aug12,MHMO,0.16,1,6.67,,,,,,,,
Murchison Metals,MMX,2.93,18,6.55,,,,,,,,
NKWE Platinum com,NKP,0.655,4,6.50,,,,,,,,
Raisama Ltd,RAI,0.42,2.5,6.33,,,,,,,,
Boulder Steel opt mar12,BGDO,0.068,0.4,6.25,,,,,,,,
Greenpower Enrgy,GPP,0.068,0.4,6.25,,,,,,,,
Laguna Res NL,LRC,0.017,0.1,6.25,,,,,,,,
Macarthur Coal,MCC,16.52,97,6.24,,,,,,,,
Apollo Gas Ltd,AZO,0.77,4.5,6.21,,,,,,,,
Roc Oil Co,ROC,0.43,2.5,6.17,,,,,,,,
Pac Niugini Ltd,PNR,0.175,1,6.06,,,,,,,,
Coalspur Mines,CPL,0.615,3.5,6.03,,,,,,,,
Sino Gas Energy,SEH,0.088,0.5,6.02,,,,,,,,
Malagasy Min,MGY,0.053,0.3,6.00,,,,,,,,
Alkane Res Ltd,ALK,0.36,2,5.88,,,,,,,,
Burleson Energy opt aug10,BURO,0.018,0.1,5.88,,,,,,,,
DVM Intl  Ltd,DVM,0.09,0.5,5.88,,,,,,,,
Golden Cross,GCR,0.018,0.1,5.88,,,,,,,,
Talisman Min,TLM,1.17,6.5,5.88,,,,,,,,
Westside Corp,WCL,0.815,4.5,5.84,,,,,,,,
Magnetic Res,MAU,0.46,2.5,5.75,,,,,,,,
Geopacific Res,GPR,0.185,1,5.71,,,,,,,,
K2 Energy Ltd,KTE,0.074,0.4,5.71,,,,,,,,
WHL Energy Ltd,WHN,0.037,0.2,5.71,,,,,,,,
Pan Pacific Pet,PPP,0.28,1.5,5.66,,,,,,,,
IMX Res Ltd,IXR,0.47,2.5,5.62,,,,,,,,
CBH Res Ltd,CBH,0.19,1,5.56,,,,,,,,
Elementos Ltd,ELT,0.19,1,5.56,,,,,,,,
New Age Exploration,NAE,0.095,0.5,5.56,,,,,,,,
Redstone Res,RDS,0.095,0.5,5.56,,,,,,,,
Voyager Res,VOR,0.019,0.1,5.56,,,,,,,,
Norseman Gold cdi  1:1,NGX,0.96,5,5.49,,,,,,,,
Sabre Res,SBR,0.48,2.5,5.49,,,,,,,,
Sihayo Gold Ltd,SIH,0.077,0.4,5.48,,,,,,,,
Anvil Min cdi,AVM,4.45,23,5.45,,,,,,,,
Austex Oil Ltd,AOK,0.195,1,5.41,,,,,,,,
Grange Res,GRR,0.685,3.5,5.38,,,,,,,,
Mindax Ltd,MDX,0.49,2.5,5.38,,,,,,,,
Western Desert Res,WDR,0.59,3,5.36,,,,,,,,
Gladiator Res,GLA,0.40,2,5.26,,,,,,,,
Iron Road Ltd,IRD,0.80,4,5.26,,,,,,,,
Samson Oil & Gas,SSN,0.04,0.2,5.26,,,,,,,,
Gindalbie Metals,GBG,1.405,7,5.24,,,,,,,,
Yellow Rock,YRR,0.041,0.2,5.13,,,,,,,,
Exco Res Ltd,EXS,0.31,1.5,5.08,,,,,,,,
Victorian Gold Mines opt mar14,VGMO,0.042,0.2,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
World Net Services,WNS,0.03,-12,-80.00,,,,,,,,
BPH Corp Ltd opt may10,BPHO,0.003,-0.2,-40.00,,,,,,,,
Green Invest Ltd,GNV,0.05,-1.7,-25.37,,,,,,,,
Verus Invest opt jun10,VILO,0.003,-0.1,-25.00,,,,,,,,
TTA Hldgs Ltd,TTA,0.061,-1.8,-22.78,,,,,,,,
Stratatel Ltd opt sep11,STEO,0.008,-0.2,-20.00,,,,,,,,
Argus Solutions,ASV,0.15,-3,-16.67,,,,,,,,
Arturus Capital,AKW,0.165,-3,-15.38,,,,,,,,
IFS Construct Ltd,IFS,0.07,-1.2,-14.63,,,,,,,,
Compumedics Ltd,CMP,0.15,-2.5,-14.29,,,,,,,,
EFTEL Ltd,EFT,0.019,-0.3,-13.64,,,,,,,,
Montec Intl,MTI,0.007,-0.1,-12.50,,,,,,,,
TVN Corp Ltd,TVN,0.007,-0.1,-12.50,,,,,,,,
National Hire Grp,NHR,1.51,-19,-11.18,,,,,,,,
Oldfields Hldgs,OLH,0.17,-2,-10.53,,,,,,,,
Netcomm Ltd,NTC,0.13,-1.5,-10.34,,,,,,,,
Alpha Financial Prod ser1frn12,AFPHA,25.13,-287,-10.25,,,,,,,,
Ainsworth Game Tech,AGI,0.135,-1.5,-10.00,,,,,,,,
Comops Ltd,COM,0.081,-0.9,-10.00,,,,,,,,
E-Com Multi Ltd,ECE,0.009,-0.1,-10.00,,,,,,,,
Karmelsonix Ltd,KSX,0.027,-0.3,-10.00,,,,,,,,
Manaccom Corp Ltd,MNL,0.32,-3.5,-9.86,,,,,,,,
Chandler Macleod,CMG,0.235,-2.5,-9.62,,,,,,,,
Alcoa Inc cdi,AAI,39.90,-410,-9.32,,,,,,,,
ISS Grp Ltd,ISS,0.21,-2,-8.70,,,,,,,,
TPL Corp Ltd,TPL,0.021,-0.2,-8.70,,,,,,,,
Humanis Grp Ltd,HUM,0.022,-0.2,-8.33,,,,,,,,
Pac Enviromin,PEV,0.023,-0.2,-8.00,,,,,,,,
Phosphagenics Ltd,POH,0.115,-1,-8.00,,,,,,,,
Savcor Grp Ltd,SAV,0.115,-1,-8.00,,,,,,,,
Grandbridge Ltd,GBA,0.175,-1.5,-7.89,,,,,,,,
TSV Hldgs Ltd,TSH,0.12,-1,-7.69,,,,,,,,
Brainz Instruments,BZI,0.185,-1.5,-7.50,,,,,,,,
Bravura Solutions,BVA,0.125,-1,-7.41,,,,,,,,
Artist & Entertain,AEM,0.013,-0.1,-7.14,,,,,,,,
Electro Optic Sys,EOS,1.05,-8,-7.08,,,,,,,,
Telesso Tech Ltd,TEO,0.04,-0.3,-6.98,,,,,,,,
Shenhua Ltd,SHU,0.475,-3.5,-6.86,,,,,,,,
Atcor Medical,ACG,0.14,-1,-6.67,,,,,,,,
Dexion Ltd,DEX,0.42,-3,-6.67,,,,,,,,
Marbletrend Grp,MBD,0.07,-0.5,-6.67,,,,,,,,
Pac Energy,PEA,0.28,-2,-6.67,,,,,,,,
Questus Ltd,QSS,0.062,-0.4,-6.06,,,,,,,,
bioMD Ltd,BOD,0.047,-0.3,-6.00,,,,,,,,
Hillcrest Litigat,HLS,0.08,-0.5,-5.88,,,,,,,,
Macq Winton ord unt,MWG,1.21,-7.5,-5.84,,,,,,,,
Ariadne Aust,ARA,0.245,-1.5,-5.77,,,,,,,,
Neuren Pharmaceut,NEU,0.033,-0.2,-5.71,,,,,,,,
Antisense Therapeutic,ANP,0.017,-0.1,-5.56,,,,,,,,
Legend Corp,LGD,0.17,-1,-5.56,,,,,,,,
Corum Grp Ltd,COO,0.035,-0.2,-5.41,,,,,,,,
IPGA Ltd,IPP,0.35,-2,-5.41,,,,,,,,
Medical Develop,MVP,0.18,-1,-5.26,,,,,,,,
Globe Sec,GTI,0.095,-0.5,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Aust Mines Ltd,AUZ,0.001,-0.1,-50.00,,,,,,,,
Mining Projects,MPJ,0.001,-0.1,-50.00,,,,,,,,
Rialto Energy opt jun11,RIAO,0.05,-2,-28.57,,,,,,,,
Intermet Res,ITT,0.035,-1,-22.22,,,,,,,,
Minemakers Ltd opt may10,MAKO,0.007,-0.2,-22.22,,,,,,,,
Territory Uranium,TUC,0.087,-2.3,-20.91,,,,,,,,
Odin Energy Ltd,ODN,0.016,-0.4,-20.00,,,,,,,,
Outback Metals,OUM,0.03,-0.7,-18.92,,,,,,,,
Global Nickel Invest opt jun12,GNIOA,0.01,-0.2,-16.67,,,,,,,,
Papillon Res Ltd opt dec10,PIRO,0.025,-0.5,-16.67,,,,,,,,
Drummond Gold Ltd,DGO,0.042,-0.8,-16.00,,,,,,,,
Red River Res,RVR,0.135,-2.5,-15.62,,,,,,,,
Jupiter Energy opt jun10,JPROA,0.011,-0.2,-15.38,,,,,,,,
Convergent Min,CVG,0.085,-1.5,-15.00,,,,,,,,
Northern Uranium,NTU,0.115,-2,-14.81,,,,,,,,
Ausgold Ltd opt mar13,AUCO,0.06,-1,-14.29,,,,,,,,
Lakes Oil NL,LKO,0.006,-0.1,-14.29,,,,,,,,
Magna Min NL,MAN,0.006,-0.1,-14.29,,,,,,,,
Magellan Pet cdi,MGN,2.21,-34,-13.33,,,,,,,,
Sultan Corp,SSC,0.013,-0.2,-13.33,,,,,,,,
Lodestar Min,LSR,0.10,-1.5,-13.04,,,,,,,,
Northern Star,NST,0.027,-0.4,-12.90,,,,,,,,
New Standard Energy,NSE,0.15,-2,-11.76,,,,,,,,
East Coast Min,ECM,0.046,-0.6,-11.54,,,,,,,,
Callabonna Uranium,CUU,0.016,-0.2,-11.11,,,,,,,,
De Grey Min,DEG,0.032,-0.4,-11.11,,,,,,,,
Doray Min Ltd,DRM,0.72,-8.5,-10.56,,,,,,,,
Ampella Min,AMX,1.33,-15.5,-10.44,,,,,,,,
Northern Uranium opt mar12,NTUOB,0.043,-0.5,-10.42,,,,,,,,
Platina Res,PGM,0.22,-2.5,-10.20,,,,,,,,
Sth American Cor,SAY,0.045,-0.5,-10.00,,,,,,,,
Target Energy opt oct12,TEXOB,0.009,-0.1,-10.00,,,,,,,,
Corvette Res Ltd,CVX,0.088,-0.9,-9.28,,,,,,,,
Audax Res,ADX,0.15,-1.5,-9.09,,,,,,,,
Excalibur Min,EXM,0.01,-0.1,-9.09,,,,,,,,
Nimrodel Res,NMR,0.04,-0.4,-9.09,,,,,,,,
Overland Res,OVR,0.10,-1,-9.09,,,,,,,,
Red Sky Energy opt sep11,ROGOA,0.01,-0.1,-9.09,,,,,,,,
Fission Energy,FIS,0.105,-1,-8.70,,,,,,,,
Rox Res,RXL,0.021,-0.2,-8.70,,,,,,,,
Proto Resource &,PRW,0.032,-0.3,-8.57,,,,,,,,
Groote Res Ltd,GOT,0.82,-7.5,-8.38,,,,,,,,
Hudson Res,HRS,0.165,-1.5,-8.33,,,,,,,,
Northern Uranium opt sep12,NTUOA,0.033,-0.3,-8.33,,,,,,,,
U308 Ltd,UTO,0.11,-1,-8.33,,,,,,,,
Monaro Min NL,MRO,0.078,-0.7,-8.24,,,,,,,,
Azumah Res,AZM,0.455,-4,-8.08,,,,,,,,
Malachite Res,MAR,0.057,-0.5,-8.06,,,,,,,,
Artemis Res opt jun11,ARVOB,0.023,-0.2,-8.00,,,,,,,,
Monax Min Ltd,MOX,0.115,-1,-8.00,,,,,,,,
NGM Res Ltd,NGM,0.115,-1,-8.00,,,,,,,,
Icon Energy Ltd,ICN,0.36,-3,-7.69,,,,,,,,
Aust Min Min,AKA,0.185,-1.5,-7.50,,,,,,,,
Castlemaine,CGT,0.05,-0.4,-7.41,,,,,,,,
Gryphon Min Ltd,GRY,0.69,-5.5,-7.38,,,,,,,,
Phoenix Copper,PNX,0.19,-1.5,-7.32,,,,,,,,
Black Ridge Min,BRD,0.013,-0.1,-7.14,,,,,,,,
Clean Global Energy,CGV,0.13,-1,-7.14,,,,,,,,
Dynasty Metals,DMA,0.26,-2,-7.14,,,,,,,,
Geothermal Res,GHT,0.26,-2,-7.14,,,,,,,,
Kangaroo Res Ltd,KRL,0.195,-1.5,-7.14,,,,,,,,
Papillon Res Ltd,PIR,0.13,-1,-7.14,,,,,,,,
Paramount Min,PCP,0.091,-0.7,-7.14,,,,,,,,
Uranium Explore,UXA,0.054,-0.4,-6.90,,,,,,,,
Krucible Metals,KRB,0.41,-3,-6.82,,,,,,,,
Leyshon Res,LRL,0.205,-1.5,-6.82,,,,,,,,
Adelphi Energy,ADI,0.28,-2,-6.67,,,,,,,,
Stirling Res opt jun12,SREOB,0.028,-0.2,-6.67,,,,,,,,
Sumatra Copper cdi  1:1,SUM,0.21,-1.5,-6.67,,,,,,,,
Sundance Energy,SEA,0.14,-1,-6.67,,,,,,,,
Aviva Corp,AVA,0.071,-0.5,-6.58,,,,,,,,
Target Energy,TEX,0.029,-0.2,-6.45,,,,,,,,
Avanco Res Ltd opt apr12,AVBOB,0.015,-0.1,-6.25,,,,,,,,
Golden Gate Pet opt aug12,GGPO,0.015,-0.1,-6.25,,,,,,,,
Resource Base,RBX,0.045,-0.3,-6.25,,,,,,,,
Silver Mines Ltd,SVL,0.075,-0.5,-6.25,,,,,,,,
Truscott Min Corp,TRM,0.09,-0.6,-6.25,,,,,,,,
Green Rock Energy,GRK,0.031,-0.2,-6.06,,,,,,,,
Matsa Res,MAT,0.31,-2,-6.06,,,,,,,,
NT Res Ltd,NTR,0.235,-1.5,-6.00,,,,,,,,
Texon Pet Ltd,TXN,0.47,-3,-6.00,,,,,,,,
Goldsearch Ltd,GSE,0.032,-0.2,-5.88,,,,,,,,
Torrens Energy,TEY,0.24,-1.5,-5.88,,,,,,,,
Pioneer Res Ltd,PIO,0.049,-0.3,-5.77,,,,,,,,
Venture Min,VMS,0.33,-2,-5.71,,,,,,,,
Tawana Res NL,TAW,0.017,-0.1,-5.56,,,,,,,,
Bannerman Res,BMN,0.525,-3,-5.41,,,,,,,,
Mantle Min Corp,MNM,0.035,-0.2,-5.41,,,,,,,,
Thundelarra Explor,THX,0.53,-3,-5.36,,,,,,,,
Aragon Res,AAG,0.18,-1,-5.26,,,,,,,,
Prairie Downs Metals,PDZ,0.18,-1,-5.26,,,,,,,,
Zamia Gold Mines,ZGM,0.092,-0.5,-5.15,,,,,,,,
Beadell Resource,BDR,0.185,-1,-5.13,,,,,,,,
Victorian Gold Mines,VGM,0.185,-1,-5.13,,,,,,,,
Acclaim Explore,AEX,0.019,-0.1,-5.00,,,,,,,,
Carbine Res opt jul11,CRBO,0.19,-1,-5.00,,,,,,,,
Triton Gold Ltd,TON,0.19,-1,-5.00,,,,,,,,
