Market Action,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5523.1 at 2014-08-12T16:38:36. Report at Tuesday, August 12, 2014. Processed Wednesday at 2014-08-13T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
Cardia Bioplastics,CNN,.003,+.1,+50.00,,
Kogi Iron,KFE,.045,+1.2,+36.36,,
Kogi Iron opt may17,KFEO,.012,+.3,+33.33,,
Mission NewEnergy,MBT,.008,+.2,+33.33,,
Environment Grp,EGL,.03,+.7,+30.43,,
Oakton,OKN,1.885,+42,+28.67,,
PLD Corp,PLD,.009,+.2,+28.57,,
Clarius Grp,CND,.30,+6,+25.00,,
PieNETWORKS,PIE,.13,+2.5,+23.81,,
Westoz Investment opt aug15,WICO,.04,+.7,+21.21,,
Safety Medical,SFP,.006,+.1,+20.00,,
Yowie Grp opt dec15,YOWO,.60,+9,+17.65,,
Atlas Pearls&Perfumes,ATP,.094,+1.4,+17.50,,
Enerji,ERJ,.007,+.1,+16.67,,
Erin Res,ERI,.014,+.2,+16.67,,
Phoslock Water,PHK,.035,+.5,+16.67,,
Watermark Mkt fd opt dec14,WMKO,.032,+.4,+14.29,,
Ausdrill,ASL,1.07,+13,+13.83,,
Domino's Pizza,DMP,23.39,+278,+13.49,,
Coretrack,CKK,.009,+.1,+12.50,,
Geodynamics,GDY,.063,+.7,+12.50,,
LBT Innovations,LBT,.14,+1.5,+12.00,,
Anteo Diagnostics,ADO,.155,+1.5,+10.71,,
My Net Fone,MNF,2.50,+24,+10.62,,
Continuation Invest,COT,.11,+1,+10.00,,
Cossack Energy,COD,.022,+.2,+10.00,,
NAOS Emerging Opp opt feb15,NCCO,.11,+1,+10.00,,
Sunbridge Grp,SBB,.11,+1,+10.00,,
CML Grp,CGR,.23,+2,+9.52,,
RedFlow,RFX,.23,+2,+9.52,,
Panorama Synergy,PSY,.105,+.9,+9.37,,
Wilson HTM Inv,WIG,.70,+6,+9.37,,
Lifestyle Communities,LIC,1.855,+15.5,+9.12,,
Adslot,ADJ,.12,+1,+9.09,,
Boart Longyear,BLY,.19,+1.5,+8.57,,
Axiom Prop,AXI,.052,+.4,+8.33,,
Buderim Ginger,BUG,.585,+4.5,+8.33,,
Novogen,NRT,.135,+1,+8.00,,
Audio Pixels,AKP,6.50,+48,+7.97,,
Bradken,BKN,4.66,+34,+7.87,,
Clime Capital opt oct15,CAMO,.014,+.1,+7.69,,
Firstfolio,FFF,.014,+.1,+7.69,,
Merchant House,MHI,.21,+1.5,+7.69,,
MRL Corp,MRF,.07,+.5,+7.69,,
Patties Foods,PFL,1.27,+9,+7.63,,
Affinity Education,AFJ,1.225,+8.5,+7.46,,
"GI Dynamics, Inc cdi",GID,.45,+3,+7.14,,
Resource Equipment,RQL,.15,+1,+7.14,,
Centrepoint Alliance,CAF,.46,+3,+6.98,,
Ausenco,AAX,.56,+3.5,+6.67,,
Prima BioMed opt jun17,PRRO,.016,+.1,+6.67,,
Clover Corp,CLV,.405,+2.5,+6.58,,
Slater & Gordon,SGH,5.24,+31,+6.29,,
Analytica,ALT,.035,+.2,+6.06,,
Invion,IVX,.07,+.4,+6.06,,
Empired,EPD,.64,+3.5,+5.79,,
Hastings High Yld unt,HHY,.15,+.8,+5.63,,
Transfield Services,TSE,1.32,+7,+5.60,,
Asaleo Care,AHY,1.90,+10,+5.56,,
Asia Pac Digital,DIG,.019,+.1,+5.56,,
Bioxyne,BXN,.019,+.1,+5.56,,
Capitol Health,CAJ,.57,+3,+5.56,,
Donaco Intl opt jan15,DNAO,.57,+3,+5.56,,
PaperlinX,PPX,.038,+.2,+5.56,,
G8 Education,GEM,5.18,+27,+5.50,,
Lindsay Aust,LAU,.40,+2,+5.26,,
QRxPharma,QRX,.08,+.4,+5.26,,
NRW Hldgs,NWH,1.015,+5,+5.18,,
NEXTDC,NXT,1.64,+8,+5.13,,
Veda Grp,VED,2.07,+10,+5.08,,
EVZ,EVZ,.042,+.2,+5.00,,
INT Corp,INT,.021,+.1,+5.00,,
K2 Energy,KTE,.021,+.1,+5.00,,
Prima BioMed,PRR,.042,+.2,+5.00,,
RISES - MINING,,
Laneway Res,LNY,.002,+.1,+100.0,,
Paynes Find Gold,PNE,.002,+.1,+100.0,,
Neon Energy,NEN,.027,+1,+58.82,,
APAC Coal,AAL,.003,+.1,+50.00,,
Xanadu Mines,XAM,.13,+3.4,+35.42,,
Aura Energy,AEE,.034,+.8,+30.77,,
Admiralty Res,ADY,.03,+.6,+25.00,,
Gunson Res,GUN,.02,+.4,+25.00,,
Carpentaria Expl,CAP,.065,+1.2,+22.64,,
Grand Gulf Energy,GGE,.011,+.2,+22.22,,
Rex Minerals,RXM,.31,+5.5,+21.57,,
Echo Res,EAR,.12,+2,+20.00,,
Traka Res,TKL,.042,+.7,+20.00,,
Pancontinental Oil,PCL,.027,+.4,+17.39,,
Breaker Res,BRB,.07,+1,+16.67,,
Malachite Res,MAR,.007,+.1,+16.67,,
New Guinea Energy,NGE,.014,+.2,+16.67,,
Greenland Min & Energy opt jun16,GGGOA,.029,+.4,+16.00,,
Quintessential Res,QRL,.015,+.2,+15.38,,
BMG Res,BMG,.008,+.1,+14.29,,
Gullewa,GUL,.024,+.3,+14.29,,
Tamaska Oil Gas,TMK,.024,+.3,+14.29,,
White Rock Minerals,WRM,.016,+.2,+14.29,,
Windimurra Vanadium,WVL,.016,+.2,+14.29,,
Indochine Min,IDC,.033,+.4,+13.79,,
Inca Min,ICG,.025,+.3,+13.64,,
Blackthorn Res,BTR,.21,+2.5,+13.51,,
Ardent Res,AWO,.017,+.2,+13.33,,
Avalon Minerals,AVI,.009,+.1,+12.50,,
AVZ Minerals,AVZ,.009,+.1,+12.50,,
Greenpower Energy,GPP,.018,+.2,+12.50,,
Jacka Res opt may16,JKAO,.009,+.1,+12.50,,
Manas Resources,MSR,.045,+.5,+12.50,,
Plymouth Min,PLH,.09,+1,+12.50,,
Intermin Res,IRC,.10,+1.1,+12.36,,
Hawkley Oil & Gas,HOG,.019,+.2,+11.76,,
Hughes Drilling,HDX,.19,+2,+11.76,,
King River Copper,KRC,.095,+1,+11.76,,
Boadicea Res,BOA,.20,+2,+11.11,,
Sunbird Energy,SNY,.20,+2,+11.11,,
TNG opt jul15,TNGO,.15,+1.5,+11.11,,
Hot Chili,HCH,.27,+2.5,+10.20,,
Altura Min,AJM,.165,+1.5,+10.00,,
Argentina Min,AVK,.022,+.2,+10.00,,
Energia Minerals,EMX,.022,+.2,+10.00,,
Sthn Cross Gold,SXG,.011,+.1,+10.00,,
Spectrum Rare Earths,SPX,.055,+.5,+10.00,,
Uranium Equities,UEQ,.011,+.1,+10.00,,
KBL Mining,KBL,.056,+.5,+9.80,,
Anglogold Ashanti cdi,AGG,3.99,+35,+9.62,,
Core Exploration,CXO,.058,+.5,+9.43,,
Clancy Explore,CLY,.012,+.1,+9.09,,
Greenland Min & Energy,GGG,.12,+1,+9.09,,
Mutiny Gold,MYG,.036,+.3,+9.09,,
White Energy,WEC,.18,+1.5,+9.09,,
Coalspur Mines,CPL,.061,+.5,+8.93,,
Orinoco Gold,OGX,.125,+1,+8.70,,
Peninsula Energy,PEN,.025,+.2,+8.70,,
Pilbara Minerals,PLS,.025,+.2,+8.70,,
Cradle Res,CXX,.195,+1.5,+8.33,,
Titan Energy,TTE,.013,+.1,+8.33,,
Strata-X Energy cdi,SXA,.275,+2,+7.84,,
Bounty Oil & Gas,BUY,.014,+.1,+7.69,,
Caravel Min,CVV,.014,+.1,+7.69,,
MRG Metals,MRQ,.14,+1,+7.69,,
NuCoal Res,NCR,.014,+.1,+7.69,,
Kula Gold,KGD,.086,+.6,+7.50,,
Austin Explore,AKK,.015,+.1,+7.14,,
Eden Energy,EDE,.015,+.1,+7.14,,
Musgrave Min,MGV,.075,+.5,+7.14,,
Northern Manganese,NTM,.015,+.1,+7.14,,
Iron Road,IRD,.305,+2,+7.02,,
Lynas Corp,LYC,.155,+1,+6.90,,
Kazakhstan Corp,KPC,.16,+1,+6.67,,
Liberty Resources,LBY,.016,+.1,+6.67,,
Lamboo Res,LMB,.655,+4,+6.50,,
Buru Energy,BRU,.74,+4.5,+6.47,,
Migme,MIG,.415,+2.5,+6.41,,
Convergent Min,CVG,.017,+.1,+6.25,,
Liquefied Natural,LNG,3.57,+21,+6.25,,
Endeavour Mining cdi,EVR,.94,+5.5,+6.21,,
Excelsior Gold,EXG,.069,+.4,+6.15,,
Ventnor Res,VRX,.072,+.4,+5.88,,
Sth Boulder Mines,STB,.275,+1.5,+5.77,,
Matsa Res,MAT,.28,+1.5,+5.66,,
Paladin Energy,PDN,.38,+2,+5.56,,
Atlas Iron,AGO,.685,+3.5,+5.38,,
Metallum,MNE,.02,+.1,+5.26,,
Medusa Min,MML,1.43,+7,+5.15,,
Azumah Res,AZM,.042,+.2,+5.00,,
Prime Minerals,PIM,.021,+.1,+5.00,,
Tanami Gold,TAM,.021,+.1,+5.00,,
FALLS - INDUSTRIALS,,
Ephraim Res,EPA,.007,-.7,-50.00,,
Medigard,MGZ,.015,-.5,-25.00,,
PHW Consolidated,PHW,.003,-.1,-25.00,,
OBJ opt dec14,OBJOA,.071,-1.6,-18.39,,
Cynata Therapeutics opt dec14,CYPO,.19,-4,-17.39,,
Rhinomed opt apr17,RNOOA,.01,-.2,-16.67,,
Mobilarm,MBO,.04,-.7,-14.89,,
