Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4743.1 at 16:35 25/1/2010  Report at 19:05 Monday 25/1/2010. Processed 19:26 Monday 25/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Media Grp Int Ltd,MUI,0.015,0.4,36.36,,,,,,,,
Pharmanet Grp,PNO,0.02,0.5,33.33,,,,,,,,
Solco Ltd,SOO,0.13,3,30.00,,,,,,,,
Biotron Ltd opt dec11,BITO,0.032,0.7,28.00,,,,,,,,
ASF Grp Ltd,AFA,0.24,4,20.00,,,,,,,,
Early Learning Serv,ELY,0.36,5,16.13,,,,,,,,
Unilife Corp def,UNS,1.55,21,15.67,,,,,,,,
eBet Ltd,EBT,0.083,1,13.70,,,,,,,,
Verus Invest,VIL,0.042,0.5,13.51,,,,,,,,
ASK Funding Ltd,AKF,0.295,3.5,13.46,,,,,,,,
Viralytics Ltd,VLA,0.081,0.9,12.50,,,,,,,,
Quay Magnesium,QMG,0.032,0.3,10.34,,,,,,,,
Skywest Airlines cdi 1:1,SXR,0.27,2.5,10.20,,,,,,,,
APA Financial,APP,0.011,0.1,10.00,,,,,,,,
Chapmans Ltd,CHP,0.022,0.2,10.00,,,,,,,,
E-Com Multi Ltd,ECE,0.011,0.1,10.00,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.022,0.2,10.00,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.045,0.4,9.76,,,,,,,,
Cervantes Corp,CVS,0.035,0.3,9.38,,,,,,,,
Emerson Stewart Grp,ESW,0.12,1,9.09,,,,,,,,
Pienets Ltd,PIE,0.012,0.1,9.09,,,,,,,,
Patrys Ltd,PAB,0.125,1,8.70,,,,,,,,
C @ Ltd,CEO,0.013,0.1,8.33,,,,,,,,
Anteo Diagnostics opt sep10,ADOO,0.04,0.3,8.11,,,,,,,,
Frigrite Ltd,FRR,0.135,1,8.00,,,,,,,,
Brisconnection def x ppd,BCS,1.40,10,7.69,,,,,,,,
Empired Ltd,EPD,0.14,1,7.69,,,,,,,,
Multiplex Acumen unt,MPF,0.14,1,7.69,,,,,,,,
OBJ Ltd,OBJ,0.056,0.4,7.69,,,,,,,,
Healthlinx Ltd,HTX,0.088,0.6,7.32,,,,,,,,
Scott Corp,SCC,0.30,2,7.14,,,,,,,,
Arafura Pearls,APB,0.046,0.3,6.98,,,,,,,,
Galileo Japan Tr unt,GJT,0.049,0.3,6.52,,,,,,,,
Clean Teq Hldgs,CLQ,0.33,2,6.45,,,,,,,,
Freedom Nutritional,FNP,0.34,2,6.25,,,,,,,,
Buderim Ginger,BUG,0.345,2,6.15,,,,,,,,
China Steel,CNH,0.175,1,6.06,,,,,,,,
Solagran Ltd,SLA,0.265,1.5,6.00,,,,,,,,
CMI Ltd,CMI,0.72,4,5.88,,,,,,,,
Antisense Therapeutic,ANP,0.057,0.3,5.56,,,,,,,,
Prime Financial,PFG,0.295,1.5,5.36,,,,,,,,
Ausenco Ltd,AAX,4.33,22,5.35,,,,,,,,
Cheviot Bridge,CVB,0.04,0.2,5.26,,,,,,,,
MINING RISES,,,,,,,,,,,,
Venus Res opt jul11,VNSO,0.30,15,100.00,,,,,,,,
Consolidated Tin Min opt dec13,CSDO,0.015,0.5,50.00,,,,,,,,
Metminco Ltd opt dec12,MNCO,0.065,1.9,41.30,,,,,,,,
Richmond Min opt dec10,RHMO,0.075,2,36.36,,,,,,,,
India Res,IRL,0.048,1.1,29.73,,,,,,,,
Dourado Res Ltd opt nov14,DUOO,0.085,1.7,25.00,,,,,,,,
Uran Ltd opt jul12,URAOA,0.025,0.5,25.00,,,,,,,,
Venus Res,VNS,0.725,12.5,20.83,,,,,,,,
Bondi Min Ltd,BOM,0.15,2.5,20.00,,,,,,,,
Lonrho Min Ltd opt nov10,LOMOA,0.006,0.1,20.00,,,,,,,,
