Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4656.3 at 16:34 19/2/2010  Report at 19:05 Friday 19/2/2010. Processed 19:41 Friday 19/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Norfolk Grp rts 19feb,NFKR,0.05,3,150.00,,,,,,,,
Corum Grp Ltd,COO,0.04,1,33.33,,,,,,,,
Paragon Care Ltd,PGC,0.033,0.8,32.00,,,,,,,,
Pan Asia Corp Ltd,PZC,0.041,0.9,28.13,,,,,,,,
Altera Res Ltd,AEA,0.16,3,23.08,,,,,,,,
Run Corp Ltd,RNC,0.05,0.9,21.95,,,,,,,,
AWH Corp Ltd,AWL,0.006,0.1,20.00,,,,,,,,
Quickflix Ltd,QFX,0.072,1.2,20.00,,,,,,,,
Oakajee Corp Ltd,OKJ,0.125,2,19.05,,,,,,,,
CEC Grp Ltd,CEG,0.23,3.5,17.95,,,,,,,,
Acuvax Ltd,ACU,0.014,0.2,16.67,,,,,,,,
Incitive Ltd,ICV,0.007,0.1,16.67,,,,,,,,
Montec Intl,MTI,0.007,0.1,16.67,,,,,,,,
Mooter Media Ltd,MMZ,0.014,0.2,16.67,,,,,,,,
Embelton Ltd,EMB,4.76,66,16.10,,,,,,,,
Adcorp Aust,AAU,0.225,3,15.38,,,,,,,,
Intermoco Ltd,INT,0.015,0.2,15.38,,,,,,,,
Planet Platinum,PPN,0.30,4,15.38,,,,,,,,
Enerji Ltd opt dec16,ERJO,0.046,0.6,15.00,,,,,,,,
CPT Global Ltd,CGO,0.68,8,13.33,,,,,,,,
Brainz Instruments,BZI,0.056,0.6,12.00,,,,,,,,
Datadot Tech,DDT,0.047,0.5,11.90,,,,,,,,
Verus Invest,VIL,0.047,0.5,11.90,,,,,,,,
Rivercity Motorway stpld,RCY,0.245,2.5,11.36,,,,,,,,
Calzada Ltd,CZD,0.03,0.3,11.11,,,,,,,,
Essa Aust,ESS,0.20,2,11.11,,,,,,,,
Cyclopharm Ltd,CYC,0.105,1,10.53,,,,,,,,
China West Hldgs,CWH,0.11,1,10.00,,,,,,,,
Digislide Hldgs,DGI,0.275,2.5,10.00,,,,,,,,
Macq Atlas Roads Grp stpld,MQA,0.825,7.5,10.00,,,,,,,,
TPL Corp Ltd,TPL,0.022,0.2,10.00,,,,,,,,
MacarthurCook PSF unt,MPS,0.093,0.8,9.41,,,,,,,,
Macq Radio,MRN,0.82,7,9.33,,,,,,,,
EVZ Ltd,EVZ,0.12,1,9.09,,,,,,,,
Verus Invest opt jun10,VILO,0.012,0.1,9.09,,,,,,,,
Bisalloy Steel,BIS,0.185,1.5,8.82,,,,,,,,
Techniche Ltd,TCN,0.087,0.7,8.75,,,,,,,,
Bigair Grp Ltd,BGL,0.13,1,8.33,,,,,,,,
Stirling Products,STI,0.013,0.1,8.33,,,,,,,,
Prophecy Intl ,PRO,0.53,4,8.16,,,,,,,,
Ross Human Direction,RHD,0.40,3,8.11,,,,,,,,
SDI Ltd,SDI,0.28,2,7.69,,,,,,,,
Impedimed Ltd,IPD,0.72,5,7.46,,,,,,,,
Prana Biotech,PBT,0.145,1,7.41,,,,,,,,
MAX Tr unt,MXQ,0.06,0.4,7.14,,,,,,,,
Pharmanet Grp,PNO,0.015,0.1,7.14,,,,,,,,
Biota Hldgs,BTA,2.19,14,6.83,,,,,,,,
Biotech Capital,BTC,0.24,1.5,6.67,,,,,,,,
Engin Ltd,ENG,0.65,4,6.56,,,,,,,,
Alinta Energy Grp stp,AEJ,0.085,0.5,6.25,,,,,,,,
AMA Grp Ltd,AMA,0.069,0.4,6.15,,,,,,,,
UXC Ltd,UXC,0.705,4,6.02,,,,,,,,
Antisense Therapeutic,ANP,0.053,0.3,6.00,,,,,,,,
Super Cheap Auto ,SUL,5.00,27,5.71,,,,,,,,
Clinuvel Pharmaceut,CUV,0.29,1.5,5.45,,,,,,,,
Tandou Ltd,TAN,0.39,2,5.41,,,,,,,,
Bell Financial Grp,BFG,1.18,6,5.36,,,,,,,,
ING Private Equity,IPE,0.295,1.5,5.36,,,,,,,,
Atlantic Ltd opt dec11,ATIO,0.02,0.1,5.26,,,,,,,,
Westoz Inv Ltd opt jun12,WICO,0.10,0.5,5.26,,,,,,,,
Zicom Grp Ltd,ZGL,0.305,1.5,5.17,,,,,,,,
NeuroDiscovery,NDL,0.042,0.2,5.00,,,,,,,,
MINING RISES,,,,,,,,,,,,
Ramelius Res opt jun10,RMSOC,0.02,0.8,66.67,,,,,,,,
Ferrum Crescent opt dec13,FCRO,0.018,0.5,38.46,,,,,,,,
Mamba Min,MAB,0.04,1,33.33,,,,,,,,
Orion Pet Ltd opt sep10,OIPO,0.004,0.1,33.33,,,,,,,,
Baraka Pet,BKP,0.005,0.1,25.00,,,,,,,,
Magnum Min & Exp,MGU,0.11,2.1,23.60,,,,,,,,
Octanex NL,OXX,0.44,8,22.22,,,,,,,,
Acclaim Explore,AEX,0.006,0.1,20.00,,,,,,,,
Oroya Min Ltd,ORO,0.006,0.1,20.00,,,,,,,,
New Standard Energy,NSE,0.13,2,18.18,,,,,,,,
Stellar Res,SRZ,0.074,1.1,17.46,,,,,,,,
Bondi Min Ltd,BOM,0.088,1.3,17.33,,,,,,,,
Hawthorn Res,HAW,0.007,0.1,16.67,,,,,,,,
Red Metal Ltd,RDM,0.175,2.5,16.67,,,,,,,,
Lindian Res,LIN,0.115,1.5,15.00,,,,,,,,
Montezuma Min Co,MZM,0.23,3,15.00,,,,,,,,
Ethan Min Ltd,ETH,0.195,2.5,14.71,,,,,,,,
Grand Gulf Energy,GGE,0.008,0.1,14.29,,,,,,,,
Planet Gas Ltd,PGS,0.135,1.5,12.50,,,,,,,,
Geopacific Res,GPR,0.065,0.7,12.07,,,,,,,,
Adelaide Energy,ADE,0.14,1.5,12.00,,,,,,,,
Avanco Res Ltd,AVB,0.028,0.3,12.00,,,,,,,,
Strike Energy Ltd,STX,0.28,3,12.00,,,,,,,,
Shree Min Ltd,SHH,0.19,2,11.76,,,,,,,,
Buka Gold Ltd,BKG,0.145,1.5,11.54,,,,,,,,
Sipa Res Ltd,SRI,0.097,1,11.49,,,,,,,,
Black Ridge Min,BRD,0.01,0.1,11.11,,,,,,,,
Boss Energy Ltd,BOE,0.05,0.5,11.11,,,,,,,,
Castle Min,CDT,0.30,3,11.11,,,,,,,,
Gulf Mines Ltd,GLM,0.03,0.3,11.11,,,,,,,,
Buccaneer Energy,BCC,0.095,0.9,10.47,,,,,,,,
Sundance Energy,SEA,0.16,1.5,10.34,,,,,,,,
ARC Explore Ltd opt jan11,ARXOA,0.022,0.2,10.00,,,,,,,,
Argent Min,ARD,0.165,1.5,10.00,,,,,,,,
Consolidated Tin Min opt dec13,CSDO,0.022,0.2,10.00,,,,,,,,
Orion Pet Ltd,OIP,0.078,0.7,9.86,,,,,,,,
United Uranium,UUL,0.225,2,9.76,,,,,,,,
Alcyone Res Ltd,AYN,0.034,0.3,9.68,,,,,,,,
ELK Pet,ELK,0.17,1.5,9.68,,,,,,,,
Range Res Ltd opt dec11,RRSO,0.023,0.2,9.52,,,,,,,,
Range Res Ltd ,RRS,0.058,0.5,9.43,,,,,,,,
Uranium Explore,UXA,0.061,0.5,8.93,,,,,,,,
Apac Coal,AAL,0.039,0.3,8.33,,,,,,,,
Scotgold Res,SGZ,0.135,1,8.00,,,,,,,,
Carpentaria Exp,CAP,0.14,1,7.69,,,,,,,,
Eureka Energy Ltd,EKA,0.145,1,7.41,,,,,,,,
Energia Min Ltd,EMX,0.15,1,7.14,,,,,,,,
Redstone Res,RDS,0.09,0.6,7.14,,,,,,,,
Marenica Energy,MEY,0.155,1,6.90,,,,,,,,
Azumah Res,AZM,0.235,1.5,6.82,,,,,,,,
IMX Res Ltd,IXR,0.47,3,6.82,,,,,,,,
Eastern Corp,ECU,0.32,2,6.67,,,,,,,,
Luiri Gold Ltd cdi 1:1,LGM,0.33,2,6.45,,,,,,,,
Transit Hldgs,TRH,0.33,2,6.45,,,,,,,,
Energy Metals Ltd,EME,0.67,4,6.35,,,,,,,,
Western Plains Res,WPG,0.59,3.5,6.31,,,,,,,,
Beacon Min opt aug10,BCNOA,0.017,0.1,6.25,,,,,,,,
Excalibur Min,EXM,0.017,0.1,6.25,,,,,,,,
Peninsula Min opt jun12,PENOA,0.034,0.2,6.25,,,,,,,,
Ausgold Ltd opt mar13,AUCO,0.069,0.4,6.15,,,,,,,,
Macq Harbour,MHM,0.345,2,6.15,,,,,,,,
Buxton Res Ltd,BUX,0.09,0.5,5.88,,,,,,,,
Silver Swan Grp,SWN,0.36,2,5.88,,,,,,,,
Pac Ore Ltd,PSF,0.037,0.2,5.71,,,,,,,,
Iron Mountain,IRM,0.075,0.4,5.63,,,,,,,,
Southerncross Gold,SXG,0.095,0.5,5.56,,,,,,,,
Buccaneer Energy opt nov12,BCCO,0.059,0.3,5.36,,,,,,,,
Solimar Energy,SGY,0.079,0.4,5.33,,,,,,,,
Tasman Goldflds,TGX,0.079,0.4,5.33,,,,,,,,
Altura Min Ltd,AJM,0.20,1,5.26,,,,,,,,
Golden Gate Pet opt aug12,GGPO,0.02,0.1,5.26,,,,,,,,
Greenland Min En,GGG,0.60,3,5.26,,,,,,,,
Kilgore Oil & Gas,KOG,0.02,0.1,5.26,,,,,,,,
Rawson Res,RAW,0.10,0.5,5.26,,,,,,,,
Strategic Min,SMC,0.02,0.1,5.26,,,,,,,,
Western Desert Res,WDR,0.515,2.5,5.10,,,,,,,,
Coal of Africa,CZA,2.52,12,5.00,,,,,,,,
Stirling Res opt jun12,SREOB,0.021,0.1,5.00,,,,,,,,
WHL Energy Ltd,WHN,0.042,0.2,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Legacy Iron Ore opt dec12,LCYOB,0.041,-2.4,-36.92,,,,,,,,
BPH Corp Ltd opt may10,BPHO,0.003,-0.1,-25.00,,,,,,,,
Probiomics Ltd,PCC,0.017,-0.5,-22.73,,,,,,,,
Hyro Ltd,HYO,0.017,-0.4,-19.05,,,,,,,,
Ezenet Ltd,EZE,0.027,-0.6,-18.18,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.036,-0.8,-18.18,,,,,,,,
OBJ Ltd ,OBJ,0.047,-1,-17.54,,,,,,,,
Sino Strategic Intl,SSI,0.54,-11,-16.92,,,,,,,,
Cheviot Bridge,CVB,0.04,-0.8,-16.67,,,,,,,,
Coonawarra Aust unt,CNR,0.10,-2,-16.67,,,,,,,,
