Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4743.8 at 16:34 3/3/2010  Report at 19:05 Wednesday 3/3/2010. Processed 19:31 Wednesday 3/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Stratatel Ltd opt sep11,STEO,0.015,0.4,36.36,,,,,,,,
Wallace Absolute,WAB,0.05,1.3,35.14,,,,,,,,
Synergy Plus Ltd,SNR,0.04,1,33.33,,,,,,,,
Island Sky Aust,ISK,0.11,2,22.22,,,,,,,,
Souls Private Equity opt feb15,SOEOA,0.011,0.2,22.22,,,,,,,,
Flat Glass Ind,FGI,0.28,5,21.74,,,,,,,,
EFTEL Ltd,EFT,0.024,0.4,20.00,,,,,,,,
Brisbane Broncos,BBL,0.38,6,18.75,,,,,,,,
Magellan Fin Grp opt jun16,MFGOC,0.13,2,18.18,,,,,,,,
Orchid Capital,ORC,0.023,0.3,15.00,,,,,,,,
National Hire Grp,NHR,1.80,23,14.65,,,,,,,,
Mariner Corp Ltd,MCX,0.008,0.1,14.29,,,,,,,,
Impedimed Ltd,IPD,0.73,9,14.06,,,,,,,,
Legacy Iron Ore opt dec12,LCYOB,0.05,0.6,13.64,,,,,,,,
Marine Produce Aust,MPA,0.025,0.3,13.64,,,,,,,,
Mesa Min Ltd,MAS,0.069,0.8,13.11,,,,,,,,
Benitec Ltd opt apr14,BLTO,0.018,0.2,12.50,,,,,,,,
C @ Ltd,CEO,0.009,0.1,12.50,,,,,,,,
China Steel,CNH,0.14,1.5,12.00,,,,,,,,
Mint Wireless,MNW,0.028,0.3,12.00,,,,,,,,
Beyond Sportswear,BSI,0.02,0.2,11.11,,,,,,,,
Grandbridge Ltd,GBA,0.15,1.5,11.11,,,,,,,,
Reclaim Ind,RCM,0.06,0.6,11.11,,,,,,,,
Zicom Grp Ltd,ZGL,0.205,2,10.81,,,,,,,,
Breville Grp Ltd,BRG,1.88,18,10.59,,,,,,,,
ECO Quest,ECQ,0.11,1,10.00,,,,,,,,
Viralytics Ltd,VLA,0.055,0.5,10.00,,,,,,,,
Euroz Ltd opt mar14,EZLO,0.68,6,9.68,,,,,,,,
Arafura Pearls,APB,0.023,0.2,9.52,,,,,,,,
Austin Engineer,ANG,3.00,25,9.09,,,,,,,,
EVZ Ltd,EVZ,0.12,1,9.09,,,,,,,,
Intermoco Ltd,INT,0.012,0.1,9.09,,,,,,,,
Novogen Ltd,NRT,0.49,4,8.89,,,,,,,,
Mesbon China Nylon,MES,0.10,0.8,8.70,,,,,,,,
Artist & Entertain,AEM,0.013,0.1,8.33,,,,,,,,
eBet Ltd,EBT,0.078,0.6,8.33,,,,,,,,
CPI Grp Ltd,CPI,0.27,2,8.00,,,,,,,,
Vmoto Ltd,VMT,0.135,1,8.00,,,,,,,,
Little World Bev,LWB,2.50,18,7.76,,,,,,,,
Macq Fortress frn aug35,MFNHA,0.21,1.5,7.69,,,,,,,,
Funtastic Ltd,FUN,0.215,1.5,7.50,,,,,,,,
Hydromet Corp Ltd,HMC,0.043,0.3,7.50,,,,,,,,
Ipernica Ltd,IPR,0.145,1,7.41,,,,,,,,
Bigair Grp Ltd,BGL,0.15,1,7.14,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.015,0.1,7.14,,,,,,,,
Solagran Ltd,SLA,0.225,1.5,7.14,,,,,,,,
Virgin Blue Hldgs,VBA,0.685,4.5,7.03,,,,,,,,
IFS Construct Ltd,IFS,0.061,0.4,7.02,,,,,,,,
Unilife Corp cdi  6:1,UNS,1.38,9,6.98,,,,,,,,
Panorama Synergy,PSY,0.31,2,6.90,,,,,,,,
Pro Medicus Ltd   ,PME,0.72,4.5,6.67,,,,,,,,
SCV Grp Ltd,SCV,0.016,0.1,6.67,,,,,,,,
Cellmid Ltd,CDY,0.033,0.2,6.45,,,,,,,,
Eastland Medical,EMS,0.066,0.4,6.45,,,,,,,,
Merchant House,MHI,0.165,1,6.45,,,,,,,,
Hexima Ltd,HXL,0.425,2.5,6.25,,,,,,,,
Karmelsonix Ltd,KSX,0.034,0.2,6.25,,,,,,,,
Phylogica Ltd,PYC,0.087,0.5,6.10,,,,,,,,
Clarius Grp Ltd,CND,0.70,4,6.06,,,,,,,,
China Century Capitl 12%  cn10,CCYG,0.90,5,5.88,,,,,,,,
iCash Payment Sys,ICP,0.054,0.3,5.88,,,,,,,,
LBT Innovations,LBT,0.09,0.5,5.88,,,,,,,,
RTL Corp Ltd,RTL,0.018,0.1,5.88,,,,,,,,
AWB Ltd,AWB,1.09,6,5.83,,,,,,,,
Infomedia Ltd,IFM,0.275,1.5,5.77,,,,,,,,
BPH Corp Ltd,BPH,0.074,0.4,5.71,,,,,,,,
Viagold Capital,VIA,0.285,1.5,5.56,,,,,,,,
Dexion Ltd,DEX,0.48,2.5,5.49,,,,,,,,
Diploma Grp Ltd,DGX,0.495,2.5,5.32,,,,,,,,
