Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4670.0 at 16:34 27/1/2010  Report at 19:05 Wednesday 27/1/2010. Processed 19:26 Wednesday 27/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Intermin Res,IRC,0.245,2.5,11.36,,,,,,,,
Artemis Res,ARV,0.099,1,11.24,,,,,,,,
Redstone Res,RDS,0.10,1,11.11,,,,,,,,
Morning Star Gold opt mar10,MCOOB,0.325,3,10.17,,,,,,,,
Sthn Hem Min cdi 1:1,SUH,0.55,5,10.00,,,,,,,,
Rawson Res,RAW,0.115,1,9.52,,,,,,,,
Sthn Cross Expl,SXX,0.035,0.3,9.38,,,,,,,,
Marenica Energy,MEY,0.18,1.5,9.09,,,,,,,,
Tri Origin Min,TRO,0.12,1,9.09,,,,,,,,
Mantra Res,MRU,5.32,42,8.57,,,,,,,,
Southerncross Gold,SXG,0.105,0.8,8.25,,,,,,,,
Uran Ltd opt jul12,URAOA,0.027,0.2,8.00,,,,,,,,
Coalspur Mines,CPL,0.345,2.5,7.81,,,,,,,,
Reward Min Ltd,RWD,0.485,3.5,7.78,,,,,,,,
Dragon Mountain Gold,DMG,0.14,1,7.69,,,,,,,,
Global Nickel Invest opt jun12,GNIOA,0.028,0.2,7.69,,,,,,,,
Western Uranium opt jun10,WTNO,0.42,3,7.69,,,,,,,,
White Cliff Nickel,WCN,0.07,0.5,7.69,,,,,,,,
U308 Ltd,UTO,0.145,1,7.41,,,,,,,,
Aurora Min Ltd,ARM,1.05,7,7.14,,,,,,,,
Tusker Gold Ltd,TKA,0.45,3,7.14,,,,,,,,
Elementos Ltd,ELT,0.235,1.5,6.82,,,,,,,,
Regal Res,RER,0.064,0.4,6.67,,,,,,,,
Equatorial Coal,EQX,0.033,0.2,6.45,,,,,,,,
Orocobre Ltd,ORE,2.31,14,6.45,,,,,,,,
Royal Res opt oct11,ROYO,0.165,1,6.45,,,,,,,,
Poseidon Nick Ltd,POS,0.25,1.5,6.38,,,,,,,,
Admiralty Res,ADY,0.017,0.1,6.25,,,,,,,,
Aragon Res,AAG,0.17,1,6.25,,,,,,,,
Golden Gate Pet opt aug12,GGPO,0.017,0.1,6.25,,,,,,,,
Territory Uranium,TUC,0.085,0.5,6.25,,,,,,,,
Lachlan Star Ltd,LSA,0.018,0.1,5.88,,,,,,,,
Universal Res,URL,0.019,0.1,5.56,,,,,,,,
Victorian Gold Mines,VGM,0.195,1,5.41,,,,,,,,
RAM Res,RMR,0.04,0.2,5.26,,,,,,,,
Red Sky Energy opt sep11,ROGOA,0.02,0.1,5.26,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Adultshop Com opt dec11,ASCO,0.003,-0.1,-25.00,,,,,,,,
Enerji Ltd opt dec16,ERJO,0.075,-2.5,-25.00,,,,,,,,
C @ Ltd,CEO,0.01,-0.3,-23.08,,,,,,,,
LBT Innovations optjun13c,LBTOA,0.025,-0.5,-16.67,,,,,,,,
Scigen Ltd cdi,SIE,0.25,-5,-16.67,,,,,,,,
Skywest Airlines cdi 1:1,SXR,0.23,-4,-14.81,,,,,,,,
Xceed Capital Ltd,XCD,0.019,-0.3,-13.64,,,,,,,,
Artist & Entertain,AEM,0.013,-0.2,-13.33,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.039,-0.6,-13.33,,,,,,,,
Adacel Tech,ADA,0.475,-7,-12.84,,,,,,,,
IFS Construct Ltd,IFS,0.042,-0.6,-12.50,,,,,,,,
Pro-Pac Packaging,PPG,0.21,-3,-12.50,,,,,,,,
Adv Surg Dsgn & Mnft,AMT,0.50,-7,-12.28,,,,,,,,
Marine Produce Aust,MPA,0.031,-0.4,-11.43,,,,,,,,
Mooter Media Ltd,MMZ,0.008,-0.1,-11.11,,,,,,,,
Peters MacGregor,PET,0.60,-7.5,-11.11,,,,,,,,
RTL Corp Ltd,RTL,0.016,-0.2,-11.11,,,,,,,,
Oohmedia Grp Ltd,OOH,0.098,-1.2,-10.91,,,,,,,,
ING Real Est Hlth unt,IHF,0.67,-8,-10.67,,,,,,,,
Apollo Cons,AOP,0.009,-0.1,-10.00,,,,,,,,
Energy Ventures,EVE,0.045,-0.5,-10.00,,,,,,,,
Enviromission Ltd,EVM,0.054,-0.6,-10.00,,,,,,,,
Hydrotech Inter,HTI,0.009,-0.1,-10.00,,,,,,,,
LBT Innovations,LBT,0.09,-1,-10.00,,,,,,,,
Pharmanet Grp,PNO,0.018,-0.2,-10.00,,,,,,,,
Altium Ltd,ALU,0.24,-2.5,-9.43,,,,,,,,
Viridis Clean stpld,VIR,0.195,-2,-9.30,,,,,,,,
Adultshop Com,ASC,0.01,-0.1,-9.09,,,,,,,,
E-Com Multi Ltd,ECE,0.01,-0.1,-9.09,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.02,-0.2,-9.09,,,,,,,,
ING Re Com Grp stpld,ILF,0.10,-1,-9.09,,,,,,,,
Genetic Tech,GTG,0.041,-0.4,-8.89,,,,,,,,
Anteo Diagnostics,ADO,0.052,-0.5,-8.77,,,,,,,,
Gage Roads Brewing,GRB,0.105,-1,-8.70,,,,,,,,
Gale Pacific Ltd,GAP,0.16,-1.5,-8.57,,,,,,,,
Prime Financial,PFG,0.27,-2.5,-8.47,,,,,,,,
Hexima Ltd,HXL,0.38,-3.5,-8.43,,,,,,,,
Biotron Ltd,BIT,0.11,-1,-8.33,,,,,,,,
Pienets Ltd,PIE,0.011,-0.1,-8.33,,,,,,,,
ICSGlobal Ltd,ICS,0.023,-0.2,-8.00,,,,,,,,
Karmelsonix Ltd,KSX,0.035,-0.3,-7.89,,,,,,,,
Quickflix Ltd,QFX,0.06,-0.5,-7.69,,,,,,,,
RMG Ltd,RMG,0.012,-0.1,-7.69,,,,,,,,
Solco Ltd,SOO,0.12,-1,-7.69,,,,,,,,
Stirling Res,SRE,0.12,-1,-7.69,,,,,,,,
Anteo Diagnostics opt sep10,ADOO,0.037,-0.3,-7.50,,,,,,,,
Adv Braking Tech,ABV,0.025,-0.2,-7.41,,,,,,,,
Greencap Ltd,GCG,0.125,-1,-7.41,,,,,,,,
Helicon Grp,HCG,0.025,-0.2,-7.41,,,,,,,,
Hot Rock Ltd,HRL,0.125,-1,-7.41,,,,,,,,
Viralytics Ltd,VLA,0.075,-0.6,-7.41,,,,,,,,
Compumedics Ltd,CMP,0.19,-1.5,-7.32,,,,,,,,
Super Cheap Auto ,SUL,5.06,-39,-7.16,,,,,,,,
Flat Glass Ind,FGI,0.26,-2,-7.14,,,,,,,,
Multiplex Acumen unt,MPF,0.13,-1,-7.14,,,,,,,,
NSL Cons Ltd,NSL,0.039,-0.3,-7.14,,,,,,,,
Prima BioMed Ltd opt dec11,PRRO,0.13,-1,-7.14,,,,,,,,
Antisense Therapeutic,ANP,0.053,-0.4,-7.02,,,,,,,,
Tamawood Ltd,TWD,2.42,-18,-6.92,,,,,,,,
Macq DDR Tr unt,MDT,0.098,-0.7,-6.67,,,,,,,,
Xtek Ltd,XTE,0.042,-0.3,-6.67,,,,,,,,
Reverse Corp Ltd,REF,0.365,-2.5,-6.41,,,,,,,,
Aust Leaders opt nov10,ALFO,0.045,-0.3,-6.25,,,,,,,,
CMA Corp Ltd,CMV,0.075,-0.5,-6.25,,,,,,,,
Aust Agriculture,AAC,1.29,-8.5,-6.18,,,,,,,,
M2 Telecommun,MTU,1.55,-10,-6.06,,,,,,,,
Prima BioMed Ltd,PRR,0.155,-1,-6.06,,,,,,,,
Sedgman Ltd,SDM,1.41,-9,-6.00,,,,,,,,
Atlantic Ltd,ATI,0.032,-0.2,-5.88,,,,,,,,
Centro Retail stpld,CER,0.16,-1,-5.88,,,,,,,,
Medical Develop,MVP,0.16,-1,-5.88,,,,,,,,
China Steel,CNH,0.165,-1,-5.71,,,,,,,,
Ezenet Ltd,EZE,0.033,-0.2,-5.71,,,,,,,,
Electro Optic Sys,EOS,1.02,-6,-5.56,,,,,,,,
Tyrian Diagnostics,TDX,0.017,-0.1,-5.56,,,,,,,,
Wasabi Energy Ltd,WAS,0.017,-0.1,-5.56,,,,,,,,
OBJ Ltd,OBJ,0.053,-0.3,-5.36,,,,,,,,
Carsales Com Ltd,CRZ,4.65,-26,-5.30,,,,,,,,
Saunders Intl Ltd,SND,0.36,-2,-5.26,,,,,,,,
VDM Grp Ltd,VMG,0.45,-2.5,-5.26,,,,,,,,
Ludowici Ltd,LDW,2.75,-15,-5.17,,,,,,,,
E & A Ltd,EAL,0.37,-2,-5.13,,,,,,,,
Tishman Speyer unt,TSO,0.375,-2,-5.06,,,,,,,,
Nomad Bld,NOD,0.285,-1.5,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Westralian Gas & Pwr opt oct11,WGPOA,0.006,-0.3,-33.33,,,,,,,,
Colonial Res opt dec10,CLNO,0.075,-2.5,-25.00,,,,,,,,
Lincoln Min opt jun10,LMLO,0.08,-2.5,-23.81,,,,,,,,
Beach Energy Ltd opt jun10,BPTO,0.01,-0.3,-23.08,,,,,,,,
Carpentaria Exp opt jun10,CAPO,0.012,-0.3,-20.00,,,,,,,,
Oil Basins Ltd opt jun12,OBLOA,0.008,-0.2,-20.00,,,,,,,,
Richmond Min opt dec10,RHMO,0.06,-1.5,-20.00,,,,,,,,
Solimar Energy,SGY,0.092,-2.3,-20.00,,,,,,,,
Chrysalis Res opt jun13,CYSO,0.16,-3.5,-17.95,,,,,,,,
Minemakers Ltd opt may10,MAKO,0.038,-0.8,-17.39,,,,,,,,
Global Geoscience,GSC,0.091,-1.9,-17.27,,,,,,,,
Latrobe Magnesium,LMG,0.01,-0.2,-16.67,,,,,,,,
Lonrho Min Ltd opt nov10,LOMOA,0.005,-0.1,-16.67,,,,,,,,
Marion Energy opt dec11,MAEO,0.021,-0.4,-16.00,,,,,,,,
ORH Ltd,ORH,0.038,-0.7,-15.56,,,,,,,,
Argo Explore,AXT,0.055,-1,-15.38,,,,,,,,
Coalspur Mines opt jun11,CPLO,0.22,-4,-15.38,,,,,,,,
Hampton Hill Min,HHM,0.36,-6,-14.29,,,,,,,,
Monitor Energy,MHL,0.006,-0.1,-14.29,,,,,,,,
Nyota Min Ltd,NYO,0.155,-2.5,-13.89,,,,,,,,
Carpentaria Exp,CAP,0.125,-2,-13.79,,,,,,,,
Haoma Min NL,HAO,0.125,-2,-13.79,,,,,,,,
North Queensland,NQM,0.25,-4,-13.79,,,,,,,,
ARC Explore Ltd opt jan11,ARXOA,0.013,-0.2,-13.33,,,,,,,,
Iron Ore Hldgs opt apr11,IOHO,1.25,-19,-13.19,,,,,,,,
Industrial Min,IDM,0.10,-1.5,-13.04,,,,,,,,
Avanco Res Ltd,AVB,0.027,-0.4,-12.90,,,,,,,,
Buka Gold Ltd,BKG,0.135,-2,-12.90,,,,,,,,
Namibian Copper,NCO,0.17,-2.5,-12.82,,,,,,,,
Buccaneer Energy,BCC,0.096,-1.4,-12.73,,,,,,,,
Newland Res,NRL,0.021,-0.3,-12.50,,,,,,,,
Phoenix Copper,PNX,0.21,-3,-12.50,,,,,,,,
Wildhorse Energy,WHE,0.385,-5.5,-12.50,,,,,,,,
Prairie Downs Metals,PDZ,0.145,-2,-12.12,,,,,,,,
Sihayo Gold Ltd,SIH,0.051,-0.7,-12.07,,,,,,,,
Strategic Min,SMC,0.022,-0.3,-12.00,,,,,,,,
Callabonna Uranium,CUU,0.015,-0.2,-11.76,,,,,,,,
Oil Basins Ltd,OBL,0.015,-0.2,-11.76,,,,,,,,
Buccaneer Energy opt nov12,BCCO,0.068,-0.9,-11.69,,,,,,,,
Curnamona Energy,CUY,0.35,-4.5,-11.39,,,,,,,,
Crescent Gold,CRE,0.20,-2.5,-11.11,,,,,,,,
Golden State Res opt nov10,GDNOA,0.008,-0.1,-11.11,,,,,,,,
Jupiter Energy opt jun10,JPROA,0.008,-0.1,-11.11,,,,,,,,
Laguna Res NL,LRC,0.016,-0.2,-11.11,,,,,,,,
Samson Oil & Gas opt dec12,SSNO,0.008,-0.1,-11.11,,,,,,,,
Sphere Min Ltd,SPH,0.89,-11,-11.00,,,,,,,,
Peel Explore,PEX,0.085,-1,-10.53,,,,,,,,
India Res,IRL,0.043,-0.5,-10.42,,,,,,,,
Tiaro Coal Ltd,TCM,0.31,-3.5,-10.14,,,,,,,,
Gold Anomaly Ltd opt jun12,GOAOA,0.018,-0.2,-10.00,,,,,,,,
Lion Energy Ltd,LIO,0.045,-0.5,-10.00,,,,,,,,
Renison Cons,RSN,0.009,-0.1,-10.00,,,,,,,,
Uranium Explore,UXA,0.063,-0.7,-10.00,,,,,,,,
Bandanna Energy,BND,0.65,-7,-9.72,,,,,,,,
Goldsearch Ltd,GSE,0.038,-0.4,-9.52,,,,,,,,
Hannans Reward,HNR,0.24,-2.5,-9.43,,,,,,,,
CBH Res Ltd,CBH,0.145,-1.5,-9.38,,,,,,,,
Energy World Corp,EWC,0.29,-3,-9.38,,,,,,,,
African Energy Res cdi,AFR,0.10,-1,-9.09,,,,,,,,
Apex Min NL opt nov12,AXMO,0.01,-0.1,-9.09,,,,,,,,
Argent Min,ARD,0.10,-1,-9.09,,,,,,,,
Blaze Intl,BLZ,0.01,-0.1,-9.09,,,,,,,,
Metals Aust,MLS,0.01,-0.1,-9.09,,,,,,,,
Rialto Energy,RIA,0.15,-1.5,-9.09,,,,,,,,
Liberty Resource,LBY,0.091,-0.9,-9.00,,,,,,,,
East Coast Min,ECM,0.051,-0.5,-8.93,,,,,,,,
Energia Min Ltd,EMX,0.155,-1.5,-8.82,,,,,,,,
Image Res NL,IMA,0.985,-9.5,-8.80,,,,,,,,
Cazaly Res,CAZ,0.42,-4,-8.70,,,,,,,,
Montezuma Min Co,MZM,0.21,-2,-8.70,,,,,,,,
Thor Min Plc cdi,THR,0.021,-0.2,-8.70,,,,,,,,
Apex Min NL,AXM,0.032,-0.3,-8.57,,,,,,,,
Clancy Explore,CLY,0.16,-1.5,-8.57,,,,,,,,
Palace Res,PXR,0.032,-0.3,-8.57,,,,,,,,
Ashburton Min,ATN,0.022,-0.2,-8.33,,,,,,,,
Eromanga Hydro,ERH,0.11,-1,-8.33,,,,,,,,
GME Res Ltd,GME,0.11,-1,-8.33,,,,,,,,
Nex Metals Explor,NME,0.22,-2,-8.33,,,,,,,,
Redbank Copper,RCP,0.011,-0.1,-8.33,,,,,,,,
Westside Corp,WCL,0.44,-4,-8.33,,,,,,,,
Kagara Ltd,KZL,0.96,-8.5,-8.13,,,,,,,,
Triangle Energy,TEG,0.034,-0.3,-8.11,,,,,,,,
Zinc Co Aust,ZNC,0.17,-1.5,-8.11,,,,,,,,
Tasman Goldflds,TGX,0.08,-0.7,-8.05,,,,,,,,
NKWE Platinum com,NKP,0.585,-5,-7.87,,,,,,,,
Norton Gold Fields,NGF,0.235,-2,-7.84,,,,,,,,
Ord River Res,ORD,0.059,-0.5,-7.81,,,,,,,,
Stanmore Coal Ltd,SMR,0.83,-7,-7.78,,,,,,,,
Blina Diamonds NL,BDI,0.012,-0.1,-7.69,,,,,,,,
Polaris Metals NL,POL,0.72,-6,-7.69,,,,,,,,
Aquila Res,AQA,9.14,-75,-7.58,,,,,,,,
3D Oil Ltd,TDO,0.305,-2.5,-7.58,,,,,,,,
Trafford Res,TRF,0.915,-7.5,-7.58,,,,,,,,
Zamia Gold Mines,ZGM,0.049,-0.4,-7.55,,,,,,,,
Nkwe Platinum opt aug11,NKPO,0.37,-3,-7.50,,,,,,,,
Minara Res,MRE,0.68,-5.5,-7.48,,,,,,,,
Marathon Res,MTN,0.435,-3.5,-7.45,,,,,,,,
Ampella Min opt jul10,AMXO,0.50,-4,-7.41,,,,,,,,
Planet Gas Ltd,PGS,0.125,-1,-7.41,,,,,,,,
Aussie Q Res,AQR,0.315,-2.5,-7.35,,,,,,,,
Drake Res,DRK,0.19,-1.5,-7.32,,,,,,,,
Nupower Res,NUP,0.076,-0.6,-7.32,,,,,,,,
Sun Res NL,SUR,0.076,-0.6,-7.32,,,,,,,,
Alara Res Ltd,AUQ,0.13,-1,-7.14,,,,,,,,
NGM Res Ltd,NGM,0.13,-1,-7.14,,,,,,,,
Padbury Min Ltd opt may11,PDYOB,0.013,-0.1,-7.14,,,,,,,,
Range River Gold,RNG,0.039,-0.3,-7.14,,,,,,,,
Stonehenge Metals,SHE,0.078,-0.6,-7.14,,,,,,,,
Sultan Corp,SSC,0.013,-0.1,-7.14,,,,,,,,
Bougainville Copper,BOC,0.60,-4.5,-6.98,,,,,,,,
Mantle Min Corp,MNM,0.04,-0.3,-6.98,,,,,,,,
Royal Res,ROY,0.20,-1.5,-6.98,,,,,,,,
Thundelarra Explor,THX,0.40,-3,-6.98,,,,,,,,
European Gas,EPG,0.135,-1,-6.90,,,,,,,,
Augur Res Ltd,AUK,0.14,-1,-6.67,,,,,,,,
Consolidated Tin Min,CSD,0.056,-0.4,-6.67,,,,,,,,
Marengo Min,MGO,0.14,-1,-6.67,,,,,,,,
Mundo Min,MUN,0.21,-1.5,-6.67,,,,,,,,
Otto Energy Ltd,OEL,0.098,-0.7,-6.67,,,,,,,,
Paramount Min,PCP,0.14,-1,-6.67,,,,,,,,
Sundance Res,SDL,0.14,-1,-6.67,,,,,,,,
Perilya Ltd,PEM,0.635,-4.5,-6.62,,,,,,,,
Mincor Res NL,MCR,1.56,-11,-6.59,,,,,,,,
Conquest Min,CQT,0.50,-3.5,-6.54,,,,,,,,
Adelaide Res,ADN,0.215,-1.5,-6.52,,,,,,,,
Metrocoal Ltd,MTE,0.215,-1.5,-6.52,,,,,,,,
Aurium Res,AGU,0.029,-0.2,-6.45,,,,,,,,
Copper Range Ltd,CRJ,0.029,-0.2,-6.45,,,,,,,,
Padbury Min Ltd,PDY,0.029,-0.2,-6.45,,,,,,,,
PanAust Ltd,PNA,0.515,-3.5,-6.36,,,,,,,,
Brumby Res,BMY,0.09,-0.6,-6.25,,,,,,,,
Stellar Res,SRZ,0.075,-0.5,-6.25,,,,,,,,
Syndicated Metals,SMD,0.15,-1,-6.25,,,,,,,,
Sabre Res,SBR,0.38,-2.5,-6.17,,,,,,,,
Encounter Res,ENR,0.23,-1.5,-6.12,,,,,,,,
Mirabela Nickel,MBN,2.16,-14,-6.09,,,,,,,,
Panoramic Res,PAN,1.935,-12.5,-6.07,,,,,,,,
Manas Res Ltd opt sep11,MSRO,0.047,-0.3,-6.00,,,,,,,,
Equinox Min Ltd cdi,EQN,3.82,-24,-5.91,,,,,,,,
Beacon Min opt aug10,BCNOA,0.016,-0.1,-5.88,,,,,,,,
Dourado Res Ltd opt nov14,DUOO,0.08,-0.5,-5.88,,,,,,,,
ELK Pet,ELK,0.16,-1,-5.88,,,,,,,,
Moby Oil & Gas,MOG,0.16,-1,-5.88,,,,,,,,
Norseman Gold cdi 1:1,NGX,0.88,-5.5,-5.88,,,,,,,,
ARC Explore Ltd,ARX,0.033,-0.2,-5.71,,,,,,,,
Icon Energy Ltd,ICN,0.33,-2,-5.71,,,,,,,,
Peak Res,PEK,0.165,-1,-5.71,,,,,,,,
Activex Ltd,AIV,0.085,-0.5,-5.56,,,,,,,,
Excalibur Min,EXM,0.017,-0.1,-5.56,,,,,,,,
Grange Res,GRR,0.345,-2,-5.48,,,,,,,,
Terramin Aust,TZN,0.785,-4.5,-5.42,,,,,,,,
Mintails Ltd,MLI,0.035,-0.2,-5.41,,,,,,,,
Proto Resource &,PRW,0.035,-0.2,-5.41,,,,,,,,
Murchison Metals,MMX,2.28,-13,-5.39,,,,,,,,
Dominion Min,DOM,3.18,-18,-5.36,,,,,,,,
Aust Oil Co,AOC,0.09,-0.5,-5.26,,,,,,,,
Batavia Min opt jun12,BTVO,0.09,-0.5,-5.26,,,,,,,,
Carbon Energy,CNX,0.63,-3.5,-5.26,,,,,,,,
Finders Res,FND,0.36,-2,-5.26,,,,,,,,
Jupiter Energy,JPR,0.054,-0.3,-5.26,,,,,,,,
Saracen Min,SAR,0.45,-2.5,-5.26,,,,,,,,
Synergy Metals,SML,0.018,-0.1,-5.26,,,,,,,,
Atlas Iron Ltd,AGO,1.99,-11,-5.24,,,,,,,,
Fortescue Metals Grp,FMG,4.54,-25,-5.22,,,,,,,,
Beach Energy Ltd,BPT,0.83,-4.5,-5.14,,,,,,,,
Legend Min,LEG,0.037,-0.2,-5.13,,,,,,,,
Millennium Min,MOY,0.037,-0.2,-5.13,,,,,,,,
Pancontinental Oil,PCL,0.037,-0.2,-5.13,,,,,,,,
Iron Road Ltd,IRD,0.65,-3.5,-5.11,,,,,,,,
Cudeco Ltd,CDU,4.48,-24,-5.08,,,,,,,,
Iron Ore Hldgs,IOH,2.25,-12,-5.06,,,,,,,,
Karoon Gas Aust,KAR,7.19,-38,-5.02,,,,,,,,
Botswana Metals,BML,0.038,-0.2,-5.00,,,,,,,,
Krucible Metals,KRB,0.38,-2,-5.00,,,,,,,,
West Wits Min Ltd,WWI,0.095,-0.5,-5.00,,,,,,,,
