Stocks that moved by more than 5% for the day,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4696.4 at 2010-10-21T16:39:06. Report at Thursday, October 21, 2010. Processed Friday at 2010-10-22T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
Multistack Internat,MSI,.005,+.2,+66.67,,
Altera Res Ltd opt feb12,AEAO,.20,+7,+53.85,,
Vision Grp Hldgs,VGH,.27,+7,+35.00,,
Hexima Ltd,HXL,.45,+10,+28.57,,
Newsat Ltd,NWT,.005,+.1,+25.00,,
Webspy Ltd,WSY,.016,+.3,+23.08,,
Medivac Ltd,MDV,.006,+.1,+20.00,,
OBJ Ltd opt dec10,OBJO,.013,+.2,+18.18,,
CEC Grp Ltd,CEG,.059,+.9,+18.00,,
Benitec Ltd,BLT,.04,+.6,+17.65,,
Becton Prop Grp 9.5% cn12,BECG,.28,+4,+16.67,,
Cleveland Min Ltd,CDG,.42,+6,+16.67,,
E-Com Multi Ltd,ECE,.007,+.1,+16.67,,
Healthlinx Ltd opt dec13,HTXOA,.035,+.5,+16.67,,
Atcor Medical,ACG,.11,+1.5,+15.79,,
Transaction Ltd,TSN,.038,+.5,+15.15,,
Dragon Energy,DLE,.23,+3,+15.00,,
Tissue Therapies,TIS,.395,+5,+14.49,,
Saferoads Hldgs,SRH,.41,+5,+13.89,,
C @ Ltd,CEO,.017,+.2,+13.33,,
Enerji Ltd opt dec16,ERJO,.017,+.2,+13.33,,
Neuren Pharmaceut,NEU,.017,+.2,+13.33,,
Eneabba Gas Ltd,ENB,.099,+1.1,+12.50,,
Medic Vision Ltd,MVH,.10,+1.1,+12.36,,
Bravura Solutions,BVA,.14,+1.5,+12.00,,
Oakajee Corp Ltd,OKJ,.19,+2,+11.76,,
Enviromission Ltd,EVM,.039,+.4,+11.43,,
3Q Hldgs Ltd,TQH,.07,+.7,+11.11,,
Legacy Iron Ore opt dec12,LCYOA,.02,+.2,+11.11,,
MGM Wireless Ltd,MWR,.01,+.1,+11.11,,
TZ Ltd,TZL,.60,+6,+11.11,,
Aust Vintage Ltd,AVG,.415,+4,+10.67,,
Altera Res Ltd,AEA,.43,+4,+10.26,,
ADV Braking Tech,ABV,.022,+.2,+10.00,,
Cellmid Ltd,CDY,.022,+.2,+10.00,,
PAN Asia Corp Ltd,PZC,.011,+.1,+10.00,,
Structural Monitor cdi,SMN,.011,+.1,+10.00,,
Bioprospect Ltd,BPO,.012,+.1,+9.09,,
Hire Intelligence,HII,.085,+.7,+8.97,,
Village Roadshow 'a' pref,VRLPA,2.39,+19,+8.64,,
Energio Ltd,EIO,.013,+.1,+8.33,,
Prima Biomed Ltd opt dec11,PRRO,.13,+1,+8.33,,
RGM Media Ltd,RGM,.13,+1,+8.33,,
WDS Ltd,WDS,.585,+4.5,+8.33,,
Cbio Ltd,CBZ,.20,+1.5,+8.11,,
Starpharma Hldgs,SPL,.67,+5,+8.06,,
Scantech Ltd,SCD,.27,+2,+8.00,,
BPH Corp Ltd,BPH,.088,+.6,+7.32,,
Coonawarra Aust unt,CNR,.075,+.5,+7.14,,
Paragon Care Ltd,PGC,.03,+.2,+7.14,,
Ideas Intl,IDE,.695,+4.5,+6.92,,
Circadian Tech,CIR,.63,+4,+6.78,,
Little World Bev,LWB,3.20,+20,+6.67,,
Adultshop Com,ASC,.017,+.1,+6.25,,
Greencross Ltd,GXL,.695,+4,+6.11,,
Bisalloy Steel,BIS,.18,+1,+5.88,,
Enerji Ltd,ERJ,.036,+.2,+5.88,,
Finbar Grp Ltd,FRI,1.48,+8,+5.71,,
Acrux Ltd,ACR,2.60,+14,+5.69,,
ASG Grp Ltd,ASZ,1.275,+6.5,+5.37,,
Hostech Ltd,HTC,.02,+.1,+5.26,,
Landmark White,LMW,.40,+2,+5.26,,
PAC Enviromin,PEV,.02,+.1,+5.26,,
TMA Grp Comp Ltd,TMA,.30,+1.5,+5.26,,
Runge Ltd,RUL,.515,+2.5,+5.10,,
Goconnect Ltd,GCN,.042,+.2,+5.00,,
Staging Connections,STG,.021,+.1,+5.00,,
RISES - MINING,,
Mutiny Gold Ltd opt jun11,MYGO,.012,+.7,+140.0,,
Athena Res opt apr12,AHNOA,.08,+4,+100.0,,
Oroya Min Ltd,ORO,.004,+.2,+100.0,,
Reedy Lagoon Corp,RLC,.12,+5.7,+90.48,,
Boss Energy Ltd opt nov10,BOEO,.009,+.4,+80.00,,
Golden Rim Res rts 25oct,GMRR,.06,+2,+50.00,,
Southerncross Gold opt nov10,SXGO,.006,+.2,+50.00,,
ROX Res opt jul11,RXLOA,.035,+1,+40.00,,
Sierra Min opt dec10,SRMO,.085,+2.3,+37.10,,
Bauxite Resource,BAU,.245,+6.5,+36.11,,
Mutiny Gold Ltd,MYG,.057,+1.5,+35.71,,
Ausgold Ltd opt mar13,AUCO,.24,+6,+33.33,,
ROX Res opt jun11,RXLO,.012,+.3,+33.33,,
Callabonna Uranium,CUU,.009,+.2,+28.57,,
ROX Res,RXL,.049,+1,+25.64,,
Icon Res Ltd,III,.175,+3.5,+25.00,,
Iron Ore Hldgs opt apr11,IOHO,.75,+15,+25.00,,
Padbury Min Ltd opt may11,PDYOB,.005,+.1,+25.00,,
WCP Res Ltd,WCP,.115,+2.2,+23.66,,
Forge Res Ltd,FRG,.80,+15,+23.08,,
White Cliff Nickel,WCN,.215,+4,+22.86,,
Navigator Res opt nov11,NAVO,.077,+1.4,+22.22,,
Forge Res Ltd opt jul14,FRGO,.50,+9,+21.95,,
Artemis Res opt jun11,ARVOB,.04,+.7,+21.21,,
Echo Res,EAR,.10,+1.7,+20.48,,
Aviva Corp,AVA,.18,+3,+20.00,,
Metminco Ltd opt dec12,MNCO,.12,+2,+20.00,,
Northern Min rts 25oct,NMIR,.012,+.2,+20.00,,
Victorian Gold Mines opt mar14,VGMO,.24,+4,+20.00,,
Consolidated Tin Min opt dec13,CSDO,.055,+.9,+19.57,,
Quantum Res,QUR,.025,+.4,+19.05,,
Beacon Min,BCN,.019,+.3,+18.75,,
Ausgold Ltd,AUC,.45,+7,+18.42,,
Uramet Min,URM,.097,+1.5,+18.29,,
Regal Res,RER,.013,+.2,+18.18,,
Platina Res,PGM,.33,+5,+17.86,,
Odyssey Energy,ODY,.06,+.9,+17.65,,
Athena Res,AHN,.14,+2,+16.67,,
Ivanhoe Aust opt sep11,IVAO,.315,+4.5,+16.67,,
Nupower Res,NUP,.07,+1,+16.67,,
U308 Ltd,UTO,.14,+2,+16.67,,
Ironclad Min,IFE,1.045,+14.5,+16.11,,
Boulder Steel opt mar12,BGDO,.058,+.8,+16.00,,
Great Western Exp opt jun12,GTEO,.29,+4,+16.00,,
Dominion Min,DOM,3.16,+43,+15.75,,
Victorian Gold Mines,VGM,.45,+6,+15.38,,
WHL Energy Ltd,WHN,.03,+.4,+15.38,,
Mundo Min,MUN,.19,+2.5,+15.15,,
Empire Res,ERL,.10,+1.3,+14.94,,
Avonlea Min,AVZ,.155,+2,+14.81,,
Global Nickel Invest,GNI,.039,+.5,+14.71,,
Hemisphere Res,HEM,.435,+5.5,+14.47,,
East Coast Min,ECM,.04,+.5,+14.29,,
Eleckra Mines opt jun11,EKMO,.12,+1.5,+14.29,,
Palace Res,PXR,.04,+.5,+14.29,,
White Cliff Nickel opt jun11,WCNO,.04,+.5,+14.29,,
HOT Chili Ltd,HCH,.285,+3.5,+14.00,,
GME Res Ltd,GME,.125,+1.5,+13.64,,
Peninsula Min opt jun12,PENOA,.025,+.3,+13.64,,
Sundance Energy,SEA,.43,+5,+13.16,,
Consolidated Tin Min,CSD,.175,+2,+12.90,,
STH Boulder Mines,STB,1.05,+12,+12.90,,
Golden Rim Res,GMR,.22,+2.5,+12.82,,
Austin Explore opt nov11,AKKO,.009,+.1,+12.50,,
Northwest Res,NWR,.09,+1,+12.50,,
Platina Res opt feb11,PGMO,.045,+.5,+12.50,,
RMG Ltd,RMG,.009,+.1,+12.50,,
Tawana Res NL,TAW,.045,+.5,+12.50,,
ADX Energy Ltd,ADX,.11,+1.2,+12.24,,
Aspire Min Ltd,AKM,.185,+2,+12.12,,
Crossland Uranium,CUX,.14,+1.5,+12.00,,
Sierra Min,SRM,.28,+3,+12.00,,
White Canyon Uranium,WCU,.14,+1.5,+12.00,,
Murchison Metals,MMX,1.70,+18,+11.84,,
Barra Res,BAR,.058,+.6,+11.54,,
D'aguilar Gold,DGR,.145,+1.5,+11.54,,
Alcyone Res Ltd,AYN,.049,+.5,+11.36,,
Abra Min Ltd,AII,.15,+1.5,+11.11,,
Carpathian Res,CPN,.02,+.2,+11.11,,
Dourado Res Ltd opt nov14,DUOO,.05,+.5,+11.11,,
Ethan Min Ltd,ETH,.20,+2,+11.11,,
Greater Bendigo Gold,GBM,.02,+.2,+11.11,,
Greenpower Enrgy,GPP,.05,+.5,+11.11,,
Navigator Res,NAV,.25,+2.5,+11.11,,
SUN Res NL,SUR,.09,+.9,+11.11,,
Terrain Min opt dec12,TMXOA,.01,+.1,+11.11,,
Uran Ltd,URA,.02,+.2,+11.11,,
Jacka Res Ltd,JKA,.255,+2.5,+10.87,,
Marengo Min,MGO,.255,+2.5,+10.87,,
MEC Res opt jul13,MMRO,.41,+4,+10.81,,
Terrain Min,TMX,.031,+.3,+10.71,,
Castle Min,CDT,.52,+5,+10.64,,
Rubicon Res,RBR,.042,+.4,+10.53,,
Comet Ridge Ltd,COI,.16,+1.5,+10.34,,
Sumatra Copper&Gold cdi,SUM,.32,+3,+10.34,,
Artemis Res rts 21oct,ARVR,.022,+.2,+10.00,,
Ausmon Resorces,AOA,.22,+2,+10.00,,
Genesis Min,GMD,.11,+1,+10.00,,
Golden Deeps,GED,.11,+1,+10.00,,
Metaliko Res,MKO,.165,+1.5,+10.00,,
Papillon Res Ltd opt dec12,PIROA,.22,+2,+10.00,,
Proto Resource & opt dec11,PRWOB,.011,+.1,+10.00,,
RED Sky Energy opt sep11,ROGOA,.011,+.1,+10.00,,
Rimfire Pacific,RIM,.011,+.1,+10.00,,
Centaurus Metals,CTM,.10,+.9,+9.89,,
Altona Min Ltd,AOH,.28,+2.5,+9.80,,
West African Res,WAF,.45,+4,+9.76,,
Artemis Res,ARV,.079,+.7,+9.72,,
Emmerson Res,ERM,.17,+1.5,+9.68,,
Trafford Res opt jul12,TRFO,.17,+1.5,+9.68,,
Talisman Min,TLM,1.14,+10,+9.62,,
PAC Niugini Ltd,PNR,.40,+3.5,+9.59,,
Reward Min Ltd,RWD,.46,+4,+9.52,,
West Wits Min Ltd,WWI,.058,+.5,+9.43,,
African Energy Res cdi,AFR,.175,+1.5,+9.37,,
Lion Energy Ltd,LIO,.035,+.3,+9.38,,
Silver Swan Grp,SWN,.35,+3,+9.37,,
Moly Mines Ltd,MOL,.77,+6.5,+9.22,,
Burleson Energy,BUR,.072,+.6,+9.09,,
Dynasty Metals,DMA,.24,+2,+9.09,,
Kangaroo Res Ltd,KRL,.12,+1,+9.09,,
Sino Gas Energy opt dec12,SEHOC,.012,+.1,+9.09,,
Southerncross Gold,SXG,.12,+1,+9.09,,
Excelsior Gold,EXG,.061,+.5,+8.93,,
Reed Res Ltd,RDR,.55,+4.5,+8.91,,
Elementos Ltd,ELT,.245,+2,+8.89,,
North Aust Ltd,NAD,.037,+.3,+8.82,,
Aura Energy,AEE,.25,+2,+8.70,,
Base Res Ltd,BSE,.25,+2,+8.70,,
Copper Range Ltd,CRJ,.025,+.2,+8.70,,
Dart Min NL,DTM,.10,+.8,+8.70,,
KEY Pet,KEY,.05,+.4,+8.70,,
PAC Ore Ltd,PSF,.125,+1,+8.70,,
RED Sky Energy,ROG,.025,+.2,+8.70,,
Redstone Res,RDS,.44,+3.5,+8.64,,
Chesser Res,CHZ,1.03,+8,+8.42,,
Synergy Metals,SML,.013,+.1,+8.33,,
Tango Pet Ltd,TNP,.13,+1,+8.33,,
Dourado Res Ltd,DUO,.20,+1.5,+8.11,,
Resolute Min opt dec11,RSGO,.74,+5.5,+8.03,,
ARC Explore Ltd,ARX,.027,+.2,+8.00,,
Energy And Min,EMA,.205,+1.5,+7.89,,
Oilex Ltd,OEX,.21,+1.5,+7.69,,
US Nickel Ltd,USN,.14,+1,+7.69,,
Ampella Min,AMX,2.53,+18,+7.66,,
Great Western Exp,GTE,.495,+3.5,+7.61,,
Zamia Metals,ZGM,.085,+.6,+7.59,,
Wolf Min,WLF,.285,+2,+7.55,,
Buccaneer Energy,BCC,.043,+.3,+7.50,,
EMU Nickel NL,EMU,.145,+1,+7.41,,
Bass Metals Ltd,BSM,.295,+2,+7.27,,
Blina Diamonds NL,BDI,.015,+.1,+7.14,,
Jameson Res,JAL,.047,+.3,+6.82,,
Nucoal Res NL,NCR,.315,+2,+6.78,,
Hunnu Coal Ltd,HUN,.95,+6,+6.74,,
Bougainville Copper,BOC,1.12,+7,+6.67,,
Lefroy Res Ltd,LEF,.096,+.6,+6.67,,
Norwest Energy NL,NWE,.032,+.2,+6.67,,
MEC Res,MMR,.565,+3.5,+6.60,,
Galaxy Res,GXY,1.47,+9,+6.52,,
Jindalee Res,JRL,.49,+3,+6.52,,
Austin Explore,AKK,.033,+.2,+6.45,,
Jupiter Energy,JPR,.033,+.2,+6.45,,
Cape Lambert Res,CFE,.425,+2.5,+6.25,,
East Africa Res,EAF,.255,+1.5,+6.25,,
Elixir Pet Ltd,EXR,.085,+.5,+6.25,,
Petsec Energy,PSA,.17,+1,+6.25,,
Contl Coal Ltd opt feb13,CCCO,.052,+.3,+6.12,,
