Market Action,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5319.4 at 2014-01-16T16:37:06. Report at Thursday, January 16, 2014. Processed Friday at 2014-01-17T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
Montec Int'l,MTI,.002,+.1,+100.0,,
Cadence Capital optaug15d,CDMO,.087,+1.7,+24.29,,
SomnoMed,SOM,1.30,+22,+20.37,,
ENV Clean Tech,ESI,.006,+.1,+20.00,,
RedFlow,RFX,.14,+2,+16.67,,
eServGlobal,ESV,.90,+12.5,+16.13,,
Orbital Corp,OEC,.195,+2.5,+14.71,,
Pacific Environment,PEH,.074,+.8,+12.12,,
Magontec,MGL,.03,+.3,+11.11,,
Multistack Int'l,MSI,.01,+.1,+11.11,,
Namoi Cotton ccu,NAM,.30,+3,+11.11,,
FRR Corp,FRR,.021,+.2,+10.53,,
Kogi Iron,KFE,.105,+1,+10.53,,
Careers Multilist,CGR,.22,+2,+10.00,,
Immuron,IMC,.011,+.1,+10.00,,
Anteo Diagnostics,ADO,.17,+1.5,+9.68,,
Matrix C & E,MCE,1.05,+9,+9.38,,
Tag Pacific,TAG,.175,+1.5,+9.37,,
Landmark White,LMW,.415,+3.5,+9.21,,
Pharmaxis,PXS,.125,+1,+8.70,,
CogState,CGS,.38,+3,+8.57,,
Virax Hldgs,VHL,.014,+.1,+7.69,,
Circadian Tech,CIR,.225,+1.5,+7.14,,
Mint Wireless,MNW,.375,+2.5,+7.14,,
Prima BioMed,PRR,.045,+.3,+7.14,,
Pulse Health,PHG,.45,+3,+7.14,,
Universal Biosensors cdi,UBI,.53,+3.5,+7.07,,
Leaf Energy,LER,.047,+.3,+6.82,,
Adv Braking Tech,ABV,.016,+.1,+6.67,,
Antaria,ANO,.016,+.1,+6.67,,
Global Health,GLH,.40,+2.5,+6.67,,
