Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4460.5 at 16:38 23/8/2010  Report at 19:05 Monday 23/8/2010. Processed 19:28 Monday 23/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
MINING RISES,,,,,,,,,,,,
Victorian Gold Mines ctg,VGMCA,0.14,5.4,62.79,,,,,,,,
Northern Uranium opt sep12,NTUOA,0.06,1.5,33.33,,,,,,,,
Proto Resource & opt dec11,PRWOB,0.004,0.1,33.33,,,,,,,,
Victorian Gold Mines opt mar14,VGMO,0.078,1.8,30.00,,,,,,,,
Pac Ore Ltd opt sep12,PSFO,0.047,1,27.03,,,,,,,,
Artemis Res opt jun11,ARVOB,0.019,0.4,26.67,,,,,,,,
Caspian Oil & Gas,CIG,0.01,0.2,25.00,,,,,,,,
Northern Uranium opt mar12,NTUOB,0.07,1.4,25.00,,,,,,,,
Regis Res opt oct12,RRLOB,0.37,7,23.33,,,,,,,,
Botswana Metals,BML,0.08,1.5,23.08,,,,,,,,
Northern Uranium,NTU,0.19,3.5,22.58,,,,,,,,
Strzelecki Metals,STZ,0.013,0.2,18.18,,,,,,,,
Octanex NL opt dec10,OXXO,0.10,1.5,17.65,,,,,,,,
Key Pet,KEY,0.048,0.7,17.07,,,,,,,,
Dourado Res Ltd,DUO,0.145,2,16.00,,,,,,,,
Burey Gold Ltd opt jun11,BYRO,0.03,0.4,15.38,,,,,,,,
Promesa Ltd,PRA,0.075,1,15.38,,,,,,,,
Uranium Equities,UEQ,0.115,1.5,15.00,,,,,,,,
Admiralty Res,ADY,0.008,0.1,14.29,,,,,,,,
ERO Min Ltd,ERO,0.024,0.3,14.29,,,,,,,,
Sirius Res NL,SIR,0.008,0.1,14.29,,,,,,,,
Sth Boulder Mines,STB,0.70,8.5,13.82,,,,,,,,
Victorian Gold Mines,VGM,0.255,3,13.33,,,,,,,,
Samson Oil & Gas opt dec12,SSNO,0.06,0.7,13.21,,,,,,,,
Pioneer Res Ltd,PIO,0.035,0.4,12.90,,,,,,,,
Gunson Res,GUN,0.071,0.8,12.70,,,,,,,,
Dourado Res Ltd opt nov14,DUOO,0.045,0.5,12.50,,,,,,,,
Nullarbor Hldgs,NLB,0.45,5,12.50,,,,,,,,
Sipa Res Ltd,SRI,0.135,1.5,12.50,,,,,,,,
Highlands Pacific,HIG,0.275,3,12.24,,,,,,,,
Austex Oil Ltd opt dec11,AOKO,0.029,0.3,11.54,,,,,,,,
Matilda Zircon,MZI,0.02,0.2,11.11,,,,,,,,
Midwinter Resourc,MWN,0.15,1.5,11.11,,,,,,,,
Emerald Oil & Gas,EMR,0.021,0.2,10.53,,,,,,,,
Sumatra Copper cdi,SUM,0.215,2,10.26,,,,,,,,
Jameson Res,JAL,0.055,0.5,10.00,,,,,,,,
United Uranium,UUL,0.11,1,10.00,,,,,,,,
Accent Res NL,ACS,0.23,2,9.52,,,,,,,,
Meridian Min,MII,0.058,0.5,9.43,,,,,,,,
European Gas,EPG,0.235,2,9.30,,,,,,,,
Exco Res Ltd,EXS,0.53,4.5,9.28,,,,,,,,
Agri Energy Ltd,AAE,0.012,0.1,9.09,,,,,,,,
Aura Energy,AEE,0.18,1.5,9.09,,,,,,,,
Republic Gold Ltd,RAU,0.012,0.1,9.09,,,,,,,,
Venus Metals Cor opt jul11,VMCO,0.60,5,9.09,,,,,,,,
Base Res Ltd,BSE,0.13,1,8.33,,,,,,,,
Crescent Gold,CRE,0.13,1,8.33,,,,,,,,
Jacka Res Ltd,JKA,0.195,1.5,8.33,,,,,,,,
Red Sky Energy,ROG,0.013,0.1,8.33,,,,,,,,
Shree Min Ltd,SHH,0.13,1,8.33,,,,,,,,
Medusa Min Ltd,MML,4.04,31,8.31,,,,,,,,
Samson Oil & Gas,SSN,0.07,0.5,7.69,,,,,,,,
Tangiers Pet,TPT,0.086,0.6,7.50,,,,,,,,
Emergent Res,EMG,0.365,2.5,7.35,,,,,,,,
Equatorial Res,EQX,0.44,3,7.32,,,,,,,,
West Wits Min Ltd,WWI,0.044,0.3,7.32,,,,,,,,
Blina Diamonds NL,BDI,0.015,0.1,7.14,,,,,,,,
Pac Ore Ltd,PSF,0.079,0.5,6.76,,,,,,,,
3D Res Ltd,DDD,0.048,0.3,6.67,,,,,,,,
Chesser Res,CHZ,0.40,2.5,6.67,,,,,,,,
Earth Heat Res cdi,EHR,0.032,0.2,6.67,,,,,,,,
Venture Min,VMS,0.42,2.5,6.33,,,,,,,,
Adelaide Res,ADN,0.17,1,6.25,,,,,,,,
Orion Gold NL,ORN,0.017,0.1,6.25,,,,,,,,
Contl Coal Ltd opt feb13,CCCO,0.035,0.2,6.06,,,,,,,,
Richmond Min,RHM,0.265,1.5,6.00,,,,,,,,
Carrick Gold Ltd,CRK,0.36,2,5.88,,,,,,,,
Entek Energy Ltd,ETE,0.18,1,5.88,,,,,,,,
Integrated Res,IRG,0.018,0.1,5.88,,,,,,,,
Venturex Res,VXR,0.09,0.5,5.88,,,,,,,,
Wolf Min,WLF,0.36,2,5.88,,,,,,,,
Augur Res Ltd,AUK,0.185,1,5.71,,,,,,,,
Bassari Res,BSR,0.185,1,5.71,,,,,,,,
Norseman Gold cdi,NGX,0.74,4,5.71,,,,,,,,
Norton Gold Fields,NGF,0.185,1,5.71,,,,,,,,
Pryme Oil & Gas,PYM,0.076,0.4,5.56,,,,,,,,
Cullen Res,CUL,0.059,0.3,5.36,,,,,,,,
Burey Gold Ltd,BYR,0.08,0.4,5.26,,,,,,,,
HOT Chili Ltd,HCH,0.205,1,5.13,,,,,,,,
Avanco Res Ltd,AVB,0.021,0.1,5.00,,,,,,,,
Greater Bendigo Gold,GBM,0.021,0.1,5.00,,,,,,,,
Range River Gold,RNG,0.021,0.1,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Acuvax Ltd,ACU,0.002,-0.1,-33.33,,,,,,,,
National Leisure,NLG,0.005,-0.2,-28.57,,,,,,,,
Dromana Estate,DMY,0.016,-0.6,-27.27,,,,,,,,
3Q Hldgs Ltd,TQH,0.08,-2,-20.00,,,,,,,,
NewSat Ltd,NWT,0.004,-0.1,-20.00,,,,,,,,
PharmAust Ltd opt mar12,PAAO,0.004,-0.1,-20.00,,,,,,,,
Medigard Ltd,MGZ,0.065,-1.5,-18.75,,,,,,,,
Energio Ltd,EIO,0.009,-0.2,-18.18,,,,,,,,
PharmAust Ltd,PAA,0.023,-0.4,-14.81,,,,,,,,
Aquacarotene Ltd,AQL,0.15,-2.5,-14.29,,,,,,,,
Farmworks Aust,FWA,0.12,-2,-14.29,,,,,,,,
Global Masters Fund,GFL,0.73,-12,-14.12,,,,,,,,
Nusep Ltd,NSP,0.245,-3.5,-12.50,,,,,,,,
RMG Ltd,RMG,0.007,-0.1,-12.50,,,,,,,,
Circadian Tech,CIR,0.57,-8,-12.31,,,,,,,,
Healthzone Ltd,HZL,0.255,-3.5,-12.07,,,,,,,,
Papyrus Aust,PPY,0.22,-3,-12.00,,,,,,,,
Murchison Hldgs,MCH,0.34,-4,-10.53,,,,,,,,
CEC Grp Ltd,CEG,0.09,-1,-10.00,,,,,,,,
NeuroDiscovery,NDL,0.036,-0.4,-10.00,,,,,,,,
TWT Grp Ltd,TWT,0.046,-0.5,-9.80,,,,,,,,
Biotech Capital,BTC,0.145,-1.5,-9.38,,,,,,,,
Cellmid Ltd,CDY,0.02,-0.2,-9.09,,,,,,,,
Eyecare Partners,EPL,0.06,-0.6,-9.09,,,,,,,,
Hawkley Oil And Gas,HOG,0.15,-1.5,-9.09,,,,,,,,
Photon Grp Ltd,PGA,0.10,-1,-9.09,,,,,,,,
Optiscan Imaging,OIL,0.041,-0.4,-8.89,,,,,,,,
ZYL Ltd,ZYL,0.021,-0.2,-8.70,,,,,,,,
IPGA Ltd,IPP,0.35,-3,-7.89,,,,,,,,
Korvest Ltd,KOV,4.56,-39,-7.88,,,,,,,,
Media Grp Int Ltd,MUI,0.012,-0.1,-7.69,,,,,,,,
Mikoh Corp,MIK,0.06,-0.5,-7.69,,,,,,,,
Qld Trustees Invest,QTI,0.36,-3,-7.69,,,,,,,,
Aust Leaders,ALF,1.10,-9,-7.56,,,,,,,,
Alcoa Inc cdi,AAI,12.50,-100,-7.41,,,,,,,,
China Steel,CNH,0.075,-0.6,-7.41,,,,,,,,
Nusep Ltd opt sep12,NSPO,0.065,-0.5,-7.14,,,,,,,,
Wasabi Energy Ltd,WAS,0.013,-0.1,-7.14,,,,,,,,
APN Prop Grp,APD,0.20,-1.5,-6.98,,,,,,,,
Medic Vision Ltd,MVH,0.04,-0.3,-6.98,,,,,,,,
Unilife Corp cdi,UNS,0.95,-7,-6.86,,,,,,,,
BioProspect Ltd,BPO,0.014,-0.1,-6.67,,,,,,,,
Cardia Bioplastics,CNN,0.014,-0.1,-6.67,,,,,,,,
Clinuvel Pharmaceut,CUV,0.21,-1.5,-6.67,,,,,,,,
GEO Prop Grp stp,GPM,0.21,-1.5,-6.67,,,,,,,,
Viralytics Ltd,VLA,0.029,-0.2,-6.45,,,,,,,,
Telstra Corp,TLS,2.77,-19,-6.42,,,,,,,,
Gunns Ltd,GNS,0.60,-4,-6.25,,,,,,,,
Phoslock Water,PHK,0.06,-0.4,-6.25,,,,,,,,
Pro Medicus Ltd   ,PME,0.45,-3,-6.25,,,,,,,,
Senetas Corp,SEN,0.045,-0.3,-6.25,,,,,,,,
"""Sunshine Heart, cdi",SHC,0.03,-0.2,-6.25,"""",,,,,,,
PaperlinX Ltd,PPX,0.555,-3.5,-5.93,,,,,,,,
ETFS Metals etfs pm,ETPMPM,106.08,-667,-5.92,,,,,,,,
iSOFT Group Ltd,ISF,0.16,-1,-5.88,,,,,,,,
Nexbis Ltd,NBS,0.08,-0.5,-5.88,,,,,,,,
Wavenet Intl,WAL,0.08,-0.5,-5.88,,,,,,,,
Billabong Intl,BBG,7.57,-46,-5.73,,,,,,,,
HFA Hldgs Ltd,HFA,0.165,-1,-5.71,,,,,,,,
Solagran Ltd,SLA,0.165,-1,-5.71,,,,,,,,
Prime Financial,PFG,0.17,-1,-5.56,,,,,,,,
Prima BioMed Ltd opt dec11,PRRO,0.07,-0.4,-5.41,,,,,,,,
Boart Longyear,BLY,3.00,-17,-5.36,,,,,,,,
ASG Grp Ltd,ASZ,1.275,-7,-5.20,,,,,,,,
Techniche Ltd,TCN,0.037,-0.2,-5.13,,,,,,,,
Adv Braking Tech,ABV,0.019,-0.1,-5.00,,,,,,,,
Hostech Ltd,HTC,0.019,-0.1,-5.00,,,,,,,,
SDI Ltd,SDI,0.19,-1,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Energy And Min opt jul11,EMAO,0.018,-2,-52.63,,,,,,,,
Regal Res,RER,0.013,-0.7,-35.00,,,,,,,,
Aust Oriental,AOM,0.002,-0.1,-33.33,,,,,,,,
Stirling Min opt dec13,SMZOA,0.02,-1,-33.33,,,,,,,,
Quest Pet opt mar11,QPNO,0.003,-0.1,-25.00,,,,,,,,
Sinovus Min Ltd,SNV,0.014,-0.4,-22.22,,,,,,,,
Brumby Res opt sep11,BMYOA,0.12,-3,-20.00,,,,,,,,
Magna Min NL,MAN,0.004,-0.1,-20.00,,,,,,,,
Papillon Res Ltd opt dec12,PIROA,0.10,-2.5,-20.00,,,,,,,,
Cudeco Ltd,CDU,1.705,-42.5,-19.95,,,,,,,,
China Yunnan Copper,CYU,0.105,-2.5,-19.23,,,,,,,,
Papillon Res Ltd opt dec10,PIRO,0.045,-1,-18.18,,,,,,,,
Alchemy Resource opt aug10,ALYO,0.115,-2.5,-17.86,,,,,,,,
Great Western Exp opt jun12,GTEO,0.095,-2,-17.39,,,,,,,,
Eldore Min,EDM,0.01,-0.2,-16.67,,,,,,,,
Realm Res Ltd,RRP,0.075,-1.5,-16.67,,,,,,,,
Scandinavian Res opt oct11,SCRO,0.02,-0.4,-16.67,,,,,,,,
Elemental Min opt jan12,ELMO,0.21,-4,-16.00,,,,,,,,
Intermin Res opt may12,IRCO,0.032,-0.6,-15.79,,,,,,,,
Northwest Res,NWR,0.051,-0.9,-15.00,,,,,,,,
Vector Res Ltd opt jun12,VECO,0.017,-0.3,-15.00,,,,,,,,
Antares Energy,AZZ,0.325,-5.5,-14.47,,,,,,,,
Carnavale Res,CAV,0.12,-2,-14.29,,,,,,,,
Hawthorn Res,HAW,0.006,-0.1,-14.29,,,,,,,,
Mount Burgess Min,MTB,0.006,-0.1,-14.29,,,,,,,,
Tawana Res NL,TAW,0.018,-0.3,-14.29,,,,,,,,
Kairiki Energy,KIK,0.068,-1.1,-13.92,,,,,,,,
Somerton Energy,SNE,0.16,-2.5,-13.51,,,,,,,,
Aust Gold Invest,AGV,0.091,-1.4,-13.33,,,,,,,,
Richmond Min opt dec10,RHMO,0.078,-1.2,-13.33,,,,,,,,
Zambezi Res cdi,ZRL,0.026,-0.4,-13.33,,,,,,,,
RAM Res,RMR,0.02,-0.3,-13.04,,,,,,,,
Stellar Res,SRZ,0.054,-0.8,-12.90,,,,,,,,
FE Ltd,FEL,0.105,-1.5,-12.50,,,,,,,,
Intermin Res,IRC,0.14,-2,-12.50,,,,,,,,
Syngas Ltd,SYS,0.014,-0.2,-12.50,,,,,,,,
Transit Hldgs,TRH,0.14,-2,-12.50,,,,,,,,
Union Res Ltd,UCL,0.007,-0.1,-12.50,,,,,,,,
ADX Energy Ltd opt mar11,ADXO,0.03,-0.4,-11.76,,,,,,,,
Global Geoscience,GSC,0.053,-0.7,-11.67,,,,,,,,
Aust Bauxite Ltd,ABZ,0.47,-6,-11.32,,,,,,,,
Energy And Min,EMA,0.20,-2.5,-11.11,,,,,,,,
Nex Metals Explor,NME,0.16,-2,-11.11,,,,,,,,
Dragon Mountain Gold,DMG,0.205,-2.5,-10.87,,,,,,,,
Copper Range Ltd,CRJ,0.017,-0.2,-10.53,,,,,,,,
Black Range Min,BLR,0.026,-0.3,-10.34,,,,,,,,
Anglo Aust,AAR,0.036,-0.4,-10.00,,,,,,,,
Black Ridge Min,BRD,0.009,-0.1,-10.00,,,,,,,,
Blaze Intl,BLZ,0.009,-0.1,-10.00,,,,,,,,
Horseshoe Metals opt jun12,HORO,0.063,-0.7,-10.00,,,,,,,,
Iron Mountain,IRM,0.063,-0.7,-10.00,,,,,,,,
Oil Basins Ltd opt jun12,OBLOA,0.027,-0.3,-10.00,,,,,,,,
Riviera Res,RVE,0.18,-2,-10.00,,,,,,,,
Tanami Gold NL,TAM,0.018,-0.2,-10.00,,,,,,,,
Excelsior Gold,EXG,0.029,-0.3,-9.37,,,,,,,,
Jupiter Energy,JPR,0.029,-0.3,-9.37,,,,,,,,
Great Western Exp,GTE,0.30,-3,-9.09,,,,,,,,
Latrobe Magnesium,LMG,0.01,-0.1,-9.09,,,,,,,,
Pacrim Energy,PRE,0.01,-0.1,-9.09,,,,,,,,
Segue Res,SEG,0.02,-0.2,-9.09,,,,,,,,
Uramet Min,URM,0.05,-0.5,-9.09,,,,,,,,
Sthn Cross Expl,SXX,0.031,-0.3,-8.82,,,,,,,,
Riviera Res opt dec14,RVEO,0.073,-0.7,-8.75,,,,,,,,
Flinders Mines,FMS,0.105,-1,-8.70,,,,,,,,
Eureka Energy Ltd,EKA,0.265,-2.5,-8.62,,,,,,,,
ADX Energy Ltd,ADX,0.11,-1,-8.33,,,,,,,,
Mithril Res,MTH,0.11,-1,-8.33,,,,,,,,
Castlemaine,CGT,0.034,-0.3,-8.11,,,,,,,,
Northern Star,NST,0.08,-0.7,-8.05,,,,,,,,
African Energy Res cdi,AFR,0.092,-0.8,-8.00,,,,,,,,
Ausquest Ltd,AQD,0.115,-1,-8.00,,,,,,,,
Ethan Min Ltd,ETH,0.23,-2,-8.00,,,,,,,,
Orion Metals Ltd,ORM,0.046,-0.4,-8.00,,,,,,,,
Raisama Ltd,RAI,0.175,-1.5,-7.89,,,,,,,,
Talga Gold Ltd,TLG,0.235,-2,-7.84,,,,,,,,
Endocoal Ltd,EOC,0.415,-3.5,-7.78,,,,,,,,
Aust Renewable,ARW,0.012,-0.1,-7.69,,,,,,,,
Thor Min Plc cdi,THR,0.012,-0.1,-7.69,,,,,,,,
Triangle Energy,TEG,0.024,-0.2,-7.69,,,,,,,,
EMU Nickel NL,EMU,0.125,-1,-7.41,,,,,,,,
Kangaroo Res Ltd,KRL,0.125,-1,-7.41,,,,,,,,
Kasbah Res,KAS,0.125,-1,-7.41,,,,,,,,
K2 Energy Ltd,KTE,0.051,-0.4,-7.27,,,,,,,,
Elemental Min,ELM,0.385,-3,-7.23,,,,,,,,
Magnetic Res,MAU,0.325,-2.5,-7.14,,,,,,,,
Jindalee Res,JRL,0.46,-3.5,-7.07,,,,,,,,
Intrepid Mines,IAU,0.74,-5.5,-6.92,,,,,,,,
MIL Res,MGK,0.027,-0.2,-6.90,,,,,,,,
Brumby Res,BMY,0.205,-1.5,-6.82,,,,,,,,
Vector Res Ltd,VEC,0.055,-0.4,-6.78,,,,,,,,
Barra Res,BAR,0.056,-0.4,-6.67,,,,,,,,
Beacon Min,BCN,0.014,-0.1,-6.67,,,,,,,,
Breakaway Res,BRW,0.042,-0.3,-6.67,,,,,,,,
Voyager Res,VOR,0.014,-0.1,-6.67,,,,,,,,
Gujarat Nre Coal,GNM,0.58,-4,-6.45,,,,,,,,
Rex Min Ltd,RXM,1.90,-13,-6.40,,,,,,,,
Alchemy Resource,ALY,0.37,-2.5,-6.33,,,,,,,,
TNG Ltd,TNG,0.045,-0.3,-6.25,,,,,,,,
Aurora Oil & Gas,AUT,1.055,-7,-6.22,,,,,,,,
AED Oil Ltd,AED,0.455,-3,-6.19,,,,,,,,
Impress Energy,ITC,0.046,-0.3,-6.12,,,,,,,,
Papillon Res Ltd,PIR,0.23,-1.5,-6.12,,,,,,,,
Comet Ridge Ltd,COI,0.155,-1,-6.06,,,,,,,,
Poseidon Nick Ltd,POS,0.155,-1,-6.06,,,,,,,,
Coal of Africa,CZA,1.33,-8.5,-6.01,,,,,,,,
Avalon Min,AVI,0.16,-1,-5.88,,,,,,,,
Falcon Min Ltd,FCN,0.16,-1,-5.88,,,,,,,,
Metrocoal Ltd,MTE,0.32,-2,-5.88,,,,,,,,
Rox Res,RXL,0.032,-0.2,-5.88,,,,,,,,
Castle Min,CDT,0.405,-2.5,-5.81,,,,,,,,
Metallica Min,MLM,0.245,-1.5,-5.77,,,,,,,,
Terrain Min,TMX,0.033,-0.2,-5.71,,,,,,,,
Discovery Metals,DML,0.92,-5.5,-5.64,,,,,,,,
Minemakers Ltd,MAK,0.335,-2,-5.63,,,,,,,,
Metminco Ltd opt dec12,MNCO,0.085,-0.5,-5.56,,,,,,,,
Mungana Gold Ltd,MUX,0.85,-5,-5.56,,,,,,,,
Winchester Res,WCR,0.17,-1,-5.56,,,,,,,,
Eden Energy Ltd,EDE,0.052,-0.3,-5.45,,,,,,,,
Aragon Res,AAG,0.18,-1,-5.26,,,,,,,,
Gulf Res,GLF,0.018,-0.1,-5.26,,,,,,,,
Syrah Res,SYR,0.09,-0.5,-5.26,,,,,,,,
Drillsearch Energy,DLS,0.056,-0.3,-5.08,,,,,,,,
Ironbark Zinc Ltd,IBG,0.19,-1,-5.00,,,,,,,,
Macq Harbour,MHM,0.19,-1,-5.00,,,,,,,,
Strike Energy Ltd,STX,0.19,-1,-5.00,,,,,,,,
Tango Pet Ltd opt may11,TNPO,0.038,-0.2,-5.00,,,,,,,,
Yellow Rock,YRR,0.019,-0.1,-5.00,,,,,,,,
YTC Res,YTC,0.19,-1,-5.00,,,,,,,,
