Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4462.1 at 16:37 20/8/2010  Report at 19:05 Friday 20/8/2010. Processed 08:32 Saturday 21/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Pac Energy,PEA,0.225,-2,-8.16,,,,,,,,
iSOFT Group Ltd,ISF,0.17,-1.5,-8.11,,,,,,,,
GoConnect Ltd,GCN,0.046,-0.4,-8.00,,,,,,,,
Anteo Diagnostics opt sep10,ADOO,0.035,-0.3,-7.89,,,,,,,,
ASF Grp Ltd,AFA,0.12,-1,-7.69,,,,,,,,
Quay Magnesium,QMG,0.012,-0.1,-7.69,,,,,,,,
Stirling Products,STI,0.012,-0.1,-7.69,,,,,,,,
Becton Prop Grp stp,BEC,0.065,-0.5,-7.14,,,,,,,,
Benitec Ltd,BLT,0.026,-0.2,-7.14,,,,,,,,
PharmAust Ltd,PAA,0.027,-0.2,-6.90,,,,,,,,
Antisense Therapeutic,ANP,0.014,-0.1,-6.67,,,,,,,,
Paragon Care Ltd,PGC,0.029,-0.2,-6.45,,,,,,,,
PaperlinX Ltd,PPX,0.59,-4,-6.35,,,,,,,,
Swick Min,SWK,0.375,-2.5,-6.25,,,,,,,,
Tandou Ltd,TAN,0.30,-2,-6.25,,,,,,,,
Anaeco Ltd,ANQ,0.155,-1,-6.06,,,,,,,,
Adv Surg Dsgn & Mnft,AMT,0.47,-3,-6.00,,,,,,,,
CathRx Ltd,CXD,0.16,-1,-5.88,,,,,,,,
Clean Teq Hldgs,CLQ,0.24,-1.5,-5.88,,,,,,,,
Phoslock Water,PHK,0.064,-0.4,-5.88,,,,,,,,
FFI Hldgs,FFI,4.35,-27,-5.84,,,,,,,,
Advanced Magnesium,ANM,0.051,-0.3,-5.56,,,,,,,,
Euroz Ltd,EZL,1.135,-6.5,-5.42,,,,,,,,
Grandbridge Ltd,GBA,0.35,-2,-5.41,,,,,,,,
Peters MacGregor,PET,0.70,-4,-5.41,,,,,,,,
Quickstep Hldgs,QHL,0.35,-2,-5.41,,,,,,,,
APN European Retail stp,AEZ,0.036,-0.2,-5.26,,,,,,,,
Immuron Ltd,IMC,0.09,-0.5,-5.26,,,,,,,,
Gunns Ltd,GNS,0.64,-3.5,-5.19,,,,,,,,
AJ Lucas Grp,AJL,2.03,-11,-5.14,,,,,,,,
Adcorp Aust,AAU,0.185,-1,-5.13,,,,,,,,
Carnegie Wave Energy,CWE,0.094,-0.5,-5.05,,,,,,,,
Prime Media Grp,PRT,0.66,-3.5,-5.04,,,,,,,,
Living Cell Tech,LCT,0.19,-1,-5.00,,,,,,,,
TPL Corp Ltd,TPL,0.019,-0.1,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Key Pet,KEY,0.041,-1.5,-26.79,,,,,,,,
Jameson Res,JAL,0.05,-1.5,-23.08,,,,,,,,
Austral Gold,AGD,0.225,-6.5,-22.41,,,,,,,,
Strzelecki Metals,STZ,0.011,-0.3,-21.43,,,,,,,,
XState Res opt jun13,XSTO,0.02,-0.5,-20.00,,,,,,,,
Atticus Resource,ACZ,0.15,-3,-16.67,,,,,,,,
Eastern Iron opt dec10,EFEO,0.025,-0.5,-16.67,,,,,,,,
Modena Res Ltd opt dec13,MDAOA,0.005,-0.1,-16.67,,,,,,,,
Ferrowest Ltd,FWL,0.08,-1.5,-15.79,,,,,,,,
Orion Gold NL,ORN,0.016,-0.3,-15.79,,,,,,,,
Carnavale Res,CAV,0.14,-2.5,-15.15,,,,,,,,
ADX Energy Ltd opt mar11,ADXO,0.034,-0.6,-15.00,,,,,,,,
Black Range Min opt feb11,BLRO,0.006,-0.1,-14.29,,,,,,,,
Longreach Oil Ltd,LGO,0.006,-0.1,-14.29,,,,,,,,
Ormil Energy Ltd,OMX,0.03,-0.5,-14.29,,,,,,,,
Tasman Res Ltd,TAS,0.09,-1.5,-14.29,,,,,,,,
Victorian Gold Mines opt mar14,VGMO,0.06,-1,-14.29,,,,,,,,
Central Pet opt mar14,CTPO,0.025,-0.4,-13.79,,,,,,,,
Ashburton Min,ATN,0.013,-0.2,-13.33,,,,,,,,
Burey Gold Ltd opt jun11,BYRO,0.026,-0.4,-13.33,,,,,,,,
Promesa Ltd,PRA,0.065,-1,-13.33,,,,,,,,
Ausgold Ltd,AUC,0.24,-3.5,-12.73,,,,,,,,
Admiralty Res,ADY,0.007,-0.1,-12.50,,,,,,,,
Sirius Res NL,SIR,0.007,-0.1,-12.50,,,,,,,,
Oil Basins Ltd,OBL,0.044,-0.6,-12.00,,,,,,,,
Zambezi Res cdi,ZRL,0.03,-0.4,-11.76,,,,,,,,
Gascoyne Res Ltd,GCY,0.083,-1.1,-11.70,,,,,,,,
Helix Res,HLX,0.07,-0.9,-11.39,,,,,,,,
Sumatra Copper cdi,SUM,0.195,-2.5,-11.36,,,,,,,,
Union Res Ltd,UCL,0.008,-0.1,-11.11,,,,,,,,
Dourado Res Ltd,DUO,0.125,-1.5,-10.71,,,,,,,,
Geopacific Res,GPR,0.50,-6,-10.71,,,,,,,,
Regis Res opt jan14,RRLO,0.80,-9.5,-10.61,,,,,,,,
Emergent Res,EMG,0.34,-4,-10.53,,,,,,,,
Cooper Energy Ltd,COE,0.395,-4.5,-10.23,,,,,,,,
Laconia Res Ltd,LCR,0.09,-1,-10.00,,,,,,,,
Midwinter Resourc,MWN,0.135,-1.5,-10.00,,,,,,,,
Rimfire Pacific,RIM,0.009,-0.1,-10.00,,,,,,,,
Carnavale Res opt feb13,CAVO,0.028,-0.3,-9.68,,,,,,,,
Alara Res Ltd,AUQ,0.10,-1,-9.09,,,,,,,,
Golden Gate Pet opt aug12,GGPO,0.01,-0.1,-9.09,,,,,,,,
Modena Res Ltd,MDA,0.02,-0.2,-9.09,,,,,,,,
GBM Rsources Ltd,GBZ,0.051,-0.5,-8.93,,,,,,,,
Atomic Res opt aug11,ATQO,0.087,-0.8,-8.42,,,,,,,,
Latrobe Magnesium,LMG,0.011,-0.1,-8.33,,,,,,,,
Nupower Res,NUP,0.044,-0.4,-8.33,,,,,,,,
Papillon Res Ltd opt dec10,PIRO,0.055,-0.5,-8.33,,,,,,,,
Peninsula Min opt jun12,PENOA,0.022,-0.2,-8.33,,,,,,,,
Republic Gold Ltd,RAU,0.011,-0.1,-8.33,,,,,,,,
Sth Boulder Mines,STB,0.615,-5.5,-8.21,,,,,,,,
Cudeco Ltd,CDU,2.13,-19,-8.19,,,,,,,,
MEC Res opt jul13,MMRO,0.505,-4.5,-8.18,,,,,,,,
Carrick Gold Ltd,CRK,0.34,-3,-8.11,,,,,,,,
Batavia Min opt jun12,BTVO,0.08,-0.7,-8.05,,,,,,,,
Elemental Min,ELM,0.415,-3.5,-7.78,,,,,,,,
Atlantic Gold NL,ATV,0.036,-0.3,-7.69,,,,,,,,
Havilah Res NL,HAV,0.36,-3,-7.69,,,,,,,,
Lodestar Min,LSR,0.12,-1,-7.69,,,,,,,,
Mayan Iron Corp,MYN,0.18,-1.5,-7.69,,,,,,,,
Red Sky Energy,ROG,0.012,-0.1,-7.69,,,,,,,,
Rum Jungle Uranium,RUM,0.072,-0.6,-7.69,,,,,,,,
Somerton Energy,SNE,0.185,-1.5,-7.50,,,,,,,,
Botswana Metals,BML,0.065,-0.5,-7.14,,,,,,,,
Chrysalis Res,CYS,0.26,-2,-7.14,,,,,,,,
Mantle Min Corp,MNM,0.039,-0.3,-7.14,,,,,,,,
Enterprise Metals,ENT,0.20,-1.5,-6.98,,,,,,,,
Macq Harbour,MHM,0.20,-1.5,-6.98,,,,,,,,
Austex Oil Ltd,AOK,0.135,-1,-6.90,,,,,,,,
Golden Cross,GCR,0.014,-0.1,-6.67,,,,,,,,
Grand Gulf Energy,GGE,0.014,-0.1,-6.67,,,,,,,,
Moby Oil & Gas,MOG,0.14,-1,-6.67,,,,,,,,
Galaxy Res,GXY,1.00,-7,-6.54,,,,,,,,
Range Res Ltd opt dec11,RRSO,0.043,-0.3,-6.52,,,,,,,,
Nkwe Platinum opt aug11,NKPO,0.22,-1.5,-6.38,,,,,,,,
Copper Strike Ltd,CSE,0.075,-0.5,-6.25,,,,,,,,
Earth Heat Res cdi,EHR,0.03,-0.2,-6.25,,,,,,,,
Gleneagle Gold,GLN,0.015,-0.1,-6.25,,,,,,,,
Midas Res,MDS,0.045,-0.3,-6.25,,,,,,,,
XState Res,XST,0.15,-1,-6.25,,,,,,,,
Exoma Energy Ltd,EXE,0.235,-1.5,-6.00,,,,,,,,
Metgasco Ltd,MEL,0.395,-2.5,-5.95,,,,,,,,
Austin Explore,AKK,0.032,-0.2,-5.88,,,,,,,,
Marenica Energy,MEY,0.08,-0.5,-5.88,,,,,,,,
Mintails Ltd,MLI,0.016,-0.1,-5.88,,,,,,,,
Scandinavian Res,SCR,0.16,-1,-5.88,,,,,,,,
Syngas Ltd,SYS,0.016,-0.1,-5.88,,,,,,,,
Great Western Exp,GTE,0.33,-2,-5.71,,,,,,,,
Jindalee Res,JRL,0.495,-3,-5.71,,,,,,,,
Coalworks Ltd,CWK,0.425,-2.5,-5.56,,,,,,,,
Coppermoly Ltd opt dec11,COYOA,0.085,-0.5,-5.56,,,,,,,,
Falcon Min Ltd,FCN,0.17,-1,-5.56,,,,,,,,
Heritage Gold Nz,HTM,0.017,-0.1,-5.56,,,,,,,,
Oklo Uranium Ltd,OKU,0.034,-0.2,-5.56,,,,,,,,
Uran Ltd,URA,0.017,-0.1,-5.56,,,,,,,,
WHL Energy Ltd,WHN,0.017,-0.1,-5.56,,,,,,,,
Energy World Corp,EWC,0.43,-2.5,-5.49,,,,,,,,
Greenvale Min NL,GRV,0.09,-0.5,-5.26,,,,,,,,
Nex Metals Explor,NME,0.18,-1,-5.26,,,,,,,,
Northern Iron Ltd,NFE,1.62,-9,-5.26,,,,,,,,
Rox Res opt jul11,RXLOA,0.018,-0.1,-5.26,,,,,,,,
Berkeley Res opt may13,BKYO,0.55,-3,-5.17,,,,,,,,
Western Plains Res,WPG,0.74,-4,-5.13,,,,,,,,
Westgold Res,WGR,0.28,-1.5,-5.08,,,,,,,,
Apex Min NL,AXM,0.019,-0.1,-5.00,,,,,,,,
Bannerman Res,BMN,0.38,-2,-5.00,,,,,,,,
Burey Gold Ltd,BYR,0.076,-0.4,-5.00,,,,,,,,
Emerald Oil & Gas,EMR,0.019,-0.1,-5.00,,,,,,,,
Fairstar Res opt aug11,FASOA,0.038,-0.2,-5.00,,,,,,,,
Gulf Res,GLF,0.019,-0.1,-5.00,,,,,,,,
