Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4277.8 at 16:37 7/7/2010  Report at 19:05 Wednesday 7/7/2010. Processed 09:33 Thursday 8/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Erongo Energy opt jun13,ERNO,0.04,1,33.33,,,,,,,,
Excalibur Min,EXM,0.004,0.1,33.33,,,,,,,,
Oil Basins Ltd opt jun12,OBLOA,0.026,0.6,30.00,,,,,,,,
Latin Gold Ltd,LAT,0.022,0.5,29.41,,,,,,,,
ABM Res NL,ABU,0.025,0.5,25.00,,,,,,,,
Brumby Res,BMY,0.125,2.5,25.00,,,,,,,,
Eastern Iron opt dec10,EFEO,0.025,0.5,25.00,,,,,,,,
Energy And Min opt jul11,EMAO,0.025,0.5,25.00,,,,,,,,
Voyager Res opt sep11,VORO,0.005,0.1,25.00,,,,,,,,
Chrysalis Res,CYS,0.16,3,23.08,,,,,,,,
Gulf Res,GLF,0.022,0.4,22.22,,,,,,,,
Rimfire Pacific,RIM,0.011,0.2,22.22,,,,,,,,
Berkeley Res opt may13,BKYO,0.50,9,21.95,,,,,,,,
Augustus Min,AUJ,0.30,5,20.00,,,,,,,,
Blina Diamonds NL,BDI,0.012,0.2,20.00,,,,,,,,
Newland Res,NRL,0.03,0.5,20.00,,,,,,,,
Oil Basins Ltd,OBL,0.037,0.6,19.35,,,,,,,,
Peninsula Min opt jun12,PENOA,0.019,0.3,18.75,,,,,,,,
Quest Pet,QPN,0.013,0.2,18.18,,,,,,,,
Bathurst Res,BTU,0.175,2.5,16.67,,,,,,,,
Fairstar Res,FAS,0.115,1.5,15.00,,,,,,,,
Dragon Mountain Gold,DMG,0.27,3.5,14.89,,,,,,,,
Eldore Min,EDM,0.016,0.2,14.29,,,,,,,,
Mount Burgess Min,MTB,0.008,0.1,14.29,,,,,,,,
Platsearch NL,PTS,0.105,1.3,14.13,,,,,,,,
Sth American Cor,SAY,0.034,0.4,13.33,,,,,,,,
Rex Min Ltd,RXM,1.415,16.5,13.20,,,,,,,,
Black Ridge Min,BRD,0.009,0.1,12.50,,,,,,,,
Caspian Oil & Gas,CIG,0.009,0.1,12.50,,,,,,,,
Mount Magnet South,MUM,0.072,0.8,12.50,,,,,,,,
Palace Res,PXR,0.009,0.1,12.50,,,,,,,,
Ausgold Ltd,AUC,0.14,1.5,12.00,,,,,,,,
Chrysalis Res opt jun13,CYSO,0.085,0.9,11.84,,,,,,,,
FE Ltd,FEL,0.095,1,11.76,,,,,,,,
Batavia Min opt jun12,BTVO,0.09,0.9,11.11,,,,,,,,
FYI Res Ltd,FYI,0.09,0.9,11.11,,,,,,,,
Royal Res opt oct13,ROYOA,0.08,0.8,11.11,,,,,,,,
Redbank Copper,RCP,0.031,0.3,10.71,,,,,,,,
Oklo Uranium Ltd,OKU,0.042,0.4,10.53,,,,,,,,
Sipa Res Ltd,SRI,0.088,0.8,10.00,,,,,,,,
Metminco Ltd,MNC,0.175,1.5,9.37,,,,,,,,
Alara Res Ltd,AUQ,0.094,0.8,9.30,,,,,,,,
Greenearth Energy,GER,0.095,0.8,9.20,,,,,,,,
BCD Res NL,BCD,0.12,1,9.09,,,,,,,,
Golden Gate Pet opt aug12,GGPO,0.012,0.1,9.09,,,,,,,,
Metals Aust,MLS,0.012,0.1,9.09,,,,,,,,
Thundelarra Explor opt mar13,THXOA,0.365,3,8.96,,,,,,,,
Central Pet opt mar14,CTPO,0.038,0.3,8.57,,,,,,,,
Condor Nickel,CNK,0.13,1,8.33,,,,,,,,
Laguna Res NL,LRC,0.013,0.1,8.33,,,,,,,,
Rialto Energy,RIA,0.39,3,8.33,,,,,,,,
Sandfire Res,SFR,3.90,30,8.33,,,,,,,,
Terrain Min,TMX,0.026,0.2,8.33,,,,,,,,
Hodges Res,HDG,0.135,1,8.00,,,,,,,,
Cobar Cons,CCU,0.14,1,7.69,,,,,,,,
Energy And Min,EMA,0.14,1,7.69,,,,,,,,
Gleneagle Gold,GLN,0.014,0.1,7.69,,,,,,,,
Maximus Res,MXR,0.014,0.1,7.69,,,,,,,,
Rox Res,RXL,0.014,0.1,7.69,,,,,,,,
Talisman Min,TLM,0.70,5,7.69,,,,,,,,
Minara Res,MRE,0.71,5,7.58,,,,,,,,
Cockatoo Coal,COK,0.435,3,7.41,,,,,,,,
North Aust Ltd,NAD,0.029,0.2,7.41,,,,,,,,
Sun Res NL,SUR,0.059,0.4,7.27,,,,,,,,
Alchemy Resource opt aug10,ALYO,0.15,1,7.14,,,,,,,,
Golden Cross,GCR,0.015,0.1,7.14,,,,,,,,
Talisman Min opt dec10,TLMO,0.45,3,7.14,,,,,,,,
Austin Explore,AKK,0.032,0.2,6.67,,,,,,,,
Dourado Res Ltd,DUO,0.16,1,6.67,,,,,,,,
Argent Min,ARD,0.165,1,6.45,,,,,,,,
Golden Rim Res,GMR,0.10,0.6,6.38,,,,,,,,
Platina Res,PGM,0.25,1.5,6.38,,,,,,,,
ERO Min Ltd,ERO,0.017,0.1,6.25,,,,,,,,
New Standard Energy,NSE,0.17,1,6.25,,,,,,,,
Royal Res,ROY,0.17,1,6.25,,,,,,,,
Activex Ltd,AIV,0.07,0.4,6.06,,,,,,,,
Metals X Ltd,MLX,0.105,0.6,6.06,,,,,,,,
Yellow Rock,YRR,0.018,0.1,5.88,,,,,,,,
Toro Energy Ltd,TOE,0.091,0.5,5.81,,,,,,,,
Alkane Res Ltd,ALK,0.275,1.5,5.77,,,,,,,,
Navigator Res opt nov11,NAVO,0.055,0.3,5.77,,,,,,,,
Silver Swan Grp,SWN,0.37,2,5.71,,,,,,,,
Every Day Mine Serv,EDS,0.075,0.4,5.63,,,,,,,,
Icon Energy Ltd,ICN,0.19,1,5.56,,,,,,,,
Key Pet,KEY,0.057,0.3,5.56,,,,,,,,
Resource Star Ltd,RSL,0.058,0.3,5.45,,,,,,,,
Contl Coal Ltd opt feb13,CCCO,0.02,0.1,5.26,,,,,,,,
ELK Pet,ELK,0.10,0.5,5.26,,,,,,,,
European Gas,EPG,0.20,1,5.26,,,,,,,,
Luiri Gold Ltd cdi,LGM,0.20,1,5.26,,,,,,,,
Midas Res,MDS,0.063,0.3,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Cape Range Ltd opt feb13,CAGO,0.001,-0.1,-50.00,,,,,,,,
Health Corp,HEA,0.017,-1.3,-43.33,,,,,,,,
Artist & Entertain,AEM,0.007,-0.4,-36.36,,,,,,,,
Resourc & En Grp,REZ,0.081,-3.9,-32.50,,,,,,,,
Alchemia Ltd,ACL,0.36,-13,-26.53,,,,,,,,
Hawkley Oil And Gas,HOG,0.14,-3.5,-20.00,,,,,,,,
Cape Range Ltd,CAG,0.005,-0.1,-16.67,,,,,,,,
Vision Grp Hldgs,VGH,0.125,-2.5,-16.67,,,,,,,,
Island Sky Aust,ISK,0.027,-0.5,-15.63,,,,,,,,
Novogen Ltd,NRT,0.135,-2.5,-15.62,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.013,-0.2,-13.33,,,,,,,,
Razor Risk Tech,RZR,0.026,-0.4,-13.33,,,,,,,,
Medivac Ltd,MDV,0.007,-0.1,-12.50,,,,,,,,
Patrys Ltd,PAB,0.097,-1.3,-11.82,,,,,,,,
Brand New Vintage,BNV,0.017,-0.2,-10.53,,,,,,,,
ING RE Com stp,ILF,0.053,-0.6,-10.17,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.018,-0.2,-10.00,,,,,,,,
Eastland Medical,EMS,0.05,-0.5,-9.09,,,,,,,,
Enerji Ltd,ERJ,0.03,-0.3,-9.09,,,,,,,,
IFS Construct Ltd,IFS,0.05,-0.5,-9.09,,,,,,,,
Style Ltd,SYP,0.021,-0.2,-8.70,,,,,,,,
Electro Optic Sys,EOS,0.88,-8,-8.33,,,,,,,,
Adacel Tech,ADA,0.30,-2.5,-7.69,,,,,,,,
ING Real Est Ente unt,IEF,0.088,-0.7,-7.37,,,,,,,,
CathRx Ltd,CXD,0.26,-2,-7.14,,,,,,,,
Reverse Corp Ltd,REF,0.13,-1,-7.14,,,,,,,,
Savcor Grp Ltd,SAV,0.13,-1,-7.14,,,,,,,,
Brain Resource,BRC,0.20,-1.5,-6.98,,,,,,,,
Vmoto Ltd,VMT,0.135,-1,-6.90,,,,,,,,
iCash Payment Sys,ICP,0.041,-0.3,-6.82,,,,,,,,
Valad Prop forus,VPG,0.084,-0.6,-6.67,,,,,,,,
Macarthurcook Ind Pr unt,MIF,0.355,-2.5,-6.58,,,,,,,,
Living Cell Tech,LCT,0.215,-1.5,-6.52,,,,,,,,
Anaeco Ltd,ANQ,0.15,-1,-6.25,,,,,,,,
Infigen Energy stp,IFN,0.75,-5,-6.25,,,,,,,,
Clearview Wealth,CVW,0.47,-3,-6.00,,,,,,,,
Clarius Grp Ltd,CND,0.555,-3.5,-5.93,,,,,,,,
Energy Ventures,EVE,0.032,-0.2,-5.88,,,,,,,,
Prima BioMed Ltd,PRR,0.082,-0.5,-5.75,,,,,,,,
Cardno Ltd,CDD,3.79,-23,-5.72,,,,,,,,
MAX Tr unt,MXQ,0.033,-0.2,-5.71,,,,,,,,
Clough Ltd,CLO,0.745,-4.5,-5.70,,,,,,,,
Clean Seas Tuna,CSS,0.083,-0.5,-5.68,,,,,,,,
Ainsworth Game Tech,AGI,0.085,-0.5,-5.56,,,,,,,,
Avexa Ltd,AVX,0.034,-0.2,-5.56,,,,,,,,
Heartware Int Inc cdi,HIN,2.14,-12,-5.31,,,,,,,,
iSOFT Group Ltd,ISF,0.18,-1,-5.26,,,,,,,,
Structural Systems,STS,0.55,-3,-5.17,,,,,,,,
Austbrokers Hldgs,AUB,4.60,-25,-5.15,,,,,,,,
Tower Aust,TAL,1.965,-10.5,-5.07,,,,,,,,
Challenger Winetr unt,CWT,0.19,-1,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Burleson Energy opt aug10,BURO,0.001,-0.2,-66.67,,,,,,,,
Aust Mines Ltd,AUZ,0.001,-0.1,-50.00,,,,,,,,
Panax Geothermal opt dec11,PAXO,0.007,-0.5,-41.67,,,,,,,,
Envirogold Ltd opt dec11,EVGO,0.006,-0.4,-40.00,,,,,,,,
Augustus Min opt jul10,AUJO,0.02,-1.1,-35.48,,,,,,,,
Trafford Res rts 13jul,TRFR,0.035,-1.3,-27.08,,,,,,,,
Korab Res,KOR,0.16,-4,-20.00,,,,,,,,
Malagasy Min,MGY,0.035,-0.8,-18.60,,,,,,,,
Lonrho Min Ltd opt nov10,LOMOA,0.009,-0.2,-18.18,,,,,,,,
Millennium Min,MOY,0.023,-0.5,-17.86,,,,,,,,
Tectonic Res,TTR,0.042,-0.9,-17.65,,,,,,,,
Buru Energy opt oct10,BRUO,0.005,-0.1,-16.67,,,,,,,,
Gas2Grid Ltd,GGX,0.025,-0.5,-16.67,,,,,,,,
Peak Res opt dec10,PEKOA,0.05,-1,-16.67,,,,,,,,
Gippsland Ltd,GIP,0.032,-0.6,-15.79,,,,,,,,
Resolute Min opt dec11,RSGO,0.38,-7,-15.56,,,,,,,,
Paradigm Metals,PDM,0.023,-0.4,-14.81,,,,,,,,
Pacrim Energy,PRE,0.006,-0.1,-14.29,,,,,,,,
RAM Res,RMR,0.012,-0.2,-14.29,,,,,,,,
Cudeco Ltd,CDU,4.21,-67,-13.73,,,,,,,,
Meteoric Res,MEI,0.095,-1.5,-13.64,,,,,,,,
Ausamerican Min,AIW,0.032,-0.5,-13.51,,,,,,,,
Richmond Min,RHM,0.205,-3,-12.77,,,,,,,,
Phosphate Aus Ltd,POZ,0.11,-1.5,-12.00,,,,,,,,
Augur Res Ltd,AUK,0.16,-2,-11.11,,,,,,,,
Spitfire Res,SPI,0.08,-1,-11.11,,,,,,,,
Aust Renewable,ARW,0.009,-0.1,-10.00,,,,,,,,
K2 Energy Ltd,KTE,0.064,-0.7,-9.86,,,,,,,,
Carpentaria Exp,CAP,0.425,-4.5,-9.57,,,,,,,,
Gunson Res,GUN,0.059,-0.6,-9.23,,,,,,,,
Carnavale Res,CAV,0.35,-3.5,-9.09,,,,,,,,
China Yunnan Copper,CYU,0.10,-1,-9.09,,,,,,,,
Top End Uranium,TEU,0.082,-0.8,-8.89,,,,,,,,
Lonrho Min Ltd,LOM,0.021,-0.2,-8.70,,,,,,,,
Agri Energy Ltd,AAE,0.011,-0.1,-8.33,,,,,,,,
Papillon Res Ltd opt dec12,PIROA,0.044,-0.4,-8.33,,,,,,,,
REY Res Ltd,REY,0.11,-1,-8.33,,,,,,,,
Resource Generation,RES,0.50,-4.5,-8.26,,,,,,,,
Castle Min,CDT,0.34,-3,-8.11,,,,,,,,
Aust Gold Invest,AGV,0.046,-0.4,-8.00,,,,,,,,
Mithril Res,MTH,0.115,-1,-8.00,,,,,,,,
Batavia Min,BTV,0.175,-1.5,-7.89,,,,,,,,
Black Range Min,BLR,0.024,-0.2,-7.69,,,,,,,,
Excelsior Gold,EXG,0.036,-0.3,-7.69,,,,,,,,
Padbury Min Ltd,PDY,0.012,-0.1,-7.69,,,,,,,,
Elemental Min,ELM,0.325,-2.5,-7.14,,,,,,,,
Metminco Ltd opt dec12,MNCO,0.065,-0.5,-7.14,,,,,,,,
Bass Strait Oil Co,BAS,0.027,-0.2,-6.90,,,,,,,,
Mutiny Gold Ltd,MYG,0.027,-0.2,-6.90,,,,,,,,
Metallica Min,MLM,0.21,-1.5,-6.67,,,,,,,,
Tasman Res Ltd,TAS,0.14,-1,-6.67,,,,,,,,
Magnetic Res,MAU,0.355,-2.5,-6.58,,,,,,,,
Comet Ridge Ltd,COI,0.145,-1,-6.45,,,,,,,,
Avanco Res Ltd,AVB,0.015,-0.1,-6.25,,,,,,,,
Barra Res,BAR,0.06,-0.4,-6.25,,,,,,,,
Erongo Energy,ERN,0.075,-0.5,-6.25,,,,,,,,
Global Nickel Invest,GNI,0.045,-0.3,-6.25,,,,,,,,
Sabre Res,SBR,0.30,-2,-6.25,,,,,,,,
Zambezi Res cdi,ZRL,0.015,-0.1,-6.25,,,,,,,,
Highlands Pacific,HIG,0.23,-1.5,-6.12,,,,,,,,
Heemskirk Cons,HSK,0.31,-2,-6.06,,,,,,,,
Po Valley Energy,PVE,0.31,-2,-6.06,,,,,,,,
Carnarvon Pet,CVN,0.315,-2,-5.97,,,,,,,,
North Queensland,NQM,0.315,-2,-5.97,,,,,,,,
Hannans Reward,HNR,0.16,-1,-5.88,,,,,,,,
Dominion Min,DOM,2.51,-15,-5.64,,,,,,,,
Falcon Min Ltd,FCN,0.17,-1,-5.56,,,,,,,,
Matsa Res,MAT,0.255,-1.5,-5.56,,,,,,,,
YTC Res,YTC,0.17,-1,-5.56,,,,,,,,
Anglo Aust,AAR,0.035,-0.2,-5.41,,,,,,,,
Galilee Energy,GLL,0.175,-1,-5.41,,,,,,,,
Minotaur Explore,MEP,0.175,-1,-5.41,,,,,,,,
Range River Gold,RNG,0.018,-0.1,-5.26,,,,,,,,
Stirling Min,SMZ,0.09,-0.5,-5.26,,,,,,,,
Nkwe Platinum opt aug11,NKPO,0.275,-1.5,-5.17,,,,,,,,
Venus Metals Cor,VMC,0.65,-3.5,-5.11,,,,,,,,
Western Desert Res,WDR,0.28,-1.5,-5.08,,,,,,,,
Ferrowest Ltd,FWL,0.075,-0.4,-5.06,,,,,,,,
Orocobre Ltd,ORE,1.50,-8,-5.06,,,,,,,,
Heron Res,HRR,0.19,-1,-5.00,,,,,,,,
