Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4586.5 at 17:04 3/8/2010  Report at 19:05 Tuesday 3/8/2010. Processed 19:11 Tuesday 3/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Electrometals Tech,EMM,0.02,0.7,53.85,,,,,,,,
C @ Ltd opt apr12,CEOO,0.003,0.1,50.00,,,,,,,,
Rheochem Plc cdi,RHE,0.105,2.5,31.25,,,,,,,,
LBT Innovations,LBT,0.09,2,28.57,,,,,,,,
Aeris Environmental,AEI,0.07,1.5,27.27,,,,,,,,
RCL Grp stp,RLG,0.08,1.7,26.98,,,,,,,,
Grandbridge Ltd,GBA,0.27,5.5,25.58,,,,,,,,
BioProspect Ltd,BPO,0.016,0.3,23.08,,,,,,,,
Atlas Southsea Pearl,ATP,0.11,2,22.22,,,,,,,,
Metal Storm Ltd,MST,0.011,0.2,22.22,,,,,,,,
Paragon Care Ltd,PGC,0.03,0.5,20.00,,,,,,,,
Becton Prop Grp stp,BEC,0.068,1.1,19.30,,,,,,,,
TTA Hldgs Ltd,TTA,0.089,1.4,18.67,,,,,,,,
Monteray Grp,MRY,0.013,0.2,18.18,,,,,,,,
Freedom Nutritional,FNP,0.35,5,16.67,,,,,,,,
Hostech Ltd,HTC,0.021,0.3,16.67,,,,,,,,
Cogstate Ltd,CGS,0.29,4,16.00,,,,,,,,
Cellmid Ltd,CDY,0.022,0.3,15.79,,,,,,,,
Senetas Corp,SEN,0.05,0.6,13.64,,,,,,,,
Engin Ltd,ENG,0.40,4.5,12.68,,,,,,,,
Artist & Entertain,AEM,0.009,0.1,12.50,,,,,,,,
China West Hldgs,CWH,0.18,2,12.50,,,,,,,,
Robe Aust Ltd,ROB,0.009,0.1,12.50,,,,,,,,
Phylogica Ltd,PYC,0.084,0.9,12.00,,,,,,,,
MDS Financial Grp,MWS,0.039,0.4,11.43,,,,,,,,
PharmAust Ltd opt mar12,PAAO,0.01,0.1,11.11,,,,,,,,
Hills Ind Ltd,HIL,2.41,24,11.06,,,,,,,,
Beyond Intl,BYI,0.72,7,10.77,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.021,0.2,10.53,,,,,,,,
Macq Fortress frn aug35,MFNHA,0.17,1.6,10.39,,,,,,,,
RER Grp Ltd opt dec10,RGDO,0.16,1.5,10.34,,,,,,,,
C @ Ltd,CEO,0.011,0.1,10.00,,,,,,,,
Cell Aquaculture,CAQ,0.11,1,10.00,,,,,,,,
Viridis Clean Energy unt,VIR,0.078,0.7,9.86,,,,,,,,
Mnet Grp Ltd,MNZ,0.045,0.4,9.76,,,,,,,,
Quickstep Hldgs,QHL,0.29,2.5,9.43,,,,,,,,
Coretrack Ltd,CKK,0.18,1.5,9.09,,,,,,,,
DKN Financial Grp,DKN,0.60,5,9.09,,,,,,,,
Patrys Ltd,PAB,0.12,1,9.09,,,,,,,,
Structural Monitor cdi,SMN,0.012,0.1,9.09,,,,,,,,
Compumedics Ltd,CMP,0.125,1,8.70,,,,,,,,
RNY Prop Tr unt,RNY,0.125,1,8.70,,,,,,,,
CBD Energy Ltd,CBD,0.13,1,8.33,,,,,,,,
Globe Intl,GLB,0.65,5,8.33,,,,,,,,
Pienets Ltd,PIE,0.026,0.2,8.33,,,,,,,,
Adv Surg Dsgn & Mnft,AMT,0.54,4,8.00,,,,,,,,
Multiplex Acumen unt,MPF,0.054,0.4,8.00,,,,,,,,
