Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4400.0 at 16:36 13/7/2010  Report at 19:05 Tuesday 13/7/2010. Processed 19:11 Tuesday 13/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Blaze Intl,BLZ,0.009,0.1,12.50,,,,,,,,
Lachlan Star Ltd,LSA,0.009,0.1,12.50,,,,,,,,
Malagasy Min,MGY,0.045,0.5,12.50,,,,,,,,
RAM Res,RMR,0.018,0.2,12.50,,,,,,,,
Liontown Res,LTR,0.055,0.6,12.24,,,,,,,,
Northern Uranium opt mar12,NTUOB,0.028,0.3,12.00,,,,,,,,
MEC Res,MMR,0.48,5,11.63,,,,,,,,
Anchor Res,AHR,0.145,1.5,11.54,,,,,,,,
Capital Min,CMY,0.04,0.4,11.11,,,,,,,,
Sinovus Min Ltd,SNV,0.02,0.2,11.11,,,,,,,,
United Uranium,UUL,0.10,1,11.11,,,,,,,,
Aussie Q Res,AQR,0.46,4.5,10.84,,,,,,,,
Silver Mines Ltd,SVL,0.105,1,10.53,,,,,,,,
Sundance Energy,SEA,0.215,2,10.26,,,,,,,,
Iron Mountain,IRM,0.055,0.5,10.00,,,,,,,,
Republic Gold Ltd,RAU,0.011,0.1,10.00,,,,,,,,
Forte Energy NL,FTE,0.115,1,9.52,,,,,,,,
Marengo Min,MGO,0.105,0.9,9.37,,,,,,,,
Exoma Energy Ltd opt mar11,EXEO,0.071,0.6,9.23,,,,,,,,
Gunson Res,GUN,0.071,0.6,9.23,,,,,,,,
Northwest Res,NWR,0.06,0.5,9.09,,,,,,,,
Quest Pet,QPN,0.012,0.1,9.09,,,,,,,,
Red Sky Energy,ROG,0.012,0.1,9.09,,,,,,,,
Redbank Copper,RCP,0.036,0.3,9.09,,,,,,,,
Sierra Min,SRM,0.12,1,9.09,,,,,,,,
Cougar Metals NL,CGM,0.025,0.2,8.70,,,,,,,,
K2 Energy Ltd,KTE,0.075,0.6,8.70,,,,,,,,
Mantle Min Corp,MNM,0.025,0.2,8.70,,,,,,,,
Korab Res,KOR,0.19,1.5,8.57,,,,,,,,
Austral Africa Res def,AAFDA,0.13,1,8.33,,,,,,,,
Golden Gate Pet opt aug12,GGPO,0.013,0.1,8.33,,,,,,,,
Nexus Energy Ltd,NXS,0.265,2,8.16,,,,,,,,
ABM Res NL,ABU,0.028,0.2,7.69,,,,,,,,
Integrated Res,IRG,0.014,0.1,7.69,,,,,,,,
Nullarbor Hldgs,NLB,0.70,5,7.69,,,,,,,,
Transerv Energy,TSV,0.014,0.1,7.69,,,,,,,,
Transit Hldgs,TRH,0.14,1,7.69,,,,,,,,
Southerncross Gold,SXG,0.099,0.7,7.61,,,,,,,,
European Gas,EPG,0.215,1.5,7.50,,,,,,,,
Rialto Energy,RIA,0.365,2.5,7.35,,,,,,,,
Bassari Res,BSR,0.22,1.5,7.32,,,,,,,,
Aphrodite Gold opt dec13,AQQO,0.03,0.2,7.14,,,,,,,,
Eleckra Mines opt jun11,EKMO,0.045,0.3,7.14,,,,,,,,
Viking Ash,VKA,0.23,1.5,6.98,,,,,,,,
Augur Res Ltd,AUK,0.16,1,6.67,,,,,,,,
Northern Min,NMI,0.08,0.5,6.67,,,,,,,,
Accent Res NL,ACS,0.165,1,6.45,,,,,,,,
King Island,KIS,0.17,1,6.25,,,,,,,,
Midwinter Resourc,MWN,0.17,1,6.25,,,,,,,,
Peninsula Min opt jun12,PENOA,0.017,0.1,6.25,,,,,,,,
Western Desert Res,WDR,0.34,2,6.25,,,,,,,,
Winchester Res,WCR,0.17,1,6.25,,,,,,,,
Eleckra Mines,EKM,0.105,0.6,6.06,,,,,,,,
Petsec Energy,PSA,0.175,1,6.06,,,,,,,,
Stonehenge Metals,SHE,0.07,0.4,6.06,,,,,,,,
Realm Res Ltd,RRP,0.09,0.5,5.88,,,,,,,,
Signature Metals,SBL,0.018,0.1,5.88,,,,,,,,
Uranex NL,UNX,0.18,1,5.88,,,,,,,,
Jupiter Energy,JPR,0.037,0.2,5.71,,,,,,,,
Greenpower Enrgy,GPP,0.056,0.3,5.66,,,,,,,,
Aragon Res,AAG,0.19,1,5.56,,,,,,,,
Bathurst Res,BTU,0.19,1,5.56,,,,,,,,
Bounty Oil & Gas,BUY,0.095,0.5,5.56,,,,,,,,
Lodestar Min,LSR,0.095,0.5,5.56,,,,,,,,
Yellow Rock,YRR,0.019,0.1,5.56,,,,,,,,
Ausamerican Min,AIW,0.039,0.2,5.41,,,,,,,,
Rocklands Rich,RCI,0.195,1,5.41,,,,,,,,
Arafura Resource,ARU,0.595,3,5.31,,,,,,,,
Atlantic Gold NL,ATV,0.04,0.2,5.26,,,,,,,,
Contl Coal Ltd,CCC,0.04,0.2,5.26,,,,,,,,
Copper Strike Ltd,CSE,0.06,0.3,5.26,,,,,,,,
D'aguilar Gold,DGR,0.04,0.2,5.26,,,,,,,,
Matilda Zircon,MZI,0.021,0.1,5.00,,,,,,,,
Outback Metals,OUM,0.021,0.1,5.00,,,,,,,,
TNG Ltd,TNG,0.042,0.2,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Cool or Cosy Ltd,COS,0.04,-2.5,-38.46,,,,,,,,
C @ Ltd opt apr12,CEOO,0.002,-0.1,-33.33,,,,,,,,
Select Vaccines,SLT,0.003,-0.1,-25.00,,,,,,,,
Sirius Corp Ltd,SIU,0.03,-1,-25.00,,,,,,,,
Biotron Ltd opt dec11,BITO,0.01,-0.3,-23.08,,,,,,,,
Comtel Corp Ltd,CMO,0.015,-0.3,-16.67,,,,,,,,
NeuroDiscovery,NDL,0.03,-0.6,-16.67,,,,,,,,
PharmAust Ltd opt mar12,PAAO,0.01,-0.2,-16.67,,,,,,,,
Soilsub Tech,SOI,0.01,-0.2,-16.67,,,,,,,,
National Leisure,NLG,0.006,-0.1,-14.29,,,,,,,,
iSOFT Group Ltd,ISF,0.16,-2.5,-13.51,,,,,,,,
Style Ltd,SYP,0.02,-0.3,-13.04,,,,,,,,
India Equities Fund,INE,0.061,-0.9,-12.86,,,,,,,,
Legacy Iron Ore opt dec12,LCYOB,0.044,-0.6,-12.00,,,,,,,,
Cbio Ltd,CBZ,0.265,-3.5,-11.67,,,,,,,,
MacarthurCook PSF unt,MPS,0.093,-1.2,-11.43,,,,,,,,
Coonawarra Aust unt,CNR,0.07,-0.9,-11.39,,,,,,,,
Strathfield Grp,SRA,0.008,-0.1,-11.11,,,,,,,,
Thomas & Coffey,THO,0.30,-3.5,-10.45,,,,,,,,
WDS Ltd,WDS,0.415,-4.5,-9.78,,,,,,,,
Energy Ventures,EVE,0.029,-0.3,-9.37,,,,,,,,
Empire Beer Grp,EEE,0.059,-0.6,-9.23,,,,,,,,
Aust Ethical,AEF,20.00,-200,-9.09,,,,,,,,
Neuren Pharmaceut,NEU,0.02,-0.2,-9.09,,,,,,,,
Nusep Ltd,NSP,0.20,-2,-9.09,,,,,,,,
Imugene Ltd,IMU,0.052,-0.5,-8.77,,,,,,,,
"""Sunshine Heart, cdi",SHC,0.032,-0.3,-8.57,"""",,,,,,,
Prima BioMed Ltd,PRR,0.115,-1,-8.00,,,,,,,,
Quickflix Ltd,QFX,0.046,-0.4,-8.00,,,,,,,,
Oceania Capital,OCP,1.55,-13,-7.74,,,,,,,,
Charter Pacific,CHF,0.037,-0.3,-7.50,,,,,,,,
Viralytics Ltd,VLA,0.038,-0.3,-7.32,,,,,,,,
Konekt Ltd,KKT,0.13,-1,-7.14,,,,,,,,
Panorama Synergy,PSY,0.13,-1,-7.14,,,,,,,,
CMI Ltd,CMI,0.60,-4.5,-6.98,,,,,,,,
WAM Active Ltd opt apr11,WAAO,0.015,-0.1,-6.25,,,,,,,,
K2 Asset Mgmt,KAM,0.40,-2.5,-5.88,,,,,,,,
Pan Asia Corp Ltd,PZC,0.016,-0.1,-5.88,,,,,,,,
Overseas & Gen cdi,OGL,0.17,-1,-5.56,,,,,,,,
Probiotec Ltd,PBP,1.305,-7.5,-5.43,,,,,,,,
FSA Grp Ltd,FSA,0.35,-2,-5.41,,,,,,,,
Astron Ltd,ATR,1.68,-9.5,-5.35,,,,,,,,
Medical Develop,MVP,0.18,-1,-5.26,,,,,,,,
Hexima Ltd,HXL,0.19,-1,-5.00,,,,,,,,
Techniche Ltd,TCN,0.038,-0.2,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Ironclad Min rts 22jul,IFER,0.031,-1.9,-38.00,,,,,,,,
Golden State Res opt nov10,GDNOA,0.002,-0.1,-33.33,,,,,,,,
Intec Ltd def,INLDA,0.02,-1,-33.33,,,,,,,,
Papillon Res Ltd opt dec12,PIROA,0.04,-1.7,-29.82,,,,,,,,
Buru Energy opt oct10,BRUO,0.005,-0.2,-28.57,,,,,,,,
Monitor Energy,MHL,0.003,-0.1,-25.00,,,,,,,,
Latrobe Magnesium,LMG,0.01,-0.3,-23.08,,,,,,,,
Equatorial Coal,EQX,0.30,-8,-21.05,,,,,,,,
NT Res Ltd,NTR,0.15,-4,-21.05,,,,,,,,
New Age Exploration opt mar12,NAEO,0.016,-0.4,-20.00,,,,,,,,
Resource Min Corp,RMI,0.004,-0.1,-20.00,,,,,,,,
Truscott Min Corp,TRM,0.056,-1.3,-18.84,,,,,,,,
Emergent Res,EMG,0.40,-8,-16.67,,,,,,,,
QLD Min Corp opt may12,QMNO,0.025,-0.5,-16.67,,,,,,,,
Archer Explore,AXE,0.085,-1.5,-15.00,,,,,,,,
Consolidated Tin Min,CSD,0.034,-0.6,-15.00,,,,,,,,
Trafford Res rts 13jul,TRFR,0.017,-0.3,-15.00,,,,,,,,
AXG Min Ltd,AXC,0.012,-0.2,-14.29,,,,,,,,
Burey Gold Ltd opt jun11,BYRO,0.006,-0.1,-14.29,,,,,,,,
Triausmin Ltd,TRO,0.06,-0.9,-13.04,,,,,,,,
Newera Uranium,NRU,0.022,-0.3,-12.00,,,,,,,,
Pilbara Min Ltd,PLS,0.08,-1,-11.11,,,,,,,,
Enterprise Metals,ENT,0.13,-1.5,-10.34,,,,,,,,
Brumby Res,BMY,0.135,-1.5,-10.00,,,,,,,,
Chrysalis Res,CYS,0.18,-2,-10.00,,,,,,,,
Prairie Downs Metals,PDZ,0.09,-1,-10.00,,,,,,,,
Quantum Res,QUR,0.009,-0.1,-10.00,,,,,,,,
Riviera Res,RVE,0.18,-2,-10.00,,,,,,,,
WHL Energy Ltd,WHN,0.019,-0.2,-9.52,,,,,,,,
Western Plains Res,WPG,0.545,-5.5,-9.17,,,,,,,,
Dart Min NL,DTM,0.10,-1,-9.09,,,,,,,,
Gascoyne Res Ltd,GCY,0.09,-0.9,-9.09,,,,,,,,
Nuenergy Capital,NGY,0.10,-1,-9.09,,,,,,,,
A1 Min Ltd,AAM,0.155,-1.5,-8.82,,,,,,,,
Fission Energy,FIS,0.073,-0.7,-8.75,,,,,,,,
Copper Range Ltd,CRJ,0.021,-0.2,-8.70,,,,,,,,
Orion Gold NL,ORN,0.021,-0.2,-8.70,,,,,,,,
Eromanga Hydro,ERH,0.066,-0.6,-8.33,,,,,,,,
Havilah Res NL,HAV,0.35,-3,-7.89,,,,,,,,
Aphrodite Gold,AQQ,0.13,-1,-7.14,,,,,,,,
Great Western Exp,GTE,0.13,-1,-7.14,,,,,,,,
Legend Min,LEG,0.026,-0.2,-7.14,,,,,,,,
Padbury Min Ltd,PDY,0.013,-0.1,-7.14,,,,,,,,
Papillon Res Ltd,PIR,0.13,-1,-7.14,,,,,,,,
ADX Energy Ltd,ADX,0.205,-1.5,-6.82,,,,,,,,
Esperance Min,ESM,0.041,-0.3,-6.82,,,,,,,,
Buccaneer Energy opt nov12,BCCO,0.028,-0.2,-6.67,,,,,,,,
Finders Res,FND,0.28,-2,-6.67,,,,,,,,
Monax Min Ltd,MOX,0.056,-0.4,-6.67,,,,,,,,
Stanmore Coal Ltd,SMR,0.70,-5,-6.67,,,,,,,,
Westralian Gas & Pwr,WGP,0.014,-0.1,-6.67,,,,,,,,
Zamia Gold Mines,ZGM,0.056,-0.4,-6.67,,,,,,,,
Sabre Res,SBR,0.29,-2,-6.45,,,,,,,,
Red River Res,RVR,0.059,-0.4,-6.35,,,,,,,,
Chameleon Min NL,CHM,0.015,-0.1,-6.25,,,,,,,,
Planet Gas Ltd,PGS,0.075,-0.5,-6.25,,,,,,,,
Burey Gold Ltd,BYR,0.046,-0.3,-6.12,,,,,,,,
Entek Energy Ltd,ETE,0.155,-1,-6.06,,,,,,,,
Globe Metals & Mining,GBE,0.155,-1,-6.06,,,,,,,,
West Wits Min Ltd,WWI,0.047,-0.3,-6.00,,,,,,,,
ARC Explore Ltd,ARX,0.016,-0.1,-5.88,,,,,,,,
Comet Ridge Ltd,COI,0.16,-1,-5.88,,,,,,,,
Metrocoal Ltd,MTE,0.24,-1.5,-5.88,,,,,,,,
Mintails Ltd,MLI,0.016,-0.1,-5.88,,,,,,,,
Pluton Res,PLV,0.41,-2.5,-5.75,,,,,,,,
New Age Exploration,NAE,0.066,-0.4,-5.71,,,,,,,,
Roc Oil Co,ROC,0.33,-2,-5.71,,,,,,,,
Voyager Res,VOR,0.017,-0.1,-5.56,,,,,,,,
White Energy Co,WEC,3.13,-18,-5.44,,,,,,,,
Emmerson Res,ERM,0.175,-1,-5.41,,,,,,,,
Canyon Res Ltd,CAY,0.265,-1.5,-5.36,,,,,,,,
Firestone Energy,FSE,0.018,-0.1,-5.26,,,,,,,,
Silver Swan Grp,SWN,0.36,-2,-5.26,,,,,,,,
Oil Basins Ltd,OBL,0.037,-0.2,-5.13,,,,,,,,
Curnamona Energy,CUY,0.19,-1,-5.00,,,,,,,,
European Nickel cdi,ENK,0.38,-2,-5.00,,,,,,,,
Fairstar Res opt aug11,FASOA,0.038,-0.2,-5.00,,,,,,,,
