Stocks that moved by more than 5% for the day,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4300.8 at 2011-10-26T16:36:51. Report at Wednesday, October 26, 2011. Processed Thursday at 2011-10-27T01:00:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
Verus Invest opt mar12,VILO,.002,+.1,+100.0,,
Westoz Inv Ltd opt jun12,WICO,.025,+.9,+56.25,,
Goconnect Ltd,GCN,.018,+.4,+28.57,,
ECO Quest,ECQ,.01,+.2,+25.00,,
Enerji Ltd opt dec16,ERJO,.005,+.1,+25.00,,
EVZ Ltd,EVZ,.035,+.7,+25.00,,
Mobile Embrace,MBE,.02,+.4,+25.00,,
Photon Grp Ltd,PGA,.042,+.6,+16.67,,
Xtek Ltd,XTE,.022,+.3,+15.79,,
K2 Energy Ltd,KTE,.03,+.4,+15.38,,
Neuren Pharmaceut,NEU,.032,+.4,+14.29,,
ADV Surg Dsgn & Mnft,AMT,.17,+2,+13.33,,
Quest Min Ltd,QNL,.017,+.2,+13.33,,
China Century Capitl,CCY,.036,+.4,+12.50,,
Yellow Brick Road,YBR,.405,+4.5,+12.50,,
KIP Mcgrath Edu Cntr,KME,.028,+.3,+12.00,,
Living & Leisure Grp stp,LLA,.028,+.3,+12.00,,
CL Asset Hldgs,CLS,.55,+5.5,+11.11,,
ING Re Com Grp stp,ILF,.15,+1.5,+11.11,,
OBJ Ltd,OBJ,.021,+.2,+10.53,,
Tissue Therapies,TIS,.53,+5,+10.42,,
Cardia Bioplastics,CNN,.012,+.1,+9.09,,
Biotron Ltd,BIT,.125,+1,+8.70,,
Strategic Pooled,SPD,.13,+1,+8.33,,
Billabong,BBG,4.23,+32,+8.18,,
Empired Ltd,EPD,.28,+2,+7.69,,
Biodiem Ltd,BDM,.085,+.6,+7.59,,
Galileo Japan Tr unt,GJT,.50,+3.5,+7.53,,
Clime Invest,CIW,.375,+2.5,+7.14,,
Success Res Global,SGU,.015,+.1,+7.14,,
Real Estate Capital unt,RCU,.68,+4.5,+7.09,,
Antaria Ltd,ANO,.016,+.1,+6.67,,
Aust Pharm,API,.32,+2,+6.67,,
Scott Corp,SCC,.32,+2,+6.67,,
Folkestone Ltd,FLK,.082,+.5,+6.49,,
Service Stream,SSM,.33,+2,+6.45,,
Cell Aquaculture,CAQ,.083,+.5,+6.41,,
Centuria Capital,CNI,.50,+3,+6.38,,
Raffles Capital,RAF,.51,+3,+6.25,,
Etfs Metals etfs ag,ETPMAG,31.60,+160,+5.33,,
Eastland Medical,EMS,.02,+.1,+5.26,,
Magellan Fin Grp,MFG,1.40,+7,+5.26,,
Navitas Ltd,NVT,4.25,+21,+5.20,,
Landmark White,LMW,.305,+1.5,+5.17,,
Exchange Traded Sec ets cisco,ETSCSC,16.87,+82,+5.11,,
RISES - MINING,,
Odyssey Energy opt dec14,ODYO,.03,+1.4,+87.50,,
Thundelarra Explor opt mar13,THXOA,.08,+3,+60.00,,
Apac Coal,AAL,.015,+.5,+50.00,,
NEW Horizon Min opt dec14,NHOO,.07,+2,+40.00,,
Carpathian Res,CPN,.011,+.3,+37.50,,
Magna Min NL,MAN,.004,+.1,+33.33,,
Scotgold Res opt apr12,SGZO,.028,+.7,+33.33,,
Brazilian Metal Grp opt mar14,BMGO,.02,+.4,+25.00,,
Grand Gulf Energy,GGE,.005,+.1,+25.00,,
Jacka Res Ltd opt dec12,JKAO,.04,+.8,+25.00,,
Energy And Min,EMA,.12,+2,+20.00,,
Gas2grid Ltd,GGX,.06,+1,+20.00,,
Longreach Oil Ltd,LGO,.006,+.1,+20.00,,
Takoradi Ltd,TKG,.25,+4,+19.05,,
Hawthorn Res,HAW,.014,+.2,+16.67,,
Panterra Gold Ltd opt dec11,PGIO,.014,+.2,+16.67,,
RED Sky Energy,ROG,.007,+.1,+16.67,,
Zimplats Hldgs,ZIM,10.50,+145,+16.02,,
Dragon Mountain Gold,DMG,.38,+5,+15.15,,
Eagle Eye Metals,EYE,.063,+.8,+14.55,,
Blina Min NL,BDI,.016,+.2,+14.29,,
Navigator Res opt jul14,NAVOB,.008,+.1,+14.29,,
Contl Coal Ltd opt feb13,CCCO,.065,+.8,+14.04,,
Cougar Metals NL,CGM,.076,+.9,+13.43,,
Metgasco Ltd,MEL,.475,+5.5,+13.10,,
Investigator Res,IVR,.13,+1.5,+13.04,,
3D Oil Ltd,TDO,.135,+1.5,+12.50,,
Intermin Res,IRC,.11,+1.2,+12.24,,
Kalgoorlie Min opt may14,KMCO,.028,+.3,+12.00,,
Doray Min Ltd,DRM,1.52,+15.5,+11.36,,
Aust Renewable opt dec11,ARWO,.01,+.1,+11.11,,
Eromanga Hydrocarbon,ERH,.03,+.3,+11.11,,
Mineral Commodities,MRC,.15,+1.5,+11.11,,
Minerals Corp,MSC,.02,+.2,+11.11,,
ARK Mines Ltd,AHK,.21,+2,+10.53,,
Nexus Energy Ltd,NXS,.21,+2,+10.53,,
Realm Res Ltd,RRP,.086,+.8,+10.26,,
Ashburton Min,ATN,.011,+.1,+10.00,,
Ausamerican Min,AIW,.11,+1,+10.00,,
Mining Projects,MPJ,.022,+.2,+10.00,,
Odyssey Energy,ODY,.055,+.5,+10.00,,
Sheffield Res Ltd,SFX,.275,+2.5,+10.00,,
Intrepid Mines,IAU,1.16,+10.5,+9.95,,
Olympus Pacific Min cdi,OYM,.285,+2.5,+9.62,,
Marmota Energy,MEU,.058,+.5,+9.43,,
Azumah Res,AZM,.41,+3.5,+9.33,,
Golden Cross,GCR,.012,+.1,+9.09,,
Lonrho Min Ltd,LOM,.012,+.1,+9.09,,
Renaissance Uranium,RNU,.048,+.4,+9.09,,
Synergy Metals,SML,.12,+1,+9.09,,
View Res Ltd,VRE,.012,+.1,+9.09,,
Beadell Resource,BDR,.795,+6.5,+8.90,,
Metals X Ltd,MLX,.25,+2,+8.70,,
Promesa Ltd opt dec12,PRAO,.38,+3,+8.57,,
Proto Resource &,PRW,.038,+.3,+8.57,,
Bassari Res opt nov12,BSROA,.013,+.1,+8.33,,
Echo Res,EAR,.13,+1,+8.33,,
Ampella Min,AMX,1.765,+13.5,+8.28,,
Exoma Energy Ltd,EXE,.105,+.8,+8.25,,
Norton Gold Fields,NGF,.20,+1.5,+8.11,,
Polymetals Min,PLY,.80,+6,+8.11,,
Alacer Gold Corp cdi,AQG,11.19,+81,+7.80,,
Firestone Energy,FSE,.014,+.1,+7.69,,
Matilda Zircon,MZI,.014,+.1,+7.69,,
Renaissance Min,RNS,.21,+1.5,+7.69,,
Venus Metals Cor,VMC,.74,+5,+7.25,,
Dempsey Min,DMI,.15,+1,+7.14,,
Dynasty Metals,DMA,.15,+1,+7.14,,
Lithex Res Ltd,LTX,.15,+1,+7.14,,
Mako Energy Ltd,MKE,.15,+1,+7.14,,
Range Res Ltd,RRS,.15,+1,+7.14,,
Waratah Res,WGO,.23,+1.5,+6.98,,
Ramelius Res,RMS,1.34,+8.5,+6.77,,
Catalpa Res,CAH,1.74,+11,+6.75,,
Barra Res,BAR,.032,+.2,+6.67,,
Lachlan Star Ltd,LSA,.80,+5,+6.67,,
Timpetra Res,TPR,.08,+.5,+6.67,,
Cape Lambert Res,CFE,.41,+2.5,+6.49,,
Globe Metals &min,GBE,.165,+1,+6.45,,
Kangaroo Res Ltd,KRL,.165,+1,+6.45,,
Golden Gate Pet,GGP,.017,+.1,+6.25,,
Midas Res,MDS,.017,+.1,+6.25,,
Carrick Gold Ltd,CRK,.43,+2.5,+6.17,,
Kidman Res Ltd,KDR,.345,+2,+6.15,,
Resource Generation,RES,.435,+2.5,+6.10,,
Mamba Min,MAB,.035,+.2,+6.06,,
Noble Min Res opt jul13,NMGOA,.35,+2,+6.06,,
Target Energy,TEX,.088,+.5,+6.02,,
Aust Renewable,ARW,.018,+.1,+5.88,,
Monto Min Ltd,MOO,.018,+.1,+5.88,,
PO Valley Energy,PVE,.18,+1,+5.88,,
Silver City Min,SCI,.18,+1,+5.88,,
Mantle Min Corp,MNM,.073,+.4,+5.80,,
Metal Bank Ltd,MBK,.055,+.3,+5.77,,
North Aust Ltd,NAD,.37,+2,+5.71,,
WHL Energy Ltd,WHN,.056,+.3,+5.66,,
Phoenix Copper,PNX,.075,+.4,+5.63,,
A1 Min Ltd,AAM,.019,+.1,+5.56,,
Great Western Exp opt jun12,GTEO,.19,+1,+5.56,,
Eldorado Gold cdi,EAU,17.50,+92,+5.55,,
Bassari Res,BSR,.058,+.3,+5.45,,
Oceanagold Corp cdi,OGC,2.39,+12,+5.29,,
Endocoal Ltd,EOC,.30,+1.5,+5.26,,
Korab Res,KOR,.20,+1,+5.26,,
Overland Res,OVR,.10,+.5,+5.26,,
Strategic Energy,SER,.10,+.5,+5.26,,
WHL Energy Ltd opt jun12,WHNO,.02,+.1,+5.26,,
Poseidon Nick Ltd,POS,.205,+1,+5.13,,
Silver Lake Resource,SLR,3.09,+15,+5.10,,
Teranga Gold Corp cdi,TGZ,1.965,+9.5,+5.08,,
Chesser Res,CHZ,.52,+2.5,+5.05,,
Dourado Res Ltd opt nov14,DUOO,.084,+.4,+5.00,,
Rubicon Res,RBR,.021,+.1,+5.00,,
FALLS - INDUSTRIALS,,
Medtech Global,MDG,.035,-3.5,-50.00,,
Wallace Absolute,WAB,.05,-2.5,-33.33,,
MGM Wireless Ltd,MWR,.007,-.2,-22.22,,
Anittel Grp Ltd,AYG,.004,-.1,-20.00,,
Mikoh Corp,MIK,.024,-.6,-20.00,,
Legacy Iron Ore opt jan12,LCYO,.013,-.3,-18.75,,
Blackwall Prop,BWF,.215,-4.5,-17.31,,
Bioprospect Ltd,BPO,.005,-.1,-16.67,,
Verus Invest,VIL,.006,-.1,-14.29,,
Helicon Grp,HCG,.02,-.3,-13.04,,
Structural Monitor cdi,SMN,.007,-.1,-12.50,,
Anaeco Ltd,ANQ,.05,-.7,-12.28,,
Paragon Care Ltd,PGC,.375,-4.5,-10.71,,
CO2 Grp Ltd,COZ,.17,-2,-10.53,,
Crucible Gold Ltd,CUG,.18,-2,-10.00,,
TPL Corp Ltd,TPL,.018,-.2,-10.00,,
Cbio Ltd,CBZ,.19,-2,-9.52,,
PTB Grp Ltd,PTB,.20,-2,-9.09,,
