Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4350.7 at 16:37 7/6/2010  Report at 19:05 Monday 7/6/2010. Processed 19:53 Monday 7/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Callabonna Uranium,CUU,0.011,0.1,10.00,,,,,,,,
Exoma Energy Ltd,EXE,0.22,2,10.00,,,,,,,,
Redbank Copper,RCP,0.033,0.3,10.00,,,,,,,,
Uranium Equities,UEQ,0.093,0.8,9.41,,,,,,,,
Mount Magnet South,MUM,0.077,0.6,8.45,,,,,,,,
Laguna Res NL,LRC,0.013,0.1,8.33,,,,,,,,
Meteoric Res ctg,MEICA,0.013,0.1,8.33,,,,,,,,
Venus Metals Cor,VMC,0.66,5,8.20,,,,,,,,
Pryme Oil & Gas,PYM,0.054,0.4,8.00,,,,,,,,
Royalco Res,RCO,0.56,4,7.69,,,,,,,,
Triton Gold Ltd,TON,0.14,1,7.69,,,,,,,,
Silver Lake Resource,SLR,1.83,12,7.02,,,,,,,,
Augur Res Ltd,AUK,0.16,1,6.67,,,,,,,,
Global Geoscience,GSC,0.064,0.4,6.67,,,,,,,,
Synergy Metals,SML,0.017,0.1,6.25,,,,,,,,
Solimar Energy,SGY,0.054,0.3,5.88,,,,,,,,
Alkane Res Ltd,ALK,0.285,1.5,5.56,,,,,,,,
Goldsearch Ltd,GSE,0.021,0.1,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Hostech Ltd,HTC,0.015,-0.5,-25.00,,,,,,,,
Verticon Grp Ltd,VGP,0.003,-0.1,-25.00,,,,,,,,
Wallace Absolute,WAB,0.034,-1.1,-24.44,,,,,,,,
Acuvax Ltd,ACU,0.004,-0.1,-20.00,,,,,,,,
Medical Aus Ltd,MLA,0.016,-0.4,-20.00,,,,,,,,
Viralytics Ltd opt jun10,VLAO,0.008,-0.2,-20.00,,,,,,,,
Tower Aust rts17jund,TALR,0.32,-7,-17.95,,,,,,,,
Centrepoint Alliance,CAF,0.12,-2.5,-17.24,,,,,,,,
Luminus Systems,LSL,0.01,-0.2,-16.67,,,,,,,,
Sterling Biofuels,SBI,0.025,-0.5,-16.67,,,,,,,,
Legacy Iron Ore opt dec12,LCYOB,0.042,-0.8,-16.00,,,,,,,,
Helicon Grp,HCG,0.017,-0.3,-15.00,,,,,,,,
ICSGlobal Ltd,ICS,0.012,-0.2,-14.29,,,,,,,,
Verus Invest,VIL,0.025,-0.4,-13.79,,,,,,,,
Oncard Intl,ONC,0.095,-1.5,-13.64,,,,,,,,
Hydromet Corp Ltd,HMC,0.027,-0.4,-12.90,,,,,,,,
Style Ltd,SYP,0.014,-0.2,-12.50,,,,,,,,
Xtek Ltd,XTE,0.03,-0.4,-11.76,,,,,,,,
GoConnect Ltd,GCN,0.024,-0.3,-11.11,,,,,,,,
Mesbon China Nylon,MES,0.12,-1.5,-11.11,,,,,,,,
Aust Power,APK,0.34,-4,-10.53,,,,,,,,
Diploma Grp Ltd,DGX,0.34,-4,-10.53,,,,,,,,
Adultshop Com,ASC,0.009,-0.1,-10.00,,,,,,,,
Pan Asia Corp Ltd,PZC,0.018,-0.2,-10.00,,,,,,,,
Phosphagenics Ltd,POH,0.135,-1.5,-10.00,,,,,,,,
Tyrian Diagnostics,TDX,0.009,-0.1,-10.00,,,,,,,,
Reverse Corp Ltd,REF,0.14,-1.5,-9.68,,,,,,,,
Qmastor Ltd,QML,0.19,-2,-9.52,,,,,,,,
Bionomics Ltd,BNO,0.29,-3,-9.38,,,,,,,,
ING RE Com stp,ILF,0.058,-0.6,-9.37,,,,,,,,
Karmelsonix Ltd,KSX,0.02,-0.2,-9.09,,,,,,,,
Kip McGrath Edu Cntr,KME,0.30,-3,-9.09,,,,,,,,
Pharmanet Grp,PNO,0.01,-0.1,-9.09,,,,,,,,
PharmAust Ltd opt mar12,PAAO,0.02,-0.2,-9.09,,,,,,,,
Scantech Ltd,SCD,0.20,-2,-9.09,,,,,,,,
Carsales Com Ltd,CRZ,4.57,-45,-8.96,,,,,,,,
Nomad Bld,NOD,0.105,-1,-8.70,,,,,,,,
Staging Connections,STG,0.021,-0.2,-8.70,,,,,,,,
Analytica Ltd,ALT,0.033,-0.3,-8.33,,,,,,,,
Avita Medical Ltd,AVH,0.11,-1,-8.33,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.011,-0.1,-8.33,,,,,,,,
Prima BioMed Ltd opt dec11,PRRO,0.11,-1,-8.33,,,,,,,,
"""Sunshine Heart, cdi",SHC,0.033,-0.3,-8.33,"""",,,,,,,
CI Res Ltd,CII,0.69,-6,-8.00,,,,,,,,
Village Roadshow 'a' pref,VRLPA,1.91,-16,-7.73,,,,,,,,
Frigrite Ltd,FRR,0.12,-1,-7.69,,,,,,,,
Legacy Iron Ore,LCY,0.12,-1,-7.69,,,,,,,,
Runge Ltd,RUL,0.48,-4,-7.69,,,,,,,,
Namoi Cotton ccu,NAM,0.37,-3,-7.50,,,,,,,,
Buderim Ginger,BUG,0.25,-2,-7.41,,,,,,,,
Folkestone Ltd,FLK,0.13,-1,-7.14,,,,,,,,
Mooter Media Ltd,MMZ,0.013,-0.1,-7.14,,,,,,,,
Prima BioMed Ltd,PRR,0.13,-1,-7.14,,,,,,,,
Soilsub Tech,SOI,0.013,-0.1,-7.14,,,,,,,,
Charter Hall Grp forus,CHC,0.595,-4.5,-7.03,,,,,,,,
Ardent Leisure stp,AAD,1.025,-7.5,-6.82,,,,,,,,
Gunns Ltd,GNS,0.415,-3,-6.74,,,,,,,,
Nick Scali Ltd,NCK,1.40,-10,-6.67,,,,,,,,
Pulse Health Ltd,PHG,0.042,-0.3,-6.67,,,,,,,,
Solagran Ltd,SLA,0.14,-1,-6.67,,,,,,,,
Alesco Corp,ALS,2.50,-17,-6.37,,,,,,,,
APN European Retail stp,AEZ,0.03,-0.2,-6.25,,,,,,,,
Murchison Hldgs,MCH,0.45,-3,-6.25,,,,,,,,
Zicom Grp Ltd,ZGL,0.15,-1,-6.25,,,,,,,,
Cogstate Ltd,CGS,0.23,-1.5,-6.12,,,,,,,,
Allied Brands Ltd,ABQ,0.063,-0.4,-5.97,,,,,,,,
Viridis Clean stp,VIR,0.063,-0.4,-5.97,,,,,,,,
Goodman Grp forus,GMG,0.635,-4,-5.93,,,,,,,,
Caltex Aust,CTX,10.17,-64,-5.92,,,,,,,,
Ipernica Ltd,IPR,0.08,-0.5,-5.88,,,,,,,,
Incitec Pivot,IPL,2.92,-18,-5.81,,,,,,,,
Altera Res Ltd,AEA,0.245,-1.5,-5.77,,,,,,,,
Becton Prop Grp stp,BEC,0.049,-0.3,-5.77,,,,,,,,
WAM Active Ltd,WAA,0.905,-5.5,-5.73,,,,,,,,
RER Grp Ltd,RGD,0.33,-2,-5.71,,,,,,,,
Adcorp Aust,AAU,0.17,-1,-5.56,,,,,,,,
BioProspect Ltd,BPO,0.017,-0.1,-5.56,,,,,,,,
Cardia Bioplastics,CNN,0.017,-0.1,-5.56,,,,,,,,
Charter Hall Office unt,CQO,0.255,-1.5,-5.56,,,,,,,,
Papyrus Aust,PPY,0.255,-1.5,-5.56,,,,,,,,
VDM Grp Ltd,VMG,0.34,-2,-5.56,,,,,,,,
Virax Hldgs,VHL,0.069,-0.4,-5.48,,,,,,,,
Specialty Fashion,SFH,1.125,-6.5,-5.46,,,,,,,,
Challenger Winetr unt,CWT,0.26,-1.5,-5.45,,,,,,,,
Centro Prop stp,CNP,0.175,-1,-5.41,,,,,,,,
Greencross Ltd,GXL,0.70,-4,-5.41,,,,,,,,
eBet Ltd,EBT,0.088,-0.5,-5.38,,,,,,,,
Seek Ltd,SEK,7.13,-40,-5.31,,,,,,,,
Mirrabooka Invest,MIR,1.61,-9,-5.29,,,,,,,,
APN News & Media,APN,2.16,-12,-5.26,,,,,,,,
Enerji Ltd,ERJ,0.036,-0.2,-5.26,,,,,,,,
Oriental Techno,OTI,0.036,-0.2,-5.26,,,,,,,,
Starpharma Hldgs,SPL,0.54,-3,-5.26,,,,,,,,
Swick Min,SWK,0.36,-2,-5.26,,,,,,,,
Noni B Ltd,NBL,1.175,-6.5,-5.24,,,,,,,,
Linc Energy Ltd,LNC,1.03,-5.5,-5.07,,,,,,,,
Boart Longyear,BLY,2.64,-14,-5.04,,,,,,,,
AMP Ltd,AMP,5.51,-29,-5.00,,,,,,,,
Astivita Renewables,AIR,0.95,-5,-5.00,,,,,,,,
Atlantic Ltd,ATI,0.038,-0.2,-5.00,,,,,,,,
Bluglass Ltd,BLG,0.095,-0.5,-5.00,,,,,,,,
India Equities Fund opt aug10,INEO,0.19,-1,-5.00,,,,,,,,
Maxitrans Ind,MXI,0.285,-1.5,-5.00,,,,,,,,
Rivercity Motorway stp,RCY,0.038,-0.2,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Aust Min Min opt oct11,AKAO,0.015,-2.5,-62.50,,,,,,,,
Proto Resource & opt dec11,PRWOB,0.005,-0.2,-28.57,,,,,,,,
Alchemy Resource opt aug10,ALYO,0.16,-6,-27.27,,,,,,,,
Nimrodel Res,NMR,0.03,-1.1,-26.83,,,,,,,,
Cluff Res,CFR,0.003,-0.1,-25.00,,,,,,,,
Intec Ltd,INL,0.003,-0.1,-25.00,,,,,,,,
Global Iron Ltd,GFE,0.36,-11.5,-24.21,,,,,,,,
Fission Energy,FIS,0.10,-3,-23.08,,,,,,,,
Resource And Invest,RNI,0.17,-5,-22.73,,,,,,,,
Fairstar Res opt aug11,FASOA,0.03,-0.8,-21.05,,,,,,,,
Excalibur Min,EXM,0.004,-0.1,-20.00,,,,,,,,
Mantle Min Corp,MNM,0.02,-0.5,-20.00,,,,,,,,
Resource Min Corp,RMI,0.004,-0.1,-20.00,,,,,,,,
Rubianna Res Ltd,RRE,0.13,-3,-18.75,,,,,,,,
Carpathian Res,CPN,0.035,-0.8,-18.60,,,,,,,,
Burleson Energy opt aug10,BURO,0.01,-0.2,-16.67,,,,,,,,
King Solomon Mines,KSO,0.05,-1,-16.67,,,,,,,,
Uran Ltd opt jul12,URAOA,0.005,-0.1,-16.67,,,,,,,,
Marion Energy,MAE,0.031,-0.6,-16.22,,,,,,,,
TNG Ltd,TNG,0.042,-0.8,-16.00,,,,,,,,
Eleckra Mines opt jun11,EKMO,0.044,-0.8,-15.38,,,,,,,,
Kuth Energy Ltd,KEN,0.055,-1,-15.38,,,,,,,,
Matilda Zircon,MZI,0.022,-0.4,-15.38,,,,,,,,
Ausamerican Min,AIW,0.034,-0.6,-15.00,,,,,,,,
Dart Min NL,DTM,0.15,-2.5,-14.29,,,,,,,,
Integrated Res,IRG,0.012,-0.2,-14.29,,,,,,,,
European Gas,EPG,0.155,-2.5,-13.89,,,,,,,,
Paradigm Metals,PDM,0.025,-0.4,-13.79,,,,,,,,
Imperial Corp Ltd def,IMPDA,0.091,-1.4,-13.33,,,,,,,,
Carpentaria Exp opt jun10,CAPO,0.02,-0.3,-13.04,,,,,,,,
Helix Res,HLX,0.061,-0.9,-12.86,,,,,,,,
Red River Res,RVR,0.061,-0.9,-12.86,,,,,,,,
Marmota Energy,MEU,0.075,-1.1,-12.79,,,,,,,,
Blaze Intl,BLZ,0.007,-0.1,-12.50,,,,,,,,
Consolidated Tin Min,CSD,0.035,-0.5,-12.50,,,,,,,,
HOT Chili Ltd,HCH,0.21,-3,-12.50,,,,,,,,
Rox Res,RXL,0.014,-0.2,-12.50,,,,,,,,
Sthn Hem Min cdi,SUH,0.29,-4,-12.12,,,,,,,,
Carbine Res,CRB,0.33,-4.5,-12.00,,,,,,,,
Prairie Downs Metals,PDZ,0.11,-1.5,-12.00,,,,,,,,
Adavale Resource,ADD,0.03,-0.4,-11.76,,,,,,,,
Augustus Min opt jul10,AUJO,0.03,-0.4,-11.76,,,,,,,,
Iron Mountain,IRM,0.062,-0.8,-11.43,,,,,,,,
Red Fork Energy,RFE,0.395,-5,-11.24,,,,,,,,
Talisman Min,TLM,0.515,-6.5,-11.21,,,,,,,,
Admiralty Res,ADY,0.008,-0.1,-11.11,,,,,,,,
Black Ridge Min,BRD,0.008,-0.1,-11.11,,,,,,,,
Global Nickel Invest opt jun12,GNIOA,0.016,-0.2,-11.11,,,,,,,,
Lodestone Energy,LOD,0.08,-1,-11.11,,,,,,,,
Peninsula Min opt jun12,PENOA,0.016,-0.2,-11.11,,,,,,,,
Manhattan Corp,MHC,0.65,-7.5,-10.34,,,,,,,,
Niplats Aust,NIP,0.26,-3,-10.34,,,,,,,,
Gullewa Ltd,GUL,0.09,-1,-10.00,,,,,,,,
Segue Res,SEG,0.018,-0.2,-10.00,,,,,,,,
XState Res,XST,0.09,-1,-10.00,,,,,,,,
Tiaro Coal Ltd,TCM,0.325,-3.5,-9.72,,,,,,,,
Anchor Res,AHR,0.14,-1.5,-9.68,,,,,,,,
Gladiator Res,GLA,0.28,-3,-9.68,,,,,,,,
Elixir Pet Ltd,EXR,0.047,-0.5,-9.62,,,,,,,,
Coventry Res,CVY,0.19,-2,-9.52,,,,,,,,
Cullen Res,CUL,0.038,-0.4,-9.52,,,,,,,,
Iron Road Ltd opt sep10,IRDO,0.38,-4,-9.52,,,,,,,,
Moby Oil & Gas,MOG,0.095,-1,-9.52,,,,,,,,
Peak Res,PEK,0.095,-1,-9.52,,,,,,,,
Signature Metals,SBL,0.019,-0.2,-9.52,,,,,,,,
Monax Min Ltd,MOX,0.067,-0.7,-9.46,,,,,,,,
Blue Energy Ltd,BUL,0.145,-1.5,-9.38,,,,,,,,
Metminco Ltd,MNC,0.145,-1.5,-9.38,,,,,,,,
Diatreme Res,DRX,0.059,-0.6,-9.23,,,,,,,,
Tectonic Res,TTR,0.059,-0.6,-9.23,,,,,,,,
Overland Res,OVR,0.069,-0.7,-9.21,,,,,,,,
Blina Diamonds NL,BDI,0.01,-0.1,-9.09,,,,,,,,
Crossland Uranium,CUX,0.10,-1,-9.09,,,,,,,,
Empire Oil & Gas,EGO,0.01,-0.1,-9.09,,,,,,,,
Fox Res,FXR,0.10,-1,-9.09,,,,,,,,
Heemskirk Cons,HSK,0.30,-3,-9.09,,,,,,,,
Image Res NL,IMA,0.45,-4.5,-9.09,,,,,,,,
Krucible Metals,KRB,0.30,-3,-9.09,,,,,,,,
NGM Res Ltd,NGM,0.10,-1,-9.09,,,,,,,,
Panax Geothermal,PAX,0.10,-1,-9.09,,,,,,,,
Sabre Res,SBR,0.35,-3.5,-9.09,,,,,,,,
Sthn Gold,SAU,0.081,-0.8,-8.99,,,,,,,,
Global Nickel Invest,GNI,0.071,-0.7,-8.97,,,,,,,,
Cobar Cons,CCU,0.155,-1.5,-8.82,,,,,,,,
Elementos Ltd,ELT,0.155,-1.5,-8.82,,,,,,,,
Brumby Res,BMY,0.105,-1,-8.70,,,,,,,,
Eureka Energy Ltd,EKA,0.21,-2,-8.70,,,,,,,,
Great Western Exp,GTE,0.105,-1,-8.70,,,,,,,,
Traka Res,TKL,0.105,-1,-8.70,,,,,,,,
U308 Ltd,UTO,0.105,-1,-8.70,,,,,,,,
Gascoyne Res Ltd,GCY,0.096,-0.9,-8.57,,,,,,,,
Golden Rim Res,GMR,0.096,-0.9,-8.57,,,,,,,,
Po Valley Energy,PVE,0.38,-3.5,-8.43,,,,,,,,
Emerald Oil & Gas,EMR,0.022,-0.2,-8.33,,,,,,,,
Golden Gate Pet opt aug12,GGPO,0.011,-0.1,-8.33,,,,,,,,
Lachlan Star Ltd,LSA,0.011,-0.1,-8.33,,,,,,,,
Macq Harbour,MHM,0.22,-2,-8.33,,,,,,,,
Montezuma Min Co opt aug11,MZMO,0.11,-1,-8.33,,,,,,,,
Hannans Reward,HNR,0.17,-1.5,-8.11,,,,,,,,
Uraniumsa Ltd,USA,0.17,-1.5,-8.11,,,,,,,,
Mount Gibson Iron,MGX,1.485,-13,-8.05,,,,,,,,
ERO Min Ltd,ERO,0.023,-0.2,-8.00,,,,,,,,
Grange Res,GRR,0.46,-4,-8.00,,,,,,,,
YTC Res,YTC,0.23,-2,-8.00,,,,,,,,
Cortona Res,CRC,0.175,-1.5,-7.89,,,,,,,,
Rubicon Res,RBR,0.035,-0.3,-7.89,,,,,,,,
Coalspur Mines,CPL,0.705,-6,-7.84,,,,,,,,
Murchison Metals,MMX,1.83,-15.5,-7.81,,,,,,,,
Acclaim Explore,AEX,0.012,-0.1,-7.69,,,,,,,,
Ausgold Ltd,AUC,0.12,-1,-7.69,,,,,,,,
Aust Renewable,ARW,0.012,-0.1,-7.69,,,,,,,,
Caledon Res cdi,CCD,0.60,-5,-7.69,,,,,,,,
Phosphate Aus Ltd,POZ,0.12,-1,-7.69,,,,,,,,
Proto Resource &,PRW,0.024,-0.2,-7.69,,,,,,,,
Endocoal Ltd,EOC,0.425,-3.5,-7.61,,,,,,,,
Hazelwood Res,HAZ,0.185,-1.5,-7.50,,,,,,,,
Anvil Min cdi,AVM,3.50,-28,-7.41,,,,,,,,
Northern Uranium,NTU,0.075,-0.6,-7.41,,,,,,,,
Pac Niugini Ltd,PNR,0.125,-1,-7.41,,,,,,,,
AWE Ltd,AWE,2.02,-16,-7.34,,,,,,,,
Botswana Metals,BML,0.051,-0.4,-7.27,,,,,,,,
Encounter Res,ENR,0.32,-2.5,-7.25,,,,,,,,
Bassari Res,BSR,0.26,-2,-7.14,,,,,,,,
Carnarvon Pet,CVN,0.325,-2.5,-7.14,,,,,,,,
Falcon Min Ltd,FCN,0.195,-1.5,-7.14,,,,,,,,
Minerals Corp,MSC,0.026,-0.2,-7.14,,,,,,,,
Ord River Res,ORD,0.026,-0.2,-7.14,,,,,,,,
Eden Energy Ltd,EDE,0.066,-0.5,-7.04,,,,,,,,
Azure Min,AZS,0.053,-0.4,-7.02,,,,,,,,
Cockatoo Coal,COK,0.40,-3,-6.98,,,,,,,,
Kings Min NL,KMN,0.08,-0.6,-6.98,,,,,,,,
Roc Oil Co,ROC,0.335,-2.5,-6.94,,,,,,,,
Pluton Res,PLV,0.405,-3,-6.90,,,,,,,,
A1 Min Ltd,AAM,0.21,-1.5,-6.67,,,,,,,,
Emmerson Res,ERM,0.21,-1.5,-6.67,,,,,,,,
Fall River Res cdi,FRV,0.014,-0.1,-6.67,,,,,,,,
GME Res Ltd,GME,0.056,-0.4,-6.67,,,,,,,,
Oil Basins Ltd,OBL,0.028,-0.2,-6.67,,,,,,,,
Papillon Res Ltd opt dec12,PIROA,0.042,-0.3,-6.67,,,,,,,,
Red Sky Energy,ROG,0.014,-0.1,-6.67,,,,,,,,
Regal Res,RER,0.028,-0.2,-6.67,,,,,,,,
Thundelarra Explor,THX,0.49,-3.5,-6.67,,,,,,,,
Transerv Energy,TSV,0.014,-0.1,-6.67,,,,,,,,
FAR Ltd,FAR,0.057,-0.4,-6.56,,,,,,,,
Metallica Min,MLM,0.215,-1.5,-6.52,,,,,,,,
Fortescue Metals Grp,FMG,3.88,-27,-6.51,,,,,,,,
Gippsland Ltd,GIP,0.029,-0.2,-6.45,,,,,,,,
Jatoil Ltd,JAT,0.029,-0.2,-6.45,,,,,,,,
Sylvania Res,SLV,0.87,-6,-6.45,,,,,,,,
Tiger Res,TGS,0.22,-1.5,-6.38,,,,,,,,
Sandfire Res,SFR,3.11,-21,-6.33,,,,,,,,
Aurora Oil & Gas,AUT,0.82,-5.5,-6.29,,,,,,,,
Avanco Res Ltd,AVB,0.015,-0.1,-6.25,,,,,,,,
Cauldron Energy,CXU,0.30,-2,-6.25,,,,,,,,
Citadel Resource Grp,CGG,0.30,-2,-6.25,,,,,,,,
Eldore Min,EDM,0.015,-0.1,-6.25,,,,,,,,
Energy And Min,EMA,0.15,-1,-6.25,,,,,,,,
Globe Metals & Mining,GBE,0.15,-1,-6.25,,,,,,,,
Lonrho Min Ltd,LOM,0.015,-0.1,-6.25,,,,,,,,
Antares Energy,AZZ,0.605,-4,-6.20,,,,,,,,
Coalspur Mines opt jun11,CPLO,0.61,-4,-6.15,,,,,,,,
Coalworks Ltd,CWK,0.305,-2,-6.15,,,,,,,,
Giralia Res NL,GIR,1.915,-12.5,-6.13,,,,,,,,
Austin Explore,AKK,0.031,-0.2,-6.06,,,,,,,,
Berkeley Res,BKY,1.24,-8,-6.06,,,,,,,,
Noble Min Res,NMG,0.31,-2,-6.06,,,,,,,,
Petratherm Ltd,PTR,0.155,-1,-6.06,,,,,,,,
Cazaly Res,CAZ,0.545,-3.5,-6.03,,,,,,,,
Indo Mines Ltd,IDO,0.235,-1.5,-6.00,,,,,,,,
Lynas Corp,LYC,0.47,-3,-6.00,,,,,,,,
PanAust Ltd,PNA,0.47,-3,-6.00,,,,,,,,
Bannerman Res,BMN,0.315,-2,-5.97,,,,,,,,
Westgold Res,WGR,0.315,-2,-5.97,,,,,,,,
Liquefied Natural,LNG,0.395,-2.5,-5.95,,,,,,,,
Maximus Res,MXR,0.016,-0.1,-5.88,,,,,,,,
Peninsula Min,PEN,0.032,-0.2,-5.88,,,,,,,,
Royal Res,ROY,0.16,-1,-5.88,,,,,,,,
Sthn Uranium,SNU,0.08,-0.5,-5.88,,,,,,,,
Territory Res,TTY,0.16,-1,-5.88,,,,,,,,
Terramin Aust,TZN,0.565,-3.5,-5.83,,,,,,,,
Golden West Res,GWR,0.65,-4,-5.80,,,,,,,,
Minemakers Ltd,MAK,0.245,-1.5,-5.77,,,,,,,,
Aurora Min Ltd,ARM,0.41,-2.5,-5.75,,,,,,,,
Adelaide Energy,ADE,0.099,-0.6,-5.71,,,,,,,,
Bass Metals Ltd,BSM,0.165,-1,-5.71,,,,,,,,
Magnetic Res,MAU,0.33,-2,-5.71,,,,,,,,
Universal Res,URL,0.099,-0.6,-5.71,,,,,,,,
Flinders Mines,FMS,0.084,-0.5,-5.62,,,,,,,,
Straits Res,SRL,1.18,-7,-5.60,,,,,,,,
Beacon Min,BCN,0.017,-0.1,-5.56,,,,,,,,
Central Pet,CTP,0.068,-0.4,-5.56,,,,,,,,
Jupiter Mines,JMS,0.255,-1.5,-5.56,,,,,,,,
Phoenix Copper,PNX,0.17,-1,-5.56,,,,,,,,
Planet Metals Ltd,PMQ,0.085,-0.5,-5.56,,,,,,,,
Westralian Gas & Pwr,WGP,0.017,-0.1,-5.56,,,,,,,,
Zambezi Res cdi,ZRL,0.017,-0.1,-5.56,,,,,,,,
Jupiter Energy,JPR,0.035,-0.2,-5.41,,,,,,,,
Samson Oil & Gas,SSN,0.035,-0.2,-5.41,,,,,,,,
Tap Oil Ltd,TAP,0.875,-5,-5.41,,,,,,,,
Norseman Gold cdi,NGX,0.89,-5,-5.32,,,,,,,,
Sphere Min Ltd,SPH,1.515,-8.5,-5.31,,,,,,,,
Hunnu Coal Ltd,HUN,0.985,-5.5,-5.29,,,,,,,,
Amadeus Energy,AMU,0.18,-1,-5.26,,,,,,,,
Apex Min NL,AXM,0.018,-0.1,-5.26,,,,,,,,
Wild Acre Metals,WAC,0.18,-1,-5.26,,,,,,,,
Metgasco Ltd,MEL,0.365,-2,-5.19,,,,,,,,
Horizon Oil Ltd,HZN,0.275,-1.5,-5.17,,,,,,,,
Riversdale Min,RIV,9.36,-51,-5.17,,,,,,,,
Allied Gold Ltd,ALD,0.37,-2,-5.13,,,,,,,,
NKWE Platinum com,NKP,0.555,-3,-5.13,,,,,,,,
Pac Ore Ltd,PSF,0.037,-0.2,-5.13,,,,,,,,
Navigator Res opt nov11,NAVO,0.056,-0.3,-5.08,,,,,,,,
Centennial Coal,CEY,4.14,-22,-5.05,,,,,,,,
Orocobre Ltd,ORE,2.08,-11,-5.02,,,,,,,,
African Energy Res cdi,AFR,0.076,-0.4,-5.00,,,,,,,,
Aragon Res,AAG,0.19,-1,-5.00,,,,,,,,
Ashburton Min,ATN,0.019,-0.1,-5.00,,,,,,,,
Comet Res,CRL,0.038,-0.2,-5.00,,,,,,,,
Equinox Min Ltd cdi,EQN,4.18,-22,-5.00,,,,,,,,
Finders Res,FND,0.285,-1.5,-5.00,,,,,,,,
