Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4581.3 at 16:35 22/6/2010  Report at 19:05 Tuesday 22/6/2010. Processed 19:13 Tuesday 22/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Aacl Hldgs Ltd,AAY,0.14,3.5,33.33,,,,,,,,
Digislide Hldgs,DGI,0.21,5,31.25,,,,,,,,
ASF Grp Ltd,AFA,0.135,3,28.57,,,,,,,,
Careers Multilist,CGR,0.15,3,25.00,,,,,,,,
Healthzone Ltd,HZL,0.30,6,25.00,,,,,,,,
PharmAust Ltd opt mar12,PAAO,0.015,0.3,25.00,,,,,,,,
Run Corp Ltd,RNC,0.05,1,25.00,,,,,,,,
PPK Grp Ltd,PPK,0.47,9,23.68,,,,,,,,
Medical Aus Ltd,MLA,0.012,0.2,20.00,,,,,,,,
4C Sec Solution,FCS,0.023,0.3,15.00,,,,,,,,
Saunders Intl Ltd,SND,0.40,5,14.29,,,,,,,,
Cogstate Ltd,CGS,0.245,3,13.95,,,,,,,,
Intermoco Ltd,INT,0.009,0.1,12.50,,,,,,,,
Clean Teq Hldgs,CLQ,0.28,3,12.00,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.028,0.3,12.00,,,,,,,,
Quest Min Ltd,QNL,0.038,0.4,11.76,,,,,,,,
Structural Monitor cdi,SMN,0.01,0.1,11.11,,,,,,,,
Solagran Ltd,SLA,0.155,1.5,10.71,,,,,,,,
Artist & Entertain,AEM,0.011,0.1,10.00,,,,,,,,
Galileo Japan Tr unt,GJT,0.033,0.3,10.00,,,,,,,,
Questus Ltd,QSS,0.055,0.5,10.00,,,,,,,,
Ross Human Direction,RHD,0.44,4,10.00,,,,,,,,
India Equities Fund opt aug10,INEO,0.225,2,9.76,,,,,,,,
Comops Ltd,COM,0.06,0.5,9.09,,,,,,,,
Telesso Tech Ltd,TEO,0.012,0.1,9.09,,,,,,,,
Oakajee Corp Ltd,OKJ,0.13,1,8.33,,,,,,,,
Multiplex Prime Ppty ctg def,MAFDA,0.81,6,8.00,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.014,0.1,7.69,,,,,,,,
Flexigrp Ltd,FXL,1.405,10,7.66,,,,,,,,
Hydromet Corp Ltd,HMC,0.029,0.2,7.41,,,,,,,,
BPH Corp Ltd,BPH,0.075,0.5,7.14,,,,,,,,
QRSciences Hldgs,QRS,0.045,0.3,7.14,,,,,,,,
Antisense Therapeutic,ANP,0.016,0.1,6.67,,,,,,,,
Grandbridge Ltd,GBA,0.16,1,6.67,,,,,,,,
Paragon Care Ltd,PGC,0.032,0.2,6.67,,,,,,,,
Advanced Share,ASW,0.49,3,6.52,,,,,,,,
Beyond Sportswear,BSI,0.017,0.1,6.25,,,,,,,,
Eyecare Partners,EPL,0.07,0.4,6.06,,,,,,,,
Impedimed Ltd,IPD,0.635,3.5,5.83,,,,,,,,
Chandler Macleod,CMG,0.275,1.5,5.77,,,,,,,,
Bendigo & Adelaide cap. note,BENHB,67.00,338,5.31,,,,,,,,
Tissue Therapies,TIS,0.20,1,5.26,,,,,,,,
TPL Corp Ltd,TPL,0.02,0.1,5.26,,,,,,,,
Aii300metals&Min etf unt,MAM,4.45,22,5.20,,,,,,,,
Reclaim Ind,RCM,0.042,0.2,5.00,,,,,,,,
MINING RISES,,,,,,,,,,,,
Barra Res opt dec10,BARO,0.002,0.1,100.00,,,,,,,,
Gold Anomaly Ltd opt jun12,GOAOA,0.014,0.6,75.00,,,,,,,,
Oroya Min Ltd,ORO,0.003,0.1,50.00,,,,,,,,
Syndicated Metals opt dec11,SMDO,0.03,1,50.00,,,,,,,,
Anglo Aust,AAR,0.045,1.4,45.16,,,,,,,,
Activex Ltd,AIV,0.09,2.3,34.33,,,,,,,,
Baraka Pet,BKP,0.004,0.1,33.33,,,,,,,,
Buru Energy opt oct10,BRUO,0.012,0.3,33.33,,,,,,,,
Golden Tiger Min,GTX,0.04,1,33.33,,,,,,,,
Excalibur Min,EXM,0.005,0.1,25.00,,,,,,,,
Green Rock Energy,GRK,0.02,0.4,25.00,,,,,,,,
Nickelore Ltd,NIO,0.035,0.7,25.00,,,,,,,,
Gold Anomaly Ltd,GOA,0.026,0.5,23.81,,,,,,,,
Kingsrose Min Ltd opt dec12,KRMO,0.80,15,23.08,,,,,,,,
Carnavale Res opt feb13,CAVO,0.135,2.5,22.73,,,,,,,,
Auzex Res,AZX,0.12,2,20.00,,,,,,,,
Pike River Coal opt apr11,PRCO,0.12,2,20.00,,,,,,,,
Victorian Gold Mines,VGM,0.12,2,20.00,,,,,,,,
ORH Ltd,ORH,0.025,0.4,19.05,,,,,,,,
Regal Res,RER,0.026,0.4,18.18,,,,,,,,
King Island,KIS,0.20,3,17.65,,,,,,,,
A-Cap Res,ACB,0.35,5,16.67,,,,,,,,
Acclaim Explore,AEX,0.015,0.2,15.38,,,,,,,,
Globe Metals & Mining,GBE,0.15,2,15.38,,,,,,,,
Shaw River Res,SRR,0.155,2,14.81,,,,,,,,
Admiralty Res,ADY,0.008,0.1,14.29,,,,,,,,
Aurium Res opt sep12,AGUOA,0.008,0.1,14.29,,,,,,,,
L&M Energy Ltd,LME,0.125,1.5,13.64,,,,,,,,
Avalon Min,AVI,0.17,2,13.33,,,,,,,,
Curnamona Energy,CUY,0.17,2,13.33,,,,,,,,
Lion Energy Ltd,LIO,0.036,0.4,12.50,,,,,,,,
Oil Basins Ltd opt jun12,OBLOA,0.018,0.2,12.50,,,,,,,,
Macq Harbour opt aug12,MHMO,0.095,1,11.76,,,,,,,,
Mintails Ltd,MLI,0.019,0.2,11.76,,,,,,,,
Venus Metals Cor,VMC,0.67,7,11.67,,,,,,,,
Richmond Min,RHM,0.24,2.5,11.63,,,,,,,,
Callabonna Uranium,CUU,0.01,0.1,11.11,,,,,,,,
Fall River Res cdi,FRV,0.02,0.2,11.11,,,,,,,,
Gondwana Res,GDA,0.01,0.1,11.11,,,,,,,,
Lachlan Star Ltd,LSA,0.01,0.1,11.11,,,,,,,,
Monto Min Ltd,MOO,0.01,0.1,11.11,,,,,,,,
Talisman Min opt dec10,TLMO,0.30,3,11.11,,,,,,,,
Triton Gold Ltd opt dec13,TONO,0.05,0.5,11.11,,,,,,,,
Chrysalis Res,CYS,0.165,1.5,10.00,,,,,,,,
Elixir Pet Ltd,EXR,0.055,0.5,10.00,,,,,,,,
Palace Res,PXR,0.011,0.1,10.00,,,,,,,,
Sipa Res Ltd,SRI,0.09,0.8,9.76,,,,,,,,
MEC Res opt jul13,MMRO,0.23,2,9.52,,,,,,,,
Red Emperor Res,RMP,0.115,1,9.52,,,,,,,,
Odyssey Energy,ODY,0.035,0.3,9.38,,,,,,,,
Aust Renewable,ARW,0.012,0.1,9.09,,,,,,,,
