Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4372.7 at 16:36 19/7/2010  Report at 19:05 Monday 19/7/2010. Processed 08:13 Tuesday 20/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Phosphagenics Ltd,POH,0.098,-0.7,-6.67,,,,,,,,
Prime Retirement unt,PTN,0.056,-0.4,-6.67,,,,,,,,
Praemium Ltd,PPS,0.145,-1,-6.45,,,,,,,,
Gage Roads Brewing,GRB,0.075,-0.5,-6.25,,,,,,,,
Island Sky Aust,ISK,0.03,-0.2,-6.25,,,,,,,,
Pan Asia Corp Ltd,PZC,0.015,-0.1,-6.25,,,,,,,,
Boom Logistics,BOL,0.385,-2.5,-6.10,,,,,,,,
Ross Human Direction,RHD,0.385,-2.5,-6.10,,,,,,,,
Euroz Ltd,EZL,1.25,-8,-6.02,,,,,,,,
Miclyn Exp Offshr,MIO,1.435,-9,-5.90,,,,,,,,
Anaeco Ltd,ANQ,0.16,-1,-5.88,,,,,,,,
Aurora Funds Ltd,AFV,1.89,-11,-5.50,,,,,,,,
Tissue Therapies,TIS,0.18,-1,-5.26,,,,,,,,
Verus Invest,VIL,0.019,-0.1,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Ironclad Min rts 22jul,IFER,0.01,-4,-80.00,,,,,,,,
Gas2Grid Ltd opt nov10,GGXO,0.005,-0.5,-50.00,,,,,,,,
Augustus Min opt jul10,AUJO,0.005,-0.3,-37.50,,,,,,,,
Clancy Explore rts29juld,CLYR,0.01,-0.4,-28.57,,,,,,,,
Rialto Energy opt jun11,RIAO,0.05,-2,-28.57,,,,,,,,
Proto Resource & opt dec13,PRWOA,0.003,-0.1,-25.00,,,,,,,,
Regis Res opt oct12,RRLOB,0.15,-5,-25.00,,,,,,,,
Aquarius Platinum,AQP,3.97,-129,-24.52,,,,,,,,
Victorian Gold Mines,VGM,0.08,-2.5,-23.81,,,,,,,,
Syngas Ltd,SYS,0.014,-0.4,-22.22,,,,,,,,
Orion Metals Ltd,ORM,0.06,-1.5,-20.00,,,,,,,,
Uran Ltd opt jul12,URAOA,0.004,-0.1,-20.00,,,,,,,,
Austex Oil Ltd opt dec11,AOKO,0.026,-0.6,-18.75,,,,,,,,
Consolidated Tin Min,CSD,0.032,-0.7,-17.95,,,,,,,,
Haoma Min NL,HAO,0.14,-3,-17.65,,,,,,,,
Carnavale Res opt feb13,CAVO,0.083,-1.7,-17.00,,,,,,,,
Somerton Energy,SNE,0.005,-0.1,-16.67,,,,,,,,
Sinovus Min Ltd,SNV,0.017,-0.3,-15.00,,,,,,,,
Pacrim Energy,PRE,0.006,-0.1,-14.29,,,,,,,,
Frontier Res,FNT,0.065,-1,-13.33,,,,,,,,
Northern Min,NMI,0.078,-1.2,-13.33,,,,,,,,
Oilex Ltd,OEX,0.10,-1.5,-13.04,,,,,,,,
Icon Res Ltd,III,0.07,-1,-12.50,,,,,,,,
Midwinter Resourc,MWN,0.14,-2,-12.50,,,,,,,,
Alchemy Resource opt aug10,ALYO,0.11,-1.5,-12.00,,,,,,,,
Dourado Res Ltd,DUO,0.15,-2,-11.76,,,,,,,,
Venus Metals Cor opt jul11,VMCO,0.30,-4,-11.76,,,,,,,,
Copper Strike Ltd,CSE,0.053,-0.7,-11.67,,,,,,,,
Poseidon Nick Ltd,POS,0.19,-2.5,-11.63,,,,,,,,
Caspian Oil & Gas,CIG,0.008,-0.1,-11.11,,,,,,,,
Lachlan Star Ltd,LSA,0.008,-0.1,-11.11,,,,,,,,
Augustus Min,AUJ,0.25,-3,-10.71,,,,,,,,
Talga Gold Ltd,TLG,0.21,-2.5,-10.64,,,,,,,,
Vital Metals Ltd,VML,0.084,-1,-10.64,,,,,,,,
Avanco Res Ltd,AVB,0.017,-0.2,-10.53,,,,,,,,
Curnamona Energy,CUY,0.17,-2,-10.53,,,,,,,,
Proto Resource &,PRW,0.017,-0.2,-10.53,,,,,,,,
Excelsior Gold,EXG,0.035,-0.4,-10.26,,,,,,,,
Matsa Res,MAT,0.22,-2.5,-10.20,,,,,,,,
Victory West Moly,VWM,0.088,-1,-10.20,,,,,,,,
Berkeley Res opt may13,BKYO,0.45,-5,-10.00,,,,,,,,
Coventry Res,CVY,0.18,-2,-10.00,,,,,,,,
Matilda Zircon,MZI,0.019,-0.2,-9.52,,,,,,,,
Orion Gold NL,ORN,0.019,-0.2,-9.52,,,,,,,,
Phosphate Aus Ltd,POZ,0.095,-1,-9.52,,,,,,,,
Zinc Co Aust,ZNC,0.19,-2,-9.52,,,,,,,,
Red Fork Energy,RFE,0.54,-5.5,-9.24,,,,,,,,
Aust Renewable,ARW,0.01,-0.1,-9.09,,,,,,,,
Bassari Res,BSR,0.20,-2,-9.09,,,,,,,,
Carbine Res opt jul11,CRBO,0.15,-1.5,-9.09,,,,,,,,
Carrick Gold Ltd,CRK,0.40,-4,-9.09,,,,,,,,
Zambezi Res cdi,ZRL,0.02,-0.2,-9.09,,,,,,,,
Carnarvon Pet,CVN,0.32,-3,-8.57,,,,,,,,
Eleckra Mines opt jun11,EKMO,0.043,-0.4,-8.51,,,,,,,,
Panax Geothermal,PAX,0.054,-0.5,-8.47,,,,,,,,
Eromanga Hydro,ERH,0.076,-0.7,-8.43,,,,,,,,
Impact Min,IPT,0.11,-1,-8.33,,,,,,,,
Lonrho Min Ltd opt nov10,LOMOA,0.011,-0.1,-8.33,,,,,,,,
Pegasus Metals,PUN,0.11,-1,-8.33,,,,,,,,
Quest Pet,QPN,0.011,-0.1,-8.33,,,,,,,,
Encounter Res,ENR,0.28,-2.5,-8.20,,,,,,,,
Sth Boulder Mines,STB,0.56,-5,-8.20,,,,,,,,
Chesser Res,CHZ,0.34,-3,-8.11,,,,,,,,
Desert Energy,DSN,0.115,-1,-8.00,,,,,,,,
Eastern Iron,EFE,0.115,-1,-8.00,,,,,,,,
Carpentaria Exp,CAP,0.405,-3.5,-7.95,,,,,,,,
Argonaut Res,ARE,0.07,-0.6,-7.89,,,,,,,,
Petratherm Ltd,PTR,0.175,-1.5,-7.89,,,,,,,,
Austex Oil Ltd,AOK,0.12,-1,-7.69,,,,,,,,
Crescent Gold,CRE,0.12,-1,-7.69,,,,,,,,
Sundance Res,SDL,0.12,-1,-7.69,,,,,,,,
Northern Energy,NEC,1.11,-9,-7.50,,,,,,,,
Dragon Mountain Gold,DMG,0.25,-2,-7.41,,,,,,,,
Whinnen Res,WWW,0.051,-0.4,-7.27,,,,,,,,
Northern Uranium,NTU,0.078,-0.6,-7.14,,,,,,,,
Red Sky Energy,ROG,0.013,-0.1,-7.14,,,,,,,,
Republic Gold Ltd,RAU,0.013,-0.1,-7.14,,,,,,,,
Silver Swan Grp,SWN,0.34,-2.5,-6.85,,,,,,,,
Canyon Res Ltd,CAY,0.28,-2,-6.67,,,,,,,,
Carnavale Res,CAV,0.28,-2,-6.67,,,,,,,,
Kimberley Metals,KBL,0.21,-1.5,-6.67,,,,,,,,
NZ Oil & Gas ,NZO,0.98,-7,-6.67,,,,,,,,
Redbank Copper,RCP,0.028,-0.2,-6.67,,,,,,,,
Riversdale Min,RIV,9.63,-67,-6.50,,,,,,,,
Burleson Energy,BUR,0.059,-0.4,-6.35,,,,,,,,
Adelaide Energy,ADE,0.089,-0.6,-6.32,,,,,,,,
Coalspur Mines,CPL,0.745,-5,-6.29,,,,,,,,
Enterprise Metals,ENT,0.15,-1,-6.25,,,,,,,,
Indago Res Ltd opt oct14,IDGOA,0.15,-1,-6.25,,,,,,,,
Kasbah Res,KAS,0.075,-0.5,-6.25,,,,,,,,
Doray Min Ltd,DRM,0.775,-5,-6.06,,,,,,,,
Hudson Res,HRS,0.155,-1,-6.06,,,,,,,,
Stirling Res,SRE,0.062,-0.4,-6.06,,,,,,,,
Catalpa Res,CAH,1.41,-9,-6.00,,,,,,,,
Shield Min,SHX,0.235,-1.5,-6.00,,,,,,,,
MEC Res,MMR,0.55,-3.5,-5.98,,,,,,,,
A-Cap Res,ACB,0.315,-2,-5.97,,,,,,,,
Adelphi Energy,ADI,0.395,-2.5,-5.95,,,,,,,,
Energy Metals Ltd,EME,0.555,-3.5,-5.93,,,,,,,,
Firestone Energy,FSE,0.016,-0.1,-5.88,,,,,,,,
Hannans Reward,HNR,0.16,-1,-5.88,,,,,,,,
Metminco Ltd,MNC,0.16,-1,-5.88,,,,,,,,
Norseman Gold cdi,NGX,0.80,-5,-5.88,,,,,,,,
Platinum Aust,PLA,0.72,-4.5,-5.88,,,,,,,,
Uran Ltd,URA,0.016,-0.1,-5.88,,,,,,,,
Avoca Res,AVO,2.75,-17,-5.82,,,,,,,,
St Barbara Ltd,SBM,0.325,-2,-5.80,,,,,,,,
Bandanna Energy,BND,0.575,-3.5,-5.74,,,,,,,,
Activex Ltd,AIV,0.066,-0.4,-5.71,,,,,,,,
Aragon Res,AAG,0.17,-1,-5.56,,,,,,,,
New Standard Energy,NSE,0.17,-1,-5.56,,,,,,,,
Signature Metals,SBL,0.017,-0.1,-5.56,,,,,,,,
Uranex NL,UNX,0.17,-1,-5.56,,,,,,,,
Venturex Res,VXR,0.085,-0.5,-5.56,,,,,,,,
Resource Generation,RES,0.525,-3,-5.41,,,,,,,,
Sphere Min Ltd,SPH,1.325,-7.5,-5.36,,,,,,,,
Orocobre Ltd,ORE,1.70,-9.5,-5.29,,,,,,,,
Panoramic Res,PAN,2.15,-12,-5.29,,,,,,,,
Clancy Explore,CLY,0.09,-0.5,-5.26,,,,,,,,
Goldminex Res,GMX,0.18,-1,-5.26,,,,,,,,
Green Rock Energy,GRK,0.018,-0.1,-5.26,,,,,,,,
Icon Energy Ltd,ICN,0.18,-1,-5.26,,,,,,,,
Midas Res,MDS,0.054,-0.3,-5.26,,,,,,,,
Murchison Metals,MMX,1.80,-10,-5.26,,,,,,,,
Apollo Gas Ltd,AZO,0.55,-3,-5.17,,,,,,,,
Newport Min Ltd,NMN,0.55,-3,-5.17,,,,,,,,
Summit Res,SMM,2.20,-12,-5.17,,,,,,,,
Bannerman Res,BMN,0.37,-2,-5.13,,,,,,,,
Ethan Min Ltd,ETH,0.28,-1.5,-5.08,,,,,,,,
Metrocoal Ltd,MTE,0.28,-1.5,-5.08,,,,,,,,
Aspire Min Ltd,AKM,0.075,-0.4,-5.06,,,,,,,,
Hill End Gold,HEG,0.094,-0.5,-5.05,,,,,,,,
East Energy Resource,EER,0.19,-1,-5.00,,,,,,,,
Heemskirk Cons,HSK,0.285,-1.5,-5.00,,,,,,,,
Kings Min NL,KMN,0.076,-0.4,-5.00,,,,,,,,
Magnum Min & Exp,MGU,0.095,-0.5,-5.00,,,,,,,,
Rocklands Rich,RCI,0.19,-1,-5.00,,,,,,,,
Uranium Equities,UEQ,0.095,-0.5,-5.00,,,,,,,,
