Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4856.7 at 16:34 29/12/2009  Report at 17:15 Tuesday 29/12/2009. Processed 17:19 Tuesday 29/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Eastland Medical opt jun11,EMSOB,0.033,0.3,10.00,,,,,,,,
Essa Aust,ESS,0.22,2,10.00,,,,,,,,
Integrated Res,IRG,0.011,0.1,10.00,,,,,,,,
Patties Foods Ltd,PFL,1.50,13.5,9.89,,,,,,,,
Centro Retail stpld,CER,0.17,1.5,9.68,,,,,,,,
Biodiem Ltd,BDM,0.23,2,9.52,,,,,,,,
Hostech Ltd,HTC,0.023,0.2,9.52,,,,,,,,
SDI Ltd,SDI,0.295,2.5,9.26,,,,,,,,
Powerlan Ltd,PWR,0.087,0.7,8.75,,,,,,,,
TPL Corp Ltd,TPL,0.026,0.2,8.33,,,,,,,,
Rivercity Motorway stpld,RCY,0.20,1.5,8.11,,,,,,,,
Contango Capital,CCQ,0.88,6.5,7.98,,,,,,,,
CSG Ltd,CSV,2.12,15.5,7.89,,,,,,,,
Phylogica Ltd,PYC,0.14,1,7.69,,,,,,,,
Runge Ltd,RUL,0.925,6.5,7.56,,,,,,,,
Brierty Ltd,BYL,0.365,2.5,7.35,,,,,,,,
Spotless Grp Ltd,SPT,2.98,20,7.19,,,,,,,,
Adv Braking Tech,ABV,0.03,0.2,7.14,,,,,,,,
Adv Surg Dsgn & Mnft,AMT,0.60,4,7.14,,,,,,,,
Calzada Ltd,CZD,0.03,0.2,7.14,,,,,,,,
Carnegie Wave Energy,CWE,0.15,1,7.14,,,,,,,,
Coventry Grp,CYG,2.25,15,7.14,,,,,,,,
Pan Asia Corp Ltd,PZC,0.045,0.3,7.14,,,,,,,,
Papyrus Aust,PPY,0.45,3,7.14,,,,,,,,
Undercoverwear,UCW,0.31,2,6.90,,,,,,,,
Austock Grp Ltd,ACK,0.32,2,6.67,,,,,,,,
Comops Ltd,COM,0.16,1,6.67,,,,,,,,
Katana Capital,KAT,0.73,4.5,6.57,,,,,,,,
Tandou Ltd,TAN,0.325,2,6.56,,,,,,,,
Fantastic Hldgs,FAN,4.25,26,6.52,,,,,,,,
Novogen Ltd,NRT,0.585,3.5,6.36,,,,,,,,
Dolomatrix Intl,DMX,0.34,2,6.25,,,,,,,,
Infomedia Ltd,IFM,0.34,2,6.25,,,,,,,,
Wotif Com Hldgs,WTF,6.94,40,6.12,,,,,,,,
FKP Prop Grp stpld,FKP,0.795,4.5,6.00,,,,,,,,
Atos Wellness,ATW,0.018,0.1,5.88,,,,,,,,
Intermoco Ltd,INT,0.018,0.1,5.88,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.018,0.1,5.88,,,,,,,,
TTA Hldgs Ltd,TTA,0.072,0.4,5.88,,,,,,,,
China Century Capitl,CCY,0.074,0.4,5.71,,,,,,,,
Hansen Tech,HSN,0.66,3.5,5.60,,,,,,,,
ISS Grp Ltd,ISS,0.19,1,5.56,,,,,,,,
Probiomics Ltd,PCC,0.019,0.1,5.56,,,,,,,,
Wasabi Energy Ltd,WAS,0.019,0.1,5.56,,,,,,,,
Antisense Therapeutic,ANP,0.058,0.3,5.45,,,,,,,,
Clean Teq Hldgs,CLQ,0.30,1.5,5.26,,,,,,,,
Cyclopharm Ltd,CYC,0.10,0.5,5.26,,,,,,,,
Laserbond Ltd,LBL,0.10,0.5,5.26,,,,,,,,
Envestra Ltd,ENV,0.52,2.5,5.05,,,,,,,,
ETW Corp Ltd,ETW,0.021,0.1,5.00,,,,,,,,
Nanosonics Ltd,NAN,0.63,3,5.00,,,,,,,,
MINING RISES,,,,,,,,,,,,
Summit Res rts 29dec,SMMR,0.10,9.5,1900.00,,,,,,,,
Red River Res opt mar10,RVRO,0.009,0.4,80.00,,,,,,,,
Tasman Res Ltd,TAS,0.135,5.2,62.65,,,,,,,,
Carpentaria Exp opt jun10,CAPO,0.017,0.6,54.55,,,,,,,,
Monitor Energy,MHL,0.006,0.2,50.00,,,,,,,,
Uraniumsa Ltd opt jan10,USAO,0.006,0.2,50.00,,,,,,,,
Aust Bauxite Ltd,ABZ,0.46,15,48.39,,,,,,,,
Carpentaria Exp,CAP,0.155,5,47.62,,,,,,,,
Buka Gold Ltd,BKG,0.135,3.7,37.76,,,,,,,,
Range Res Ltd opt oct10,RRSOA,0.004,0.1,33.33,,,,,,,,
Regis Reources opt jan14,RRLO,0.35,8,29.63,,,,,,,,
Robust Res,ROL,2.23,48,27.43,,,,,,,,
Red River Res,RVR,0.165,3.5,26.92,,,,,,,,
Rocklands Rich,RCI,0.415,8.5,25.76,,,,,,,,
Batavia Min opt jun12,BTVO,0.05,1,25.00,,,,,,,,
Hemisphere Res opt mar10,HEMO,0.25,5,25.00,,,,,,,,
Lindian Res opt dec11,LINOA,0.10,2,25.00,,,,,,,,
Panax Geothermal opt dec11,PAXO,0.032,0.6,23.08,,,,,,,,
L&M Pet fpo nz,LMP,0.14,2.5,21.74,,,,,,,,
Trafford Res,TRF,0.745,12.5,20.16,,,,,,,,
Argosy Min cdi,AGY,0.06,1,20.00,,,,,,,,
Iron Road Ltd opt sep10,IRDO,0.45,7.5,20.00,,,,,,,,
Tiaro Coal Ltd,TCM,0.31,5,19.23,,,,,,,,
Ironbark Gold,IBG,0.16,2.5,18.52,,,,,,,,
MIL Res opt may12,MGKOA,0.02,0.3,17.65,,,,,,,,
Nuenergy Capital,NGY,0.135,2,17.39,,,,,,,,
Golden State Res opt nov10,GDNOA,0.007,0.1,16.67,,,,,,,,
Haoma Min NL,HAO,0.175,2.5,16.67,,,,,,,,
Padbury Min Ltd opt may11,PDYOB,0.014,0.2,16.67,,,,,,,,
Batavia Min,BTV,0.145,2,16.00,,,,,,,,
Capital Min opt jul11,CMYOA,0.03,0.4,15.38,,,,,,,,
Copper Range Ltd,CRJ,0.03,0.4,15.38,,,,,,,,
Ethan Min Ltd,ETH,0.225,3,15.38,,,,,,,,
Energy World Corp,EWC,0.42,5.5,15.07,,,,,,,,
Range Res Ltd opt dec11,RRSO,0.023,0.3,15.00,,,,,,,,
Hemisphere Res,HEM,0.50,6.5,14.94,,,,,,,,
Ord River Res,ORD,0.054,0.7,14.89,,,,,,,,
Northern Uranium,NTU,0.195,2.5,14.71,,,,,,,,
Geopacific Res,GPR,0.055,0.7,14.58,,,,,,,,
Anchor Res,AHR,0.16,2,14.29,,,,,,,,
Axiom Min Ltd cdi,AVQ,0.016,0.2,14.29,,,,,,,,
Buru Energy opt oct10,BRUO,0.008,0.1,14.29,,,,,,,,
Indago Res Ltd opt oct14,IDGOA,0.08,1,14.29,,,,,,,,
Palace Res,PXR,0.04,0.5,14.29,,,,,,,,
Platsearch NL,PTS,0.08,1,14.29,,,,,,,,
Kings Min NL,KMN,0.205,2.5,13.89,,,,,,,,
Macq Harbour opt aug12,MHMO,0.165,2,13.79,,,,,,,,
Regal Res opt nov11,REROB,0.017,0.2,13.33,,,,,,,,
Tri Origin Min,TRO,0.13,1.5,13.04,,,,,,,,
Golden Gate Pet opt aug12,GGPO,0.018,0.2,12.50,,,,,,,,
Resource Min Corp,RMI,0.009,0.1,12.50,,,,,,,,
Bassari Res,BSR,0.37,4,12.12,,,,,,,,
Northern Uranium opt sep12,NTUOA,0.065,0.7,12.07,,,,,,,,
Citigold Corp Ltd,CTO,0.14,1.5,12.00,,,,,,,,
Hudson Res,HRS,0.28,3,12.00,,,,,,,,
Golden Gate Pet,GGP,0.038,0.4,11.76,,,,,,,,
Laguna Res NL,LRC,0.019,0.2,11.76,,,,,,,,
Venture Min,VMS,0.385,4,11.59,,,,,,,,
Abra Min Ltd,AII,0.20,2,11.11,,,,,,,,
Empire Oil & Gas,EGO,0.01,0.1,11.11,,,,,,,,
Gulf Res,GLF,0.03,0.3,11.11,,,,,,,,
King Solomon Mines,KSO,0.072,0.7,10.77,,,,,,,,
European Gas,EPG,0.155,1.5,10.71,,,,,,,,
Marenica Energy,MEY,0.155,1.5,10.71,,,,,,,,
Activex Ltd,AIV,0.094,0.9,10.59,,,,,,,,
Regal Res,RER,0.042,0.4,10.53,,,,,,,,
White Cliff Nickel,WCN,0.063,0.6,10.53,,,,,,,,
IMX Res Ltd,IXR,0.425,4,10.39,,,,,,,,
Westside Corp,WCL,0.48,4.5,10.34,,,,,,,,
Mosaic Oil NL,MOS,0.11,1,10.00,,,,,,,,
Uranium Equities,UEQ,0.165,1.5,10.00,,,,,,,,
ERO Min Ltd,ERO,0.057,0.5,9.62,,,,,,,,
A'asian Resour,ARH,0.52,4.5,9.47,,,,,,,,
Image Res NL,IMA,0.87,7.5,9.43,,,,,,,,
Apex Min NL opt nov12,AXMO,0.012,0.1,9.09,,,,,,,,
Athena Res,AHN,0.06,0.5,9.09,,,,,,,,
Gippsland Ltd,GIP,0.06,0.5,9.09,,,,,,,,
Magnetic Res,MAU,0.18,1.5,9.09,,,,,,,,
Mithril Res,MTH,0.18,1.5,9.09,,,,,,,,
Sultan Corp,SSC,0.012,0.1,9.09,,,,,,,,
Eureka Energy Ltd,EKA,0.085,0.7,8.97,,,,,,,,
Greenland Min En opt jun11,GGGO,0.365,3,8.96,,,,,,,,
Carpathian Res,CPN,0.049,0.4,8.89,,,,,,,,
Global Pet,GBP,0.185,1.5,8.82,,,,,,,,
Antares Energy,AZZ,0.62,5,8.77,,,,,,,,
Regis Reources,RRL,0.685,5.5,8.73,,,,,,,,
Tiger Res,TGS,0.19,1.5,8.57,,,,,,,,
Brockman Res,BRM,2.43,19,8.48,,,,,,,,
EMU Nickel NL,EMU,0.20,1.5,8.11,,,,,,,,
Wolf Min,WLF,0.40,3,8.11,,,,,,,,
Metallica Min,MLM,0.27,2,8.00,,,,,,,,
Matsa Res,MAT,0.345,2.5,7.81,,,,,,,,
Resolute Min opt dec11,RSGO,0.485,3.5,7.78,,,,,,,,
Castle Min,CDT,0.28,2,7.69,,,,,,,,
Sino Gas Energy,SEH,0.14,1,7.69,,,,,,,,
U308 Ltd,UTO,0.14,1,7.69,,,,,,,,
Transit Hldgs,TRH,0.425,3,7.59,,,,,,,,
China Yunnan Copper,CYU,0.215,1.5,7.50,,,,,,,,
Mantle Min Corp,MNM,0.043,0.3,7.50,,,,,,,,
Signature Metals,SBL,0.029,0.2,7.41,,,,,,,,
Emerald Oil & Gas,EMR,0.044,0.3,7.32,,,,,,,,
ARC Explore Ltd opt jan11,ARXOA,0.015,0.1,7.14,,,,,,,,
Great Western Exp,GTE,0.15,1,7.14,,,,,,,,
Kentor Gold Ltd,KGL,0.15,1,7.14,,,,,,,,
Strzelecki Metals,STZ,0.06,0.4,7.14,,,,,,,,
Triton Gold Ltd opt dec13,TONO,0.075,0.5,7.14,,,,,,,,
Kairiki Energy,KIK,0.155,1,6.90,,,,,,,,
Padbury Min Ltd,PDY,0.031,0.2,6.90,,,,,,,,
Western Plains Res,WPG,0.31,2,6.90,,,,,,,,
Admiralty Res,ADY,0.016,0.1,6.67,,,,,,,,
Aust Renewable,ARW,0.016,0.1,6.67,,,,,,,,
Beach Energy Ltd opt jun10,BPTO,0.016,0.1,6.67,,,,,,,,
Chrysalis Res opt jun13,CYSO,0.16,1,6.67,,,,,,,,
Entek Energy Ltd,ETE,0.24,1.5,6.67,,,,,,,,
Prairie Downs Metals,PDZ,0.16,1,6.67,,,,,,,,
Apollo Gas Ltd,AZO,0.49,3,6.52,,,,,,,,
OM Hldgs Ltd,OMH,1.96,12,6.52,,,,,,,,
Empire Res,ERL,0.10,0.6,6.38,,,,,,,,
Pacmag Metals Ltd,PMH,0.25,1.5,6.38,,,,,,,,
Poseidon Nick Ltd,POS,0.25,1.5,6.38,,,,,,,,
Callabonna Uranium,CUU,0.017,0.1,6.25,,,,,,,,
Uraniumsa Ltd,USA,0.255,1.5,6.25,,,,,,,,
Hillgrove Res Ltd,HGO,0.43,2.5,6.17,,,,,,,,
Perilya Ltd,PEM,0.69,4,6.15,,,,,,,,
Grange Res,GRR,0.26,1.5,6.12,,,,,,,,
Austex Oil Ltd,AOK,0.175,1,6.06,,,,,,,,
Ironclad Min,IFE,0.795,4.5,6.00,,,,,,,,
Greenland Min En,GGG,0.54,3,5.88,,,,,,,,
Hannans Reward,HNR,0.18,1,5.88,,,,,,,,
Apex Min NL,AXM,0.037,0.2,5.71,,,,,,,,
Legend Min,LEG,0.037,0.2,5.71,,,,,,,,
ABM Res NL,ABU,0.038,0.2,5.56,,,,,,,,
Excalibur Min,EXM,0.019,0.1,5.56,,,,,,,,
MT Isa Metals,MET,0.19,1,5.56,,,,,,,,
Redstone Res,RDS,0.095,0.5,5.56,,,,,,,,
OceanaGold Corp cdi,OGC,1.81,9.5,5.54,,,,,,,,
Gas2Grid Ltd,GGX,0.039,0.2,5.41,,,,,,,,
Iron Ore Hldgs,IOH,1.56,8,5.41,,,,,,,,
Gloucester Coal,GCL,8.94,45,5.30,,,,,,,,
Syndicated Metals,SMD,0.20,1,5.26,,,,,,,,
Synergy Metals,SML,0.02,0.1,5.26,,,,,,,,
Venturex Res,VXR,0.08,0.4,5.26,,,,,,,,
WCP Res Ltd,WCP,0.10,0.5,5.26,,,,,,,,
Dominion Min,DOM,3.70,18,5.11,,,,,,,,
Murchison Metals,MMX,2.50,12,5.04,,,,,,,,
Terramin Aust,TZN,0.835,4,5.03,,,,,,,,
Gold Anomaly Ltd opt jun12,GOAOA,0.021,0.1,5.00,,,,,,,,
Reed Res Ltd,RDR,0.63,3,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Brisconnection Tr ctg,BCSCB,0.001,-0.1,-50.00,,,,,,,,
TVN Corp Ltd,TVN,0.007,-0.4,-36.36,,,,,,,,
Matrixview Ltd cdi,MVU,0.02,-1,-33.33,,,,,,,,
Dulhunty Power,DUL,0.025,-1,-28.57,,,,,,,,
NeuroDiscovery,NDL,0.035,-1.2,-25.53,,,,,,,,
Broad Invest,BRO,0.003,-0.1,-25.00,,,,,,,,
World Wide Ent Grp,WWG,0.15,-5,-25.00,,,,,,,,
Run Corp Ltd,RNC,0.031,-0.9,-22.50,,,,,,,,
GoConnect Ltd,GCN,0.011,-0.3,-21.43,,,,,,,,
Bisan Ltd,BSN,0.04,-1,-20.00,,,,,,,,
CO2 Grp Ltd opt nov11,COZO,0.09,-2,-18.18,,,,,,,,
Chemgenex Pharmac opt mar10,CXSO,0.05,-1,-16.67,,,,,,,,
pSivida Corp cdi,PVA,4.62,-63,-12.00,,,,,,,,
RTL Corp Ltd,RTL,0.015,-0.2,-11.76,,,,,,,,
Enviromission Ltd,EVM,0.06,-0.7,-10.45,,,,,,,,
Mariner Corp Ltd,MCX,0.009,-0.1,-10.00,,,,,,,,
CO2 Grp Ltd,COZ,0.20,-2,-9.09,,,,,,,,
Allied Brands Ltd,ABQ,0.175,-1.5,-7.89,,,,,,,,
Aust Education unt,AEU,0.435,-3.5,-7.45,,,,,,,,
Coventry Res,CVY,0.25,-2,-7.41,,,,,,,,
Arafura Pearls,APB,0.038,-0.3,-7.32,,,,,,,,
Savcor Grp Ltd,SAV,0.135,-1,-6.90,,,,,,,,
Skywest Airlines cdi 1:1,SXR,0.27,-2,-6.90,,,,,,,,
RMG Ltd,RMG,0.014,-0.1,-6.67,,,,,,,,
Two Way Ltd,TTV,0.06,-0.4,-6.25,,,,,,,,
National Leisure,NLG,0.031,-0.2,-6.06,,,,,,,,
Comtel Corp Ltd,CMO,0.016,-0.1,-5.88,,,,,,,,
Ipernica Ltd,IPR,0.16,-1,-5.88,,,,,,,,
Equities & Freehldgss,EQF,0.255,-1.5,-5.56,,,,,,,,
Webfirm Grp Ltd,WFM,0.034,-0.2,-5.56,,,,,,,,
Benitec Ltd,BLT,0.037,-0.2,-5.13,,,,,,,,
Viridis Clean stpld,VIR,0.185,-1,-5.13,,,,,,,,
India Equities Fund,INE,0.465,-2.5,-5.10,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Outback Metals opt dec10,OUMO,0.005,-0.7,-58.33,,,,,,,,
Astro Res NL opt nov12,AROOB,0.002,-0.1,-33.33,,,,,,,,
Colonial Res opt dec10,CLNO,0.04,-2,-33.33,,,,,,,,
Greenvale Min NL,GRV,0.08,-3,-27.27,,,,,,,,
Brumby Res opt jan10,BMYO,0.003,-0.1,-25.00,,,,,,,,
Great Western Exp opt jun12,GTEO,0.03,-1,-25.00,,,,,,,,
Terrain Min opt jul10,TMXO,0.003,-0.1,-25.00,,,,,,,,
United Uranium opt jun12,UULOA,0.05,-1.5,-23.08,,,,,,,,
Aust Gold Invest,AGV,0.035,-1,-22.22,,,,,,,,
Base Iron Ltd,BSE,0.096,-2.4,-20.00,,,,,,,,
Orion Pet Ltd opt sep10,OIPO,0.004,-0.1,-20.00,,,,,,,,
Oroya Min Ltd,ORO,0.004,-0.1,-20.00,,,,,,,,
Silver Mines Ltd,SVL,0.07,-1.5,-17.65,,,,,,,,
Baraka Pet,BKP,0.005,-0.1,-16.67,,,,,,,,
MEC Res opt jul13,MMRO,0.20,-4,-16.67,,,,,,,,
White Canyon Uranium opt jan10,WCUO,0.01,-0.2,-16.67,,,,,,,,
Energy And Min opt jul11,EMAO,0.042,-0.8,-16.00,,,,,,,,
Renison Cons,RSN,0.006,-0.1,-14.29,,,,,,,,
Clancy Explore,CLY,0.13,-2,-13.33,,,,,,,,
Quest Pet,QPN,0.007,-0.1,-12.50,,,,,,,,
Central Asia Res,CVR,0.055,-0.7,-11.29,,,,,,,,
Lodestar Min,LSR,0.071,-0.9,-11.25,,,,,,,,
Fairstar Res opt aug11,FASOA,0.018,-0.2,-10.00,,,,,,,,
Gulf Mines Ltd,GLM,0.036,-0.4,-10.00,,,,,,,,
Octanex NL,OXX,0.45,-5,-10.00,,,,,,,,
King Island,KIS,0.235,-2.5,-9.62,,,,,,,,
Moby Oil & Gas,MOG,0.19,-2,-9.52,,,,,,,,
Marion Energy opt dec11,MAEO,0.029,-0.3,-9.37,,,,,,,,
Consolidated Tin Min,CSD,0.05,-0.5,-9.09,,,,,,,,
Gleneagle Gold,GLN,0.02,-0.2,-9.09,,,,,,,,
Northern Star,NST,0.03,-0.3,-9.09,,,,,,,,
Octanex NL opt dec10,OXXO,0.20,-2,-9.09,,,,,,,,
Platina Res,PGM,0.30,-3,-9.09,,,,,,,,
Ramelius Res opt jun10,RMSOC,0.05,-0.5,-9.09,,,,,,,,
Planet Metals Ltd,PMQ,0.082,-0.8,-8.89,,,,,,,,
Lodestone Energy,LOD,0.17,-1.5,-8.11,,,,,,,,
Mantle Min Corp opt dec10,MNMOA,0.023,-0.2,-8.00,,,,,,,,
Malachite Res,MAR,0.07,-0.6,-7.89,,,,,,,,
Caspian Oil & Gas,CIG,0.012,-0.1,-7.69,,,,,,,,
East Coast Min,ECM,0.06,-0.5,-7.69,,,,,,,,
Key Pet,KEY,0.12,-1,-7.69,,,,,,,,
Breakaway Res,BRW,0.067,-0.5,-6.94,,,,,,,,
Frontier Res,FNT,0.027,-0.2,-6.90,,,,,,,,
3D Oil Ltd,TDO,0.34,-2.5,-6.85,,,,,,,,
Bougainville Copper,BOC,0.56,-4,-6.67,,,,,,,,
Central Pet,CTP,0.14,-1,-6.67,,,,,,,,
Intec Ltd,INL,0.014,-0.1,-6.67,,,,,,,,
Noble Min Res,NMG,0.28,-2,-6.67,,,,,,,,
Nyota Min Ltd,NYO,0.14,-1,-6.67,,,,,,,,
Talisman Min opt dec10,TLMO,0.70,-5,-6.67,,,,,,,,
Dragon Mountain Gold,DMG,0.145,-1,-6.45,,,,,,,,
Falcon Min Ltd,FCN,0.22,-1.5,-6.38,,,,,,,,
Central Pet opt mar14,CTPO,0.075,-0.5,-6.25,,,,,,,,
Colonial Res,CLN,0.225,-1.5,-6.25,,,,,,,,
Exoma Energy Ltd opt sep12,EXEOA,0.075,-0.5,-6.25,,,,,,,,
Triangle Energy,TEG,0.03,-0.2,-6.25,,,,,,,,
Burleson Energy,BUR,0.061,-0.4,-6.15,,,,,,,,
Pepinnini Min,PNN,0.235,-1.5,-6.00,,,,,,,,
Aussie Q Res,AQR,0.08,-0.5,-5.88,,,,,,,,
Gascoyne Res Ltd,GCY,0.16,-1,-5.88,,,,,,,,
GBM Rsources Ltd,GBZ,0.24,-1.5,-5.88,,,,,,,,
Gondwana Res,GDA,0.032,-0.2,-5.88,,,,,,,,
Malagasy Min,MGY,0.081,-0.5,-5.81,,,,,,,,
ARC Explore Ltd,ARX,0.033,-0.2,-5.71,,,,,,,,
Globe Metals & Mining,GBE,0.17,-1,-5.56,,,,,,,,
Red Sky Energy,ROG,0.034,-0.2,-5.56,,,,,,,,
Minotaur Explore,MEP,0.26,-1.5,-5.45,,,,,,,,
Boulder Steel,BGD,0.18,-1,-5.26,,,,,,,,
Pryme Oil & Gas,PYM,0.072,-0.4,-5.26,,,,,,,,
Quantum Res,QUR,0.018,-0.1,-5.26,,,,,,,,
Goldminex Res,GMX,0.475,-2.5,-5.00,,,,,,,,
North Queensland,NQM,0.285,-1.5,-5.00,,,,,,,,
Tianshan Goldfld,TGF,0.095,-0.5,-5.00,,,,,,,,
