Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4652.6 at 16:47 9/12/2009  Report at 19:05 Wednesday 9/12/2009. Processed 19:23 Wednesday 9/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Black Ridge Min opt nov10,BRDOA,0.003,0.2,200.00,,,,,,,,
Challenger Kenedix ord unt,CKT,0.995,29.5,42.14,,,,,,,,
Eastland Medical opt may11,EMSO,0.013,0.3,30.00,,,,,,,,
Aust Education unt,AEU,0.495,10,25.32,,,,,,,,
Rockeby Biomed,RBY,0.011,0.2,22.22,,,,,,,,
ETT Ltd fpo nz,ETT,0.006,0.1,20.00,,,,,,,,
KTL Tech Ltd,KTL,0.006,0.1,20.00,,,,,,,,
Arafura Pearls,APB,0.053,0.8,17.78,,,,,,,,
Logicamms Ltd,LCM,1.00,15,17.65,,,,,,,,
Redisland Aust,RLA,0.02,0.3,17.65
RMG Ltd,RMG,0.014,0.2,16.67
Probiomics Ltd,PCC,0.023,0.3,15.00
Marine Produce Aust,MPA,0.04,0.5,14.29
Verus Invest opt jun10,VILO,0.008,0.1,14.29
MAX Tr unt,MXQ,0.074,0.9,13.85
Ezenet Ltd,EZE,0.051,0.6,13.33
PaperlinX Sps Tr pref,PXUPA,48.00,480,11.11
CBD Energy Ltd,CBD,0.16,1.5,10.34
Anaeco Ltd,ANQ,0.275,2.5,10.00
Macq DDR Tr unt,MDT,0.11,1,10.00
Style Ltd,SYP,0.023,0.2,9.52
Pac Enviromin,PEV,0.012,0.1,9.09
Panorama Synergy,PSY,0.24,2,9.09
Solco Ltd,SOO,0.12,1,9.09
Medical Develop,MVP,0.185,1.5,8.82
Xceed Capital Ltd,XCD,0.025,0.2,8.70
Phylogica Ltd,PYC,0.13,1,8.33
Wallace Absolute,WAB,0.053,0.4,8.16
Blue Capital Ltd,BIV,0.014,0.1,7.69
Two Way Ltd,TTV,0.07,0.5,7.69
Mission Newenergy,MBT,0.355,2.5,7.58
Tranzact Fin Service,TFS,0.145,1,7.41
Adv Braking Tech,ABV,0.032,0.2,6.67
Tandou Ltd,TAN,0.32,2,6.67
Webspy Ltd,WSY,0.032,0.2,6.67
Ludowici Ltd,LDW,2.63,16,6.48
Comops Ltd,COM,0.165,1,6.45
Xtek Ltd,XTE,0.05,0.3,6.38
Clarius Grp Ltd,CND,0.78,4.5,6.12
LBT Innovations optjun13c,LBTOA,0.035,0.2,6.06
ASF Grp Ltd,AFA,0.185,1,5.71
Pelorus Prop,PPI,0.185,1,5.71
Desane Grp Hldings,DGH,0.465,2.5,5.68
GEO Prop Grp stpld,GPM,0.19,1,5.56
Quay Magnesium,QMG,0.019,0.1,5.56
ETW Corp Ltd,ETW,0.02,0.1,5.26
Euroz Ltd,EZL,1.60,8,5.26
Novogen Ltd,NRT,0.505,2.5,5.21
MINING RISES,,,,
Aust Mines Ltd,AUZ,0.002,0.1,100.00
Aust Gold Invest,AGV,0.05,2,66.67
Greenearth Energy,GER,0.26,7.5,40.54
Beadell Resource,BDR,0.22,5.5,33.33
Mantle Min Corp opt dec10,MNMOA,0.04,1,33.33
Global Nickel Invest,GNI,0.038,0.9,31.03
Fairstar Res opt aug11,FASOA,0.036,0.8,28.57
Eagle Eye Metals,EYE,0.06,1.2,25.00
RAM Res,RMR,0.043,0.7,19.44
Rimfire Pacific,RIM,0.025,0.4,19.05
Baraka Pet,BKP,0.007,0.1,16.67
Batavia Min opt jun12,BTVO,0.042,0.6,16.67
Imperial Corp Ltd,IMP,0.007,0.1,16.67
Triangle Energy,TEG,0.035,0.5,16.67
United Uranium opt jun12,UULOA,0.07,1,16.67
Latin Gold Ltd,LAT,0.036,0.5,16.13
Ampella Min opt jul10,AMXO,0.46,6,15.00
Black Fire Min,BFE,0.115,1.5,15.00
Golden Cross,GCR,0.023,0.3,15.00
Stellar Res,SRZ,0.086,1.1,14.67
Mantle Min Corp,MNM,0.071,0.9,14.52
Fox Res opt nov10,FXRO,0.04,0.5,14.29
Union Res Ltd,UCL,0.008,0.1,14.29
United Uranium,UUL,0.25,3,13.64
Meteoric Res,MEI,0.17,2,13.33
Jatoil Ltd,JAT,0.035,0.4,12.90
Republic Gold Ltd opt jun10,RAUO,0.009,0.1,12.50
Republic Gold Ltd  opt jun11,RAUOA,0.009,0.1,12.50
Adelaide Res,ADN,0.335,3.5,11.67
AED Oil Ltd,AED,0.595,6,11.21
Indo Mines Ltd,IDO,0.20,2,11.11
Monto Min Ltd,MOO,0.011,0.1,10.00
Windy Knob Res,WKR,0.045,0.4,9.76
Avanco Res Ltd,AVB,0.024,0.2,9.09
GBM Rsources Ltd,GBZ,0.25,2,8.70
Newland Res,NRL,0.025,0.2,8.70
Alara Res Ltd,AUQ,0.195,1.5,8.33
Empire Oil & Gas,EGO,0.013,0.1,8.33
Truscott Min Corp,TRM,0.13,1,8.33
Dourado Res Ltd opt nov14,DUOO,0.07,0.5,7.69
Alcyone Res Ltd,AYN,0.043,0.3,7.50
Flinders Mines,FMS,0.15,1,7.14
ORH Ltd,ORH,0.045,0.3,7.14
Venture Min,VMS,0.31,2,6.90
Lion Energy Ltd,LIO,0.047,0.3,6.82
Eromanga Uranium,ERO,0.064,0.4,6.67
Mount Burgess Min,MTB,0.016,0.1,6.67
Equatorial Coal,EQX,0.033,0.2,6.45
Aust Renewable,ARW,0.017,0.1,6.25
Laguna Res NL,LRC,0.017,0.1,6.25
Otto Energy Ltd,OEL,0.068,0.4,6.25
Range Res Ltd opt dec11,RRSO,0.017,0.1,6.25
Athena Res,AHN,0.055,0.3,5.77
Moby Oil & Gas,MOG,0.185,1,5.71
Austex Oil Ltd,AOK,0.19,1,5.56
Contl Coal Ltd opt feb13,CCCO,0.019,0.1,5.56
Matilda Zircon,MZI,0.019,0.1,5.56
Cudeco Ltd,CDU,5.17,27,5.51
Royal Res,ROY,0.195,1,5.41
Synergy Metals,SML,0.02,0.1,5.26
INDUSTRIAL FALLS,,,,
Consolidated Global,CGI,0.015,-1,-40.00
Alchemia Ltd rts16decd,ACLR,0.11,-5.5,-33.33
TVN Corp Ltd,TVN,0.008,-0.3,-27.27
C @ Ltd opt apr12,CEOO,0.003,-0.1,-25.00
