Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4890.1 at 16:38 19/3/2010  Report at 19:05 Friday 19/3/2010. Processed 19:58 Friday 19/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Groote Res Ltd opt jun10,GOTO,0.69,10,16.95,,,,,,,,
Accent Res NL,ACS,0.21,3,16.67,,,,,,,,
Augur Res Ltd,AUK,0.11,1.5,15.79,,,,,,,,
Beacon Min opt aug10,BCNOA,0.022,0.3,15.79,,,,,,,,
NGM Res Ltd,NGM,0.11,1.5,15.79,,,,,,,,
Chameleon Min NL,CHM,0.03,0.4,15.38,,,,,,,,
Universal Res,URL,0.155,2,14.81,,,,,,,,
Monax Min Ltd opt nov11,MOXO,0.07,0.9,14.75,,,,,,,,
Central Asia Res,CVR,0.047,0.6,14.63,,,,,,,,
Extract Res,EXT,8.35,105,14.38,,,,,,,,
Condor Nickel,CNK,0.16,2,14.29,,,,,,,,
Essential Pet,EPR,0.008,0.1,14.29,,,,,,,,
Groote Res Ltd,GOT,0.885,11,14.19,,,,,,,,
Ampella Min,AMX,1.24,15,13.76,,,,,,,,
Poseidon Nick Ltd,POS,0.34,4,13.33,,,,,,,,
Prairie Downs Metals,PDZ,0.17,2,13.33,,,,,,,,
Encounter Res,ENR,0.30,3.5,13.21,,,,,,,,
Elementos Ltd,ELT,0.22,2.5,12.82,,,,,,,,
Adamus Res,ADU,0.445,5,12.66,,,,,,,,
Latrobe Magnesium,LMG,0.018,0.2,12.50,,,,,,,,
Modena Res Ltd,MDA,0.045,0.5,12.50,,,,,,,,
Syngas Ltd,SYS,0.027,0.3,12.50,,,,,,,,
Antares Energy,AZZ,0.815,9,12.41,,,,,,,,
Fairstar Res,FAS,0.064,0.7,12.28,,,,,,,,
Pike River Coal opt apr11,PRCO,0.14,1.5,12.00,,,,,,,,
ARC Explore Ltd,ARX,0.047,0.5,11.90,,,,,,,,
Lincoln Min opt jun10,LMLO,0.038,0.4,11.76,,,,,,,,
Eastern Star Gas,ESG,0.93,9.5,11.38,,,,,,,,
Blaze Intl,BLZ,0.01,0.1,11.11,,,,,,,,
Buru Energy opt oct10,BRUO,0.01,0.1,11.11,,,,,,,,
Lincoln Min,LML,0.35,3.5,11.11,,,,,,,,
Pegasus Metals,PUN,0.10,1,11.11,,,,,,,,
Territory Uranium,TUC,0.10,1,11.11,,,,,,,,
Tri Origin Min,TRO,0.10,1,11.11,,,,,,,,
Kilgore Oil & Gas,KOG,0.021,0.2,10.53,,,,,,,,
Esperance Min,ESM,0.053,0.5,10.42,,,,,,,,
Apollo Gas Ltd,AZO,0.48,4.5,10.34,,,,,,,,
Audax Res,ADX,0.165,1.5,10.00,,,,,,,,
Burey Gold Ltd,BYR,0.055,0.5,10.00,,,,,,,,
Minemakers Ltd opt may10,MAKO,0.011,0.1,10.00,,,,,,,,
Scotgold Res,SGZ,0.11,1,10.00,,,,,,,,
Stirling Min,SMZ,0.11,1,10.00,,,,,,,,
Beacon Min,BCN,0.034,0.3,9.68,,,,,,,,
MEC Res,MMR,0.40,3.5,9.59,,,,,,,,
European Gas,EPG,0.115,1,9.52,,,,,,,,
Falcon Min Ltd,FCN,0.23,2,9.52,,,,,,,,
Argent Min opt jun11,ARDO,0.035,0.3,9.38,,,,,,,,
Mosaic Oil NL,MOS,0.105,0.9,9.37,,,,,,,,
Regis Res,RRL,1.07,9,9.18,,,,,,,,
Carbine Res,CRB,0.24,2,9.09,,,,,,,,
Morning Star Gold opt mar10,MCOOB,0.24,2,9.09,,,,,,,,
Red Sky Energy opt sep11,ROGOA,0.012,0.1,9.09,,,,,,,,
Catalpa Res,CAH,1.635,13.5,9.00,,,,,,,,
Strike Res,SRK,0.795,6.5,8.90,,,,,,,,
Crescent Gold,CRE,0.185,1.5,8.82,,,,,,,,
Maximus Res,MXR,0.025,0.2,8.70,,,,,,,,
Metrocoal Ltd,MTE,0.19,1.5,8.57,,,,,,,,
Norseman Gold cdi  1:1,NGX,0.76,6,8.57,,,,,,,,
Bow Energy Ltd,BOW,1.475,11.5,8.46,,,,,,,,
Bannerman Res,BMN,0.52,4,8.33,,,,,,,,
Kentor Gold Ltd,KGL,0.13,1,8.33,,,,,,,,
Alara Res Ltd,AUQ,0.135,1,8.00,,,,,,,,
Avanco Res Ltd,AVB,0.027,0.2,8.00,,,,,,,,
Monax Min Ltd,MOX,0.135,1,8.00,,,,,,,,
Thundelarra Explor,THX,0.485,3.5,7.78,,,,,,,,
A1 Min Ltd,AAM,0.28,2,7.69,,,,,,,,
Augustus Min,AUJ,0.35,2.5,7.69,,,,,,,,
Copper Range Ltd,CRJ,0.028,0.2,7.69,,,,,,,,
Pryme Oil & Gas,PYM,0.07,0.5,7.69,,,,,,,,
Gujarat Nre Coal,GNM,0.71,5,7.58,,,,,,,,
Horizon Oil Ltd,HZN,0.36,2.5,7.46,,,,,,,,
Apex Min NL,AXM,0.029,0.2,7.41,,,,,,,,
Triangle Energy,TEG,0.029,0.2,7.41,,,,,,,,
Roc Oil Co,ROC,0.365,2.5,7.35,,,,,,,,
Westgold Res,WGR,0.365,2.5,7.35,,,,,,,,
Colonial Res,CLN,0.088,0.6,7.32,,,,,,,,
Doray Min Ltd,DRM,0.22,1.5,7.32,,,,,,,,
Comet Ridge Ltd,COI,0.295,2,7.27,,,,,,,,
Northwest Res,NWR,0.059,0.4,7.27,,,,,,,,
Aust Renewable,ARW,0.015,0.1,7.14,,,,,,,,
Avanco Res Ltd opt apr12,AVBOB,0.015,0.1,7.14,,,,,,,,
Exoma Energy Ltd,EXE,0.225,1.5,7.14,,,,,,,,
Integrated Res,IRG,0.015,0.1,7.14,,,,,,,,
Peninsula Min,PEN,0.045,0.3,7.14,,,,,,,,
Range River Gold,RNG,0.03,0.2,7.14,,,,,,,,
Emergent Res,EMG,0.535,3.5,7.00,,,,,,,,
Black Range Min,BLR,0.046,0.3,6.98,,,,,,,,
Marenica Energy,MEY,0.155,1,6.90,,,,,,,,
Colonial Res opt dec12,CLNOA,0.032,0.2,6.67,,,,,,,,
Jameson Res,JAL,0.325,2,6.56,,,,,,,,
Golden Gate Pet opt aug12,GGPO,0.017,0.1,6.25,,,,,,,,
Newland Res,NRL,0.017,0.1,6.25,,,,,,,,
Innamincka Pet,INP,0.105,0.6,6.06,,,,,,,,
MIL Res,MGK,0.035,0.2,6.06,,,,,,,,
Morning Star Gold,MCO,0.35,2,6.06,,,,,,,,
Kingsrose Min Ltd opt dec12,KRMO,0.53,3,6.00,,,,,,,,
Range Res Ltd,RRS,0.053,0.3,6.00,,,,,,,,
Intrepid Mines,IAU,0.355,2,5.97,,,,,,,,
Havilah Res NL,HAV,0.445,2.5,5.95,,,,,,,,
Argent Min,ARD,0.18,1,5.88,,,,,,,,
Rimfire Pacific,RIM,0.018,0.1,5.88,,,,,,,,
Territory Res,TTY,0.18,1,5.88,,,,,,,,
Ramelius Res,RMS,0.55,3,5.77,,,,,,,,
Dart Min NL,DTM,0.092,0.5,5.75,,,,,,,,
Red Hill Iron,RHI,3.70,20,5.71,,,,,,,,
Emerald Oil & Gas,EMR,0.038,0.2,5.56,,,,,,,,
Impact Min,IPT,0.19,1,5.56,,,,,,,,
Paramount Min,PCP,0.095,0.5,5.56,,,,,,,,
Resource Generation,RES,0.57,3,5.56,,,,,,,,
Oilex Ltd,OEX,0.096,0.5,5.49,,,,,,,,
Black Fire Min opt jun10,BFEO,0.02,0.1,5.26,,,,,,,,
ERO Min Ltd,ERO,0.04,0.2,5.26,,,,,,,,
Rand Min NL,RND,0.40,2,5.26,,,,,,,,
Strategic Min,SMC,0.02,0.1,5.26,,,,,,,,
Victoria Pet,VPE,0.30,1.5,5.26,,,,,,,,
Vital Metals Ltd,VML,0.06,0.3,5.26,,,,,,,,
Bauxite Resource,BAU,0.83,4,5.06,,,,,,,,
Galaxy Res,GXY,1.255,6,5.02,,,,,,,,
Eldore Min,EDM,0.021,0.1,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Pac Environment,PEH,0.15,-7,-31.82,,,,,,,,
Charter Pacific,CHF,0.048,-0.9,-15.79,,,,,,,,
Facilitate Digital,FAC,0.085,-1.5,-15.00,,,,,,,,
EVZ Ltd,EVZ,0.12,-2,-14.29,,,,,,,,
Incitive Ltd,ICV,0.007,-0.1,-12.50,,,,,,,,
Tyrian Diagnostics,TDX,0.014,-0.2,-12.50,,,,,,,,
Xiaoxiao Education,XXL,0.18,-2.5,-12.20,,,,,,,,
Brain Resource,BRC,0.265,-3.5,-11.67,,,,,,,,
Enerji Ltd,ERJ,0.061,-0.8,-11.59,,,,,,,,
ECO Quest,ECQ,0.115,-1.5,-11.54,,,,,,,,
Questus Ltd,QSS,0.071,-0.9,-11.25,,,,,,,,
Queste Comm,QUE,0.125,-1.5,-10.71,,,,,,,,
Genetic Tech,GTG,0.034,-0.4,-10.53,,,,,,,,
Beyond Sportswear,BSI,0.018,-0.2,-10.00,,,,,,,,
Konekt Ltd,KKT,0.135,-1.5,-10.00,,,,,,,,
Orbital Corp Ltd,OEC,0.04,-0.4,-9.09,,,,,,,,
Astron Ltd,ATR,1.86,-18,-8.82,,,,,,,,
Living Cell Tech,LCT,0.21,-2,-8.70,,,,,,,,
FKP Prop Grp stp,FKP,0.69,-6.5,-8.61,,,,,,,,
Helicon Grp,HCG,0.023,-0.2,-8.00,,,,,,,,
Acuvax Ltd,ACU,0.012,-0.1,-7.69,,,,,,,,
Artist & Entertain,AEM,0.012,-0.1,-7.69,,,,,,,,
Pharmanet Grp,PNO,0.012,-0.1,-7.69,,,,,,,,
Marbletrend Grp,MBD,0.065,-0.5,-7.14,,,,,,,,
Stirling Products,STI,0.013,-0.1,-7.14,,,,,,,,
Strategic Pooled,SPD,0.13,-1,-7.14,,,,,,,,
Austock Grp Ltd,ACK,0.28,-2,-6.67,,,,,,,,
Metal Storm Ltd,MST,0.014,-0.1,-6.67,,,,,,,,
K2 Asset Mgmt,KAM,0.635,-4.5,-6.62,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.043,-0.3,-6.52,,,,,,,,
Living & Leisure Grp stp,LLA,0.03,-0.2,-6.25,,,,,,,,
PPK Grp Ltd,PPK,0.46,-3,-6.12,,,,,,,,
eServGlobal Ltd,ESV,0.51,-3,-5.56,,,,,,,,
Biodiem Ltd,BDM,0.18,-1,-5.26,,,,,,,,
Netcomm Ltd,NTC,0.18,-1,-5.26,,,,,,,,
Devine Ltd,DVN,0.275,-1.5,-5.17,,,,,,,,
Rivercity Motorway stp,RCY,0.185,-1,-5.13,,,,,,,,
Dulhunty Power,DUL,0.038,-0.2,-5.00,,,,,,,,
Lindsay Aust,LAU,0.19,-1,-5.00,,,,,,,,
Phylogica Ltd,PYC,0.095,-0.5,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Republic Gold Ltd opt jun10,RAUO,0.001,-0.1,-50.00,,,,,,,,
Northern Uranium rts 24mar,NTURA,0.011,-0.5,-31.25,,,,,,,,
A'asia Gold,AAO,0.065,-2.4,-26.97,,,,,,,,
Golden State Res opt nov10,GDNOA,0.007,-0.2,-22.22,,,,,,,,
Westralian Gas & Pwr opt oct11,WGPOA,0.004,-0.1,-20.00,,,,,,,,
Resource Base,RBX,0.035,-0.8,-18.60,,,,,,,,
Lakes Oil NL,LKO,0.005,-0.1,-16.67,,,,,,,,
Peak Res opt dec10,PEKOA,0.105,-2,-16.00,,,,,,,,
Mount Burgess Min,MTB,0.011,-0.2,-15.38,,,,,,,,
Hawthorn Res,HAW,0.006,-0.1,-14.29,,,,,,,,
Midas Res,MDS,0.06,-1,-14.29,,,,,,,,
Nyota Min Ltd,NYO,0.15,-2.5,-14.29,,,,,,,,
Dynasty Metals,DMA,0.25,-4,-13.79,,,,,,,,
Rialto Energy,RIA,0.13,-2,-13.33,,,,,,,,
Southerncross Gold opt nov10,SXGO,0.015,-0.2,-11.76,,,,,,,,
Reward Min Ltd,RWD,0.38,-5,-11.63,,,,,,,,
Southerncross Gold,SXG,0.093,-1.2,-11.43,,,,,,,,
Consolidated Tin Min,CSD,0.071,-0.9,-11.25,,,,,,,,
RAM Res opt mar12,RMRO,0.016,-0.2,-11.11,,,,,,,,
DVM Intl  Ltd,DVM,0.075,-0.9,-10.71,,,,,,,,
Altura Min Ltd,AJM,0.21,-2.5,-10.64,,,,,,,,
Cortona Res opt jan12,CRCO,0.071,-0.8,-10.13,,,,,,,,
Caspian Oil & Gas,CIG,0.009,-0.1,-10.00,,,,,,,,
Intec Ltd,INL,0.009,-0.1,-10.00,,,,,,,,
Mineral Commodities,MRC,0.036,-0.4,-10.00,,,,,,,,
Oklo Uranium Ltd,OKU,0.054,-0.6,-10.00,,,,,,,,
Quest Pet,QPN,0.009,-0.1,-10.00,,,,,,,,
Magnum Min & Exp,MGU,0.086,-0.9,-9.47,,,,,,,,
Athena Res,AHN,0.10,-1,-9.09,,,,,,,,
Corvette Res Ltd,CVX,0.10,-1,-9.09,,,,,,,,
Fission Energy,FIS,0.10,-1,-9.09,,,,,,,,
Sth American Cor,SAY,0.05,-0.5,-9.09,,,,,,,,
Iron Mountain,IRM,0.082,-0.8,-8.89,,,,,,,,
Midas Res opt may11,MDSOB,0.011,-0.1,-8.33,,,,,,,,
Padbury Min Ltd opt may11,PDYOB,0.011,-0.1,-8.33,,,,,,,,
Orion Metals Ltd,ORM,0.078,-0.7,-8.24,,,,,,,,
Clean Global Energy,CGV,0.115,-1,-8.00,,,,,,,,
Minerals Corp,MSC,0.046,-0.4,-8.00,,,,,,,,
Phosphate Aus Ltd,POZ,0.175,-1.5,-7.89,,,,,,,,
Enterprise Metals opt jun12,ENTO,0.06,-0.5,-7.69,,,,,,,,
Northern Uranium,NTU,0.12,-1,-7.69,,,,,,,,
Stonehenge Metals,SHE,0.097,-0.8,-7.62,,,,,,,,
Frontier Res,FNT,0.087,-0.7,-7.45,,,,,,,,
Kasbah Res,KAS,0.065,-0.5,-7.14,,,,,,,,
Lachlan Star Ltd,LSA,0.013,-0.1,-7.14,,,,,,,,
Laguna Res NL,LRC,0.013,-0.1,-7.14,,,,,,,,
Panax Geothermal,PAX,0.13,-1,-7.14,,,,,,,,
Victorian Gold Mines,VGM,0.13,-1,-7.14,,,,,,,,
Alloy Res,AYR,0.027,-0.2,-6.90,,,,,,,,
Nido Pet,NDO,0.135,-1,-6.90,,,,,,,,
Curnamona Energy,CUY,0.28,-2,-6.67,,,,,,,,
Krucible Metals,KRB,0.42,-3,-6.67,,,,,,,,
WCP Res Ltd,WCP,0.07,-0.5,-6.67,,,,,,,,
Adavale Resource,ADD,0.029,-0.2,-6.45,,,,,,,,
India Res,IRL,0.029,-0.2,-6.45,,,,,,,,
Sth Boulder Mines,STB,0.295,-2,-6.35,,,,,,,,
Aurium Res,AGU,0.03,-0.2,-6.25,,,,,,,,
Marion Energy opt dec11,MAEO,0.015,-0.1,-6.25,,,,,,,,
Winchester Res,WCR,0.15,-1,-6.25,,,,,,,,
DMC Min Ltd,DMM,0.31,-2,-6.06,,,,,,,,
Cougar Metals NL,CGM,0.016,-0.1,-5.88,,,,,,,,
Namibian Copper,NCO,0.16,-1,-5.88,,,,,,,,
Peel Explore,PEX,0.08,-0.5,-5.88,,,,,,,,
Buru Energy,BRU,0.245,-1.5,-5.77,,,,,,,,
Macq Harbour opt aug12,MHMO,0.165,-1,-5.71,,,,,,,,
Phoenix Copper,PNX,0.165,-1,-5.71,,,,,,,,
Adelphi Energy,ADI,0.255,-1.5,-5.56,,,,,,,,
Chesser Res,CHZ,0.17,-1,-5.56,,,,,,,,
Orion Pet Ltd,OIP,0.068,-0.4,-5.56,,,,,,,,
Samson Oil & Gas opt dec12,SSNO,0.017,-0.1,-5.56,,,,,,,,
Iron Ore Hldgs opt apr11,IOHO,1.55,-9,-5.49,,,,,,,,
White Cliff Nickel,WCN,0.072,-0.4,-5.26,,,,,,,,
Cazaly Res,CAZ,0.375,-2,-5.06,,,,,,,,
Coeur d'Alene Mines  1:1,CXC,17.23,-91,-5.02,,,,,,,,
Blue Energy Ltd,BUL,0.19,-1,-5.00,,,,,,,,
Gleneagle Gold,GLN,0.019,-0.1,-5.00,,,,,,,,
Rubianna Res Ltd,RRE,0.19,-1,-5.00,,,,,,,,
