Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4480.9 at 16:36 13/8/2010  Report at 19:05 Friday 13/8/2010. Processed 20:51 Friday 13/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Apex Min NL opt nov12,AXMO,0.005,0.1,25.00,,,,,,,,
Sino Gas Energy opt dec12,SEHOC,0.005,0.1,25.00,,,,,,,,
Westralian Gas & Pwr,WGP,0.017,0.3,21.43,,,,,,,,
Papillon Res Ltd,PIR,0.205,3.5,20.59,,,,,,,,
Envirogold Ltd opt dec11,EVGO,0.006,0.1,20.00,,,,,,,,
Global Geoscience,GSC,0.06,1,20.00,,,,,,,,
Red Metal Ltd,RDM,0.12,2,20.00,,,,,,,,
Shree Min Ltd opt jun11,SHHO,0.012,0.2,20.00,,,,,,,,
Uramet Min,URM,0.06,1,20.00,,,,,,,,
Victory West Moly,VWM,0.12,2,20.00,,,,,,,,
Venture Min,VMS,0.38,6,18.75,,,,,,,,
3D Res Ltd,DDD,0.032,0.5,18.52,,,,,,,,
Cazaly Res opt feb11,CAZO,0.32,5,18.52,,,,,,,,
Dourado Res Ltd,DUO,0.16,2.5,18.52,,,,,,,,
Aura Energy,AEE,0.165,2.5,17.86,,,,,,,,
Artemis Res opt jun11,ARVOB,0.02,0.3,17.65,,,,,,,,
Vital Metals Ltd,VML,0.082,1.2,17.14,,,,,,,,
Auzex Res,AZX,0.14,2,16.67,,,,,,,,
Sultan Corp,SSC,0.007,0.1,16.67,,,,,,,,
Zambezi Res cdi,ZRL,0.028,0.4,16.67,,,,,,,,
Kasbah Res,KAS,0.115,1.5,15.00,,,,,,,,
Thundelarra Explor opt mar13,THXOA,0.70,9,14.75,,,,,,,,
Beacon Min,BCN,0.016,0.2,14.29,,,,,,,,
Fairstar Res,FAS,0.12,1.5,14.29,,,,,,,,
De Grey Min,DEG,0.057,0.7,14.00,,,,,,,,
Ironclad Min,IFE,1.07,13,13.83,,,,,,,,
Talga Gold Ltd,TLG,0.25,3,13.64,,,,,,,,
Malagasy Min,MGY,0.085,1,13.33,,,,,,,,
Panoramic Res,PAN,2.52,29,13.00,,,,,,,,
Bauxite Resource,BAU,0.175,2,12.90,,,,,,,,
Barra Res,BAR,0.062,0.7,12.73,,,,,,,,
Admiralty Res,ADY,0.009,0.1,12.50,,,,,,,,
Breakaway Res,BRW,0.047,0.5,11.90,,,,,,,,
Nyota Min Ltd,NYO,0.33,3.5,11.86,,,,,,,,
Western Areas NL,WSA,5.01,53,11.83,,,,,,,,
HOT Chili Ltd,HCH,0.19,2,11.76,,,,,,,,
Petratherm Ltd,PTR,0.19,2,11.76,,,,,,,,
Liquefied Natural,LNG,0.58,6,11.54,,,,,,,,
Andean Res Ltd,AND,4.27,43,11.20,,,,,,,,
Black Ridge Min,BRD,0.01,0.1,11.11,,,,,,,,
Blaze Intl,BLZ,0.01,0.1,11.11,,,,,,,,
Lonrho Min Ltd opt nov10,LOMOA,0.02,0.2,11.11,,,,,,,,
Thundelarra Explor,THX,0.90,9,11.11,,,,,,,,
Minemakers Ltd,MAK,0.305,3,10.91,,,,,,,,
Sun Res NL,SUR,0.061,0.6,10.91,,,,,,,,
Tanami Gold NL,TAM,0.021,0.2,10.53,,,,,,,,
Aurora Oil & Gas,AUT,1.06,10,10.42,,,,,,,,
Stonehenge Metals,SHE,0.098,0.9,10.11,,,,,,,,
Adelaide Res,ADN,0.165,1.5,10.00,,,,,,,,
Augustus Min,AUJ,0.22,2,10.00,,,,,,,,
Citigold Corp Ltd,CTO,0.11,1,10.00,,,,,,,,
Talisman Min opt dec10,TLMO,0.605,5.5,10.00,,,,,,,,
Tribune Res NL,TBR,1.10,10,10.00,,,,,,,,
United Uranium,UUL,0.11,1,10.00,,,,,,,,
Shree Min Ltd,SHH,0.09,0.8,9.76,,,,,,,,
Aragon Res,AAG,0.17,1.5,9.68,,,,,,,,
Shaw River Res,SRR,0.175,1.5,9.37,,,,,,,,
Vantage Goldfld,VGO,0.35,3,9.37,,,,,,,,
Agri Energy Ltd,AAE,0.012,0.1,9.09,,,,,,,,
Aust Renewable,ARW,0.012,0.1,9.09,,,,,,,,
Bowen Energy Ltd,BWN,0.06,0.5,9.09,,,,,,,,
Laguna Res NL,LRC,0.012,0.1,9.09,,,,,,,,
Rox Res,RXL,0.036,0.3,9.09,,,,,,,,
Ironbark Zinc Ltd,IBG,0.185,1.5,8.82,,,,,,,,
Triangle Energy,TEG,0.025,0.2,8.70,,,,,,,,
Chalice Gold Mines,CHN,0.44,3.5,8.64,,,,,,,,
Image Res NL,IMA,0.445,3.5,8.54,,,,,,,,
Eureka Energy Ltd,EKA,0.32,2.5,8.47,,,,,,,,
Buccaneer Energy opt nov12,BCCO,0.026,0.2,8.33,,,,,,,,
FE Ltd,FEL,0.13,1,8.33,,,,,,,,
Matsa Res,MAT,0.26,2,8.33,,,,,,,,
Quantum Res,QUR,0.013,0.1,8.33,,,,,,,,
Redstone Res,RDS,0.26,2,8.33,,,,,,,,
Elixir Pet Ltd,EXR,0.066,0.5,8.20,,,,,,,,
Anglo Aust,AAR,0.04,0.3,8.11,,,,,,,,
Innamincka Pet,INP,0.08,0.6,8.11,,,,,,,,
D'aguilar Gold,DGR,0.054,0.4,8.00,,,,,,,,
Millennium Min,MOY,0.027,0.2,8.00,,,,,,,,
Moly Mines Ltd,MOL,0.675,5,8.00,,,,,,,,
Beadell Resource,BDR,0.275,2,7.84,,,,,,,,
Lynas Corp,LYC,0.895,6.5,7.83,,,,,,,,
Austex Oil Ltd,AOK,0.14,1,7.69,,,,,,,,
Black Range Min,BLR,0.028,0.2,7.69,,,,,,,,
Empire Oil & Gas,EGO,0.014,0.1,7.69,,,,,,,,
Metals X Ltd,MLX,0.14,1,7.69,,,,,,,,
Nupower Res,NUP,0.042,0.3,7.69,,,,,,,,
Padbury Min Ltd,PDY,0.014,0.1,7.69,,,,,,,,
Sierra Min,SRM,0.14,1,7.69,,,,,,,,
Silver Lake Resource,SLR,2.10,14.5,7.42,,,,,,,,
ABM Res NL,ABU,0.029,0.2,7.41,,,,,,,,
PanAust Ltd,PNA,0.585,4,7.34,,,,,,,,
Pac Niugini Ltd,PNR,0.22,1.5,7.32,,,,,,,,
Blina Diamonds NL,BDI,0.015,0.1,7.14,,,,,,,,
Golden Cross,GCR,0.015,0.1,7.14,,,,,,,,
Hodges Res,HDG,0.15,1,7.14,,,,,,,,
Horseshoe Metals opt jun12,HORO,0.075,0.5,7.14,,,,,,,,
Icon Res Ltd,III,0.075,0.5,7.14,,,,,,,,
Antares Energy,AZZ,0.46,3,6.98,,,,,,,,
Carnarvon Pet,CVN,0.385,2.5,6.94,,,,,,,,
Sihayo Gold Ltd,SIH,0.155,1,6.90,,,,,,,,
Arafura Resource,ARU,0.70,4.5,6.87,,,,,,,,
Riversdale Min,RIV,9.82,63,6.86,,,,,,,,
Adamus Res,ADU,0.555,3.5,6.73,,,,,,,,
Apollo Gas Ltd,AZO,0.56,3.5,6.67,,,,,,,,
Bougainville Copper,BOC,0.80,5,6.67,,,,,,,,
Citadel Resource Grp,CGG,0.32,2,6.67,,,,,,,,
Metminco Ltd,MNC,0.24,1.5,6.67,,,,,,,,
Coal of Africa,CZA,1.37,8.5,6.61,,,,,,,,
Regis Res,RRL,1.14,7,6.54,,,,,,,,
Mount Gibson Iron,MGX,1.715,10.5,6.52,,,,,,,,
Azumah Res,AZM,0.415,2.5,6.41,,,,,,,,
Burey Gold Ltd,BYR,0.067,0.4,6.35,,,,,,,,
Aditya Birla,ABY,0.925,5.5,6.32,,,,,,,,
Alchemy Resource opt aug10,ALYO,0.17,1,6.25,,,,,,,,
Carbine Res,CRB,0.34,2,6.25,,,,,,,,
Mungana Gold Ltd,MUX,0.85,5,6.25,,,,,,,,
Straits Res,SRL,1.45,8.5,6.23,,,,,,,,
Coalspur Mines,CPL,0.79,4.5,6.04,,,,,,,,
Aust Bauxite Ltd,ABZ,0.53,3,6.00,,,,,,,,
Kingsrose Min Ltd,KRM,1.06,6,6.00,,,,,,,,
Energy Res,ERA,13.75,77,5.93,,,,,,,,
Castlemaine,CGT,0.036,0.2,5.88,,,,,,,,
Heritage Gold Nz,HTM,0.018,0.1,5.88,,,,,,,,
Montezuma Min Co,MZM,0.36,2,5.88,,,,,,,,
Peak Res opt dec10,PEKOA,0.09,0.5,5.88,,,,,,,,
Saracen Min,SAR,0.45,2.5,5.88,,,,,,,,
Wolf Min,WLF,0.36,2,5.88,,,,,,,,
Zamia Gold Mines,ZGM,0.09,0.5,5.88,,,,,,,,
Anglogold Ashanti,AGG,9.80,54,5.83,,,,,,,,
Stellar Res,SRZ,0.073,0.4,5.80,,,,,,,,
Rex Min Ltd,RXM,2.20,12,5.77,,,,,,,,
Jindalee Res,JRL,0.555,3,5.71,,,,,,,,
Terramin Aust,TZN,0.555,3,5.71,,,,,,,,
FAR Ltd,FAR,0.056,0.3,5.66,,,,,,,,
Drummond Gold Ltd,DGO,0.075,0.4,5.63,,,,,,,,
Batavia Min,BTV,0.19,1,5.56,,,,,,,,
Greenvale Min NL,GRV,0.095,0.5,5.56,,,,,,,,
L&M Energy Ltd,LME,0.095,0.5,5.56,,,,,,,,
Yellow Rock,YRR,0.019,0.1,5.56,,,,,,,,
Integra Min Ltd,IGR,0.385,2,5.48,,,,,,,,
GME Res Ltd,GME,0.058,0.3,5.45,,,,,,,,
Austpac Res NL,APG,0.039,0.2,5.41,,,,,,,,
Roc Oil Co,ROC,0.39,2,5.41,,,,,,,,
Sthn Gold,SAU,0.079,0.4,5.33,,,,,,,,
Apex Min NL,AXM,0.02,0.1,5.26,,,,,,,,
Aurium Res,AGU,0.02,0.1,5.26,,,,,,,,
Lawson Gold Ltd,LSN,0.20,1,5.26,,,,,,,,
Phoenix Copper,PNX,0.20,1,5.26,,,,,,,,
Sumatra Copper cdi,SUM,0.20,1,5.26,,,,,,,,
Minara Res,MRE,0.815,4,5.16,,,,,,,,
Trafford Res,TRF,0.51,2.5,5.15,,,,,,,,
Ampella Min,AMX,1.74,8.5,5.14,,,,,,,,
Coventry Res,CVY,0.205,1,5.13,,,,,,,,
White Cliff Nickel,WCN,0.062,0.3,5.08,,,,,,,,
Focus Min Ltd,FML,0.042,0.2,5.00,,,,,,,,
Goldsearch Ltd,GSE,0.021,0.1,5.00,,,,,,,,
NKWE Platinum com,NKP,0.525,2.5,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Cardia Bioplastics opt jun11,CNNO,0.001,-0.1,-50.00,,,,,,,,
Medivac Ltd,MDV,0.007,-0.2,-22.22,,,,,,,,
Quay Magnesium,QMG,0.012,-0.3,-20.00,,,,,,,,
Becton Prop Grp stp,BEC,0.059,-0.9,-13.24,,,,,,,,
Arturus Capital,AKW,0.076,-1,-11.63,,,,,,,,
Progen Pharmaceutic,PGL,0.31,-4,-11.43,,,,,,,,
XRF Scientific,XRF,0.155,-2,-11.43,,,,,,,,
Clean Teq Hldgs,CLQ,0.255,-3,-10.53,,,,,,,,
Prana Biotech,PBT,0.135,-1.5,-10.00,,,,,,,,
Global Masters Fund,GFL,0.75,-8,-9.64,,,,,,,,
Overseas & Gen cdi,OGL,0.20,-2,-9.09,,,,,,,,
TPG Telecom Ltd,TPM,1.45,-14,-8.81,,,,,,,,
iiNet Ltd,IIN,2.60,-24,-8.45,,,,,,,,
Bisalloy Steel,BIS,0.165,-1.5,-8.33,,,,,,,,
Stirling Products,STI,0.011,-0.1,-8.33,,,,,,,,
Diploma Grp Ltd,DGX,0.30,-2.5,-7.69,,,,,,,,
Brierty Ltd,BYL,0.25,-2,-7.41,,,,,,,,
Pac Energy,PEA,0.25,-2,-7.41,,,,,,,,
ING Private Equity,IPE,0.26,-2,-7.14,,,,,,,,
Compumedics Ltd,CMP,0.135,-1,-6.90,,,,,,,,
Axiom Prop,AXI,0.028,-0.2,-6.67,,,,,,,,
GEO Prop Grp stp,GPM,0.215,-1.5,-6.52,,,,,,,,
Essa Aust,ESS,0.22,-1.5,-6.38,,,,,,,,
Cellnet Grp,CLT,0.30,-2,-6.25,,,,,,,,
Farmworks Aust,FWA,0.15,-1,-6.25,,,,,,,,
Amcom Telecomm,AMM,0.31,-2,-6.06,,,,,,,,
Viridis Clean Energy unt,VIR,0.062,-0.4,-6.06,,,,,,,,
Advanced Share,ASW,0.66,-4,-5.71,,,,,,,,
HFA Hldgs Ltd,HFA,0.17,-1,-5.56,,,,,,,,
Karmelsonix Ltd,KSX,0.017,-0.1,-5.56,,,,,,,,
Praemium Ltd,PPS,0.17,-1,-5.56,,,,,,,,
Universal Biosensors cdi,UBI,1.565,-9,-5.44,,,,,,,,
Quest Min Ltd,QNL,0.035,-0.2,-5.41,,,,,,,,
Growthpoint Prop stp,GOZ,1.85,-10,-5.13,,,,,,,,
Integrated Research,IRI,0.38,-2,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Fox Res opt nov10,FXRO,0.005,-0.9,-64.29,,,,,,,,
Norton Gold Fields opt oct10,NGFO,0.015,-1,-40.00,,,,,,,,
Syndicated Metals opt dec11,SMDO,0.02,-1,-33.33,,,,,,,,
XState Res opt jun13,XSTO,0.04,-2,-33.33,,,,,,,,
Beacon Min opt aug10,BCNOA,0.003,-0.1,-25.00,,,,,,,,
Cluff Res,CFR,0.003,-0.1,-25.00,,,,,,,,
Clancy Explore,CLY,0.079,-2.6,-24.76,,,,,,,,
Mantle Min Corp opt dec10,MNMOA,0.007,-0.2,-22.22,,,,,,,,
Eagle Eye Metals,EYE,0.044,-1.2,-21.43,,,,,,,,
Red Emperor Res,RMP,0.115,-3,-20.69,,,,,,,,
Envirogold Ltd,EVG,0.041,-0.8,-16.33,,,,,,,,
Botswana Metals,BML,0.075,-1.4,-15.73,,,,,,,,
Carnavale Res opt feb13,CAVO,0.055,-1,-15.38,,,,,,,,
Thor Min Plc cdi,THR,0.011,-0.2,-15.38,,,,,,,,
Strzelecki Metals,STZ,0.017,-0.3,-15.00,,,,,,,,
Dragon Mountain Gold,DMG,0.20,-3.5,-14.89,,,,,,,,
Lincoln Min,LML,0.205,-3.5,-14.58,,,,,,,,
Montezuma Min Co opt aug11,MZMO,0.12,-2,-14.29,,,,,,,,
Torrens Energy,TEY,0.086,-1.4,-14.00,,,,,,,,
Newera Uranium,NRU,0.025,-0.4,-13.79,,,,,,,,
Gascoyne Res Ltd,GCY,0.082,-1.3,-13.68,,,,,,,,
Scotgold Res,SGZ,0.051,-0.8,-13.56,,,,,,,,
Ausgold Ltd opt mar13,AUCO,0.13,-2,-13.33,,,,,,,,
Lodestone Energy,LOD,0.10,-1.5,-13.04,,,,,,,,
Modena Res Ltd,MDA,0.02,-0.3,-13.04,,,,,,,,
Callabonna Uranium,CUU,0.007,-0.1,-12.50,,,,,,,,
Mount Burgess Min,MTB,0.007,-0.1,-12.50,,,,,,,,
A1 Min Ltd,AAM,0.11,-1.5,-12.00,,,,,,,,
Pegasus Metals,PUN,0.11,-1.5,-12.00,,,,,,,,
Buxton Res Ltd,BUX,0.075,-1,-11.76,,,,,,,,
Mintails Ltd,MLI,0.015,-0.2,-11.76,,,,,,,,
Golden Rim Res,GMR,0.085,-1.1,-11.46,,,,,,,,
Consolidated Tin Min,CSD,0.032,-0.4,-11.11,,,,,,,,
European Gas,EPG,0.20,-2.5,-11.11,,,,,,,,
King Island,KIS,0.16,-2,-11.11,,,,,,,,
Northern Uranium opt mar12,NTUOB,0.032,-0.4,-11.11,,,,,,,,
Synergy Metals,SML,0.016,-0.2,-11.11,,,,,,,,
Meridian Min,MII,0.052,-0.6,-10.34,,,,,,,,
Kilgore Oil & Gas,KOG,0.009,-0.1,-10.00,,,,,,,,
Rimfire Pacific,RIM,0.009,-0.1,-10.00,,,,,,,,
Alloy Res,AYR,0.02,-0.2,-9.09,,,,,,,,
Copper Range Ltd,CRJ,0.02,-0.2,-9.09,,,,,,,,
Neon Energy Ltd,NEN,0.10,-1,-9.09,,,,,,,,
Orion Gold NL,ORN,0.02,-0.2,-9.09,,,,,,,,
Silver Swan Grp,SWN,0.365,-3.5,-8.75,,,,,,,,
Nagambie Min Ltd,NAG,0.021,-0.2,-8.70,,,,,,,,
Hannans Reward,HNR,0.165,-1.5,-8.33,,,,,,,,
Pancontinental Oil,PCL,0.033,-0.3,-8.33,,,,,,,,
Richmond Min opt dec10,RHMO,0.055,-0.5,-8.33,,,,,,,,
Crossland Uranium,CUX,0.12,-1,-7.69,,,,,,,,
Jupiter Energy,JPR,0.037,-0.3,-7.50,,,,,,,,
Overland Res,OVR,0.077,-0.6,-7.23,,,,,,,,
Condor Nickel,CNK,0.13,-1,-7.14,,,,,,,,
Gunson Res,GUN,0.065,-0.5,-7.14,,,,,,,,
Shield Min,SHX,0.26,-2,-7.14,,,,,,,,
Voyager Res,VOR,0.013,-0.1,-7.14,,,,,,,,
Coppermoly Ltd,COY,0.135,-1,-6.90,,,,,,,,
Ashburton Min,ATN,0.014,-0.1,-6.67,,,,,,,,
Central Pet opt mar14,CTPO,0.028,-0.2,-6.67,,,,,,,,
Newland Res,NRL,0.028,-0.2,-6.67,,,,,,,,
Tiaro Coal Ltd,TCM,0.43,-3,-6.52,,,,,,,,
Accent Res NL,ACS,0.22,-1.5,-6.38,,,,,,,,
Kingsrose Min Ltd opt dec12,KRMO,0.74,-5,-6.33,,,,,,,,
Pioneer Res Ltd,PIO,0.032,-0.2,-5.88,,,,,,,,
Rum Jungle Uranium,RUM,0.065,-0.4,-5.80,,,,,,,,
Tectonic Res,TTR,0.049,-0.3,-5.77,,,,,,,,
Emerald Oil & Gas,EMR,0.017,-0.1,-5.56,,,,,,,,
Excelsior Gold,EXG,0.034,-0.2,-5.56,,,,,,,,
Grand Gulf Energy,GGE,0.017,-0.1,-5.56,,,,,,,,
WHL Energy Ltd,WHN,0.017,-0.1,-5.56,,,,,,,,
Hazelwood Res,HAZ,0.18,-1,-5.26,,,,,,,,
Matilda Zircon,MZI,0.018,-0.1,-5.26,,,,,,,,
Strike Res,SRK,0.54,-3,-5.26,,,,,,,,
Uran Ltd,URA,0.018,-0.1,-5.26,,,,,,,,
Ausamerican Min,AIW,0.038,-0.2,-5.00,,,,,,,,
Avanco Res Ltd,AVB,0.019,-0.1,-5.00,,,,,,,,
Bass Metals Ltd,BSM,0.19,-1,-5.00,,,,,,,,
