Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4654.2 at 16:36 13/9/2010  Report at 19:05 Monday 13/9/2010. Processed 19:12 Monday 13/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
IFS Construct Ltd opt jun12,IFSO,0.01,0.5,100.00,,,,,,,,
Asia Liver Trans,AJJ,0.07,3,75.00,,,,,,,,
Aust China Hldgs,AAK,0.004,0.1,33.33,,,,,,,,
Strathfield Grp,SRA,0.005,0.1,25.00,,,,,,,,
Antisense Therapeutic,ANP,0.017,0.3,21.43,,,,,,,,
Apollo Cons,AOP,0.013,0.2,18.18,,,,,,,,
Biota Hldgs,BTA,1.045,15.5,17.42,,,,,,,,
Prana Biotech,PBT,0.15,2,15.38,,,,,,,,
"""Sunshine Heart, cdi",SHC,0.03,0.4,15.38,"""",,,,,,,
Stratatel Ltd,STE,0.038,0.5,15.15,,,,,,,,
Frigrite Ltd,FRR,0.115,1.5,15.00,,,,,,,,
Medic Vision Ltd,MVH,0.079,1,14.49,,,,,,,,
Ross Human Direction,RHD,0.76,9,13.43,,,,,,,,
Service Stream,SSM,0.39,4.5,13.04,,,,,,,,
Intermoco Ltd,INT,0.009,0.1,12.50,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.019,0.2,11.76,,,,,,,,
Solagran Ltd,SLA,0.145,1.5,11.54,,,,,,,,
Richfield Internat,RIS,0.09,0.9,11.11,,,,,,,,
Cell Aquaculture,CAQ,0.11,1,10.00,,,,,,,,
Datadot Tech,DDT,0.044,0.4,10.00,,,,,,,,
Grandbridge Ltd,GBA,0.33,3,10.00,,,,,,,,
Media Grp Int Ltd,MUI,0.011,0.1,10.00,,,,,,,,
Pan Asia Corp Ltd,PZC,0.011,0.1,10.00,,,,,,,,
Alinta Energy Grp stp,AEJ,0.058,0.5,9.43,,,,,,,,
BKM Management,BKM,0.012,0.1,9.09,,,,,,,,
Quantum Energy,QTM,0.12,1,9.09,,,,,,,,
Structural Systems,STS,0.76,6,8.57,,,,,,,,
OBJ Ltd,OBJ,0.028,0.2,7.69,,,,,,,,
Vocus Comms Ltd,VOC,0.70,5,7.69,,,,,,,,
BPH Corp Ltd,BPH,0.099,0.7,7.61,,,,,,,,
Ascent Pharmahealth,APH,0.29,2,7.41,,,,,,,,
Penrice Soda,PSH,0.39,2.5,6.85,,,,,,,,
iCash Payment Sys,ICP,0.395,2.5,6.76,,,,,,,,
Aust Ethical,AEF,28.80,180,6.67,,,,,,,,
Cardia Bioplastics,CNN,0.016,0.1,6.67,,,,,,,,
Prime Media Grp,PRT,0.64,4,6.67,,,,,,,,
Nufarm Ltd,NUF,3.75,23,6.53,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.017,0.1,6.25,,,,,,,,
Scott Corp,SCC,0.51,3,6.25,,,,,,,,
Aust Education unt,AEU,0.695,4,6.11,,,,,,,,
Chemgenex Pharmac,CXS,0.35,2,6.06,,,,,,,,
Euroz Ltd,EZL,1.27,7,5.83,,,,,,,,
E & A Ltd,EAL,0.195,1,5.41,,,,,,,,
Computershare Ltd,CPU,9.99,50,5.27,,,,,,,,
PharmAust Ltd,PAA,0.02,0.1,5.26,,,,,,,,
ZYL Ltd,ZYL,0.02,0.1,5.26,,,,,,,,
NRW Hldgs Ltd,NWH,1.56,7.5,5.05,,,,,,,,
MINING RISES,,,,,,,,,,,,
XState Res opt jun13,XSTO,0.08,5.9,281.00,,,,,,,,
Fox Res opt mar11,FXROA,0.002,0.1,100.00,,,,,,,,
Renison Cons,RSN,0.006,0.3,100.00,,,,,,,,
ADX Energy Ltd opt mar11,ADXO,0.03,1.4,87.50,,,,,,,,
Voyager Res opt sep11,VORO,0.003,0.1,50.00,,,,,,,,
Bathurst Res opt dec10,BTUO,0.115,3.5,43.75,,,,,,,,
Jervois Min,JRV,0.004,0.1,33.33,,,,,,,,
Hampton Hill Min,HHM,0.26,6,30.00,,,,,,,,
Batavia Min opt jun12,BTVO,0.11,2.5,29.41,,,,,,,,
XState Res,XST,0.19,4,26.67,,,,,,,,
Alloy Res,AYR,0.024,0.5,26.32,,,,,,,,
Batavia Min,BTV,0.245,5,25.64,,,,,,,,
Base Res Ltd,BSE,0.20,4,25.00,,,,,,,,
Bowen Energy Ltd,BWN,0.06,1.2,25.00,,,,,,,,
Sundance Res,SDL,0.25,5,25.00,,,,,,,,
Northern Min,NMI,0.074,1.4,23.33,,,,,,,,
Vector Res Ltd,VEC,0.074,1.4,23.33,,,,,,,,
Malachite Res,MAR,0.055,1,22.22,,,,,,,,
Elemental Min opt jan12,ELMO,0.30,5,20.00,,,,,,,,
Global Geoscience opt aug12,GSCO,0.018,0.3,20.00,,,,,,,,
Iron Ore Hldgs opt apr11,IOHO,0.60,10,20.00,,,,,,,,
Malagasy Min,MGY,0.085,1.4,19.72,,,,,,,,
Bathurst Res,BTU,0.395,6.5,19.70,,,,,,,,
Blackham Res,BLK,0.20,3,17.65,,,,,,,,
Carnavale Res opt feb13,CAVO,0.02,0.3,17.65,,,,,,,,
Pelican Res,PEL,0.14,2,16.67,,,,,,,,
Triton Gold Ltd,TON,0.175,2.5,16.67,,,,,,,,
Talisman Min,TLM,1.15,16,16.16,,,,,,,,
D'aguilar Gold,DGR,0.072,1,16.13,,,,,,,,
Fairstar Res opt aug11,FASOA,0.036,0.5,16.13,,,,,,,,
Strategic Min,SMC,0.022,0.3,15.79,,,,,,,,
Wolf Min,WLF,0.45,6,15.38,,,,,,,,
Hannans Reward,HNR,0.19,2.5,15.15,,,,,,,,
A'asia Cons Ltd,AAO,0.069,0.9,15.00,,,,,,,,
Emerald Oil & Gas,EMR,0.023,0.3,15.00,,,,,,,,
Renaissance Min,RNS,0.23,3,15.00,,,,,,,,
Vector Res Ltd opt jun12,VECO,0.023,0.3,15.00,,,,,,,,
Talisman Min opt dec10,TLMO,0.85,11,14.86,,,,,,,,
Central Pet,CTP,0.094,1.2,14.63,,,,,,,,
Nkwe Platinum opt aug11,NKPO,0.235,3,14.63,,,,,,,,
Artemis Res opt jun11,ARVOB,0.024,0.3,14.29,,,,,,,,
Central Pet opt mar14,CTPO,0.048,0.6,14.29,,,,,,,,
Liontown Res,LTR,0.08,1,14.29,,,,,,,,
Noble Min Res opt jul13,NMGOA,0.12,1.5,14.29,,,,,,,,
Ormil Energy Ltd,OMX,0.04,0.5,14.29,,,,,,,,
Venture Min,VMS,0.48,6,14.29,,,,,,,,
Kairiki Energy,KIK,0.098,1.2,13.95,,,,,,,,
Equatorial Res,EQX,0.72,8.5,13.39,,,,,,,,
Carbine Res opt jul11,CRBO,0.17,2,13.33,,,,,,,,
NKWE Platinum com,NKP,0.565,6.5,13.00,,,,,,,,
Cobar Cons,CCU,0.225,2.5,12.50,,,,,,,,
Ethan Min Ltd,ETH,0.27,3,12.50,,,,,,,,
Gondwana Res,GDA,0.009,0.1,12.50,,,,,,,,
Rimfire Pacific,RIM,0.009,0.1,12.50,,,,,,,,
Navigator Res,NAV,0.23,2.5,12.20,,,,,,,,
ARC Explore Ltd,ARX,0.019,0.2,11.76,,,,,,,,
Niplats Aust,NIP,0.43,4.5,11.69,,,,,,,,
Norwest Energy NL,NWE,0.029,0.3,11.54,,,,,,,,
Arafura Resource,ARU,0.99,10,11.24,,,,,,,,
Fairstar Res,FAS,0.11,1.1,11.11,,,,,,,,
Magnum Min & Exp,MGU,0.15,1.5,11.11,,,,,,,,
Neon Energy Ltd,NEN,0.11,1.1,11.11,,,,,,,,
Mincor Res NL,MCR,1.97,19,10.67,,,,,,,,
Ausgold Ltd opt mar13,AUCO,0.105,1,10.53,,,,,,,,
Contl Coal Ltd,CCC,0.064,0.6,10.34,,,,,,,,
Global Pet,GBP,0.16,1.5,10.34,,,,,,,,
Sun Res NL,SUR,0.075,0.7,10.29,,,,,,,,
Overland Res,OVR,0.098,0.9,10.11,,,,,,,,
Emmerson Res,ERM,0.165,1.5,10.00,,,,,,,,
Fission Energy opt feb11,FISO,0.011,0.1,10.00,,,,,,,,
Horseshoe Metals opt jun12,HORO,0.11,1,10.00,,,,,,,,
Maverick Drilling,MAD,0.22,2,10.00,,,,,,,,
REY Res Ltd,REY,0.165,1.5,10.00,,,,,,,,
Argo Explore,AXT,0.068,0.6,9.68,,,,,,,,
Carbine Res,CRB,0.34,3,9.68,,,,,,,,
Lynas Corp,LYC,1.34,11.5,9.39,,,,,,,,
Contl Coal Ltd opt feb13,CCCO,0.036,0.3,9.09,,,,,,,,
Magnetic Res ctg,MAUCA,0.12,1,9.09,,,,,,,,
Metals Aust,MLS,0.012,0.1,9.09,,,,,,,,
Nullarbor Hldgs,NLB,0.36,3,9.09,,,,,,,,
Syndicated Metals,SMD,0.12,1,9.09,,,,,,,,
Uranex NL,UNX,0.18,1.5,9.09,,,,,,,,
Impact Min,IPT,0.125,1,8.70,,,,,,,,
Macq Harbour opt aug12,MHMO,0.125,1,8.70,,,,,,,,
Truscott Min Corp,TRM,0.125,1,8.70,,,,,,,,
Encounter Res,ENR,0.315,2.5,8.62,,,,,,,,
Apollo Gas Ltd,AZO,0.65,5,8.33,,,,,,,,
