Market Action,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4359.8 at 2012-09-13T16:41:36. Report at Thursday, September 13, 2012. Processed Friday at 2012-09-14T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
Treyo Leisure,TYO,.17,+8.6,+102.4,,
Imugene,IMU,.018,+.4,+28.57,,
Clean Seas Tuna,CSS,.025,+.5,+25.00,,
Adcorp Aust,AAU,.185,+2.5,+15.62,,
ECO Quest,ECQ,.015,+.2,+15.38,,
ETFS Natural Gas,ETPGAS,.12,+1.5,+14.29,,
Eastland Medical,EMS,.041,+.5,+13.89,,
Mobile Embrace,MBE,.027,+.3,+12.50,,
Chapmans,CHP,.01,+.1,+11.11,,
AJ Lucas Grp,AJL,.72,+7,+10.77,,
Carnegie Wave Energy,CWE,.042,+.4,+10.53,,
Coral Sea Pet,CSP,.32,+3,+10.34,,
Titan Energy Service,TTN,.65,+6,+10.17,,
Antaria,ANO,.011,+.1,+10.00,,
Redisland Aust,RLA,.011,+.1,+10.00,,
Senetas Corp,SEN,.011,+.1,+10.00,,
Ipernica,IPR,.034,+.3,+9.68,,
Genetic Tech,GTG,.12,+1,+9.09,,
Two Way,TTV,.012,+.1,+9.09,,
Allied Healthcare,AHZ,.025,+.2,+8.70,,
CPT Global,CGO,.38,+3,+8.57,,
Centrepoint Alliance,CAF,.325,+2.5,+8.33,,
Panorama Synergy,PSY,.056,+.4,+7.69,,
Chandler Macleod,CMG,.44,+3,+7.32,,
EnviroMission,EVM,.03,+.2,+7.14,,
Austal,ASB,1.44,+9,+6.67,,
Cellmid,CDY,.016,+.1,+6.67,,
Grandbridge,GBA,.048,+.3,+6.67,,
VMoto,VMT,.016,+.1,+6.67,,
Benitec,BLT,.017,+.1,+6.25,,
Immuron,IMC,.018,+.1,+5.88,,
Landmark White,LMW,.36,+2,+5.88,,
WDS,WDS,.58,+3,+5.45,,
Adv Braking Tech,ABV,.02,+.1,+5.26,,
TFS Corp,TFC,.40,+2,+5.26,,
RISES - MINING,,
Ram Resources,RMR,.002,+.1,+100.0,,
Thor Min Plc cdi,THR,.02,+.7,+53.85,,
Straits Res rtsdforus,SRQR,.003,+.1,+50.00,,
Enterprise Metals,ENT,.18,+5,+38.46,,
LinQ Res Fund unt,LRF,.675,+17,+33.66,,
Convergent Min,CVG,.028,+.7,+33.33,,
Northern Min opt sep12,NTUOA,.10,+2,+25.00,,
Redstone Res,RDS,.125,+2.5,+25.00,,
Quintessential Res,QRL,.11,+2,+22.22,,
Waratah Res,WGO,.05,+.9,+21.95,,
Coppermoly,COY,.039,+.7,+21.87,,
Firestrike Res,FIE,.14,+2.5,+21.74,,
Prairie Downs Metals,PDZ,.445,+7.5,+20.27,,
IMX Res,IXR,.155,+2.5,+19.23,,
Baru Resources,BAC,.075,+1.2,+19.05,,
Quest Minerals,QNL,.019,+.3,+18.75,,
ARC Explore,ARX,.007,+.1,+16.67,,
Indo Mines,IDO,.105,+1.5,+16.67,,
Ivanhoe Aust,IVA,.525,+7.5,+16.67,,
Argonaut Res,ARE,.086,+1.2,+16.22,,
Ausgold,AUC,.265,+3.5,+15.22,,
Zenith Minerals,ZNC,.19,+2.5,+15.15,,
Alcyone Res opt may15,AYNO,.025,+.3,+13.64,,
NuEnergy Gas,NGY,.10,+1.2,+13.64,,
Red Mountain Mining,RMX,.125,+1.5,+13.64,,
Takoradi,TKG,.025,+.3,+13.64,,
STH American Ferro opt dec14,SFZO,.043,+.5,+13.16,,
BCD Res,BCD,.009,+.1,+12.50,,
Fairstar Res,FAS,.009,+.1,+12.50,,
Golden Cross Res,GCR,.009,+.1,+12.50,,
Hawthorn Res,HAW,.009,+.1,+12.50,,
L&M Energy,LME,.045,+.5,+12.50,,
Trafford Res,TRF,.185,+2,+12.12,,
Haranga Res,HAR,.235,+2.5,+11.90,,
Metals Aust,MLS,.019,+.2,+11.76,,
Aurora Minerals,ARM,.07,+.7,+11.11,,
Axiom Min cdi,AVQ,.01,+.1,+11.11,,
Drill Torque opt aug16,DTQO,.01,+.1,+11.11,,
