Market Action,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5373.7 at 2013-10-24T16:39:36. Report at Thursday, October 24, 2013. Processed Friday at 2013-10-25T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
Wasabi Energy opt mar14,WASO,.003,+.2,+200.0,,
Freshtel Hldgs,FRE,.002,+.1,+100.0,,
Cell Aquaculture,CAQ,.035,+1.2,+52.17,,
Phosphagenics,POH,.155,+5,+47.62,,
MDS Financial Grp,MWS,.007,+.2,+40.00,,
Cardia Bioplastics,CNN,.004,+.1,+33.33,,
Island Sky Aust,ISK,.004,+.1,+33.33,,
OBJ opt dec14,OBJOA,.01,+.2,+25.00,,
Qanda Tech,QNA,.005,+.1,+25.00,,
PharmAust,PAA,.011,+.2,+22.22,,
Coretrack,CKK,.006,+.1,+20.00,,
Imugene,IMU,.018,+.3,+20.00,,
Aust Agricultural,AAP,.013,+.2,+18.18,,
Consegna Grp opt apr17,CGPOA,.04,+.6,+17.65,,
Aust Infrastructure Fd,AIX,.007,+.1,+16.67,,
SWW Energy,SWW,.007,+.1,+16.67,,
Smart Parking,SPZ,.29,+4,+16.00,,
Azure Healthcare,AZV,.22,+3,+15.79,,
Aust Proteins,AYB,.04,+.5,+14.29,,
DGI Hldgs,DGI,.008,+.1,+14.29,,
Donaco Intl,DNA,.675,+8,+13.45,,
Aust New Agri,ANB,.17,+2,+13.33,,
Donaco Intl opt jan15,DNAO,.45,+5,+12.50,,
ENV Clean Tech,ESI,.009,+.1,+12.50,,
Paragon Care,PGC,.47,+5,+11.90,,
Stratatel,STE,.047,+.5,+11.90,,
Dyesol,DYE,.33,+3.5,+11.86,,
OBJ,OBJ,.019,+.2,+11.76,,
AdEffective,ABN,.029,+.3,+11.54,,
AnaeCo,ANQ,.01,+.1,+11.11,,
Wasabi Energy,WAS,.01,+.1,+11.11,,
Careers Multilist,CGR,.155,+1.5,+10.71,,
PaperlinX,PPX,.055,+.5,+10.00,,
Viento Grp,VIE,.33,+3,+10.00,,
MGM Wireless,MWR,1.78,+16,+9.88,,
Sterling Plantations,SBI,.058,+.5,+9.43,,
Emeco Hldgs,EHL,.35,+3,+9.37,,
LBT Innovations,LBT,.082,+.7,+9.33,,
Titan Energy Service,TTN,3.71,+31,+9.12,,
Allied Consolidated,ABQ,.037,+.3,+8.82,,
AdEffective opt jun14,ABNO,.013,+.1,+8.33,,
Novarise Renewable,NOE,.205,+1.5,+7.89,,
RBS Apple,RBSAPL,560.90,+4090,+7.87,,
BPH Energy,BPH,.014,+.1,+7.69,,
Probiotec,PBP,.35,+2.5,+7.69,,
Techniche,TCN,.085,+.6,+7.59,,
Site Grp Int'l,SIT,.145,+1,+7.41,,
Quickflix,QFX,.015,+.1,+7.14,,
Consegna Grp,CGP,.076,+.5,+7.04,,
Mint Wireless,MNW,.38,+2.5,+7.04,,
Coffey Int'l,COF,.23,+1.5,+6.98,,
Tempo Aust,TPP,.046,+.3,+6.98,,
ThinkSmart,TSM,.385,+2.5,+6.94,,
Beyond Int'l,BYI,2.07,+13,+6.70,,
Clarius Grp,CND,.32,+2,+6.67,,
GoConnect,GCN,.016,+.1,+6.67,,
Quickstep Hldgs,QHL,.245,+1.5,+6.52,,
Blackwall Property,BWF,.255,+1.5,+6.25,,
99 Wuxian cdi,NNW,.43,+2.5,+6.17,,
Emerchants,EML,.54,+3,+5.88,,
Yowie Grp,YOW,.18,+1,+5.88,,
QRxPharma,QRX,.75,+4,+5.63,,
Analytica,ALT,.019,+.1,+5.56,,
