Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4575.2 at 16:47 29/10/2009  Report at 19:05 Thursday 29/10/2009. Processed 20:11 Thursday 29/10/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Style Ltd,SYP,0.05,3.5,233.30,,,,,,,,
Vesture Ltd,VES,0.014,0.5,55.56,,,,,,,,
Capitol Health rts06novd,CAJR,0.007,0.2,40.00,,,,,,,,
Viagold Capital,VIA,0.07,2,40.00,,,,,,,,
Cyclopharm Ltd,CYC,0.135,3.6,36.36,,,,,,,,
Morning Star,MSH,0.18,4,28.57,,,,,,,,
Enviromission Ltd,EVM,0.089,1.9,27.14,,,,,,,,
Capital Intelligence,CPT,0.025,0.5,25.00,,,,,,,,
OBJ Ltd,OBJ,0.022,0.4,22.22,,,,,,,,
GoConnect Ltd,GCN,0.012,0.2,20.00
Medical Therapies,MTY,0.035,0.5,16.67
Pharmanet Grp,PNO,0.007,0.1,16.67
Canada Land Ltd cdi,CDL,0.075,1,15.38
CBD Energy Ltd,CBD,0.16,2,14.29
Richfield Internat,RIS,0.08,1,14.29
Neuren Pharmaceut,NEU,0.041,0.5,13.89
Holista Colltech,HCT,0.17,2,13.33
Cordlife Ltd,CBB,0.52,6,13.04
Essa Aust,ESS,0.415,4.5,12.16
My Net Fone Ltd,MNF,0.098,0.9,10.11
Oncard Intl,ONC,0.175,1.5,9.37
Rockeby Biomed,RBY,0.012,0.1,9.09
Cool or Cosy Ltd,COS,0.125,1,8.70
OBJ Ltd opt dec10,OBJO,0.013,0.1,8.33
Quickflix Ltd,QFX,0.065,0.5,8.33
Snowball Grp,SNO,0.39,3,8.33
Integrated Res,IRG,0.014,0.1,7.69
Viralytics Ltd opt jun10,VLAO,0.014,0.1,7.69
National Leisure,NLG,0.029,0.2,7.41
Coretrack Ltd opt feb10,CKKO,0.048,0.3,6.67
Alchemia Ltd,ACL,0.65,4,6.56
Frigrite Ltd,FRR,0.18,1,5.88
RP Data Ltd,RPX,0.90,5,5.88
Somnomed Ltd,SOM,0.037,0.2,5.71
USCOM Ltd,UCM,0.74,4,5.71
Aevum Ltd,AVE,1.53,8,5.52
E & A Ltd,EAL,0.39,2,5.41
Keybridge Capital,KBC,0.098,0.5,5.38
Clean Teq Hldgs,CLQ,0.295,1.5,5.36
Orbital Corp Ltd,OEC,0.06,0.3,5.26
Astron Ltd,ATR,2.10,10,5.00
MINING RISES,,,,
Meteoric Res ctg,MEICA,0.06,2.7,81.82
Scotgold Res opt apr10,SGZO,0.018,0.8,80.00
Midas Res rts06novd,MDSR,0.01,0.4,66.67
Fall River Res cdi,FRV,0.01,0.3,42.86
Strategic Min,SMC,0.049,1.1,28.95
Cluff Res,CFR,0.005,0.1,25.00
