Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4895.1 at 16:34 20/1/2010  Report at 19:05 Wednesday 20/1/2010. Processed 19:13 Wednesday 20/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
AFT Corp,AFT,0.002,0.1,100.00,,,,,,,,
Pharmanet Grp,PNO,0.018,0.7,63.64,,,,,,,,
Capitol Health opt apr12,CAJO,0.009,0.3,50.00,,,,,,,,
Virax Hldgs cn dec11,VHLG,0.14,4,40.00,,,,,,,,
DSF Intl,DSF,0.012,0.3,33.33,,,,,,,,
Pienets Ltd,PIE,0.013,0.3,30.00,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.033,0.7,26.92,,,,,,,,
Virax Hldgs,VHL,0.071,1.5,26.79,,,,,,,,
Digislide Hldgs,DGI,0.295,6,25.53,,,,,,,,
IM Medical Ltd,IMI,0.005,0.1,25.00,,,,,,,,
Mesa Min Ltd,MAS,0.063,1.2,23.53,,,,,,,,
Solverdi Worldwide,SWW,0.12,2.1,21.21,,,,,,,,
Capitol Health,CAJ,0.049,0.8,19.51,,,,,,,,
Tissue Therapies,TIS,0.22,3.5,18.92,,,,,,,,
China Century Capitl,CCY,0.075,1,15.38,,,,,,,,
AMA Grp Ltd,AMA,0.059,0.7,13.46,,,,,,,,
OBJ Ltd,OBJ,0.043,0.5,13.16,,,,,,,,
MobileActive Ltd,MBA,0.026,0.3,13.04,,,,,,,,
Pro-Pac Packaging,PPG,0.28,3,12.00,,,,,,,,
Cellmid Ltd,CDY,0.038,0.4,11.76,,,,,,,,
Autodom Ltd,AIE,0.079,0.8,11.27,,,,,,,,
Apollo Cons,AOP,0.01,0.1,11.11,,,,,,,,
Cheviot Bridge,CVB,0.04,0.4,11.11,,,,,,,,
Gale Pacific Ltd,GAP,0.15,1.5,11.11,,,,,,,,
Mariner Corp Ltd,MCX,0.01,0.1,11.11,,,,,,,,
Paragon Care Ltd opt may12,PGCOA,0.01,0.1,11.11,,,,,,,,
Traffic Tech,TTI,0.05,0.5,11.11,,,,,,,,
NeuroDiscovery,NDL,0.042,0.4,10.53,,,,,,,,
Arafura Pearls,APB,0.045,0.4,9.76,,,,,,,,
Treasury Grp,TRG,6.18,53,9.38,,,,,,,,
Medical Develop,MVP,0.175,1.5,9.37,,,,,,,,
Dexion Ltd,DEX,0.49,4,8.89,,,,,,,,
Constellation Br cdi 10:1,CBR,1.80,14.5,8.76,,,,,,,,
Celtex Ltd,CXE,0.013,0.1,8.33,,,,,,,,
Trojan Equity,TJN,0.465,3.5,8.14,,,,,,,,
Viridis Clean stpld,VIR,0.20,1.5,8.11,,,,,,,,
Ambertech Ltd,AMO,0.54,4,8.00,,,,,,,,
ICSGlobal Ltd,ICS,0.027,0.2,8.00,,,,,,,,
Unilife Corp def,UNS,1.285,9.5,7.98,,,,,,,,
Bluglass Ltd,BLG,0.205,1.5,7.89,,,,,,,,
ITL Ltd,ITD,0.069,0.5,7.81,,,,,,,,
Artist & Entertain,AEM,0.014,0.1,7.69,,,,,,,,
Hostech Ltd,HTC,0.028,0.2,7.69,,,,,,,,
Finbar Grp Ltd,FRI,1.04,7,7.22,,,,,,,,
Aquacarotene Ltd,AQL,0.015,0.1,7.14,,,,,,,,
Mikoh Corp,MIK,0.075,0.5,7.14,,,,,,,,
Sterihealth Ltd,STP,1.50,10,7.14,,,,,,,,
Webspy Ltd,WSY,0.03,0.2,7.14,,,,,,,,
Paragon Care Ltd,PGC,0.031,0.2,6.90,,,,,,,,
Genetic Tech,GTG,0.047,0.3,6.82,,,,,,,,
Tamawood Ltd,TWD,2.57,16,6.64,,,,,,,,
Heartware Int Inc cdi 35:1,HIN,1.14,7,6.54,,,,,,,,
MAP Grp forus,MAP,3.10,19,6.53,,,,,,,,
Everest Financial,EFG,0.066,0.4,6.45,,,,,,,,
Pac Enviromin,PEV,0.033,0.2,6.45,,,,,,,,
Beyond Sportswear,BSI,0.017,0.1,6.25,,,,,,,,
Capral Ltd,CAA,0.34,2,6.25,,,,,,,,
Virgin Blue Hldgs,VBA,0.63,3.5,5.88,,,,,,,,
Eastland Medical opt jun11,EMSOB,0.037,0.2,5.71,,,,,,,,
Lifestyle Communit,LIC,0.074,0.4,5.71,,,,,,,,
DKN Financial Grp,DKN,0.79,4,5.33,,,,,,,,
Oakton Ltd,OKN,3.58,18,5.29,,,,,,,,
Biodiem Ltd,BDM,0.20,1,5.26,,,,,,,,
ETW Corp Ltd,ETW,0.02,0.1,5.26,,,,,,,,
Flight Centre,FLT,19.98,98,5.16,,,,,,,,
TPG Telecom Ltd,TPM,1.85,9,5.11,,,,,,,,
Universal Biosensors cdi,UBI,1.955,9.5,5.11,,,,,,,,
Challenger Kenedix ord unt,CKT,1.04,5,5.05,,,,,,,,
Progen Pharmaceutic,PGL,0.63,3,5.00,,,,,,,,
MINING RISES,,,,,,,,,,,,
