Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4697.7 at 16:34 28/1/2010  Report at 19:05 Thursday 28/1/2010. Processed 20:00 Thursday 28/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Vesture Ltd,VES,0.08,5.3,196.30,,,,,,,,
Patrys Ltd,PAB,0.20,7,53.85,,,,,,,,
AWH Corp Ltd,AWL,0.007,0.2,40.00,,,,,,,,
IM Medical Ltd,IMI,0.004,0.1,33.33,,,,,,,,
Macq Atlas Roads Grp def,MQA,0.845,17.5,26.12,,,,,,,,
Smarttrans Hldgs,SMA,0.005,0.1,25.00,,,,,,,,
Actinogen Ltd,ACW,0.06,1,20.00,,,,,,,,
ETT Ltd fpo nz,ETT,0.006,0.1,20.00,,,,,,,,
Skywest Airlines cdi 1:1,SXR,0.275,4.5,19.57,,,,,,,,
Intrapower Ltd,IPX,0.135,2,17.39,,,,,,,,
Prime Financial,PFG,0.315,4.5,16.67,,,,,,,,
Artist & Entertain,AEM,0.015,0.2,15.38,,,,,,,,
Hexima Ltd,HXL,0.435,5.5,14.47,,,,,,,,
Mooter Media Ltd,MMZ,0.009,0.1,12.50,,,,,,,,
Steamships Trading,SST,18.50,200,12.12,,,,,,,,
Nusep Ltd,NSP,0.28,3,12.00,,,,,,,,
Traffic Tech,TTI,0.05,0.5,11.11,,,,,,,,
Manaccom Corp Ltd,MNL,0.41,4,10.81,,,,,,,,
Electro Optic Sys,EOS,1.13,11,10.78,,,,,,,,
ING Real Est Hlth unt,IHF,0.74,7,10.45,,,,,,,,
C @ Ltd,CEO,0.011,0.1,10.00,,,,,,,,
Tamawood Ltd,TWD,2.65,23,9.50,,,,,,,,
Argus Solutions,ASV,0.25,2,8.70,,,,,,,,
RMG Ltd,RMG,0.013,0.1,8.33,,,,,,,,
Stirling Res,SRE,0.13,1,8.33,,,,,,,,
Trinity Grp stpld,TCQ,0.13,1,8.33,,,,,,,,
Greencap Ltd,GCG,0.135,1,8.00,,,,,,,,
NSL Cons Ltd,NSL,0.042,0.3,7.69,,,,,,,,
Pulse Health Ltd,PHG,0.056,0.4,7.69,,,,,,,,
Charter Hall Grp forus,CHC,0.655,4.5,7.38,,,,,,,,
Mint Wireless,MNW,0.03,0.2,7.14,,,,,,,,
Goodman Grp forus,GMG,0.61,4,7.02,,,,,,,,
Cellnet Grp,CLT,0.32,2,6.67,,,,,,,,
Intermoco Ltd,INT,0.016,0.1,6.67,,,,,,,,
Orbital Corp Ltd,OEC,0.048,0.3,6.67,,,,,,,,
Firstfolio Ltd,FFF,0.065,0.4,6.56,,,,,,,,
Avita Medical Ltd,AVH,0.165,1,6.45,,,,,,,,
Centro Retail stpld,CER,0.17,1,6.25,,,,,,,,
RTL Corp Ltd,RTL,0.017,0.1,6.25,,,,,,,,
