Market Action,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5160.0 at 2013-03-11T16:47:35. Report at Monday, March 11, 2013. Processed Tuesday at 2013-03-12T01:00:22+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
Verus Invest,VIL,.002,+.1,+100.0,,
Medtech Global,MDG,.045,+1,+28.57,,
Pacific Environment,PEH,.065,+1.3,+25.00,,
Cougar Energy,CXY,.006,+.1,+20.00,,
Novogen,NRT,.245,+4,+19.51,,
VDM Grp,VMG,.015,+.2,+15.38,,
Analytica,ALT,.023,+.3,+15.00,,
Daton Grp,DTG,.17,+2,+13.33,,
Pental,PTL,.017,+.2,+13.33,,
NAOS Emerging Opp opt feb15,NCCO,.06,+.7,+13.21,,
Pharmaxis,PXS,.595,+6.5,+12.26,,
Alchemia,ACL,.38,+3.5,+10.14,,
CI Res,CII,.715,+6.5,+10.00,,
NSX,NSX,.165,+1.5,+10.00,,
Transol Corp,TNC,.011,+.1,+10.00,,
Brierty,BYL,.455,+4,+9.64,,
Linc Energy,LNC,2.95,+25,+9.26,,
RXP Services,RXP,.71,+6,+9.23,,
APN News & Media,APN,.36,+3,+9.09,,
Agenix,AGX,.025,+.2,+8.70,,
Invigor Grp,IVO,.05,+.4,+8.70,,
QRxPharma,QRX,1.32,+10,+8.20,,
HFA Hldgs,HFA,.85,+6,+7.59,,
Objective Corp,OCL,.58,+4,+7.41,,
Longreach Grp,LRG,.44,+3,+7.32,,
Xero,XRO,7.75,+50,+6.90,,
Bluechiip,BCT,.235,+1.5,+6.82,,
Desane Grp Hldgs,DGH,.47,+3,+6.82,,
Magellan Flagship opt oct17,MFFO,.24,+1.5,+6.67,,
Prana Biotech,PBT,.25,+1.5,+6.38,,
Alexium Int'l,AJX,.069,+.4,+6.15,,
Carnegie Wave Energy,CWE,.036,+.2,+5.88,,
CPT Global,CGO,.36,+2,+5.88,,
Reclaim Ind,RCM,.018,+.1,+5.88,,
Fiducian Portfolio,FPS,1.095,+6,+5.80,,
Phoslock Water,PHK,.055,+.3,+5.77,,
Agricultural Land unt,AGJ,.095,+.5,+5.56,,
Clean Seas Tuna,CSS,.02,+.1,+5.26,,
Clime Invest,CIW,.80,+4,+5.26,,
Contango Microcap opt feb14,CTNO,.04,+.2,+5.26,,
RNY Prop Tr unt,RNY,.205,+1,+5.13,,
Select Harvests,SHV,2.47,+12,+5.11,,
My Net Fone,MNF,1.45,+7,+5.07,,
SVC Grp,SVC,.021,+.1,+5.00,,
RISES - MINING,,
Antipa Min opt mar13,AZYO,.025,+1.7,+212.5,,
Capital Min opt dec16,CMYO,.003,+.1,+50.00,,
Esperance Min,ESM,.065,+1.9,+41.30,,
Eagle Nickel,ENL,.008,+.2,+33.33,,
Emerald Oil & Gas,EMR,.012,+.3,+33.33,,
Nex Metals Explore,NME,.027,+.6,+28.57,,
Antipa Min opt dec14,AZYOA,.145,+3,+26.09,,
Golden Gate Pet,GGP,.005,+.1,+25.00,,
Maximus Res,MXR,.005,+.1,+25.00,,
Ikwezi Mining,IKW,.068,+1.3,+23.64,,
Aust Oil Co,AOC,.07,+1.3,+22.81,,
Stratum Metals,SXT,.41,+7.5,+22.39,,
Antipa Min,AZY,.24,+4,+20.00,,
Ord River Res,ORD,.012,+.2,+20.00,,
Oroya Mining,ORO,.006,+.1,+20.00,,
Waratah Res,WGO,.03,+.5,+20.00,,
Inca Min,ICG,.05,+.8,+19.05,,
Key Petroleum,KEY,.019,+.3,+18.75,,
XState Res,XST,.034,+.5,+17.24,,
Hawthorn Res,HAW,.007,+.1,+16.67,,
Marenica Energy,MEY,.007,+.1,+16.67,,
Voyager Res opt dec14,VORO,.007,+.1,+16.67,,
Argent Minerals,ARD,.099,+1.4,+16.47,,
Canyon Res,CAY,.145,+2,+16.00,,
Investigator Res,IVR,.115,+1.5,+15.00,,
Capital Min,CMY,.008,+.1,+14.29,,
Crusader Res,CAS,.35,+4,+12.90,,
Eden Energy,EDE,.018,+.2,+12.50,,
Petratherm,PTR,.027,+.3,+12.50,,
Strike Energy,STX,.135,+1.5,+12.50,,
Thor Min Plc cdi,THR,.009,+.1,+12.50,,
WCP Res,WCP,.09,+1,+12.50,,
Royal Res,ROY,.056,+.6,+12.00,,
Peel Mining,PEX,.63,+6.5,+11.50,,
Augur Res,AUK,.03,+.3,+11.11,,
Consolidated Tin Min opt dec13,CSDO,.02,+.2,+11.11,,
Fe Ltd,FEL,.02,+.2,+11.11,,
Mamba Minerals opt jun13,MABOA,.20,+2,+11.11,,
Torrens Energy,TEY,.05,+.5,+11.11,,
Yellow Rock,YRR,.02,+.2,+11.11,,
Regis Res opt jan14,RRLO,3.93,+39,+11.02,,
International Coal,ICX,.155,+1.5,+10.71,,
Kinetiko Energy,KKO,.32,+3,+10.34,,
Latrobe Magnesium,LMG,.011,+.1,+10.00,,
Sumatra Copper cdi,SUM,.22,+2,+10.00,,
Thomson Res,TMZ,.044,+.4,+10.00,,
Apollo Minerals,AON,.056,+.5,+9.80,,
Central Petroleum opt mar14,CTPO,.056,+.5,+9.80,,
Kangaroo Res,KRL,.045,+.4,+9.76,,
Stanmore Coal,SMR,.225,+2,+9.76,,
Rawson Res,RAW,.08,+.7,+9.59,,
Hawkley Oil & Gas,HOG,.115,+1,+9.52,,
Kingsgate Cons,KCN,4.06,+35,+9.43,,
Northern Minerals,NTU,.175,+1.5,+9.37,,
Aust Mines,AUZ,.024,+.2,+9.09,,
Indo Mines,IDO,.12,+1,+9.09,,
Westside Corp,WCL,.36,+3,+9.09,,
White Cliff Minerals,WCN,.036,+.3,+9.09,,
Kingsrose Min,KRM,.73,+6,+8.96,,
Northern Star Res,NST,.995,+8,+8.74,,
Rialto Energy,RIA,.075,+.6,+8.70,,
Kasbah Res,KAS,.19,+1.5,+8.57,,
Matsa Res,MAT,.515,+4,+8.42,,
AO Energy,AOM,.065,+.5,+8.33,,
Marmota Energy,MEU,.078,+.6,+8.33,,
Neon Energy,NEN,.26,+2,+8.33,,
Orion Gold,ORN,.13,+1,+8.33,,
St Barbara,SBM,1.305,+10,+8.30,,
Aust-American Min,AIW,.04,+.3,+8.11,,
Bauxite Resources,BAU,.135,+1,+8.00,,
Mungana Gold,MUX,.27,+2,+8.00,,
TNG,TNG,.135,+1,+8.00,,
Chalice Gold Mines,CHN,.21,+1.5,+7.69,,
Kina Petroleum,KPL,.49,+3.5,+7.69,,
Orca Energy,OGY,.029,+.2,+7.41,,
Anova Metals,AWV,.059,+.4,+7.27,,
Sheffield Res,SFX,.74,+5,+7.25,,
Elemental Min,ELM,.30,+2,+7.14,,
Empire Oil & Gas,EGO,.015,+.1,+7.14,,
Forge Res,FRG,.225,+1.5,+7.14,,
GBM Gold,GBM,.015,+.1,+7.14,,
Pioneer Res,PIO,.03,+.2,+7.14,,
Scotgold Res,SGZ,.045,+.3,+7.14,,
Dragon Min,DRA,.53,+3.5,+7.07,,
Ascot Res,AZQ,.16,+1,+6.67,,
Black Range Min,BLR,.016,+.1,+6.67,,
Hannans Reward,HNR,.016,+.1,+6.67,,
Mutiny Gold opt jul13,MYGOA,.032,+.2,+6.67,,
NuCoal Res,NCR,.16,+1,+6.67,,
Petrel Energy,PRL,.097,+.6,+6.59,,
Great Western Expl,GTE,.165,+1,+6.45,,
Saracen Min,SAR,.335,+2,+6.35,,
Axiom Min cdi,AVQ,.017,+.1,+6.25,,
Heron Res,HRR,.17,+1,+6.25,,
Stonehenge Metals,SHE,.017,+.1,+6.25,,
Triangle Energy,TEG,.017,+.1,+6.25,,
Triple Energy,TNP,.034,+.2,+6.25,,
WPG Resources,WPG,.089,+.5,+5.95,,
DGR Global,DGR,.054,+.3,+5.88,,
Int'l Goldfields,IGS,.018,+.1,+5.88,,
Magnum Gas & Power,MPE,.018,+.1,+5.88,,
Iron Mountain,IRM,.055,+.3,+5.77,,
Bora Bora Res,BBR,.39,+2,+5.41,,
Phoenix Copper,PNX,.039,+.2,+5.41,,
Central Aus Phos,CEN,.02,+.1,+5.26,,
Malagasy Min,MGY,.04,+.2,+5.26,,
Range River Gold,RNG,.02,+.1,+5.26,,
Rift Valley Res,RVY,.04,+.2,+5.26,,
Sth American Ferro,SFZ,.10,+.5,+5.26,,
Legacy Iron Ore,LCY,.061,+.3,+5.17,,
Sirius Res,SIR,4.40,+21,+5.01,,
Argo Explore,AXT,.021,+.1,+5.00,,
Elementos,ELT,.021,+.1,+5.00,,
FALLS - INDUSTRIALS,,
Bone Medical,BNE,.001,-.1,-50.00,,
IM Medical opt sep16,IMIO,.001,-.1,-50.00,,
Byte Power Grp,BPG,.002,-.1,-33.33,,
Motopia,MOT,.002,-.1,-33.33,,
Diploma Grp,DGX,.033,-1.3,-28.26,,
Kollakorn Corp,KKL,.008,-.2,-20.00,,
Murchison Hldgs,MCH,.13,-3,-18.75,,
Enerji,ERJ,.005,-.1,-16.67,,
Compumedics,CMP,.065,-1.2,-15.58,,
BPH Energy,BPH,.019,-.3,-13.64,,
Senetas Corp,SEN,.013,-.2,-13.33,,
DGI Hldgs,DGI,.008,-.1,-11.11,,
RUN Corp,RNC,.16,-2,-11.11,,
Bluestone Global,BUE,.018,-.2,-10.00,,
AdEffective,ABN,.01,-.1,-9.09,,
Port Bouvard,PBD,.01,-.1,-9.09,,
Orbital Corp,OEC,.205,-2,-8.89,,
Astivita Renewables,AIR,.155,-1.5,-8.82,,
Car Parking Tech,CPZ,.21,-2,-8.70,,
Merricks Capital,MEF,.435,-4,-8.42,,
Antisense Therapeutic,ANP,.011,-.1,-8.33,,
DataDot Tech,DDT,.024,-.2,-7.69,,
P-REIT unt,PXT,.125,-1,-7.41,,
AnaeCo,ANQ,.013,-.1,-7.14,,
Adslot,ADJ,.027,-.2,-6.90,,
Bravura Solutions,BVA,.21,-1.5,-6.67,,
Continuation Invest,COT,.056,-.4,-6.67,,
Dyesol,DYE,.14,-1,-6.67,,
Sunshine Heart cdi,SHC,.03,-.2,-6.25,,
OBJ,OBJ,.016,-.1,-5.88,,
Redflex Hldgs,RDF,.80,-5,-5.88,,
Invion,IVX,.065,-.4,-5.80,,
Paragon Care,PGC,.325,-2,-5.80,,
