Stocks that moved by more than 5% for the day,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4735.1 at 2011-05-26T16:37:39. Report at Thursday, May 26, 2011. Processed Friday at 2011-05-27T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
TTA Hldgs Ltd,TTA,.051,+1.1,+27.50,,
Biomd Ltd,BOD,.055,+1.1,+25.00,,
Moko Mobi Ltd,MKB,.075,+1.5,+25.00,,
MUI Corp Ltd,MUI,.006,+.1,+20.00,,
Aacl Hldgs Ltd,AAY,.05,+.8,+19.05,,
Aspermont Ltd,ASP,.095,+1.5,+18.75,,
ADG Global Supply,ADQ,.08,+1,+14.29,,
Structural Monitor cdi,SMN,.008,+.1,+14.29,,
Rubicor Grp,RUB,.034,+.4,+13.33,,
Boom Logistics,BOL,.325,+3.5,+12.07,,
Optiscan Imaging,OIL,.048,+.5,+11.63,,
Snowball Grp,SNO,.385,+4,+11.59,,
Delecta Ltd opt dec11,DLCO,.01,+.1,+11.11,,
Enerji Ltd,ERJ,.02,+.2,+11.11,,
Holista Colltech,HCT,.10,+1,+11.11,,
Prana Biotech,PBT,.20,+2,+11.11,,
TPL Corp Ltd,TPL,.02,+.2,+11.11,,
Advanced Magnesium,ANM,.061,+.6,+10.91,,
Bravura Solutions,BVA,.155,+1.5,+10.71,,
Zicom Grp Ltd,ZGL,.535,+5,+10.31,,
Neurodiscovery opt jan12,NDLO,.011,+.1,+10.00,,
Benitec Ltd opt dec13,BLTOB,.012,+.1,+9.09,,
CAR Park Tech Ltd,CPZ,.24,+2,+9.09,,
Pharmanet Grp,PNO,.012,+.1,+9.09,,
Laserbond Ltd,LBL,.13,+1,+8.33,,
Pharmaust Ltd,PAA,.026,+.2,+8.33,,
Savcor Grp Ltd,SAV,.065,+.5,+8.33,,
Starpharma Hldgs,SPL,1.56,+12,+8.33,,
Brookfield Aust Opp unt,BAO,.054,+.4,+8.00,,
Graincorp Ltd,GNC,8.38,+62,+7.99,,
Austar United,AUN,1.365,+10,+7.91,,
Linc Energy Ltd,LNC,3.08,+22,+7.69,,
Somnomed Ltd,SOM,1.345,+9.5,+7.60,,
Luminus Systems,LSL,.058,+.4,+7.41,,
Bionomics Ltd,BNO,.74,+5,+7.25,,
Coretrack Ltd,CKK,.15,+1,+7.14,,
Nexbis Ltd,NBS,.096,+.6,+6.67,,
Paperlinx Sps Tr pref,PXUPA,37.50,+233.5,+6.64,,
Novarise Renew Res,NOE,.25,+1.5,+6.38,,
Goconnect Ltd,GCN,.017,+.1,+6.25,,
Phylogica Ltd,PYC,.07,+.4,+6.06,,
