Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4596.9 at 16:34 29/1/2010  Report at 19:05 Friday 29/1/2010. Processed 19:49 Friday 29/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Smarttrans Hldgs,SMA,0.038,3.3,660.00,,,,,,,,
AFT Corp,AFT,0.002,0.1,100.00,,,,,,,,
APA Financial,APP,0.022,1.1,100.00,,,,,,,,
Montec Intl,MTI,0.01,0.5,100.00,,,,,,,,
Sun Biomedical,SBN,0.003,0.1,50.00,,,,,,,,
Olea Australis,OLE,0.004,0.1,33.33,,,,,,,,
Global Health Ltd,GLH,0.025,0.5,25.00,,,,,,,,
Globe Sec,GTI,0.05,1,25.00,,,,,,,,
World Reach Ltd,WRR,0.005,0.1,25.00,,,,,,,,
Refresh Grp,RGP,0.06,1,20.00,,,,,,,,
Aust Power,APK,0.40,5,14.29,,,,,,,,
Monteray Grp,MRY,0.016,0.2,14.29,,,,,,,,
Kresta Hldgs,KRS,0.325,4,14.04,,,,,,,,
Coretrack Ltd,CKK,0.25,3,13.64,,,,,,,,
Cardia Bioplastics,CNN,0.019,0.2,11.76,,,,,,,,
Flat Glass Ind,FGI,0.29,3,11.54,,,,,,,,
MAX Tr unt,MXQ,0.069,0.7,11.29,,,,,,,,
Aust China Hldgs,AAK,0.01,0.1,11.11,,,,,,,,
Cell Aquaculture,CAQ,0.15,1.5,11.11,,,,,,,,
Hostech Ltd,HTC,0.03,0.3,11.11,,,,,,,,
Mooter Media Ltd,MMZ,0.01,0.1,11.11,,,,,,,,
Ross Human Direction,RHD,0.415,4,10.67,,,,,,,,
Freedom Nutritional,FNP,0.35,3,9.37,,,,,,,,
Nexus Bonds Ltd nexus3,NXBHC,93.00,790,9.28,,,,,,,,
Ezenet Ltd,EZE,0.036,0.3,9.09,,,,,,,,
Macq Atlas Roads Grp def,MQA,0.92,7.5,8.88,,,,,,,,
Healthzone Ltd,HZL,0.37,3,8.82,,,,,,,,
Generator Income gennote2,GINHA,65.00,500,8.33,,,,,,,,
Heartware Int Inc cdi 35:1,HIN,1.18,9,8.26,,,,,,,,
Wentworth Hldgs,WWM,0.08,0.6,8.11,,,,,,,,
Air New Zealand fpo nz,AIZ,1.01,7.5,8.02,,,,,,,,
My Net Fone Ltd,MNF,0.095,0.7,7.95,,,,,,,,
Adtrans Grp,ADG,3.50,25,7.69,,,,,,,,
Reverse Corp Ltd,REF,0.355,2.5,7.58,,,,,,,,
Enerji Ltd opt dec16,ERJO,0.075,0.5,7.14,,,,,,,,
IFS Construct Ltd,IFS,0.045,0.3,7.14,,,,,,,,
MacarthurCook PSF unt,MPS,0.105,0.7,7.14,,,,,,,,
Techniche Ltd,TCN,0.091,0.6,7.06,,,,,,,,
Dolomatrix Intl,DMX,0.32,2,6.67,,,,,,,,
Telezon Ltd,TLZ,0.16,1,6.67,,,,,,,,
Auto Tech Ltd,ATJ,0.05,0.3,6.38,,,,,,,,
McMillan Shakespeare,MMS,3.00,18,6.38,,,,,,,,
Anaeco Ltd,ANQ,0.255,1.5,6.25,,,,,,,,
Healthlinx Ltd,HTX,0.085,0.5,6.25,,,,,,,,
eServGlobal Ltd,ESV,0.52,3,6.12,,,,,,,,
Diploma Grp Ltd,DGX,0.35,2,6.06,,,,,,,,
GEO Prop Grp stpld,GPM,0.185,1,5.71,,,,,,,,
Cedar Woods Prop,CWP,2.80,15,5.66,,,,,,,,
Equities & Freehldgss,EQF,0.28,1.5,5.66,,,,,,,,
Saunders Intl Ltd,SND,0.38,2,5.56,,,,,,,,
Silex Systems,SLX,5.89,31,5.56,,,,,,,,
Fiducian Portfolio,FPS,1.55,8,5.44,,,,,,,,
Somnomed Ltd,SOM,0.90,4.5,5.26,,,,,,,,
MINING RISES,,,,,,,,,,,,
Terrain Min opt jul10,TMXO,0.003,0.2,200.00,,,,,,,,
Astro Res NL opt nov12,AROOB,0.005,0.2,66.67,,,,,,,,
Regis Reources opt oct12,RRLOB,0.15,5,50.00,,,,,,,,
Fall River Res cdi,FRV,0.035,1,40.00,,,,,,,,
Pelican Res,PEL,0.125,2.5,25.00,,,,,,,,
Paramount Min,PCP,0.16,3,23.08,,,,,,,,
Buru Energy opt oct10,BRUO,0.011,0.2,22.22,,,,,,,,
Aragon Res,AAG,0.18,3,20.00,,,,,,,,
Baraka Pet,BKP,0.006,0.1,20.00,,,,,,,,
European Gas,EPG,0.16,2.5,18.52,,,,,,,,
Truscott Min Corp,TRM,0.13,2,18.18,,,,,,,,
Astro Res NL,ARO,0.014,0.2,16.67,,,,,,,,
Mantle Min Corp opt dec10,MNMOA,0.014,0.2,16.67,,,,,,,,
Orion Metals Ltd,ORM,0.099,1.4,16.47,,,,,,,,
Intec Ltd,INL,0.015,0.2,15.38,,,,,,,,
Proto Resource & opt dec13,PRWOA,0.008,0.1,14.29,,,,,,,,
Sirius Res NL,SIR,0.008,0.1,14.29,,,,,,,,
Oil Basins Ltd,OBL,0.017,0.2,13.33,,,,,,,,
L&M Energy fpo nz,LME,0.13,1.5,13.04,,,,,,,,
Crossland Uranium,CUX,0.14,1.5,12.00,,,,,,,,
Ethan Min Ltd,ETH,0.195,2,11.43,,,,,,,,
Anglo Aust,AAR,0.031,0.3,10.71,,,,,,,,
Consolidated Tin Min,CSD,0.062,0.6,10.71,,,,,,,,
India Res,IRL,0.042,0.4,10.53,,,,,,,,
Eldore Min,EDM,0.022,0.2,10.00,,,,,,,,
Pacrim Energy,PRE,0.011,0.1,10.00,,,,,,,,
Poseidon Nick Ltd opt dec11,POSOA,0.055,0.5,10.00,,,,,,,,
Prosperity Res,PSP,0.11,1,10.00,,,,,,,,
Pac Niugini Ltd,PNR,0.115,1,9.52,,,,,,,,
Sphere Min Ltd,SPH,0.95,8,9.20,,,,,,,,
Advance Energy,AVD,0.06,0.5,9.09,,,,,,,,
Avonlea Min,AVZ,0.12,1,9.09,,,,,,,,
Westside Corp,WCL,0.485,4,8.99,,,,,,,,
Burleson Energy,BUR,0.065,0.5,8.33,,,,,,,,
Anglogold Ashanti cdi 5:1,AGG,9.20,70,8.24,,,,,,,,
Sino Gas Energy opt jun10,SEHO,0.014,0.1,7.69,,,,,,,,
Sultan Corp,SSC,0.014,0.1,7.69,,,,,,,,
Atlantic Gold NL,ATV,0.06,0.4,7.14,,,,,,,,
Nuenergy Capital,NGY,0.15,1,7.14,,,,,,,,
Gulf Res,GLF,0.031,0.2,6.90,,,,,,,,
East Energy Resource,EER,0.095,0.6,6.74,,,,,,,,
Buka Gold Ltd,BKG,0.16,1,6.67,,,,,,,,
West Wits Min Ltd,WWI,0.097,0.6,6.59,,,,,,,,
Exoma Energy Ltd,EXE,0.165,1,6.45,,,,,,,,
Nyota Min Ltd,NYO,0.165,1,6.45,,,,,,,,
Desert Energy,DSN,0.17,1,6.25,,,,,,,,
ABM Res NL,ABU,0.036,0.2,5.88,,,,,,,,
Lachlan Star Ltd,LSA,0.018,0.1,5.88,,,,,,,,
Matilda Zircon,MZI,0.018,0.1,5.88,,,,,,,,
Mintails Ltd,MLI,0.036,0.2,5.88,,,,,,,,
Royalco Res,RCO,0.37,2,5.71,,,,,,,,
Boulder Steel,BGD,0.195,1,5.41,,,,,,,,
Emerald Oil & Gas,EMR,0.039,0.2,5.41,,,,,,,,
Wildhorse Energy,WHE,0.39,2,5.41,,,,,,,,
Consolidated Tin Min opt dec13,CSDO,0.02,0.1,5.26,,,,,,,,
Industrial Min,IDM,0.10,0.5,5.26,,,,,,,,
Uranex NL,UNX,0.305,1.5,5.17,,,,,,,,
De Grey Min,DEG,0.041,0.2,5.13,,,,,,,,
Stuart Pet Ltd,STU,0.63,3,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Chemgenex Pharmac opt mar10,CXSO,0.03,-2,-40.00,,,,,,,,
Comtel Corp Ltd,CMO,0.015,-1,-40.00,,,,,,,,
CBD Energy Ltd 12.5% cn,CBDG,0.13,-5,-27.78,,,,,,,,
Rectifier Technolog,RFT,0.003,-0.1,-25.00,,,,,,,,
Datasquirt Ltd fpo nz,DSQ,0.095,-3,-24.00,,,,,,,,
Atlas Southsea Pearl,ATP,0.105,-3,-22.22,,,,,,,,
Emerson Stewart Grp,ESW,0.098,-2.7,-21.60,,,,,,,,
CathRx Ltd,CXD,0.43,-11,-20.37,,,,,,,,
Admerex Ltd,ADL,0.008,-0.2,-20.00,,,,,,,,
Artist & Entertain,AEM,0.012,-0.3,-20.00,,,,,,,,
Pac Star Net,PNW,0.04,-1,-20.00,,,,,,,,
Pharmanet Grp,PNO,0.012,-0.3,-20.00,,,,,,,,
Patrys Ltd,PAB,0.165,-3.5,-17.50,,,,,,,,
Black Ridge Min,BRD,0.01,-0.2,-16.67,,,,,,,,
NewSat Ltd,NWT,0.005,-0.1,-16.67,,,,,,,,
Anteo Diagnostics,ADO,0.038,-0.7,-15.56,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.022,-0.4,-15.38,,,,,,,,
CBD Energy Ltd,CBD,0.12,-2,-14.29,,,,,,,,
NSX Ltd,NSX,0.18,-3,-14.29,,,,,,,,
Oncard Intl,ONC,0.12,-2,-14.29,,,,,,,,
OBJ Ltd,OBJ,0.031,-0.5,-13.89,,,,,,,,
Anteo Diagnostics opt sep10,ADOO,0.026,-0.4,-13.33,,,,,,,,
Integrated Res,IRG,0.013,-0.2,-13.33,,,,,,,,
Berklee Ltd,BER,0.40,-6,-13.04,,,,,,,,
Skywest Airlines cdi 1:1,SXR,0.24,-3.5,-12.73,,,,,,,,
Bigair Grp Ltd,BGL,0.105,-1.5,-12.50,,,,,,,,
TVN Corp Ltd,TVN,0.007,-0.1,-12.50,,,,,,,,
Digislide Hldgs,DGI,0.26,-3.5,-11.86,,,,,,,,
APN Prop Grp,APD,0.30,-4,-11.76,,,,,,,,
Legacy Iron Ore,LCY,0.15,-2,-11.76,,,,,,,,
Aust Leaders opt nov10,ALFO,0.04,-0.5,-11.11,,,,,,,,
Unilife Corp def,UNS,1.285,-16,-11.07,,,,,,,,
Sino Strategic Intl,SSI,0.57,-7,-10.94,,,,,,,,
Arafura Pearls,APB,0.041,-0.5,-10.87,,,,,,,,
Hudson Invest,HGL,0.085,-1,-10.53,,,,,,,,
Tandou Ltd,TAN,0.34,-4,-10.53,,,,,,,,
Xceed Capital Ltd,XCD,0.017,-0.2,-10.53,,,,,,,,
Programmed Maint,PRG,3.28,-38,-10.38,,,,,,,,
ASF Grp Ltd,AFA,0.175,-2,-10.26,,,,,,,,
Chandler Macleod,CMG,0.225,-2.5,-10.00,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.018,-0.2,-10.00,,,,,,,,
Medivac Ltd,MDV,0.009,-0.1,-10.00,,,,,,,,
Overseas & Gen cdi,OGL,0.045,-0.5,-10.00,,,,,,,,
Living Cell Tech,LCT,0.19,-2,-9.52,,,,,,,,
Astro Jap Prop stp,AJA,0.34,-3.5,-9.33,,,,,,,,
Industrea Ltd,IDL,0.39,-4,-9.30,,,,,,,,
Avexa Ltd,AVX,0.15,-1.5,-9.09,,,,,,,,
Gage Roads Brewing,GRB,0.10,-1,-9.09,,,,,,,,
Pienets Ltd,PIE,0.01,-0.1,-9.09,,,,,,,,
Service Stream,SSM,0.30,-3,-9.09,,,,,,,,
XRF Scientific,XRF,0.15,-1.5,-9.09,,,,,,,,
Adcorp Aust,AAU,0.205,-2,-8.89,,,,,,,,
Calzada Ltd,CZD,0.031,-0.3,-8.82,,,,,,,,
Bell Financial Grp,BFG,1.13,-10.5,-8.50,,,,,,,,
Charter Pacific,CHF,0.055,-0.5,-8.33,,,,,,,,
Orbital Corp Ltd,OEC,0.044,-0.4,-8.33,,,,,,,,
Savcor Grp Ltd,SAV,0.11,-1,-8.33,,,,,,,,
APN European Retail stpld,AEZ,0.068,-0.6,-8.11,,,,,,,,
BioProspect Ltd,BPO,0.034,-0.3,-8.11,,,,,,,,
Hexima Ltd,HXL,0.40,-3.5,-8.05,,,,,,,,
Immuron Ltd,IMC,0.092,-0.8,-8.00,,,,,,,,
pSivida Corp cdi,PVA,3.80,-33,-7.99,,,,,,,,
