Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 5007.3 at 16:34 16/4/2010  Report at 19:05 Friday 16/4/2010. Processed 19:32 Friday 16/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Datamotion Asia,DMN,0.002,0.1,100.00,,,,,,,,
Argus Solutions,ASV,0.17,5,41.67,,,,,,,,
China West Hldgs,CWH,0.205,5.5,36.67,,,,,,,,
Rectifier Technolog,RFT,0.004,0.1,33.33,,,,,,,,
Intrapower Ltd,IPX,0.125,2.5,25.00,,,,,,,,
Helicon Grp,HCG,0.026,0.5,23.81,,,,,,,,
Marbletrend Grp,MBD,0.086,1.6,22.86,,,,,,,,
Axiom Prop,AXI,0.036,0.6,20.00,,,,,,,,
Interstaff Int,ITS,0.30,5,20.00,,,,,,,,
National Leisure,NLG,0.018,0.3,20.00,,,,,,,,
Redisland Aust,RLA,0.018,0.3,20.00,,,,,,,,
Grandbridge Ltd,GBA,0.22,3.5,18.92,,,,,,,,
India Equities Fund opt aug10,INEO,0.11,1.7,18.28,,,,,,,,
Eneabba Gas Ltd,ENB,0.23,3.5,17.95,,,,,,,,
Quantum Energy,QTM,0.135,2,17.39,,,,,,,,
Admerex Ltd,ADL,0.007,0.1,16.67,,,,,,,,
Cape Range Ltd,CAG,0.007,0.1,16.67,,,,,,,,
NeuroDiscovery,NDL,0.049,0.7,16.67,,,,,,,,
SDI Ltd,SDI,0.22,3,15.79,,,,,,,,
ENV Clean Tech,ESI,0.037,0.5,15.62,,,,,,,,
Souls Private Equity opt feb15,SOEOA,0.015,0.2,15.38,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.023,0.3,15.00,,,,,,,,
Vietnam Industrial,VII,0.47,6,14.63,,,,,,,,
RNY Prop Tr unt,RNY,0.12,1.5,14.29,,,,,,,,
Anaeco Ltd,ANQ,0.25,2.5,11.11,,,,,,,,
Phosphagenics Ltd,POH,0.155,1.5,10.71,,,,,,,,
Solco Ltd,SOO,0.094,0.9,10.59,,,,,,,,
Greencap Ltd,GCG,0.11,1,10.00,,,,,,,,
HFA Hldgs Ltd,HFA,0.275,2.5,10.00,,,,,,,,
Alinta Energy Grp stp,AEJ,0.068,0.6,9.68,,,,,,,,
Universal Biosensors,UBI,1.70,15,9.68,,,,,,,,
Alpha Financial Prod ser1frn12,AFPHA,28.50,250,9.62,,,,,,,,
QRxPharma Ltd,QRX,1.18,10,9.26,,,,,,,,
Artist & Entertain,AEM,0.013,0.1,8.33,,,,,,,,
C @ Ltd,CEO,0.013,0.1,8.33,,,,,,,,
Media Grp Int Ltd,MUI,0.013,0.1,8.33,,,,,,,,
Pan Asia Corp Ltd,PZC,0.039,0.3,8.33,,,,,,,,
Reverse Corp Ltd,REF,0.195,1.5,8.33,,,,,,,,
Viridis Clean stp,VIR,0.135,1,8.00,,,,,,,,
Pharmanet Grp,PNO,0.014,0.1,7.69,,,,,,,,
Pharmaxis Ltd,PXS,3.03,21,7.45,,,,,,,,
PaperlinX Ltd,PPX,0.82,5.5,7.19,,,,,,,,
CMI Ltd pref.cl.a,CMIPC,0.465,3,6.90,,,,,,,,
Buderim Ginger,BUG,0.32,2,6.67,,,,,,,,
Traffic Tech,TTI,0.032,0.2,6.67,,,,,,,,
Webfirm Grp Ltd,WFM,0.08,0.5,6.67,,,,,,,,
Cbio Ltd,CBZ,0.49,3,6.52,,,,,,,,
CBD Energy Ltd,CBD,0.165,1,6.45,,,,,,,,
Vmoto Ltd,VMT,0.165,1,6.45,,,,,,,,
Matrix C & E Ltd,MCE,2.68,16,6.35,,,,,,,,
Altium Ltd,ALU,0.255,1.5,6.25,,,,,,,,
ICSGlobal Ltd,ICS,0.017,0.1,6.25,,,,,,,,
Wasabi Energy Ltd,WAS,0.017,0.1,6.25,,,,,,,,
Wellcom Grp Ltd,WLL,2.05,12,6.22,,,,,,,,
RP Data Ltd,RPX,1.07,6,5.94,,,,,,,,
Dolomatrix Intl,DMX,0.27,1.5,5.88,,,,,,,,
Early Learning Serv,ELY,0.635,3.5,5.83,,,,,,,,
Legacy Iron Ore opt jan12,LCYO,0.055,0.3,5.77,,,,,,,,
Contango Microcap,CTN,1.015,5.5,5.73,,,,,,,,
Quickstep Hldgs,QHL,0.37,2,5.71,,,,,,,,
MacarthurCook PSF unt,MPS,0.075,0.4,5.63,,,,,,,,
Verus Invest,VIL,0.038,0.2,5.56,,,,,,,,
Virax Hldgs,VHL,0.096,0.5,5.49,,,,,,,,
Antisense Therapeutic,ANP,0.02,0.1,5.26,,,,,,,,
Diversa Ltd,DVA,0.10,0.5,5.26,,,,,,,,
Waterco Ltd,WAT,1.00,5,5.26,,,,,,,,
Westoz Inv Ltd opt jun12,WICO,0.20,1,5.26,,,,,,,,
Nanosonics Ltd,NAN,0.62,3,5.08,,,,,,,,
Humanis Grp Ltd,HUM,0.021,0.1,5.00,,,,,,,,
Pac Energy,PEA,0.315,1.5,5.00,,,,,,,,
MINING RISES,,,,,,,,,,,,
Augur Res Ltd opt jun10,AUKO,0.017,0.7,70.00,,,,,,,,
Batavia Min opt jun12,BTVO,0.18,6,50.00,,,,,,,,
Republic Gold Ltd opt jun11,RAUOA,0.004,0.1,33.33,,,,,,,,
Erongo Energy,ERN,0.105,2.5,31.25,,,,,,,,
Grand Gulf Energy,GGE,0.014,0.3,27.27,,,,,,,,
Waratah Gold Ltd,WGO,0.21,4.5,27.27,,,,,,,,
GBM Rsources Ltd opt jun10,GBZO,0.019,0.4,26.67,,,,,,,,
Apollo Min Ltd opt nov11,AONO,0.015,0.3,25.00,,,,,,,,
Jervois Min,JRV,0.005,0.1,25.00,,,,,,,,
Oroya Min Ltd,ORO,0.005,0.1,25.00,,,,,,,,
Tasman Res Ltd opt jun12,TASOB,0.10,2,25.00,,,,,,,,
Malagasy Min,MGY,0.05,0.9,21.95,,,,,,,,
Batavia Min,BTV,0.285,5,21.28,,,,,,,,
Key Pet,KEY,0.115,2,21.05,,,,,,,,
Hunnu Coal Ltd,HUN,0.87,15,20.83,,,,,,,,
Terrain Min,TMX,0.058,1,20.83,,,,,,,,
Wild Acre Metals,WAC,0.24,4,20.00,,,,,,,,
Ishine Int Res,ISH,0.25,4,19.05,,,,,,,,
Golden Cross,GCR,0.02,0.3,17.65,,,,,,,,
Montezuma Min Co opt aug11,MZMO,0.10,1.5,17.65,,,,,,,,
Tawana Res NL,TAW,0.02,0.3,17.65,,,,,,,,
Golden State Res opt nov10,GDNOA,0.007,0.1,16.67,,,,,,,,
