Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4727.6 at 16:47 26/11/2009  Report at 19:05 Thursday 26/11/2009. Processed 19:41 Thursday 26/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Multiplex Prime Ppty ctg,MAFCB,0.002,0.1,100.00,,,,,,,,
TWT Grp Ltd,TWT,0.175,6,52.17,,,,,,,,
Broad Invest,BRO,0.003,0.1,50.00,,,,,,,,
Resonance Health,RHT,0.027,0.5,22.73,,,,,,,,
Coretrack Ltd opt feb10,CKKO,0.11,2,22.22,,,,,,,,
Norfolk Grp,NFK,0.88,12.5,16.56,,,,,,,,
ECO Quest,ECQ,0.15,2,15.38,,,,,,,,
Patrys Ltd,PAB,0.15,2,15.38,,,,,,,,
Select Vaccines,SLT,0.008,0.1,14.29,,,,,,,,
TVN Corp Ltd,TVN,0.008,0.1,14.29
Green Invest Ltd,GNV,0.091,1.1,13.75
Actinogen Ltd,ACW,0.06,0.7,13.21
Macq Radio,MRN,0.78,9,13.04
Oakajee Corp Ltd,OKJ,0.13,1.5,13.04
E-Pay Asia Ltd,EPY,0.18,2,12.50
Helicon Grp,HCG,0.045,0.5,12.50
Incitive Ltd,ICV,0.009,0.1,12.50
Style Ltd,SYP,0.028,0.3,12.00
Amcom Telecomm opt dec09,AMMO,0.067,0.7,11.67
Brainz Instruments,BZI,0.04,0.4,11.11
Hedley Leisure stpld,HLG,0.35,3.5,11.11
WAG Ltd,WAG,0.01,0.1,11.11
Westoz Inv Ltd opt jun12,WICO,0.20,2,11.11
Electro Optic Sys,EOS,1.11,11,11.00
Adcorp Aust,AAU,0.26,2.5,10.64
Mark Sensing,MPI,0.033,0.3,10.00
Sterihealth Ltd,STP,1.54,14,10.00
Biotron Ltd,BIT,0.10,0.9,9.89
Real Brand Hldgs,RBH,0.046,0.4,9.52
Cellmid Ltd,CDY,0.035,0.3,9.38
Apollo Cons,AOP,0.012,0.1,9.09
China Steel,CNH,0.12,1,9.09
Pac Enviromin,PEV,0.012,0.1,9.09
Verticon Grp Ltd,VGP,0.012,0.1,9.09
Runge Ltd,RUL,1.025,8.5,9.04
Mikoh Corp,MIK,0.093,0.7,8.14
Legend Corp,LGD,0.135,1,8.00
Biodiem Ltd,BDM,0.21,1.5,7.69
Enerji Ltd,ERJ,0.21,1.5,7.69
Island Sky Aust,ISK,0.14,1,7.69
Allied Brands Ltd,ABQ,0.145,1,7.41
Carnegie Wave Energy,CWE,0.145,1,7.41
Regional Express,REX,1.17,8,7.34
Bravura Solutions,BVA,0.22,1.5,7.32
Allomak Ltd,AMA,0.059,0.4,7.27
Hyro Ltd,HYO,0.03,0.2,7.14
Neuren Pharmaceut,NEU,0.045,0.3,7.14
Pulse Health Ltd,PHG,0.075,0.5,7.14
RER Grp Ltd,RGD,0.45,3,7.14
Supply Net,SNL,0.53,3.5,7.07
Cheviot Kirribilly stpld,CKP,0.235,1.5,6.82
HGL Ltd,HNG,1.18,7.5,6.79
Biopharmica Ltd,BPH,0.16,1,6.67
Two Way Ltd,TTV,0.065,0.4,6.56
Nusep Ltd,NSP,0.33,2,6.45
Cogstate Ltd,CGS,0.34,2,6.25
Dolomatrix Intl,DMX,0.345,2,6.15
RCG Corp Ltd,RCG,0.52,3,6.12
NSL Cons Ltd,NSL,0.035,0.2,6.06
Aust Vintage Ltd,AVG,0.27,1.5,5.88
Flexigrp Ltd,FXL,1.625,9,5.86
AP Eagers Ltd,APE,11.00,60,5.77
UXC Ltd,UXC,0.825,4.5,5.77
CO2 Grp Ltd,COZ,0.37,2,5.71
USCOM Ltd,UCM,0.74,4,5.71
ASF Grp Ltd,AFA,0.19,1,5.56
Optiscan Imaging,OIL,0.095,0.5,5.56
Run Corp Ltd,RNC,0.038,0.2,5.56
Progen Pharmaceutic,PGL,0.58,3,5.45
XRF Scientific,XRF,0.195,1,5.41
Bentley Capital,BEL,0.295,1.5,5.36
ING Private Equity,IPE,0.305,1.5,5.17
Metal Storm Ltd,MST,0.021,0.1,5.00
National Hire Grp,NHR,2.10,10,5.00
MINING RISES,,,,
Gulf Res opt dec09,GLFOA,0.004,0.2,100.00
Westralian Gas & Pwr opt oct11,WGPOA,0.01,0.5,100.00
Intermet Res,ITT,0.07,3,75.00
Beach Pet opt jun10,BPTO,0.024,0.9,60.00
Cortona Res rts09decd,CRCR,0.023,0.8,53.33
Windy Knob Res,WKR,0.046,1.4,43.75
Westralian Gas & Pwr,WGP,0.027,0.7,35.00
Botswana Metals,BML,0.047,1.2,34.29
