Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4983.2 at 16:35 7/4/2010  Report at 19:06 Wednesday 7/4/2010. Processed 19:29 Wednesday 7/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Pac Enviromin,PEV,0.022,0.9,69.23,,,,,,,,
Montec Intl,MTI,0.008,0.3,60.00,,,,,,,,
IM Medical Ltd,IMI,0.003,0.1,50.00,,,,,,,,
BPH Corp Ltd opt may10,BPHO,0.004,0.1,33.33,,,,,,,,
GSF Corp Ltd,GSF,0.004,0.1,33.33,,,,,,,,
JV Global Ltd,JVG,0.008,0.2,33.33,,,,,,,,
Rectifier Technolog,RFT,0.004,0.1,33.33,,,,,,,,
Imugene Ltd,IMU,0.058,1.2,26.09,,,,,,,,
Eneabba Gas Ltd,ENB,0.20,4,25.00,,,,,,,,
Medical Aus Ltd,MLA,0.025,0.5,25.00,,,,,,,,
Altera Res Ltd,AEA,0.285,5.5,23.91,,,,,,,,
Chapmans Ltd,CHP,0.018,0.3,20.00,,,,,,,,
Mariner Corp Ltd,MCX,0.006,0.1,20.00,,,,,,,,
Webspy Ltd,WSY,0.012,0.2,20.00,,,,,,,,
Grandbridge Ltd,GBA,0.19,3,18.75,,,,,,,,
IFS Construct Ltd opt jun12,IFSO,0.019,0.3,18.75,,,,,,,,
Aust China Hldgs,AAK,0.007,0.1,16.67,,,,,,,,
China West Hldgs,CWH,0.14,2,16.67,,,,,,,,
Resourc & En Grp,REZ,0.18,2.5,16.13,,,,,,,,
China Steel,CNH,0.15,2,15.38,,,,,,,,
Ainsworth Game Tech,AGI,0.155,2,14.81,,,,,,,,
Emerson Stewart Grp,ESW,0.12,1.5,14.29,,,,,,,,
Digislide Hldgs,DGI,0.205,2.5,13.89,,,,,,,,
Healthlinx Ltd,HTX,0.175,2,12.90,,,,,,,,
ING Real Est Ente unt,IEF,0.175,2,12.90,,,,,,,,
Early Learning Serv,ELY,0.62,7,12.73,,,,,,,,
Apollo Cons,AOP,0.009,0.1,12.50,,,,,,,,
Konekt Ltd,KKT,0.18,2,12.50,,,,,,,,
Sigma Pharmaceutical,SIP,0.46,5,12.20,,,,,,,,
Brainz Instruments,BZI,0.195,2,11.43,,,,,,,,
Antaria Ltd,ANO,0.04,0.4,11.11,,,,,,,,
IPGA Ltd,IPP,0.355,3.5,10.94,,,,,,,,
ADG Global Supply,ADQ,0.072,0.7,10.77,,,,,,,,
ETFS Metals etfs pd,ETPMPD,54.30,512,10.41,,,,,,,,
Techniche Ltd,TCN,0.08,0.7,9.59,,,,,,,,
Neuren Pharmaceut,NEU,0.035,0.3,9.38,,,,,,,,
BPH Corp Ltd,BPH,0.082,0.7,9.33,,,,,,,,
ICSGlobal Ltd,ICS,0.012,0.1,9.09,,,,,,,,
Oncard Intl,ONC,0.12,1,9.09,,,,,,,,
Pharmanet Grp,PNO,0.012,0.1,9.09,,,,,,,,
Macmahon Hldgs,MAH,0.79,6.5,8.97,,,,,,,,
Energy Ventures,EVE,0.038,0.3,8.57,,,,,,,,
EVZ Ltd,EVZ,0.13,1,8.33,,,,,,,,
Keybridge Capital,KBC,0.13,1,8.33,,,,,,,,
Prima BioMed Ltd opt dec11,PRRO,0.135,1,8.00,,,,,,,,
Farmworks Aust,FWA,0.205,1.5,7.89,,,,,,,,
Legacy Iron Ore,LCY,0.14,1,7.69,,,,,,,,
Virax Hldgs,VHL,0.088,0.6,7.32,,,,,,,,
Wilson Htm Invest,WIG,1.77,12,7.27,,,,,,,,
Axiom Prop,AXI,0.03,0.2,7.14,,,,,,,,
Dyesol Ltd,DYE,1.05,7,7.14,,,,,,,,
Paragon Care Ltd opt may12,PGCOA,0.015,0.1,7.14,,,,,,,,
Benitec Ltd,BLT,0.046,0.3,6.98,,,,,,,,
Treyo Leisure,TYO,0.32,2,6.67,,,,,,,,
Westpac Office Tr unt,WOT,0.815,5,6.54,,,,,,,,
RNY Prop Tr unt,RNY,0.10,0.6,6.38,,,,,,,,
WDS Ltd,WDS,0.835,5,6.37,,,,,,,,
Macq Radio,MRN,0.84,5,6.33,,,,,,,,
Ainsworth Game Tech 10% cn11,AGIG,0.85,5,6.25,,,,,,,,
NRW Hldgs Ltd,NWH,1.88,11,6.21,,,,,,,,
Austin Engineer,ANG,3.50,20,6.06,,,,,,,,
TFS Corp Ltd,TFC,0.94,5,5.62,,,,,,,,
Adacel Tech,ADA,0.38,2,5.56,,,,,,,,
Verus Invest,VIL,0.038,0.2,5.56,,,,,,,,
Elders Ltd,ELD,1.39,7,5.30,,,,,,,,
iSOFT Group Ltd,ISF,0.60,3,5.26,,,,,,,,
AWB Ltd,AWB,1.025,5,5.13,,,,,,,,
Boom Logistics,BOL,0.31,1.5,5.08,,,,,,,,
Integrated Research,IRI,0.415,2,5.06,,,,,,,,
Contango Microcap,CTN,0.935,4.5,5.06,,,,,,,,
Caltex Aust,CTX,11.97,57,5.00,,,,,,,,
Hydromet Corp Ltd,HMC,0.042,0.2,5.00,,,,,,,,
MINING RISES,,,,,,,,,,,,
GBM Rsources Ltd opt jun10,GBZO,0.02,1,100.00,,,,,,,,
Orion Pet Ltd opt sep10,OIPO,0.004,0.2,100.00,,,,,,,,
Sierra Min opt dec10,SRMO,0.01,0.5,100.00,,,,,,,,
Papillon Res Ltd opt dec10,PIRO,0.045,2,80.00,,,,,,,,
Northern Uranium opt sep12,NTUOA,0.05,1.7,51.52,,,,,,,,
Marion Energy opt dec11,MAEO,0.018,0.6,50.00,,,,,,,,
Black Fire Min opt jun10,BFEO,0.022,0.7,46.67,,,,,,,,
Platina Res opt feb11,PGMO,0.05,1.5,42.86,,,,,,,,
Sth Boulder Mines,STB,0.62,17,37.78,,,,,,,,
Papillon Res Ltd,PIR,0.135,3.5,35.00,,,,,,,,
Resource And Invest,RNI,0.08,2,33.33,,,,,,,,
Great Western Exp opt jun12,GTEO,0.04,0.9,29.03,,,,,,,,
Westside Corp,WCL,0.71,15.5,27.93,,,,,,,,
Crossland Uranium,CUX,0.14,3,27.27,,,,,,,,
Gloucester Coal,GCL,11.70,239,25.67,,,,,,,,
Dourado Res Ltd opt nov14,DUOO,0.054,1.1,25.58,,,,,,,,
Central Pet rts15aprd,CTPRA,0.005,0.1,25.00,,,,,,,,
Outback Metals,OUM,0.037,0.7,23.33,,,,,,,,
Admiralty Res,ADY,0.011,0.2,22.22,,,,,,,,
Discovery Metals,DML,0.91,16,21.33,,,,,,,,
Uran Ltd opt jul12,URAOA,0.006,0.1,20.00,,,,,,,,
Syndicated Metals,SMD,0.165,2.5,17.86,,,,,,,,
Northern Min,NMI,0.17,2.5,17.24,,,,,,,,
Apex Min NL opt nov12,AXMO,0.007,0.1,16.67,,,,,,,,
Indo Mines Ltd,IDO,0.42,6,16.67,,,,,,,,
Victorian Gold Mines optmar14d,VGMO,0.035,0.5,16.67,,,,,,,,
Shree Min Ltd,SHH,0.18,2.5,16.13,,,,,,,,
Terrain Min,TMX,0.058,0.8,16.00,,,,,,,,
Alloy Res,AYR,0.03,0.4,15.38,,,,,,,,
Laguna Res NL,LRC,0.015,0.2,15.38,,,,,,,,
Meridian Min opt feb11,MIIO,0.015,0.2,15.38,,,,,,,,
Vital Metals Ltd,VML,0.075,1,15.38,,,,,,,,
Coalworks Ltd,CWK,0.46,6,15.00,,,,,,,,
Ausgold Ltd opt mar13,AUCO,0.063,0.8,14.55,,,,,,,,
Empire Oil & Gas,EGO,0.008,0.1,14.29,,,,,,,,
Neon Energy Ltd,NEN,0.125,1.5,13.64,,,,,,,,
Papillon Res Ltd opt dec12,PIROA,0.034,0.4,13.33,,,,,,,,
Montezuma Min Co,MZM,0.26,3,13.04,,,,,,,,
Sino Gas Energy,SEH,0.088,1,12.82,,,,,,,,
Barra Res,BAR,0.09,1,12.50,,,,,,,,
Blaze Intl,BLZ,0.009,0.1,12.50,,,,,,,,
Gullewa Ltd,GUL,0.09,1,12.50,,,,,,,,
Intec Ltd,INL,0.009,0.1,12.50,,,,,,,,
Kilgore Oil & Gas,KOG,0.018,0.2,12.50,,,,,,,,
Synergy Metals,SML,0.018,0.2,12.50,,,,,,,,
Voyager Res,VOR,0.018,0.2,12.50,,,,,,,,
Nyota Min Ltd,NYO,0.185,2,12.12,,,,,,,,
Bannerman Res,BMN,0.565,6,11.88,,,,,,,,
Northern Uranium,NTU,0.145,1.5,11.54,,,,,,,,
Norseman Gold cdi  1:1,NGX,0.92,9.5,11.52,,,,,,,,
Platina Res,PGM,0.245,2.5,11.36,,,,,,,,
Equatorial Coal,EQX,0.02,0.2,11.11,,,,,,,,
Greenland Min En opt jun11,GGGO,0.25,2.5,11.11,,,,,,,,
Metals Aust,MLS,0.01,0.1,11.11,,,,,,,,
Shield Min,SHX,0.10,1,11.11,,,,,,,,
Magnetic Res,MAU,0.455,4.5,10.98,,,,,,,,
Cobar Cons,CCU,0.205,2,10.81,,,,,,,,
Poseidon Nick Ltd,POS,0.36,3.5,10.77,,,,,,,,
Malachite Res,MAR,0.062,0.6,10.71,,,,,,,,
Sundance Energy,SEA,0.155,1.5,10.71,,,,,,,,
Meteoric Res,MEI,0.105,1,10.53,,,,,,,,
Goldminex Res,GMX,0.265,2.5,10.42,,,,,,,,
Adamus Res,ADU,0.485,4.5,10.23,,,,,,,,
Heron Res,HRR,0.27,2.5,10.20,,,,,,,,
Agri Energy Ltd,AAE,0.011,0.1,10.00,,,,,,,,
Brumby Res,BMY,0.22,2,10.00,,,,,,,,
Northwest Res,NWR,0.077,0.7,10.00,,,,,,,,
Range Res Ltd opt dec11,RRSO,0.022,0.2,10.00,,,,,,,,
Exco Res Ltd,EXS,0.28,2.5,9.80,,,,,,,,
Rialto Energy,RIA,0.285,2.5,9.62,,,,,,,,
Silver Mines Ltd,SVL,0.08,0.7,9.59,,,,,,,,
Metminco Ltd,MNC,0.175,1.5,9.37,,,,,,,,
Samson Oil & Gas,SSN,0.035,0.3,9.38,,,,,,,,
Hodges Res,HDG,0.12,1,9.09,,,,,,,,
White Canyon Uranium,WCU,0.18,1.5,9.09,,,,,,,,
Apex Min NL,AXM,0.025,0.2,8.70,,,,,,,,
D'aguilar Gold,DGR,0.05,0.4,8.70,,,,,,,,
Saracen Min,SAR,0.445,3.5,8.54,,,,,,,,
Callabonna Uranium,CUU,0.013,0.1,8.33,,,,,,,,
Emmerson Res,ERM,0.26,2,8.33,,,,,,,,
Global Nickel Invest,GNI,0.065,0.5,8.33,,,,,,,,
Navigator Res opt nov11,NAVO,0.065,0.5,8.33,,,,,,,,
Prairie Downs Metals,PDZ,0.195,1.5,8.33,,,,,,,,
Royal Res,ROY,0.195,1.5,8.33,,,,,,,,
Shaw River Res,SRR,0.20,1.5,8.11,,,,,,,,
Industrial Min,IDM,0.135,1,8.00,,,,,,,,
Syngas Ltd,SYS,0.027,0.2,8.00,,,,,,,,
Uranium Equities,UEQ,0.135,1,8.00,,,,,,,,
Redbank Copper,RCP,0.055,0.4,7.84,,,,,,,,
Cortona Res opt jan12,CRCO,0.069,0.5,7.81,,,,,,,,
Allied Gold Ltd,ALD,0.35,2.5,7.69,,,,,,,,
Navigator Res,NAV,0.21,1.5,7.69,,,,,,,,
Sunset Energy Ltd,SEY,0.14,1,7.69,,,,,,,,
Austpac Res NL,APG,0.043,0.3,7.50,,,,,,,,
Entek Energy Ltd,ETE,0.215,1.5,7.50,,,,,,,,
New Guinea Energy,NGE,0.215,1.5,7.50,,,,,,,,
Image Res NL,IMA,0.79,5.5,7.48,,,,,,,,
Ausquest Ltd,AQD,0.145,1,7.41,,,,,,,,
YTC Res,YTC,0.22,1.5,7.32,,,,,,,,
Ethan Min Ltd,ETH,0.15,1,7.14,,,,,,,,
Key Pet,KEY,0.105,0.7,7.14,,,,,,,,
Lonrho Min Ltd,LOM,0.015,0.1,7.14,,,,,,,,
Luiri Gold Ltd cdi  1:1,LGM,0.30,2,7.14,,,,,,,,
United Uranium,UUL,0.225,1.5,7.14,,,,,,,,
Pacmag Metals Ltd,PMH,0.305,2,7.02,,,,,,,,
Peninsula Min opt jun12,PENOA,0.031,0.2,6.90,,,,,,,,
Peninsula Min ,PEN,0.047,0.3,6.82,,,,,,,,
Orocobre Ltd,ORE,2.55,16,6.69,,,,,,,,
Geopacific Res,GPR,0.16,1,6.67,,,,,,,,
Monaro Min NL,MRO,0.08,0.5,6.67,,,,,,,,
Panax Geothermal opt dec11,PAXO,0.032,0.2,6.67,,,,,,,,
Stellar Res,SRZ,0.08,0.5,6.67,,,,,,,,
PanAust Ltd,PNA,0.565,3.5,6.60,,,,,,,,
Prime Min,PIM,0.065,0.4,6.56,,,,,,,,
Deep Yellow Ltd,DYL,0.245,1.5,6.52,,,,,,,,
Trafford Res,TRF,0.66,4,6.45,,,,,,,,
Overland Res,OVR,0.10,0.6,6.38,,,,,,,,
Bandanna Energy,BND,0.85,5,6.25,,,,,,,,
Bounty Oil & Gas,BUY,0.085,0.5,6.25,,,,,,,,
Erongo Energy,ERN,0.085,0.5,6.25,,,,,,,,
Macq Harbour opt aug12,MHMO,0.17,1,6.25,,,,,,,,
Peel Explore,PEX,0.085,0.5,6.25,,,,,,,,
Resource Generation,RES,0.595,3.5,6.25,,,,,,,,
Victorian Gold Mines,VGM,0.17,1,6.25,,,,,,,,
Krucible Metals,KRB,0.43,2.5,6.17,,,,,,,,
Ampella Min,AMX,1.39,8,6.11,,,,,,,,
Crescent Gold,CRE,0.175,1,6.06,,,,,,,,
