Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4439.4 at 16:38 25/6/2010  Report at 19:05 Friday 25/6/2010. Processed 21:32 Friday 25/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Mariner Corp Ltd,MCX,0.004,0.2,100.00,,,,,,,,
Future Corp,FUT,0.003,0.1,50.00,,,,,,,,
Verticon Grp Ltd,VGP,0.004,0.1,33.33,,,,,,,,
Savcor Grp Ltd,SAV,0.13,3,30.00,,,,,,,,
Multiplex Prime Ppty ctg def,MAFDA,1.10,25,29.41,,,,,,,,
Anaeco Ltd,ANQ,0.19,4,26.67,,,,,,,,
Murchison Hldgs,MCH,0.38,8,26.67,,,,,,,,
Acuvax Ltd,ACU,0.005,0.1,25.00,,,,,,,,
Medical Aus Ltd,MLA,0.015,0.3,25.00,,,,,,,,
Stanfield Funds,SFN,0.01,0.2,25.00,,,,,,,,
Thomas & Coffey,THO,0.29,5,20.83,,,,,,,,
Strathfield Grp,SRA,0.012,0.2,20.00,,,,,,,,
Dulhunty Power,DUL,0.032,0.5,18.52,,,,,,,,
Prince Hill Wines,PHW,0.007,0.1,16.67,,,,,,,,
Centrepoint Alliance,CAF,0.145,2,16.00,,,,,,,,
Electrometals Tech,EMM,0.016,0.2,14.29,,,,,,,,
RMG Ltd,RMG,0.008,0.1,14.29,,,,,,,,
BioProspect Ltd,BPO,0.017,0.2,13.33,,,,,,,,
Unilife Corp cdi,UNS,1.30,14.5,12.55,,,,,,,,
Buderim Ginger,BUG,0.27,3,12.50,,,,,,,,
MCM Entertainment Gr,MEG,0.18,2,12.50,,,,,,,,
Techniche Ltd,TCN,0.038,0.4,11.76,,,,,,,,
Mission Newenergy,MBT,0.29,3,11.54,,,,,,,,
World Net Services,WNS,0.039,0.4,11.43,,,,,,,,
PharmAust Ltd opt mar12,PAAO,0.02,0.2,11.11,,,,,,,,
Structural Monitor cdi,SMN,0.01,0.1,11.11,,,,,,,,
FSA Grp Ltd,FSA,0.31,3,10.71,,,,,,,,
Elders Ltd,ELD,0.365,3.5,10.61,,,,,,,,
Metal Storm Ltd,MST,0.011,0.1,10.00,,,,,,,,
Intrapower Ltd,IPX,0.17,1.5,9.68,,,,,,,,
Adtrans Grp,ADG,3.50,30,9.37,,,,,,,,
EFTEL Ltd,EFT,0.012,0.1,9.09,,,,,,,,
Living Cell Tech,LCT,0.24,2,9.09,,,,,,,,
RNY Prop Tr unt,RNY,0.125,1,8.70,,,,,,,,
Challenger Winetr unt,CWT,0.195,1.5,8.33,,,,,,,,
Pharmaxis Ltd,PXS,2.27,17,8.10,,,,,,,,
Saunders Intl Ltd,SND,0.44,3,7.32,,,,,,,,
Cadence Capital,CDM,0.75,5,7.14,,,,,,,,
Konekt Ltd,KKT,0.15,1,7.14,,,,,,,,
Praemium Ltd,PPS,0.15,1,7.14,,,,,,,,
Pac Energy,PEA,0.23,1.5,6.98,,,,,,,,
Vmoto Ltd,VMT,0.155,1,6.90,,,,,,,,
Patties Foods Ltd,PFL,1.10,7,6.80,,,,,,,,
Avexa Ltd,AVX,0.032,0.2,6.67,,,,,,,,
Helicon Grp,HCG,0.016,0.1,6.67,,,,,,,,
Mikoh Corp,MIK,0.08,0.5,6.67,,,,,,,,
Aeris Environmental,AEI,0.065,0.4,6.56,,,,,,,,
Novogen Ltd,NRT,0.175,1,6.06,,,,,,,,
PharmAust Ltd,PAA,0.088,0.5,6.02,,,,,,,,
Papyrus Aust,PPY,0.275,1.5,5.77,,,,,,,,
Island Sky Aust,ISK,0.037,0.2,5.71,,,,,,,,
Aacl Hldgs Ltd,AAY,0.075,0.4,5.63,,,,,,,,
Hyro Ltd,HYO,0.019,0.1,5.56,,,,,,,,
Dromana Estate,DMY,0.021,0.1,5.00,,,,,,,,
Verus Invest,VIL,0.021,0.1,5.00,,,,,,,,
MINING RISES,,,,,,,,,,,,
Augustus Min opt jul10,AUJO,0.065,3.5,116.70,,,,,,,,
Regal Res,RER,0.027,0.7,35.00,,,,,,,,
Genesis Res,GES,0.18,4.5,33.33,,,,,,,,
Golden State Res opt nov10,GDNOA,0.004,0.1,33.33,,,,,,,,
Carnavale Res opt feb13,CAVO,0.185,4.5,32.14,,,,,,,,
Samson Oil & Gas opt dec12,SSNO,0.024,0.5,26.32,,,,,,,,
Aust Gold Invest,AGV,0.02,0.4,25.00,,,,,,,,
Southerncross Gold opt nov10,SXGO,0.015,0.3,25.00,,,,,,,,
Buru Energy opt oct10,BRUO,0.011,0.2,22.22,,,,,,,,
Sth American Cor,SAY,0.045,0.8,21.62,,,,,,,,
Nullarbor Hldgs,NLB,0.60,10,20.00,,,,,,,,
Tangiers Pet,TPT,0.12,2,20.00,,,,,,,,
Samson Oil & Gas,SSN,0.039,0.6,18.18,,,,,,,,
Range Res Ltd opt dec11,RRSO,0.034,0.5,17.24,,,,,,,,
Central Asia Res,CVR,0.036,0.5,16.13,,,,,,,,
Augur Res Ltd,AUK,0.23,3,15.00,,,,,,,,
Augustus Min,AUJ,0.345,4.5,15.00,,,,,,,,
Paradigm Metals,PDM,0.024,0.3,14.29,,,,,,,,
Somerton Energy,SNE,0.008,0.1,14.29,,,,,,,,
Sundance Energy,SEA,0.16,2,14.29,,,,,,,,
Drummond Gold Ltd,DGO,0.045,0.5,12.50,,,,,,,,
Mount Burgess Min,MTB,0.009,0.1,12.50,,,,,,,,
Venturex Res,VXR,0.09,1,12.50,,,,,,,,
Pancontinental Oil,PCL,0.046,0.5,12.20,,,,,,,,
Crusader Res,CAS,0.415,4.5,12.16,,,,,,,,
Orion Metals Ltd,ORM,0.083,0.9,12.16,,,,,,,,
FE Ltd,FEL,0.095,1,11.76,,,,,,,,
Aurium Res,AGU,0.02,0.2,11.11,,,,,,,,
Empire Oil & Gas,EGO,0.01,0.1,11.11,,,,,,,,
Quest Pet,QPN,0.01,0.1,11.11,,,,,,,,
Riviera Res,RVE,0.20,2,11.11,,,,,,,,
Strategic Min,SMC,0.02,0.2,11.11,,,,,,,,
Uramet Min,URM,0.05,0.5,11.11,,,,,,,,
Agri Energy Ltd,AAE,0.011,0.1,10.00,,,,,,,,
Pilbara Min Ltd,PLS,0.11,1,10.00,,,,,,,,
Thundelarra Explor opt mar13,THXOA,0.275,2.5,10.00,,,,,,,,
A-Cap Res,ACB,0.39,3.5,9.86,,,,,,,,
Alcyone Res Ltd,AYN,0.023,0.2,9.52,,,,,,,,
WCP Res Ltd,WCP,0.058,0.5,9.43,,,,,,,,
Tasman Res Ltd,TAS,0.12,1,9.09,,,,,,,,
Resolute Min opt dec11,RSGO,0.545,4.5,9.00,,,,,,,,
Legend Min,LEG,0.025,0.2,8.70,,,,,,,,
Lynas Corp,LYC,0.595,4.5,8.18,,,,,,,,
Carnavale Res,CAV,0.40,3,8.11,,,,,,,,
Bass Strait Oil Co,BAS,0.028,0.2,7.69,,,,,,,,
Bondi Min Ltd,BOM,0.07,0.5,7.69,,,,,,,,
Eldore Min,EDM,0.014,0.1,7.69,,,,,,,,
Nuenergy Capital,NGY,0.14,1,7.69,,,,,,,,
Eureka Energy Ltd,EKA,0.22,1.5,7.32,,,,,,,,
Coalspur Mines opt jun11,CPLO,0.90,6,7.14,,,,,,,,
Panax Geothermal opt dec11,PAXO,0.015,0.1,7.14,,,,,,,,
Ausquest Ltd,AQD,0.155,1,6.90,,,,,,,,
Buru Energy,BRU,0.395,2.5,6.76,,,,,,,,
Resource And Invest,RNI,0.165,1,6.45,,,,,,,,
ADX Energy Ltd opt mar11,ADXO,0.085,0.5,6.25,,,,,,,,
Kingsrose Min Ltd opt dec12,KRMO,0.85,5,6.25,,,,,,,,
Zambezi Res cdi,ZRL,0.017,0.1,6.25,,,,,,,,
Groote Res Ltd,GOT,0.72,4,5.88,,,,,,,,
North Queensland,NQM,0.27,1.5,5.88,,,,,,,,
Sinovus Min Ltd,SNV,0.018,0.1,5.88,,,,,,,,
Cauldron Energy,CXU,0.275,1.5,5.77,,,,,,,,
Argosy Min cdi,AGY,0.019,0.1,5.56,,,,,,,,
Redbank Copper,RCP,0.019,0.1,5.56,,,,,,,,
Cooper Energy Ltd,COE,0.395,2,5.33,,,,,,,,
Territory Uranium,TUC,0.079,0.4,5.33,,,,,,,,
European Gas,EPG,0.20,1,5.26,,,,,,,,
Goldminex Res,GMX,0.20,1,5.26,,,,,,,,
Laconia Res Ltd,LCR,0.08,0.4,5.26,,,,,,,,
Newera Uranium,NRU,0.02,0.1,5.26,,,,,,,,
Sumatra Copper cdi,SUM,0.205,1,5.13,,,,,,,,
Boulder Steel opt mar12,BGDO,0.062,0.3,5.08,,,,,,,,
ARC Explore Ltd,ARX,0.021,0.1,5.00,,,,,,,,
Mamba Min,MAB,0.021,0.1,5.00,,,,,,,,
