Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4414.3 at 16:36 19/5/2010  Report at 19:05 Wednesday 19/5/2010. Processed 19:14 Wednesday 19/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Ammtec Ltd,AEC,3.20,69,27.49,,,,,,,,
Hire Intelligence,HII,0.13,2.5,23.81,,,,,,,,
National Leisure,NLG,0.012,0.2,20.00,,,,,,,,
Paragon Care Ltd,PGC,0.035,0.5,16.67,,,,,,,,
Island Sky Aust,ISK,0.04,0.5,14.29,,,,,,,,
Structural Monitor cdi,SMN,0.016,0.2,14.29,,,,,,,,
Cellmid Ltd,CDY,0.025,0.3,13.64,,,,,,,,
Capitol Health,CAJ,0.045,0.5,12.50,,,,,,,,
Enviromission Ltd,EVM,0.045,0.5,12.50,,,,,,,,
Medivac Ltd,MDV,0.009,0.1,12.50,,,,,,,,
Quickflix Ltd,QFX,0.056,0.6,12.00,,,,,,,,
Stanfield Funds,SFN,0.01,0.1,11.11,,,,,,,,
Viralytics Ltd opt jun10,VLAO,0.02,0.2,11.11,,,,,,,,
Mesa Min Ltd,MAS,0.105,1,10.53,,,,,,,,
Excela Ltd,EXA,0.44,4,10.00,,,,,,,,
MobileActive Ltd,MBA,0.033,0.3,10.00,,,,,,,,
Gage Roads Brewing,GRB,0.093,0.8,9.41,,,,,,,,
RER Grp Ltd opt dec10,RGDO,0.12,1,9.09,,,,,,,,
Savcor Grp Ltd,SAV,0.13,1,8.33,,,,,,,,
Staging Connections,STG,0.026,0.2,8.33,,,,,,,,
Ezenet Ltd,EZE,0.027,0.2,8.00,,,,,,,,
Artist & Entertain,AEM,0.014,0.1,7.69,,,,,,,,
ENV Clean Tech,ESI,0.028,0.2,7.69,,,,,,,,
Orchid Capital,ORC,0.042,0.3,7.69,,,,,,,,
Real Estate Cap unt,RCU,0.14,1,7.69,,,,,,,,
Diversa Ltd,DVA,0.10,0.7,7.53,,,,,,,,
Greencap Ltd,GCG,0.091,0.6,7.06,,,,,,,,
Mikoh Corp,MIK,0.077,0.5,6.94,,,,,,,,
VDM Grp Ltd,VMG,0.385,2.5,6.94,,,,,,,,
Coote Industrial,CXG,0.24,1.5,6.67,,,,,,,,
XRF Scientific,XRF,0.16,1,6.67,,,,,,,,
Phosphagenics Ltd,POH,0.17,1,6.25,,,,,,,,
Mnet Grp Ltd,MNZ,0.035,0.2,6.06,,,,,,,,
Capral Ltd,CAA,0.18,1,5.88,,,,,,,,
Ironbark Capital,IBC,0.45,2.5,5.88,,,,,,,,
Wavenet Intl,WAL,0.075,0.4,5.63,,,,,,,,
Heartware Int Inc cdi,HIN,1.90,10,5.56,,,,,,,,
Objective Corp,OCL,0.29,1.5,5.45,,,,,,,,
Bisalloy Steel,BIS,0.20,1,5.26,,,,,,,,
Cardia Bioplastics,CNN,0.02,0.1,5.26,,,,,,,,
Hyro Ltd,HYO,0.02,0.1,5.26,,,,,,,,
Novogen Ltd,NRT,0.40,2,5.26,,,,,,,,
Pac Enviromin,PEV,0.02,0.1,5.26,,,,,,,,
MINING RISES,,,,,,,,,,,,
Central Pet opt jun10,CTPOA,0.005,0.2,66.67,,,,,,,,
Fission Energy opt feb11,FISO,0.02,0.8,66.67,,,,,,,,
Kuth Energy Ltd,KEN,0.10,3.5,53.85,,,,,,,,
Po Valley Energy,PVE,0.375,9.5,33.93,,,,,,,,
Midas Res opt nov12,MDSOC,0.08,2,33.33,,,,,,,,
Cluff Res,CFR,0.005,0.1,25.00,,,,,,,,
Drake Res,DRK,0.185,3.5,23.33,,,,,,,,
Augur Res Ltd,AUK,0.18,3,20.00,,,,,,,,
King Solomon Mines,KSO,0.06,1,20.00,,,,,,,,
Lonrho Min Ltd opt nov10,LOMOA,0.006,0.1,20.00,,,,,,,,
RAM Res opt mar12,RMRO,0.006,0.1,20.00,,,,,,,,
Siburan Res Ltd,SBU,0.24,4,20.00,,,,,,,,
Voyager Res opt sep11,VORO,0.007,0.1,16.67,,,,,,,,
Amex Res,AXZ,0.17,2,13.33,,,,,,,,
Aust Bauxite Ltd,ABZ,0.355,4,12.70,,,,,,,,
Argo Explore,AXT,0.045,0.5,12.50,,,,,,,,
BCD Res NL,BCD,0.135,1.5,12.50,,,,,,,,
Latrobe Magnesium,LMG,0.018,0.2,12.50,,,,,,,,
Poseidon Nick Ltd opt dec11,POSOA,0.09,1,12.50,,,,,,,,
Thor Min Plc cdi,THR,0.018,0.2,12.50,,,,,,,,
Echo Res,EAR,0.046,0.5,12.20,,,,,,,,
ELK Pet,ELK,0.14,1.5,12.00,,,,,,,,
Royal Res opt oct11,ROYO,0.145,1.5,11.54,,,,,,,,
Condor Nickel,CNK,0.15,1.5,11.11,,,,,,,,
Global Nickel Invest opt jun12,GNIOA,0.01,0.1,11.11,,,,,,,,
Gulf Res,GLF,0.02,0.2,11.11,,,,,,,,
Coppermoly Ltd,COY,0.105,1,10.53,,,,,,,,
Barra Res,BAR,0.077,0.7,10.00,,,,,,,,
Pancontinental Oil,PCL,0.046,0.4,9.52,,,,,,,,
Midwinter Resourc,MWN,0.175,1.5,9.37,,,,,,,,
Eleckra Mines,EKM,0.125,1,8.70,,,,,,,,
General Min Corp,GMM,0.125,1,8.70,,,,,,,,
Proto Resource &,PRW,0.026,0.2,8.33,,,,,,,,
Kimberley Metals,KBL,0.20,1.5,8.11,,,,,,,,
Eleckra Mines opt jun11,EKMO,0.07,0.5,7.69,,,,,,,,
Geopacific Res,GPR,0.70,5,7.69,,,,,,,,
Laguna Res NL,LRC,0.014,0.1,7.69,,,,,,,,
Marenica Energy,MEY,0.14,1,7.69,,,,,,,,
Botswana Metals,BML,0.06,0.4,7.14,,,,,,,,
Base Iron Ltd,BSE,0.095,0.6,6.74,,,,,,,,
Aust Renewable,ARW,0.016,0.1,6.67,,,,,,,,
Promesa Ltd,PRA,0.096,0.6,6.67,,,,,,,,
WHL Energy Ltd,WHN,0.032,0.2,6.67,,,,,,,,
Noble Min Res,NMG,0.415,2.5,6.41,,,,,,,,
Kairiki Energy,KIK,0.17,1,6.25,,,,,,,,
Reward Min Ltd,RWD,0.36,2,5.88,,,,,,,,
Victoria Pet,VPE,0.27,1.5,5.88,,,,,,,,
Karoon Gas Aust,KAR,8.12,45,5.87,,,,,,,,
Nyota Min Ltd,NYO,0.28,1.5,5.66,,,,,,,,
Stanmore Coal Ltd,SMR,0.75,4,5.63,,,,,,,,
Platina Res,PGM,0.29,1.5,5.45,,,,,,,,
Avalon Min,AVI,0.195,1,5.41,,,,,,,,
Uranex NL,UNX,0.195,1,5.41,,,,,,,,
Minotaur Explore,MEP,0.205,1,5.13,,,,,,,,
Gleneagle Gold,GLN,0.021,0.1,5.00,,,,,,,,
Red River Res,RVR,0.084,0.4,5.00,,,,,,,,
Whinnen Res opt apr13,WWWO,0.021,0.1,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Teys Ltd,TYS,0.002,-0.4,-66.67,,,,,,,,
Superwoman Grp,SPG,0.002,-0.3,-60.00,,,,,,,,
Transol Corp opt may11,TNCOA,0.001,-0.1,-50.00,,,,,,,,
Holista Colltech,HCT,0.10,-4,-28.57,,,,,,,,
NeuroDiscovery,NDL,0.035,-1.4,-28.57,,,,,,,,
Adultshop Com,ASC,0.008,-0.3,-27.27,,,,,,,,
Marbletrend Grp,MBD,0.052,-1.8,-25.71,,,,,,,,
EFTEL Ltd,EFT,0.009,-0.3,-25.00,,,,,,,,
Living Cell Tech opt dec10,LCTO,0.09,-3,-25.00,,,,,,,,
WAG Ltd,WAG,0.007,-0.2,-22.22,,,,,,,,
Mariner Corp Ltd,MCX,0.004,-0.1,-20.00,,,,,,,,
Neptune Marine opt dec10,NMSO,0.10,-2.5,-20.00,,,,,,,,
NewSat Ltd,NWT,0.004,-0.1,-20.00,,,,,,,,
Q Ltd,QXQ,0.06,-1.4,-18.92,,,,,,,,
Jumbuck Entertain,JMB,0.20,-4.5,-18.37,,,,,,,,
Becton Prop Grp stp,BEC,0.05,-1,-16.67,,,,,,,,
Cape Range Ltd,CAG,0.005,-0.1,-16.67,,,,,,,,
TVN Corp Ltd,TVN,0.01,-0.2,-16.67,,,,,,,,
Resonance Health,RHT,0.016,-0.3,-15.79,,,,,,,,
Prophecy Intl ,PRO,0.39,-7,-15.22,,,,,,,,
Living Cell Tech,LCT,0.28,-5,-15.15,,,,,,,,
Arafura Pearls,APB,0.012,-0.2,-14.29,,,,,,,,
Advanced Magnesium,ANM,0.049,-0.8,-14.04,,,,,,,,
Patrys Ltd,PAB,0.086,-1.4,-14.00,,,,,,,,
Netcomm Ltd,NTC,0.155,-2.5,-13.89,,,,,,,,
Ambertech Ltd,AMO,0.50,-8,-13.79,,,,,,,,
TPL Corp Ltd,TPL,0.019,-0.3,-13.64,,,,,,,,
Souls Private Equity opt feb15,SOEOA,0.013,-0.2,-13.33,,,,,,,,
Advanced Energy,AES,0.07,-1,-12.50,,,,,,,,
Atlantic Ltd opt dec11,ATIO,0.035,-0.5,-12.50,,,,,,,,
Humanis Grp Ltd,HUM,0.015,-0.2,-11.76,,,,,,,,
Boom Logistics,BOL,0.27,-3.5,-11.48,,,,,,,,
Runge Ltd,RUL,0.435,-5.5,-11.22,,,,,,,,
Aii200finxareit etf unt,FIX,5.18,-65,-11.15,,,,,,,,
Ainsworth Game Tech,AGI,0.12,-1.5,-11.11,,,,,,,,
Apollo Cons,AOP,0.008,-0.1,-11.11,,,,,,,,
E-Com Multi Ltd,ECE,0.008,-0.1,-11.11,,,,,,,,
BPH Corp Ltd,BPH,0.065,-0.8,-10.96,,,,,,,,
Cool or Cosy Ltd,COS,0.065,-0.8,-10.96,,,,,,,,
NSL Cons Ltd,NSL,0.086,-1,-10.42,,,,,,,,
Bluglass Ltd,BLG,0.09,-1,-10.00,,,,,,,,
C @ Ltd,CEO,0.009,-0.1,-10.00,,,,,,,,
Intermoco Ltd,INT,0.009,-0.1,-10.00,,,,,,,,
Village Roadshow 'a' pref,VRLPA,2.20,-24,-9.84,,,,,,,,
Rivercity Motorway stp,RCY,0.046,-0.5,-9.80,,,,,,,,
BT Invest Mngmnt,BTT,2.44,-26,-9.63,,,,,,,,
Energy Ventures,EVE,0.039,-0.4,-9.30,,,,,,,,
ECO Quest,ECQ,0.10,-1,-9.09,,,,,,,,
