Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4436.7 at 16:35 1/6/2010  Report at 19:05 Tuesday 1/6/2010. Processed 19:18 Tuesday 1/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Silver Lake Resource,SLR,1.55,11.5,8.01,,,,,,,,
Coppermoly Ltd,COY,0.097,0.7,7.78,,,,,,,,
A'asia Gold,AAO,0.07,0.5,7.69,,,,,,,,
Carpentaria Exp opt jun10,CAPO,0.028,0.2,7.69,,,,,,,,
Integrated Res,IRG,0.014,0.1,7.69,,,,,,,,
Territory Uranium,TUC,0.07,0.5,7.69,,,,,,,,
Pioneer Res Ltd,PIO,0.044,0.3,7.32,,,,,,,,
Rocklands Rich,RCI,0.22,1.5,7.32,,,,,,,,
Navigator Res opt nov11,NAVO,0.059,0.4,7.27,,,,,,,,
Acclaim Explore,AEX,0.015,0.1,7.14,,,,,,,,
Carpentaria Exp,CAP,0.30,2,7.14,,,,,,,,
Gullewa Ltd,GUL,0.105,0.7,7.14,,,,,,,,
Ironbark Zinc Ltd,IBG,0.225,1.5,7.14,,,,,,,,
Padbury Min Ltd,PDY,0.015,0.1,7.14,,,,,,,,
HOT Chili Ltd,HCH,0.23,1.5,6.98,,,,,,,,
Nuenergy Capital,NGY,0.155,1,6.90,,,,,,,,
Sth Boulder Mines,STB,0.70,4.5,6.87,,,,,,,,
Pluton Res,PLV,0.39,2.5,6.85,,,,,,,,
Activex Ltd,AIV,0.08,0.5,6.67,,,,,,,,
Consolidated Tin Min,CSD,0.048,0.3,6.67,,,,,,,,
Shaw River Res,SRR,0.16,1,6.67,,,,,,,,
Dynasty Metals,DMA,0.165,1,6.45,,,,,,,,
Redbank Copper,RCP,0.033,0.2,6.45,,,,,,,,
Anvil Min cdi,AVM,3.83,23,6.39,,,,,,,,
Eastern Corp,ECU,0.25,1.5,6.38,,,,,,,,
Lincoln Min,LML,0.25,1.5,6.38,,,,,,,,
Ampella Min,AMX,1.52,9,6.29,,,,,,,,
Bass Metals Ltd,BSM,0.175,1,6.06,,,,,,,,
Aurora Oil & Gas,AUT,0.795,4.5,6.00,,,,,,,,
Midwinter Resourc,MWN,0.18,1,5.88,,,,,,,,
Navigator Res,NAV,0.18,1,5.88,,,,,,,,
Peninsula Min opt jun12,PENOA,0.018,0.1,5.88,,,,,,,,
Antares Energy,AZZ,0.645,3.5,5.74,,,,,,,,
Conquest Min,CQT,0.38,2,5.56,,,,,,,,
Golden Rim Res,GMR,0.10,0.5,5.26,,,,,,,,
Liquefied Natural,LNG,0.41,2,5.13,,,,,,,,
Chameleon Min NL,CHM,0.021,0.1,5.00,,,,,,,,
Gleneagle Gold,GLN,0.021,0.1,5.00,,,,,,,,
Iron Mountain opt feb12,IRMO,0.021,0.1,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Electrometals Tech,EMM,0.012,-1.3,-52.00,,,,,,,,
Tower Aust rts17jund,TALR,0.325,-22.5,-40.91,,,,,,,,
Coonawarra Aust unt,CNR,0.079,-4.1,-34.17,,,,,,,,
CO2 Grp Ltd opt nov11,COZO,0.015,-0.6,-28.57,,,,,,,,
Downer EDI Ltd,DOW,4.58,-169,-26.95,,,,,,,,
Quest Min Ltd,QNL,0.03,-1,-25.00,,,,,,,,
Living Cell Tech opt dec10,LCTO,0.05,-1.5,-23.08,,,,,,,,
Run Corp Ltd,RNC,0.043,-1.2,-21.82,,,,,,,,
Helicon Grp,HCG,0.02,-0.5,-20.00,,,,,,,,
Millepede Intl,MPD,0.004,-0.1,-20.00,,,,,,,,
Cordlife Ltd,CBB,0.435,-10.5,-19.44,,,,,,,,
CO2 Grp Ltd,COZ,0.105,-2,-16.00,,,,,,,,
Argus Solutions,ASV,0.075,-1.4,-15.73,,,,,,,,
APN Prop Grp,APD,0.18,-3,-14.29,,,,,,,,
Verus Invest,VIL,0.024,-0.4,-14.29,,,,,,,,
Advanced Magnesium,ANM,0.05,-0.8,-13.79,,,,,,,,
National Leisure,NLG,0.007,-0.1,-12.50,,,,,,,,
US Nickel Ltd,USN,0.105,-1.5,-12.50,,,,,,,,
PharmAust Ltd opt mar12,PAAO,0.022,-0.3,-12.00,,,,,,,,
Atlantic Ltd opt dec11,ATIO,0.03,-0.4,-11.76,,,,,,,,
Praemium Ltd,PPS,0.115,-1.5,-11.54,,,,,,,,
Staging Connections,STG,0.023,-0.3,-11.54,,,,,,,,
E-Com Multi Ltd,ECE,0.008,-0.1,-11.11,,,,,,,,
Enerji Ltd,ERJ,0.04,-0.5,-11.11,,,,,,,,
Style Ltd,SYP,0.016,-0.2,-11.11,,,,,,,,
Vmoto Ltd,VMT,0.125,-1.5,-10.71,,,,,,,,
Gunns Ltd,GNS,0.43,-5,-10.42,,,,,,,,
Swick Min,SWK,0.35,-4,-10.26,,,,,,,,
Brierty Ltd,BYL,0.265,-3,-10.17,,,,,,,,
Legacy Iron Ore opt dec12,LCYOB,0.045,-0.5,-10.00,,,,,,,,
Pac Energy,PEA,0.27,-3,-10.00,,,,,,,,
Stirling Products,STI,0.009,-0.1,-10.00,,,,,,,,
Pienets Ltd,PIE,0.028,-0.3,-9.68,,,,,,,,
Bisalloy Steel,BIS,0.19,-2,-9.52,,,,,,,,
Nomad Bld,NOD,0.145,-1.5,-9.38,,,,,,,,
Autodom Ltd,AIE,0.05,-0.5,-9.09,,,,,,,,
Tyrian Diagnostics,TDX,0.01,-0.1,-9.09,,,,,,,,
Westoz Inv Ltd opt jun12,WICO,0.10,-1,-9.09,,,,,,,,
Aust Vintage Ltd,AVG,0.21,-2,-8.70,,,,,,,,
Cellmid Ltd,CDY,0.021,-0.2,-8.70,,,,,,,,
Hydromet Corp Ltd,HMC,0.032,-0.3,-8.57,,,,,,,,
Mint Wireless,MNW,0.032,-0.3,-8.57,,,,,,,,
Rubik Financial,RFL,0.055,-0.5,-8.33,,,,,,,,
Macq Fortress frn aug35,MFNHA,0.156,-1.4,-8.24,,,,,,,,
Legacy Iron Ore,LCY,0.12,-1,-7.69,,,,,,,,
Virgin Blue Hldgs,VBA,0.305,-2.5,-7.58,,,,,,,,
Atlantic Ltd,ATI,0.038,-0.3,-7.32,,,,,,,,
Astra Capital Ltd,AKR,0.51,-4,-7.27,,,,,,,,
Multiplex European unt,MUE,0.13,-1,-7.14,,,,,,,,
World Wide Ent Grp,WWG,0.065,-0.5,-7.14,,,,,,,,
TZ Ltd,TZL,0.465,-3.5,-7.00,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.014,-0.1,-6.67,,,,,,,,
Medical Develop,MVP,0.22,-1.5,-6.38,,,,,,,,
Village Roadshow 'a' pref,VRLPA,2.06,-14,-6.36,,,,,,,,
Tox Free Solutions,TOX,2.24,-15,-6.28,,,,,,,,
Hutchison,HTA,0.091,-0.6,-6.19,,,,,,,,
CVC Ltd,CVC,0.76,-5,-6.17,,,,,,,,
Redcape Prop Grp stp,RPF,0.235,-1.5,-6.00,,,,,,,,
BPH Corp Ltd,BPH,0.063,-0.4,-5.97,,,,,,,,
RTL Corp Ltd,RTL,0.032,-0.2,-5.88,,,,,,,,
Keybridge Capital,KBC,0.081,-0.5,-5.81,,,,,,,,
Geodynamics Ltd,GDY,0.41,-2.5,-5.75,,,,,,,,
PharmAust Ltd,PAA,0.066,-0.4,-5.71,,,,,,,,
Structural Systems,STS,0.50,-3,-5.66,,,,,,,,
Greencap Ltd,GCG,0.071,-0.4,-5.33,,,,,,,,
Centro Prop stp,CNP,0.18,-1,-5.26,,,,,,,,
Salmat Ltd,SLM,3.86,-21,-5.16,,,,,,,,
Dolomatrix Intl,DMX,0.28,-1.5,-5.08,,,,,,,,
Allied Brands Ltd,ABQ,0.076,-0.4,-5.00,,,,,,,,
Nusep Ltd,NSP,0.19,-1,-5.00,,,,,,,,
Pac Enviromin,PEV,0.019,-0.1,-5.00,,,,,,,,
Reef Casino Tr unt,RCT,1.90,-10,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Tawana Res NL opt apr11,TAWOA,0.001,-0.9,-90.00,,,,,,,,
Poseidon Nick Ltd opt dec11,POSOA,0.031,-5.9,-65.56,,,,,,,,
Central Pet opt jun10,CTPOA,0.001,-0.1,-50.00,,,,,,,,
Mining Projects,MPJ,0.001,-0.1,-50.00,,,,,,,,
Sino Gas Energy rts09jund,SEHRA,0.001,-0.1,-50.00,,,,,,,,
Stirling Min opt jun10,SMZO,0.001,-0.1,-50.00,,,,,,,,
Chrysalis Res,CYS,0.13,-6,-31.58,,,,,,,,
Aurium Res opt sep12,AGUOA,0.007,-0.3,-30.00,,,,,,,,
Artemis Res opt jun11,ARVOB,0.012,-0.4,-25.00,,,,,,,,
Fall River Res cdi,FRV,0.015,-0.5,-25.00,,,,,,,,
Monitor Energy,MHL,0.003,-0.1,-25.00,,,,,,,,
Great Western Exp,GTE,0.071,-2.2,-23.66,,,,,,,,
Frontier Res opt dec10,FNTO,0.023,-0.7,-23.33,,,,,,,,
White Cliff Nickel opt jun11,WCNO,0.007,-0.2,-22.22,,,,,,,,
Intec Ltd,INL,0.004,-0.1,-20.00,,,,,,,,
Pac Ore Ltd opt sep12,PSFO,0.02,-0.5,-20.00,,,,,,,,
Elementos Ltd,ELT,0.155,-3.5,-18.42,,,,,,,,
Buccaneer Energy opt nov12,BCCO,0.034,-0.7,-17.07,,,,,,,,
Metals Aust,MLS,0.01,-0.2,-16.67,,,,,,,,
Padbury Min Ltd opt may11,PDYOB,0.005,-0.1,-16.67,,,,,,,,
Yellow Rock opt sep12,YRROA,0.005,-0.1,-16.67,,,,,,,,
Peak Res,PEK,0.105,-2,-16.00,,,,,,,,
Cullen Res,CUL,0.04,-0.7,-14.89,,,,,,,,
Hawthorn Res,HAW,0.006,-0.1,-14.29,,,,,,,,
Mundo Min,MUN,0.12,-2,-14.29,,,,,,,,
Quantum Res,QUR,0.012,-0.2,-14.29,,,,,,,,
Shield Min,SHX,0.18,-3,-14.29,,,,,,,,
Resource And Invest,RNI,0.19,-3,-13.64,,,,,,,,
RAM Res,RMR,0.02,-0.3,-13.04,,,,,,,,
Clean Global Energy,CGV,0.07,-1,-12.50,,,,,,,,
Northern Min,NMI,0.105,-1.5,-12.50,,,,,,,,
Sultan Corp,SSC,0.007,-0.1,-12.50,,,,,,,,
Golden Cross,GCR,0.015,-0.2,-11.76,,,,,,,,
Metrocoal Ltd,MTE,0.23,-3,-11.54,,,,,,,,
Gladiator Res,GLA,0.31,-4,-11.43,,,,,,,,
Energy And Min,EMA,0.16,-2,-11.11,,,,,,,,
Kasbah Res,KAS,0.08,-1,-11.11,,,,,,,,
Uran Ltd,URA,0.016,-0.2,-11.11,,,,,,,,
Petratherm Ltd,PTR,0.17,-2,-10.53,,,,,,,,
Rubianna Res Ltd,RRE,0.17,-2,-10.53,,,,,,,,
Zambezi Res cdi,ZRL,0.017,-0.2,-10.53,,,,,,,,
Sundance Energy,SEA,0.13,-1.5,-10.34,,,,,,,,
Kilgore Oil & Gas,KOG,0.009,-0.1,-10.00,,,,,,,,
Finders Res,FND,0.28,-3,-9.68,,,,,,,,
Bandanna Energy,BND,0.57,-6,-9.52,,,,,,,,
Base Iron Ltd,BSE,0.088,-0.9,-9.28,,,,,,,,
Buccaneer Energy,BCC,0.059,-0.6,-9.23,,,,,,,,
Golden Gate Pet opt aug12,GGPO,0.01,-0.1,-9.09,,,,,,,,
Goldsearch Ltd,GSE,0.02,-0.2,-9.09,,,,,,,,
Matilda Zircon,MZI,0.02,-0.2,-9.09,,,,,,,,
China Yunnan Copper,CYU,0.155,-1.5,-8.82,,,,,,,,
Gold Anomaly Ltd,GOA,0.021,-0.2,-8.70,,,,,,,,
Richmond Min,RHM,0.21,-2,-8.70,,,,,,,,
Entek Energy Ltd,ETE,0.16,-1.5,-8.57,,,,,,,,
Black Fire Min,BFE,0.11,-1,-8.33,,,,,,,,
Mount Burgess Min,MTB,0.011,-0.1,-8.33,,,,,,,,
Riviera Res,RVE,0.165,-1.5,-8.33,,,,,,,,
Torrens Energy,TEY,0.11,-1,-8.33,,,,,,,,
Poseidon Nick Ltd,POS,0.225,-2,-8.16,,,,,,,,
Central Pet opt mar14,CTPO,0.034,-0.3,-8.11,,,,,,,,
Greater Bendigo Gold,GBM,0.023,-0.2,-8.00,,,,,,,,
Global Geoscience,GSC,0.06,-0.5,-7.69,,,,,,,,
Metals X Ltd,MLX,0.12,-1,-7.69,,,,,,,,
Gas2Grid Ltd,GGX,0.037,-0.3,-7.50,,,,,,,,
Lion Energy Ltd,LIO,0.037,-0.3,-7.50,,,,,,,,
Nex Metals Explor,NME,0.185,-1.5,-7.50,,,,,,,,
Adelaide Energy,ADE,0.125,-1,-7.41,,,,,,,,
Metgasco Ltd,MEL,0.375,-3,-7.41,,,,,,,,
Sthn Gold,SAU,0.088,-0.7,-7.37,,,,,,,,
Northern Uranium opt mar12,NTUOB,0.026,-0.2,-7.14,,,,,,,,
Syndicated Metals,SMD,0.13,-1,-7.14,,,,,,,,
Noble Min Res,NMG,0.40,-3,-6.98,,,,,,,,
Po Valley Energy,PVE,0.40,-3,-6.98,,,,,,,,
Nkwe Platinum opt aug11,NKPO,0.27,-2,-6.90,,,,,,,,
Centrex Metals,CXM,0.42,-3,-6.67,,,,,,,,
Icon Energy Ltd,ICN,0.21,-1.5,-6.67,,,,,,,,
Iron Mountain,IRM,0.07,-0.5,-6.67,,,,,,,,
Midas Res,MDS,0.07,-0.5,-6.67,,,,,,,,
Modena Res Ltd,MDA,0.042,-0.3,-6.67,,,,,,,,
Northern Star,NST,0.056,-0.4,-6.67,,,,,,,,
Riviera Res opt dec14,RVEO,0.07,-0.5,-6.67,,,,,,,,
Ethan Min Ltd,ETH,0.375,-2.5,-6.25,,,,,,,,
Greenearth Energy,GER,0.09,-0.6,-6.25,,,,,,,,
Macq Harbour,MHM,0.225,-1.5,-6.25,,,,,,,,
Otto Energy Ltd,OEL,0.091,-0.6,-6.19,,,,,,,,
Aura Energy,AEE,0.16,-1,-5.88,,,,,,,,
Carbon Energy,CNX,0.40,-2.5,-5.88,,,,,,,,
Key Pet,KEY,0.08,-0.5,-5.88,,,,,,,,
Aurox Res,AXO,0.65,-4,-5.80,,,,,,,,
Bougainville Copper,BOC,0.65,-4,-5.80,,,,,,,,
Black Range Min,BLR,0.034,-0.2,-5.56,,,,,,,,
GBM Rsources Ltd,GBZ,0.07,-0.4,-5.41,,,,,,,,
Royal Res,ROY,0.175,-1,-5.41,,,,,,,,
Cortona Res,CRC,0.18,-1,-5.26,,,,,,,,
Eldore Min,EDM,0.018,-0.1,-5.26,,,,,,,,
Target Energy,TEX,0.018,-0.1,-5.26,,,,,,,,
Westralian Gas & Pwr,WGP,0.018,-0.1,-5.26,,,,,,,,
Alkane Res Ltd,ALK,0.28,-1.5,-5.08,,,,,,,,
Gunson Res,GUN,0.075,-0.4,-5.06,,,,,,,,
Cazaly Res,CAZ,0.47,-2.5,-5.05,,,,,,,,
Avanco Res Ltd,AVB,0.019,-0.1,-5.00,,,,,,,,
Buru Energy,BRU,0.285,-1.5,-5.00,,,,,,,,
Endocoal Ltd,EOC,0.475,-2.5,-5.00,,,,,,,,
Mintails Ltd,MLI,0.019,-0.1,-5.00,,,,,,,,
Uranex NL,UNX,0.19,-1,-5.00,,,,,,,,
