Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4532.5 at 16:45 5/2/2010  Report at 19:05 Friday 5/2/2010. Processed 19:40 Friday 5/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Benitec Ltd opt apr14,BLTO,0.017,0.5,41.67,,,,,,,,
 ,BLT,0.053,1.4,35.90,,,,,,,,
Eastland Medical opt jun11,EMSOB,0.039,0.8,25.81,,,,,,,,
Kip McGrath Edu Cntr,KME,0.38,7.5,24.59,,,,,,,,
Acuvax Ltd,ACU,0.017,0.3,21.43,,,,,,,,
ASF Grp Ltd,AFA,0.17,3,21.43,,,,,,,,
E-Com Multi Ltd,ECE,0.006,0.1,20.00,,,,,,,,
Scigen Ltd cdi,SIE,0.30,5,20.00,,,,,,,,
World Reach Ltd,WRR,0.006,0.1,20.00,,,,,,,,
Merchant House,MHI,0.165,2.5,17.86,,,,,,,,
Admerex Ltd,ADL,0.008,0.1,14.29,,,,,,,,
Healthlinx Ltd,HTX,0.079,0.9,12.86,,,,,,,,
ICSGlobal Ltd,ICS,0.029,0.3,11.54,,,,,,,,
KFM Divers Inf unt,KIL,0.88,8,10.00,,,,,,,,
Chalmers Ltd,CHR,3.00,25,9.09,,,,,,,,
Rabinov Prop Tr unt,RBV,0.60,5,9.09,,,,,,,,
Stanfield Funds,SFN,0.012,0.1,9.09,,,,,,,,
Datadot Tech,DDT,0.042,0.3,7.69,,,,,,,,
Mikoh Corp,MIK,0.056,0.4,7.69,,,,,,,,
Eastland Medical,EMS,0.09,0.6,7.14,,,,,,,,
Lindsay Aust,LAU,0.225,1.5,7.14,,,,,,,,
Dulhunty Power,DUL,0.032,0.2,6.67,,,,,,,,
Medical Develop,MVP,0.16,1,6.67,,,,,,,,
Breville Grp Ltd,BRG,1.705,10.5,6.56,,,,,,,,
Hexima Ltd,HXL,0.42,2.5,6.33,,,,,,,,
Comtel Corp Ltd,CMO,0.017,0.1,6.25,,,,,,,,
NSX Ltd,NSX,0.175,1,6.06,,,,,,,,
Xceed Capital Ltd,XCD,0.018,0.1,5.88,,,,,,,,
ResMed Inc cdi 10:1,RMD,6.34,35,5.84,,,,,,,,
Astro Jap Prop stp,AJA,0.365,2,5.80,,,,,,,,
Altium Ltd,ALU,0.28,1.5,5.66,,,,,,,,
SDI Ltd,SDI,0.29,1.5,5.45,,,,,,,,
Neuren Pharmaceut,NEU,0.039,0.2,5.41,,,,,,,,
MINING RISES,,,,,,,,,,,,
Eden Energy Ltd,EDE,0.105,4.8,84.21,,,,,,,,
Proto Resource & opt dec11,PRWOB,0.018,0.4,28.57,,,,,,,,
Mount Burgess Min,MTB,0.014,0.3,27.27,,,,,,,,
Manas Res Ltd opt sep11,MSRO,0.038,0.8,26.67,,,,,,,,
Legend Min,LEG,0.043,0.8,22.86,,,,,,,,
Rox Res,RXL,0.019,0.3,18.75,,,,,,,,
Midwinter Resourc,MWN,0.14,2,16.67,,,,,,,,
Quest Pet,QPN,0.008,0.1,14.29,,,,,,,,
Eagle Eye Metals,EYE,0.054,0.6,12.50,,,,,,,,
Carpentaria Exp,CAP,0.14,1.5,12.00,,,,,,,,
Latin Gold Ltd,LAT,0.028,0.3,12.00,,,,,,,,
Thor Min Plc cdi,THR,0.019,0.2,11.76,,,,,,,,
Victorian Gold Mines,VGM,0.19,2,11.76,,,,,,,,
Rocklands Rich,RCI,0.245,2.5,11.36,,,,,,,,
Minerals Corp 10.5%db11,MSCHF,0.75,7.5,11.11,,,,,,,,
Firestone Energy,FSE,0.033,0.3,10.00,,,,,,,,
Torrens Energy opt mar10,TEYO,0.011,0.1,10.00,,,,,,,,
Uranium Explore,UXA,0.067,0.6,9.84,,,,,,,,
Echo Res,EAR,0.045,0.4,9.76,,,,,,,,
Sthn Gold,SAU,0.115,1,9.52,,,,,,,,
Astro Res NL,ARO,0.012,0.1,9.09,,,,,,,,
Northwest Res,NWR,0.05,0.4,8.70,,,,,,,,
Emerald Oil & Gas,EMR,0.038,0.3,8.57,,,,,,,,
Blina Diamonds NL,BDI,0.013,0.1,8.33,,,,,,,,
Global Iron Ltd,GFE,0.39,3,8.33,,,,,,,,
Natasa Min Ltd,NSN,1.10,8,7.84,,,,,,,,
Clean Global Energy,CGV,0.145,1,7.41,,,,,,,,
Kasbah Res,KAS,0.073,0.5,7.35,,,,,,,,
Energy And Min opt jul11,EMAO,0.046,0.3,6.98,,,,,,,,
Jatoil Ltd,JAT,0.032,0.2,6.67,,,,,,,,
Midas Res,MDS,0.033,0.2,6.45,,,,,,,,
Promesa Ltd,PRA,0.085,0.5,6.25,,,,,,,,
Pryme Oil & Gas,PYM,0.07,0.4,6.06,,,,,,,,
Richmond Min,RHM,0.18,1,5.88,,,,,,,,
Northern Min,NMI,0.185,1,5.71,,,,,,,,
Triton Gold Ltd opt dec13,TONO,0.075,0.4,5.63,,,,,,,,
Coppermoly Ltd,COY,0.095,0.5,5.56,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
AFT Corp,AFT,0.001,-0.1,-50.00,,,,,,,,
Health Corp,HEA,0.04,-2,-33.33,,,,,,,,
