Stocks that moved by more than 5% for the day,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4092.4 at 2012-06-05T16:41:07. Report at Tuesday, June 5, 2012. Processed Wednesday at 2012-06-06T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
Adeffective opt jun14,ABNO,.003,+.1,+50.00,,
Select Vaccines,SLT,.003,+.1,+50.00,,
Q Tech Grp,QTG,.018,+.5,+38.46,,
Sprintex,SIX,.02,+.5,+33.33,,
World Reach,WRR,.004,+.1,+33.33,,
TZ,TZL,.145,+3.5,+31.82,,
Mnet Grp,MNZ,.017,+.4,+30.77,,
Agenix,AGX,.005,+.1,+25.00,,
Phoslock Water,PHK,.046,+.8,+21.05,,
Water Res Grp,WRG,.057,+.8,+16.33,,
Energy Ventures,EVE,.023,+.3,+15.00,,
Avita Medical,AVH,.20,+2.5,+14.29,,
Prima Biomed,PRR,.165,+2,+13.79,,
Patrys,PAB,.025,+.3,+13.64,,
Onthehouse,OTH,.43,+5,+13.16,,
Dolomatrix Internat,DMX,.01,+.1,+11.11,,
Avexa,AVX,.022,+.2,+10.00,,
Blackwall,BWF,.11,+1,+10.00,,
Cell Aquaculture,CAQ,.022,+.2,+10.00,,
Consegna Grp,CGP,.022,+.2,+10.00,,
E-Pay Asia,EPY,.22,+2,+10.00,,
Webfirm Grp,WFM,.044,+.4,+10.00,,
Energio,EIO,.17,+1.5,+9.68,,
Keybridge Capital,KBC,.12,+1,+9.09,,
Scott,SCC,.31,+2.5,+8.77,,
Dyesol,DYE,.13,+1,+8.33,,
Savcor Grp,SAV,.053,+.4,+8.16,,
Wilson Htm Invest,WIG,.27,+2,+8.00,,
Challenger Infrast stp,CIF,1.18,+8,+7.27,,
Challenger,CGF,3.28,+22,+7.19,,
Adeffective,ABN,.015,+.1,+7.14,,
Altium,ALU,.375,+2.5,+7.14,,
CAR Park Tech,CPZ,.30,+2,+7.14,,
Genetic Tech,GTG,.15,+1,+7.14,,
Thomas & Coffey,THO,.15,+1,+7.14,,
Quickstep,QHL,.155,+1,+6.90,,
Boart Longyear,BLY,3.12,+20,+6.85,,
Atcor Medical,ACG,.08,+.5,+6.67,,
Phosphagenics,POH,.165,+1,+6.45,,
Campbell Brothers,CPB,53.62,+309,+6.12,,
HGL,HNG,.88,+5,+6.02,,
Probiotec,PBP,.28,+1.5,+5.66,,
Ideas Intl,IDE,1.50,+8,+5.63,,
BPH Energy,BPH,.019,+.1,+5.56,,
BT Invest Mngmnt,BTT,1.805,+9.5,+5.56,,
Stanfield Funds,SFN,.95,+5,+5.56,,
Mineral Res,MIN,9.19,+48,+5.51,,
TFS Corp,TFC,.485,+2.5,+5.43,,
Ausdrill,ASL,3.19,+16,+5.28,,
Macro Corp,MAC,.04,+.2,+5.26,,
Thinksmart,TSM,.20,+1,+5.26,,
Wide Bay Aust,WBB,5.85,+29,+5.22,,
NRW Hldgs,NWH,3.10,+15,+5.08,,
Monadelphous Grp,MND,20.88,+100,+5.03,,
Allied Health,AHZ,.021,+.1,+5.00,,
RISES - MINING,,
Republic Gold,RAU,.002,+.1,+100.0,,
Burleson Energy opt sep13,BUROA,.003,+.1,+50.00,,
Saracen Min opt jun13,SARO,.315,+6.5,+26.00,,
Rubianna Res,RRE,.10,+2,+25.00,,
ARC Explore,ARX,.006,+.1,+20.00,,
Lakes Oil,LKO,.006,+.1,+20.00,,
Planet Gas,PGS,.03,+.5,+20.00,,
Emerald Oil & Gas,EMR,.025,+.4,+19.05,,
Ramelius Res,RMS,.555,+8.5,+18.09,,
Anatolia Energy,AEK,.07,+1,+16.67,,
Padbury Min,PDY,.007,+.1,+16.67,,
MEC Res,MMR,.115,+1.6,+16.16,,
KBL Min 10% cn,KBLGA,.359,+4.9,+15.81,,
Thundelarra Explor,THX,.081,+1.1,+15.71,,
Buxton Res,BUX,.15,+2,+15.38,,
Bright Star Res,BUT,.095,+1.2,+14.46,,
Potash Min,POK,.455,+5.5,+13.75,,
Poseidon Nick,POS,.125,+1.5,+13.64,,
Mamba Min opt jun13,MABOA,.017,+.2,+13.33,,
Argo Explore,AXT,.026,+.3,+13.04,,
Timpetra Res,TPR,.079,+.9,+12.86,,
Ausquest,AQD,.045,+.5,+12.50,,
Midas Res,MDS,.009,+.1,+12.50,,
Adelaide Res,ADN,.064,+.7,+12.28,,
Predictive Disc,PDI,.093,+1,+12.05,,
ELK Pet,ELK,.145,+1.5,+11.54,,
Luiri Gold cdi,LGM,.078,+.8,+11.43,,
OIL Basins,OBL,.039,+.4,+11.43,,
Whitestar Res,WSR,.039,+.4,+11.43,,
Cape Lambert Res,CFE,.345,+3.5,+11.29,,
Azure Min,AZS,.02,+.2,+11.11,,
OIL Basins opt jun12,OBLOA,.02,+.2,+11.11,,
Radar Iron,RAD,.30,+3,+11.11,,
Target Energy,TEX,.06,+.6,+11.11,,
Hastings Rare Metals,HAS,.105,+1,+10.53,,
Hawkley Oil And Gas,HOG,.21,+2,+10.53,,
Universal Coal cdi,UNV,.16,+1.5,+10.34,,
Syrah Res,SYR,2.37,+22,+10.23,,
Beach Energy,BPT,1.035,+9.5,+10.11,,
Gold Road Res,GOR,.22,+2,+10.00,,
Smarttrans,SMA,.011,+.1,+10.00,,
Antipa Min,AZY,.09,+.8,+9.76,,
Breaker Res opt dec14,BRBO,.045,+.4,+9.76,,
Marengo Min,MGO,.17,+1.5,+9.68,,
WHL Energy,WHN,.034,+.3,+9.68,,
ROX Res,RXL,.023,+.2,+9.52,,
Energy World Corpor,EWC,.41,+3.5,+9.33,,
RED 5,RED,1.55,+13,+9.15,,
Alliance Res,AGS,.24,+2,+9.09,,
West Manganese opt jun13,WMNO,.18,+1.5,+9.09,,
Minbos Res,MNB,.185,+1.5,+8.82,,
NSL Cons,NSL,.062,+.5,+8.77,,
Maverick Drilling,MAD,1.055,+8.5,+8.76,,
Diatreme Res,DRX,.05,+.4,+8.70,,
Aurium Res,AGU,.013,+.1,+8.33,,
KBL Min,KBL,.13,+1,+8.33,,
Nido Pet,NDO,.04,+.3,+8.11,,
Papillon Res opt dec12,PIROA,.76,+5.5,+7.80,,
Aspire Min,AKM,.14,+1,+7.69,,
Heron Res,HRR,.14,+1,+7.69,,
Iron Road,IRD,.42,+3,+7.69,,
Phillips River,PRH,.21,+1.5,+7.69,,
Titan Energy,TTE,.014,+.1,+7.69,,
Unity Min,UML,.14,+1,+7.69,,
Mantle Min,MNM,.10,+.7,+7.53,,
Gryphon Min,GRY,.715,+5,+7.52,,
NEW Standard Energy,NSE,.505,+3.5,+7.45,,
Vector Res,VEC,.089,+.6,+7.23,,
Metals Aust,MLS,.03,+.2,+7.14,,
MHM Metals,MHM,.45,+3,+7.14,,
Stone Res Aus,SHK,.015,+.1,+7.14,,
Mirabela Nickel,MBN,.305,+2,+7.02,,
Tiaro Coal,TCM,.305,+2,+7.02,,
Moly Mines,MOL,.155,+1,+6.90,,
Overland Res,OVR,.031,+.2,+6.90,,
ZYL,ZYL,.155,+1,+6.90,,
