Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4509.6 at 16:37 19/8/2010  Report at 19:05 Thursday 19/8/2010. Processed 19:09 Thursday 19/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Rectifier Technolog,RFT,0.002,-0.1,-33.33,,,,,,,,
Eneabba Gas Ltd,ENB,0.09,-2.5,-21.74,,,,,,,,
PharmAust Ltd opt mar12,PAAO,0.004,-0.1,-20.00,,,,,,,,
Bisan Ltd,BSN,0.032,-0.7,-17.95,,,,,,,,
Actinogen Ltd,ACW,0.07,-1.5,-17.65,,,,,,,,
World Reach Ltd,WRR,0.005,-0.1,-16.67,,,,,,,,
Stanfield Funds,SFN,0.011,-0.2,-15.38,,,,,,,,
Corum Grp Ltd,COO,0.03,-0.5,-14.29,,,,,,,,
Galileo Japan Tr unt,GJT,0.036,-0.6,-14.29,,,,,,,,
Strathfield Grp,SRA,0.006,-0.1,-14.29,,,,,,,,
E-Com Multi Ltd,ECE,0.007,-0.1,-12.50,,,,,,,,
Medivac Ltd,MDV,0.007,-0.1,-12.50,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.015,-0.2,-11.76,,,,,,,,
Photon Grp Ltd,PGA,0.115,-1.5,-11.54,,,,,,,,
Arturus Capital,AKW,0.08,-1,-11.11,,,,,,,,
Metal Storm Ltd,MST,0.008,-0.1,-11.11,,,,,,,,
Pharmanet Grp,PNO,0.008,-0.1,-11.11,,,,,,,,
RMG Ltd,RMG,0.008,-0.1,-11.11,,,,,,,,
Advanced Engine,ACE,0.033,-0.4,-10.81,,,,,,,,
ICSGlobal Ltd,ICS,0.018,-0.2,-10.00,,,,,,,,
Living & Leisure Grp stp,LLA,0.018,-0.2,-10.00,,,,,,,,
Jetset Travelworld,JET,0.69,-7.5,-9.80,,,,,,,,
E & A Ltd,EAL,0.19,-2,-9.52,,,,,,,,
PharmAust Ltd,PAA,0.029,-0.3,-9.37,,,,,,,,
Apollo Cons,AOP,0.01,-0.1,-9.09,,,,,,,,
APN Prop Grp,APD,0.21,-2,-8.70,,,,,,,,
MGM Wireless Ltd,MWR,0.011,-0.1,-8.33,,,,,,,,
Optiscan Imaging,OIL,0.045,-0.4,-8.16,,,,,,,,
Neptune Marine opt dec10,NMSO,0.08,-0.7,-8.05,,,,,,,,
Anteo Diagnostics opt sep10,ADOO,0.038,-0.3,-7.32,,,,,,,,
Lifestyle Communit,LIC,0.065,-0.5,-7.14,,,,,,,,
Maxitrans Ind,MXI,0.33,-2.5,-7.04,,,,,,,,
Charter Pacific,CHF,0.04,-0.3,-6.98,,,,,,,,
Downer EDI Ltd,DOW,4.41,-32,-6.77,,,,,,,,
Becton Prop Grp stp,BEC,0.07,-0.5,-6.67,,,,,,,,
Capral Ltd,CAA,0.14,-1,-6.67,,,,,,,,
Facilitate Digital,FAC,0.07,-0.5,-6.67,,,,,,,,
PMP Ltd,PMP,0.63,-4.5,-6.67,,,,,,,,
BioProspect Ltd,BPO,0.015,-0.1,-6.25,,,,,,,,
Datadot Tech,DDT,0.03,-0.2,-6.25,,,,,,,,
Farm Pride Foods,FRM,0.15,-1,-6.25,,,,,,,,
Quickflix Ltd,QFX,0.045,-0.3,-6.25,,,,,,,,
Souls Private Equity opt feb15,SOEOA,0.015,-0.1,-6.25,,,,,,,,
China Steel,CNH,0.085,-0.5,-5.56,,,,,,,,
Clean Teq Hldgs,CLQ,0.255,-1.5,-5.56,,,,,,,,
Emerson Stewart Grp,ESW,0.085,-0.5,-5.56,,,,,,,,
Karmelsonix Ltd,KSX,0.017,-0.1,-5.56,,,,,,,,
MacarthurCook PSF unt,MPS,0.085,-0.5,-5.56,,,,,,,,
Phoslock Water,PHK,0.068,-0.4,-5.56,,,,,,,,
Zicom Grp Ltd,ZGL,0.17,-1,-5.56,,,,,,,,
APA Financial,APP,0.018,-0.1,-5.26,,,,,,,,
Ariadne Aust,ARA,0.275,-1.5,-5.17,,,,,,,,
Mint Wireless,MNW,0.037,-0.2,-5.13,,,,,,,,
Smarttrans Hldgs,SMA,0.019,-0.1,-5.00,,,,,,,,
Snowball Grp,SNO,0.38,-2,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Excalibur Min opt dec12,EXMOA,0.001,-0.1,-50.00,,,,,,,,
Mining Projects,MPJ,0.001,-0.1,-50.00,,,,,,,,
Republic Gold Ltd opt jun11,RAUOA,0.001,-0.1,-50.00,,,,,,,,
Artemis Res opt jun11,ARVOB,0.015,-0.6,-28.57,,,,,,,,
Carnavale Res opt feb13,CAVO,0.031,-1.2,-27.91,,,,,,,,
Buru Energy opt oct10,BRUO,0.003,-0.1,-25.00,,,,,,,,
Eastern Iron opt dec10,EFEO,0.03,-1,-25.00,,,,,,,,
Excalibur Min,EXM,0.003,-0.1,-25.00,,,,,,,,
Resource Min Corp opt mar12,RMIO,0.003,-0.1,-25.00,,,,,,,,
Mantle Min Corp opt dec10,MNMOA,0.007,-0.2,-22.22,,,,,,,,
Midwinter Resourc,MWN,0.15,-4,-21.05,,,,,,,,
Uran Ltd opt jul12,URAOA,0.004,-0.1,-20.00,,,,,,,,
Empire Res,ERL,0.05,-1.2,-19.35,,,,,,,,
Hodges Res,HDG,0.14,-3,-17.65,,,,,,,,
Carnavale Res,CAV,0.165,-3.5,-17.50,,,,,,,,
ADX Energy Ltd,ADX,0.125,-2.5,-16.67,,,,,,,,
Stirling Min,SMZ,0.10,-2,-16.67,,,,,,,,
Planet Metals Ltd,PMQ,0.105,-2,-16.00,,,,,,,,
Noble Min Res opt jul13,NMGOA,0.062,-1.1,-15.07,,,,,,,,
Eden Energy Ltd,EDE,0.054,-0.9,-14.29,,,,,,,,
Oil Basins Ltd opt jun12,OBLOA,0.03,-0.5,-14.29,,,,,,,,
Paradigm Metals,PDM,0.024,-0.4,-14.29,,,,,,,,
Pioneer Res Ltd,PIO,0.032,-0.5,-13.51,,,,,,,,
Augustus Min,AUJ,0.195,-3,-13.33,,,,,,,,
Thor Min Plc cdi,THR,0.013,-0.2,-13.33,,,,,,,,
Trafford Res opt jul12,TRFO,0.13,-2,-13.33,,,,,,,,
Global Nickel Invest,GNI,0.033,-0.5,-13.16,,,,,,,,
Iron Road Ltd opt sep10,IRDO,0.265,-4,-13.11,,,,,,,,
Goldsearch Ltd,GSE,0.02,-0.3,-13.04,,,,,,,,
Batavia Min opt jun12,BTVO,0.087,-1.3,-13.00,,,,,,,,
Alchemy Resource opt aug10,ALYO,0.14,-2,-12.50,,,,,,,,
Nickelore Ltd,NIO,0.021,-0.3,-12.50,,,,,,,,
Octanex NL opt dec10,OXXO,0.07,-1,-12.50,,,,,,,,
Rawson Res,RAW,0.105,-1.5,-12.50,,,,,,,,
Transit Hldgs,TRH,0.155,-2,-11.43,,,,,,,,
Drake Res,DRK,0.16,-2,-11.11,,,,,,,,
Breakaway Res,BRW,0.044,-0.5,-10.20,,,,,,,,
Metals Aust,MLS,0.009,-0.1,-10.00,,,,,,,,
Sihayo Gold Ltd opt jan11,SIHO,0.018,-0.2,-10.00,,,,,,,,
Silver Mines Ltd,SVL,0.135,-1.5,-10.00,,,,,,,,
Union Res Ltd,UCL,0.009,-0.1,-10.00,,,,,,,,
Renaissance Min,RNS,0.19,-2,-9.52,,,,,,,,
Norwest Energy NL,NWE,0.029,-0.3,-9.37,,,,,,,,
Black Ridge Min,BRD,0.01,-0.1,-9.09,,,,,,,,
Iron Ore Hldgs opt apr11,IOHO,0.50,-5,-9.09,,,,,,,,
Palace Res,PXR,0.01,-0.1,-9.09,,,,,,,,
United Uranium,UUL,0.10,-1,-9.09,,,,,,,,
Tasman Goldflds,TGX,0.082,-0.8,-8.89,,,,,,,,
QLD Min Corp opt may12,QMNO,0.021,-0.2,-8.70,,,,,,,,
Redbank Copper,RCP,0.021,-0.2,-8.70,,,,,,,,
Segue Res,SEG,0.021,-0.2,-8.70,,,,,,,,
Buccaneer Energy opt nov12,BCCO,0.022,-0.2,-8.33,,,,,,,,
ELK Pet,ELK,0.11,-1,-8.33,,,,,,,,
Laguna Res NL,LRC,0.011,-0.1,-8.33,,,,,,,,
Eureka Energy Ltd,EKA,0.28,-2.5,-8.20,,,,,,,,
Clancy Explore opt jul13,CLYO,0.023,-0.2,-8.00,,,,,,,,
Minotaur Explore,MEP,0.23,-2,-8.00,,,,,,,,
Planet Gas Ltd,PGS,0.115,-1,-8.00,,,,,,,,
Energy And Min,EMA,0.235,-2,-7.84,,,,,,,,
Ausamerican Min,AIW,0.036,-0.3,-7.69,,,,,,,,
Austpac Res NL,APG,0.036,-0.3,-7.69,,,,,,,,
Eleckra Mines,EKM,0.086,-0.7,-7.53,,,,,,,,
Scotgold Res,SGZ,0.051,-0.4,-7.27,,,,,,,,
Minara Res,MRE,0.78,-6,-7.14,,,,,,,,
WCP Res Ltd,WCP,0.065,-0.5,-7.14,,,,,,,,
Westralian Gas & Pwr,WGP,0.013,-0.1,-7.14,,,,,,,,
Elixir Pet Ltd,EXR,0.066,-0.5,-7.04,,,,,,,,
East Africa Res,EAF,0.135,-1,-6.90,,,,,,,,
Amex Res,AXZ,0.14,-1,-6.67,,,,,,,,
Mt Isa Metals,MET,0.21,-1.5,-6.67,,,,,,,,
Strzelecki Metals,STZ,0.014,-0.1,-6.67,,,,,,,,
Atomic Res,ATQ,0.285,-2,-6.56,,,,,,,,
Siburan Res Ltd,SBU,0.215,-1.5,-6.52,,,,,,,,
Guildford Coal,GUF,0.29,-2,-6.45,,,,,,,,
Metals X Ltd,MLX,0.145,-1,-6.45,,,,,,,,
Accent Res NL,ACS,0.22,-1.5,-6.38,,,,,,,,
Blackham Res,BLK,0.22,-1.5,-6.38,,,,,,,,
Arafura Resource,ARU,0.81,-5.5,-6.36,,,,,,,,
Central Pet,CTP,0.059,-0.4,-6.35,,,,,,,,
3D Oil Ltd,TDO,0.15,-1,-6.25,,,,,,,,
Cobar Cons,CCU,0.15,-1,-6.25,,,,,,,,
Sino Gas Energy,SEH,0.03,-0.2,-6.25,,,,,,,,
Globe Metals & Mining,GBE,0.16,-1,-5.88,,,,,,,,
Integrated Res,IRG,0.016,-0.1,-5.88,,,,,,,,
XState Res,XST,0.16,-1,-5.88,,,,,,,,
Aussie Q Res,AQR,0.565,-3.5,-5.83,,,,,,,,
Image Res NL,IMA,0.41,-2.5,-5.75,,,,,,,,
Coalspur Mines opt jun11,CPLO,0.66,-4,-5.71,,,,,,,,
Oil Basins Ltd,OBL,0.05,-0.3,-5.66,,,,,,,,
Aura Energy,AEE,0.17,-1,-5.56,,,,,,,,
Condor Nickel,CNK,0.17,-1,-5.56,,,,,,,,
Rox Res,RXL,0.034,-0.2,-5.56,,,,,,,,
K2 Energy Ltd,KTE,0.052,-0.3,-5.45,,,,,,,,
West African Res,WAF,0.26,-1.5,-5.45,,,,,,,,
Cudeco Ltd,CDU,2.32,-13,-5.31,,,,,,,,
Copper Range Ltd,CRJ,0.018,-0.1,-5.26,,,,,,,,
Green Rock Energy,GRK,0.018,-0.1,-5.26,,,,,,,,
Petratherm Ltd,PTR,0.18,-1,-5.26,,,,,,,,
WHL Energy Ltd,WHN,0.018,-0.1,-5.26,,,,,,,,
Aurora Min Ltd,ARM,0.365,-2,-5.19,,,,,,,,
Uramet Min,URM,0.055,-0.3,-5.17,,,,,,,,
Victoria Pet,VPE,0.275,-1.5,-5.17,,,,,,,,
Aurium Res,AGU,0.019,-0.1,-5.00,,,,,,,,
Tanami Gold NL,TAM,0.019,-0.1,-5.00,,,,,,,,
