Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4483.1 at 16:36 30/8/2010  Report at 19:05 Monday 30/8/2010. Processed 19:16 Monday 30/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Acuvax Ltd,ACU,0.003,0.1,50.00,,,,,,,,
National Leisure,NLG,0.008,0.2,33.33,,,,,,,,
Webspy Ltd,WSY,0.018,0.4,28.57,,,,,,,,
Excela Ltd,EXA,0.38,7,22.58,,,,,,,,
PharmAust Ltd,PAA,0.028,0.5,21.74,,,,,,,,
Xiaoxiao Education,XXL,0.12,2,20.00,,,,,,,,
Becton Prop Grp stp,BEC,0.07,1.1,18.64,,,,,,,,
XRF Scientific,XRF,0.165,2.5,17.86,,,,,,,,
Grandbridge Ltd,GBA,0.365,5.5,17.74,,,,,,,,
WAG Ltd,WAG,0.007,0.1,16.67,,,,,,,,
E-Com Multi Ltd,ECE,0.008,0.1,14.29,,,,,,,,
Hydrotech Inter,HTI,0.008,0.1,14.29,,,,,,,,
Healthlinx Ltd,HTX,0.089,1.1,14.10,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.017,0.2,13.33,,,,,,,,
ASF Grp Ltd,AFA,0.13,1.5,13.04,,,,,,,,
Medic Vision Ltd,MVH,0.052,0.6,13.04,,,,,,,,
Metal Storm Ltd,MST,0.009,0.1,12.50,,,,,,,,
ETFS Metals etfs pd,ETPMPD,56.30,538,10.57,,,,,,,,
3Q Hldgs Ltd,TQH,0.11,1,10.00,,,,,,,,
Connxion Ventures,CXN,0.033,0.3,10.00,,,,,,,,
iSOFT Group Ltd,ISF,0.165,1.5,10.00,,,,,,,,
Mooter Media Ltd,MMZ,0.011,0.1,10.00,,,,,,,,
Multiplex European unt,MUE,0.17,1.5,9.68,,,,,,,,
Gale Pacific Ltd,GAP,0.23,2,9.52,,,,,,,,
RGM Media Ltd,RGM,0.115,1,9.52,,,,,,,,
Webster Ltd,WBA,0.35,3,9.37,,,,,,,,
Hydromet Corp Ltd,HMC,0.036,0.3,9.09,,,,,,,,
Questus Ltd,QSS,0.049,0.4,8.89,,,,,,,,
Trojan Equity,TJN,0.62,5,8.77,,,,,,,,
Adcorp Aust,AAU,0.19,1.5,8.57,,,,,,,,
Fiducian Portfolio,FPS,1.40,11,8.53,,,,,,,,
Ausenco Ltd,AAX,2.30,18,8.49,,,,,,,,
bioMD Ltd,BOD,0.026,0.2,8.33,,,,,,,,
Zicom Grp Ltd,ZGL,0.205,1.5,7.89,,,,,,,,
Ammtec Ltd,AEC,3.77,27,7.71,,,,,,,,
NRW Hldgs Ltd,NWH,1.33,9.5,7.69,,,,,,,,
ENV Clean Tech,ESI,0.029,0.2,7.41,,,,,,,,
ING Private Equity,IPE,0.29,2,7.41,,,,,,,,
Pro Medicus Ltd   ,PME,0.59,4,7.27,,,,,,,,
Hexima Ltd,HXL,0.30,2,7.14,,,,,,,,
Holista Colltech,HCT,0.075,0.5,7.14,,,,,,,,
Medical Aus Ltd,MLA,0.015,0.1,7.14,,,,,,,,
Rivercity Motorway stp,RCY,0.03,0.2,7.14,,,,,,,,
Decmil Grp Ltd,DCG,1.73,11.5,7.12,,,,,,,,
CIC Aust Ltd,CNB,0.61,4,7.02,,,,,,,,
Optiscan Imaging,OIL,0.048,0.3,6.67,,,,,,,,
Centro Retail stp,CER,0.165,1,6.45,,,,,,,,
Essa Aust,ESS,0.345,2,6.15,,,,,,,,
TPL Corp Ltd,TPL,0.018,0.1,5.88,,,,,,,,
Impedimed Ltd,IPD,0.75,4,5.63,,,,,,,,
Alesco Corp,ALS,2.83,15,5.60,,,,,,,,
Hostech Ltd,HTC,0.019,0.1,5.56,,,,,,,,
Strategic Pooled,SPD,0.095,0.5,5.56,,,,,,,,
Bell Financial Grp,BFG,0.86,4.5,5.52,,,,,,,,
Laserbond Ltd,LBL,0.06,0.3,5.26,,,,,,,,
Smarttrans Hldgs,SMA,0.02,0.1,5.26,,,,,,,,
Macmahon Hldgs,MAH,0.605,3,5.22,,,,,,,,
M2 Telecommun,MTU,1.84,9,5.14,,,,,,,,
Cellestis Ltd,CST,2.48,12,5.08,,,,,,,,
MINING RISES,,,,,,,,,,,,
Eagle Nickel Ltd,ENL,0.06,2.5,71.43,,,,,,,,
Global Geoscience opt aug12,GSCO,0.016,0.6,60.00,,,,,,,,
-,GSC,0.075,2.2,41.51,,,,,,,,
Ormil Energy Ltd,OMX,0.04,1,33.33,,,,,,,,
Quest Pet opt mar11,QPNO,0.004,0.1,33.33,,,,,,,,
XState Res,XST,0.185,4.5,32.14,,,,,,,,
China Yunnan Copper,CYU,0.155,3.5,29.17,,,,,,,,
Northern Uranium opt sep12,NTUOA,0.072,1.5,26.32,,,,,,,,
Regal Res,RER,0.01,0.2,25.00,,,,,,,,
