Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4615.7 at 16:37 6/9/2010  Report at 19:05 Monday 6/9/2010. Processed 19:08 Monday 6/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Biotron Ltd opt dec11,BITO,0.012,0.5,71.43,,,,,,,,
Helicon Grp,HCG,0.018,0.5,38.46,,,,,,,,
Autodom Ltd,AIE,0.06,1.5,33.33,,,,,,,,
RGM Media Ltd,RGM,0.13,2.5,23.81,,,,,,,,
Cougar Energy,CXY,0.038,0.7,22.58,,,,,,,,
TZ Ltd,TZL,0.50,9,21.95,,,,,,,,
Enerji Ltd,ERJ,0.017,0.3,21.43,,,,,,,,
Adultshop Com opt dec11,ASCO,0.006,0.1,20.00,,,,,,,,
Coretrack Ltd,CKK,0.175,2.5,16.67,,,,,,,,
Zingmobile Grp cdi,ZMG,0.035,0.5,16.67,,,,,,,,
Euroz Ltd opt mar14,EZLO,0.47,6.5,16.05,,,,,,,,
Genetic Tech,GTG,0.03,0.4,15.38,,,,,,,,
Aeris Environmental,AEI,0.20,2.5,14.29,,,,,,,,
Gale Pacific Ltd,GAP,0.24,3,14.29,,,,,,,,
Pharmanet Grp,PNO,0.008,0.1,14.29,,,,,,,,
Altium Ltd,ALU,0.17,2,13.33,,,,,,,,
CO2 Grp Ltd,COZ,0.17,2,13.33,,,,,,,,
Qmastor Ltd,QML,0.26,3,13.04,,,,,,,,
Energio Ltd,EIO,0.009,0.1,12.50,,,,,,,,
Hyro Ltd,HYO,0.018,0.2,12.50,,,,,,,,
Nexbis Ltd,NBS,0.09,1,12.50,,,,,,,,
Sietel Ltd,SSL,4.50,50,12.50,,,,,,,,
Essa Aust,ESS,0.37,4,12.12,,,,,,,,
Phoslock Water,PHK,0.067,0.7,11.67,,,,,,,,
Macq Radio,MRN,0.90,9,11.11,,,,,,,,
Mako Energy Ltd,MKE,0.20,2,11.11,,,,,,,,
National Leisure,NLG,0.01,0.1,11.11,,,,,,,,
Diploma Grp Ltd,DGX,0.31,3,10.71,,,,,,,,
Tel Pacific Ltd,TPC,0.075,0.7,10.29,,,,,,,,
Freedom Nutritional,FNP,0.33,3,10.00,,,,,,,,
Soilsub Tech,SOI,0.011,0.1,10.00,,,,,,,,
Auto Tech Ltd,ATJ,0.048,0.4,9.09,,,,,,,,
Farmworks Aust,FWA,0.12,1,9.09,,,,,,,,
Global Masters Fund,GFL,0.85,7,8.97,,,,,,,,
Multiplex Prime Ppty ctg,MAFCB,1.10,9,8.91,,,,,,,,
Scott Corp,SCC,0.435,3.5,8.75,,,,,,,,
Reverse Corp Ltd,REF,0.125,1,8.70,,,,,,,,
VDM Grp Ltd,VMG,0.50,4,8.70,,,,,,,,
ASF Grp Ltd,AFA,0.13,1,8.33,,,,,,,,
Vocus Comms Ltd,VOC,0.65,5,8.33,,,,,,,,
Webster Ltd,WBA,0.40,3,8.11,,,,,,,,
Snowball Grp,SNO,0.41,3,7.89,,,,,,,,
Ezenet Ltd,EZE,0.028,0.2,7.69,,,,,,,,
Razor Risk Tech,RZR,0.028,0.2,7.69,,,,,,,,
Altera Res Ltd,AEA,0.30,2,7.14,,,,,,,,
Ambition Grp Ltd,AMB,0.30,2,7.14,,,,,,,,
Biodiem Ltd,BDM,0.15,1,7.14,,,,,,,,
Clinuvel Pharmaceut,CUV,0.225,1.5,7.14,,,,,,,,
Circadian Tech,CIR,0.62,4,6.90,,,,,,,,
IDT Aust Ltd,IDT,0.63,4,6.78,,,,,,,,
Global Prop,GPB,1.33,8,6.40,,,,,,,,
CMI Ltd pref.cl.a,CMIPC,0.39,2.3,6.27,,,,,,,,
Solagran Ltd,SLA,0.17,1,6.25,,,,,,,,
Aurora Global Tr unt,AIB,1.22,7,6.09,,,,,,,,
Anteo Diagnostics opt sep10,ADOO,0.035,0.2,6.06,,,,,,,,
Decmil Grp Ltd,DCG,1.895,10.5,5.87,,,,,,,,
Ausdrill Ltd,ASL,2.01,11,5.79,,,,,,,,
Astron Ltd,ATR,1.90,10,5.56,,,,,,,,
Datadot Tech,DDT,0.038,0.2,5.56,,,,,,,,
