Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4577.6 at 16:40 3/9/2010  Report at 19:05 Friday 3/9/2010. Processed 17:34 Sunday 5/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Tyrian Diagnostics,TDX,0.013,0.1,8.33,,,,,,,,
Viagold Capital,VIA,1.30,10,8.33,,,,,,,,
RER Grp Ltd opt dec10,RGDO,0.20,1.5,8.11,,,,,,,,
Ipernica Ltd,IPR,0.135,1,8.00,,,,,,,,
Prana Biotech,PBT,0.135,1,8.00,,,,,,,,
Prima BioMed Ltd opt dec11,PRRO,0.068,0.5,7.94,,,,,,,,
Heartware Int Inc cdi,HIN,2.22,16,7.77,,,,,,,,
Bionomics Ltd,BNO,0.28,2,7.69,,,,,,,,
Enerji Ltd,ERJ,0.014,0.1,7.69,,,,,,,,
Medical Aus Ltd,MLA,0.014,0.1,7.69,,,,,,,,
Phosphagenics Ltd,POH,0.098,0.7,7.69,,,,,,,,
Skywest Airlines cdi,SXR,0.28,2,7.69,,,,,,,,
Advanced Share,ASW,0.85,6,7.59,,,,,,,,
Sterihealth Ltd,STP,2.15,15,7.50,,,,,,,,
Macq Telecom Gp,MAQ,6.80,46,7.26,,,,,,,,
CO2 Grp Ltd,COZ,0.15,1,7.14,,,,,,,,
Rubik Financial,RFL,0.06,0.4,7.14,,,,,,,,
Eastland Medical,EMS,0.046,0.3,6.98,,,,,,,,
Thinksmart Ltd,TSM,0.69,4.5,6.98,,,,,,,,
IFS Construct Ltd,IFS,0.048,0.3,6.67,,,,,,,,
ISS Grp Ltd,ISS,0.17,1,6.25,,,,,,,,
Tel Pacific Ltd,TPC,0.068,0.4,6.25,,,,,,,,
Investorfirst Ltd,INQ,0.069,0.4,6.15,,,,,,,,
Austin Engineer,ANG,3.85,22,6.06,,,,,,,,
Legacy Iron Ore opt dec12,LCYOA,0.018,0.1,5.88,,,,,,,,
Patties Foods Ltd,PFL,1.38,7.5,5.75,,,,,,,,
Oaks Hotels & Resort,OAK,0.37,2,5.71,,,,,,,,
Spotless Grp Ltd,SPT,2.24,12,5.66,,,,,,,,
United Overseas Aust,UOS,0.28,1.5,5.66,,,,,,,,
Adelaide Managed unt,AYT,1.52,8,5.56,,,,,,,,
Funtastic Ltd,FUN,0.19,1,5.56,,,,,,,,
SP AusNet stp,SPN,0.86,4.5,5.52,,,,,,,,
Gunns Ltd,GNS,0.675,3.5,5.47,,,,,,,,
DKN Financial Grp,DKN,0.58,3,5.45,,,,,,,,
Brand New Vintage,BNV,0.02,0.1,5.26,,,,,,,,
Photon Grp Ltd,PGA,0.10,0.5,5.26,,,,,,,,
Cabcharge Aust,CAB,5.21,26,5.25,,,,,,,,
iiNet Ltd,IIN,2.83,14,5.20,,,,,,,,
GoConnect Ltd,GCN,0.041,0.2,5.13,,,,,,,,
Tissue Therapies,TIS,0.205,1,5.13,,,,,,,,
Salmat Ltd,SLM,4.39,21,5.02,,,,,,,,
Peters MacGregor,PET,0.735,3.5,5.00,,,,,,,,
MINING RISES,,,,,,,,,,,,
Haoma Min NL,HAO,0.17,8,88.89,,,,,,,,
Frontier Res opt dec10,FNTO,0.02,0.9,81.82,,,,,,,,
Ferrum Crescent opt dec13,FCRO,0.025,1,66.67,,,,,,,,
Oroya Min Ltd,ORO,0.003,0.1,50.00,,,,,,,,
Resource Base,RBX,0.03,1,50.00,,,,,,,,
Empire Res,ERL,0.069,1.9,38.00,,,,,,,,
Cluff Res,CFR,0.004,0.1,33.33,,,,,,,,
Andean Res Ltd,AND,6.40,151,30.88,,,,,,,,
Resolute Min opt dec11,RSGO,0.45,10,28.57,,,,,,,,
Chrysalis Res opt jun13,CYSO,0.069,1.4,25.45,,,,,,,,
Eastern Iron opt dec10,EFEO,0.025,0.5,25.00,,,,,,,,
Proto Resource & opt dec11,PRWOB,0.005,0.1,25.00,,,,,,,,
Quest Pet opt mar11,QPNO,0.005,0.1,25.00,,,,,,,,
Redstone Res,RDS,0.325,6,22.64,,,,,,,,
Orion Gold NL,ORN,0.022,0.4,22.22,,,,,,,,
Eleckra Mines opt jun11,EKMO,0.03,0.5,20.00,,,,,,,,
Sino Gas Energy opt dec12,SEHOC,0.006,0.1,20.00,,,,,,,,
Burey Gold Ltd opt jun11,BYRO,0.032,0.5,18.52,,,,,,,,
Avanco Res Ltd,AVB,0.026,0.4,18.18,,,,,,,,
Alkane Res Ltd,ALK,0.59,9,18.00,,,,,,,,
Catalpa Res opt oct11,CAHOB,0.76,11,16.92,,,,,,,,
Auzex Res opt feb12,AZXOA,0.035,0.5,16.67,,,,,,,,
Liontown Res,LTR,0.07,1,16.67,,,,,,,,
Padbury Min Ltd,PDY,0.014,0.2,16.67,,,,,,,,
Envirogold Ltd,EVG,0.05,0.7,16.28,,,,,,,,
Resolute Min,RSG,1.02,14,15.91,,,,,,,,
Eagle Eye Metals,EYE,0.052,0.7,15.56,,,,,,,,
Avanco Res Ltd opt apr12,AVBOB,0.015,0.2,15.38,,,,,,,,
Coal FE Res,CES,0.06,0.8,15.38,,,,,,,,
Northern Star,NST,0.10,1.3,14.94,,,,,,,,
Tanami Gold NL def,TAMDA,0.855,11,14.77,,,,,,,,
ABM Res NL,ABU,0.039,0.5,14.71,,,,,,,,
Mount Burgess Min,MTB,0.008,0.1,14.29,,,,,,,,
Rum Jungle Uranium,RUM,0.08,1,14.29,,,,,,,,
De Grey Min,DEG,0.057,0.7,14.00,,,,,,,,
QLD Min Corp opt may12,QMNO,0.025,0.3,13.64,,,,,,,,
Resource And Invest,RNI,0.67,8,13.56,,,,,,,,
Allied Gold Ltd,ALD,0.425,5,13.33,,,,,,,,
Altona Min Ltd,AOH,0.17,2,13.33,,,,,,,,
Golden Rim Res,GMR,0.17,2,13.33,,,,,,,,
Resolute Min 12% cn12,RSGG,1.02,12,13.33,,,,,,,,
Macq Harbour,MHM,0.26,3,13.04,,,,,,,,
Gryphon Min Ltd,GRY,1.025,11.5,12.64,,,,,,,,
Northwest Res,NWR,0.063,0.7,12.50,,,,,,,,
US Nickel Ltd,USN,0.135,1.5,12.50,,,,,,,,
Marion Energy,MAE,0.037,0.4,12.12,,,,,,,,
Austex Oil Ltd opt dec11,AOKO,0.028,0.3,12.00,,,,,,,,
Austral Gold,AGD,0.28,3,12.00,,,,,,,,
Navigator Res opt nov11,NAVO,0.056,0.6,12.00,,,,,,,,
Aurium Res,AGU,0.019,0.2,11.76,,,,,,,,
Coalspur Mines opt jun11,CPLO,0.76,8,11.76,,,,,,,,
Heritage Gold Nz,HTM,0.02,0.2,11.11,,,,,,,,
Mintails Ltd,MLI,0.02,0.2,11.11,,,,,,,,
Quantum Res,QUR,0.02,0.2,11.11,,,,,,,,
Riviera Res,RVE,0.20,2,11.11,,,,,,,,
Signature Metals,SBL,0.02,0.2,11.11,,,,,,,,
Chrysalis Res,CYS,0.155,1.5,10.71,,,,,,,,
Sth Boulder Mines,STB,0.78,7.5,10.64,,,,,,,,
Sandfire Res,SFR,5.80,55,10.48,,,,,,,,
Neon Energy Ltd,NEN,0.11,1,10.00,,,,,,,,
Red 5 Ltd,RED,0.165,1.5,10.00,,,,,,,,
Intrepid Mines,IAU,0.90,8,9.76,,,,,,,,
Noble Min Res opt jul11,NMGO,0.045,0.4,9.76,,,,,,,,
Metals X Ltd,MLX,0.17,1.5,9.68,,,,,,,,
Sierra Min,SRM,0.17,1.5,9.68,,,,,,,,
Norseman Gold cdi,NGX,0.80,7,9.59,,,,,,,,
Nupower Res,NUP,0.046,0.4,9.52,,,,,,,,
Azumah Res,AZM,0.655,5.5,9.17,,,,,,,,
Black Ridge Min,BRD,0.012,0.1,9.09,,,,,,,,
Every Day Mine Serv,EDS,0.036,0.3,9.09,,,,,,,,
Metals Aust,MLS,0.012,0.1,9.09,,,,,,,,
Peninsula Min opt jun12,PENOA,0.024,0.2,9.09,,,,,,,,
Red Metal Ltd,RDM,0.18,1.5,9.09,,,,,,,,
Lodestar Min,LSR,0.13,1,8.33,,,,,,,,
Mirabela Nickel,MBN,1.83,14,8.28,,,,,,,,
Talisman Min opt dec10,TLMO,0.655,5,8.26,,,,,,,,
Chalice Gold Mines,CHN,0.53,4,8.16,,,,,,,,
Ampella Min,AMX,2.14,16,8.08,,,,,,,,
Dominion Min,DOM,2.55,19,8.05,,,,,,,,
Integra Min Ltd,IGR,0.47,3.5,8.05,,,,,,,,
Mithril Res,MTH,0.135,1,8.00,,,,,,,,
Chesser Res,CHZ,0.41,3,7.89,,,,,,,,
Niplats Aust,NIP,0.345,2.5,7.81,,,,,,,,
Catalpa Res,CAH,1.80,13,7.78,,,,,,,,
Argent Min,ARD,0.21,1.5,7.69,,,,,,,,
Argonaut Res,ARE,0.084,0.6,7.69,,,,,,,,
North Aust Ltd,NAD,0.028,0.2,7.69,,,,,,,,
Troy Res NL,TRY,2.80,20,7.69,,,,,,,,
Enterprise Metals,ENT,0.215,1.5,7.50,,,,,,,,
Ironbark Zinc Ltd,IBG,0.215,1.5,7.50,,,,,,,,
Mineral Deposits,MDL,1.01,7,7.45,,,,,,,,
Exco Res Ltd,EXS,0.515,3.5,7.29,,,,,,,,
Blina Diamonds NL,BDI,0.015,0.1,7.14,,,,,,,,
Cortona Res opt jan12,CRCO,0.075,0.5,7.14,,,,,,,,
Crescent Gold,CRE,0.15,1,7.14,,,,,,,,
Frontier Res,FNT,0.06,0.4,7.14,,,,,,,,
Peak Res opt dec10,PEKOA,0.15,1,7.14,,,,,,,,
Sovereign Metals,SVM,0.15,1,7.14,,,,,,,,
Cape Lambert Res,CFE,0.38,2.5,7.04,,,,,,,,
Magma Metals Ltd,MMW,0.46,3,6.98,,,,,,,,
Victory West Moly opt feb12,VWMOA,0.032,0.2,6.67,,,,,,,,
Silver Lake Resource,SLR,2.30,14,6.48,,,,,,,,
Altura Min Ltd,AJM,0.165,1,6.45,,,,,,,,
Orion Metals Ltd,ORM,0.066,0.4,6.45,,,,,,,,
Strategic Energy,SER,0.033,0.2,6.45,,,,,,,,
Groote Res Ltd,GOT,0.835,5,6.37,,,,,,,,
Trafford Res,TRF,0.505,3,6.32,,,,,,,,
Beacon Min,BCN,0.017,0.1,6.25,,,,,,,,
Lindian Res,LIN,0.085,0.5,6.25,,,,,,,,
Top End Uranium,TEU,0.085,0.5,6.25,,,,,,,,
Bass Metals Ltd,BSM,0.175,1,6.06,,,,,,,,
Central Asia Res,CVR,0.035,0.2,6.06,,,,,,,,
Petratherm Ltd,PTR,0.175,1,6.06,,,,,,,,
Acclaim Explore,AEX,0.018,0.1,5.88,,,,,,,,
Batavia Min opt jun12,BTVO,0.09,0.5,5.88,,,,,,,,
Elementos Ltd,ELT,0.18,1,5.88,,,,,,,,
Integrated Res,IRG,0.018,0.1,5.88,,,,,,,,
Kentor Gold Ltd,KGL,0.09,0.5,5.88,,,,,,,,
Matilda Zircon,MZI,0.018,0.1,5.88,,,,,,,,
Olympus Pacific Min,OYM,0.36,2,5.88,,,,,,,,
Proto Resource &,PRW,0.018,0.1,5.88,,,,,,,,
Carrick Gold Ltd,CRK,0.37,2,5.71,,,,,,,,
Strike Res,SRK,0.465,2.5,5.68,,,,,,,,
Noble Min Res,NMG,0.28,1.5,5.66,,,,,,,,
Greenearth Energy,GER,0.095,0.5,5.56,,,,,,,,
Iron Ore Hldgs opt apr11,IOHO,0.58,3,5.45,,,,,,,,
Metallica Min,MLM,0.29,1.5,5.45,,,,,,,,
Coalworks Ltd,CWK,0.485,2.5,5.43,,,,,,,,
Gunson Res,GUN,0.079,0.4,5.33,,,,,,,,
Venture Min,VMS,0.395,2,5.33,,,,,,,,
Anglo Aust,AAR,0.04,0.2,5.26,,,,,,,,
Erongo Energy,ERN,0.06,0.3,5.26,,,,,,,,
Kingsgate Cons,KCN,10.58,51,5.06,,,,,,,,
Apex Min NL,AXM,0.021,0.1,5.00,,,,,,,,
Gold Anomaly Ltd,GOA,0.021,0.1,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Aacl Hldgs Ltd,AAY,0.03,-3,-50.00,,,,,,,,
Biotron Ltd opt dec11,BITO,0.007,-0.5,-41.67,,,,,,,,
Olea Australis,OLE,0.003,-0.1,-25.00,,,,,,,,
ICSGlobal Ltd,ICS,0.014,-0.4,-22.22,,,,,,,,
Healthlinx Ltd,HTX,0.086,-1.9,-18.10,,,,,,,,
Diploma Grp Ltd,DGX,0.28,-6,-17.65,,,,,,,,
Multi Channel,MUT,0.005,-0.1,-16.67,,,,,,,,
Strathfield Grp,SRA,0.005,-0.1,-16.67,,,,,,,,
Anteo Diagnostics opt sep10,ADOO,0.033,-0.6,-15.38,,,,,,,,
Trinity Grp stp,TCQ,0.063,-1,-13.70,,,,,,,,
APN Prop Grp,APD,0.19,-3,-13.64,,,,,,,,
Engin Ltd,ENG,0.355,-5.5,-13.41,,,,,,,,
Genetic Tech,GTG,0.026,-0.4,-13.33,,,,,,,,
Antaria Ltd,ANO,0.035,-0.5,-12.50,,,,,,,,
Pharmanet Grp,PNO,0.007,-0.1,-12.50,,,,,,,,
Stratatel Ltd,STE,0.035,-0.5,-12.50,,,,,,,,
Adultshop Com,ASC,0.015,-0.2,-11.76,,,,,,,,
Energio Ltd,EIO,0.008,-0.1,-11.11,,,,,,,,
Intermoco Ltd,INT,0.008,-0.1,-11.11,,,,,,,,
Allied Brands Ltd,ABQ,0.027,-0.3,-10.00,,,,,,,,
MGM Wireless Ltd,MWR,0.009,-0.1,-10.00,,,,,,,,
Neuren Pharmaceut,NEU,0.018,-0.2,-10.00,,,,,,,,
Becton Prop Grp 9.5% cn12,BECG,0.29,-3,-9.38,,,,,,,,
Cougar Energy,CXY,0.031,-0.3,-8.82,,,,,,,,
RGM Media Ltd,RGM,0.105,-1,-8.70,,,,,,,,
Auto Tech Ltd,ATJ,0.044,-0.4,-8.33,,,,,,,,
Panorama Synergy,PSY,0.115,-1,-8.00,,,,,,,,
Nufarm Finance (Nz) exc.nov11,NFNG,53.00,-450,-7.83,,,,,,,,
ASF Grp Ltd,AFA,0.12,-1,-7.69,,,,,,,,
Pro Medicus Ltd   ,PME,0.48,-4,-7.69,,,,,,,,
Snowball Grp,SNO,0.38,-3,-7.32,,,,,,,,
Wasabi Energy Ltd,WAS,0.013,-0.1,-7.14,,,,,,,,
Mesbon China Nylon,MES,0.135,-1,-6.90,,,,,,,,
Virax Hldgs,VHL,0.027,-0.2,-6.90,,,,,,,,
Vita Grp Ltd,VTG,0.27,-2,-6.90,,,,,,,,
Rock Bld perm.,ROK,2.52,-18,-6.67,,,,,,,,
Centrebet Internat,CIL,1.615,-11,-6.38,,,,,,,,
Arafura Pearls,APB,0.015,-0.1,-6.25,,,,,,,,
Karmelsonix Ltd,KSX,0.015,-0.1,-6.25,,,,,,,,
Style Ltd,SYP,0.015,-0.1,-6.25,,,,,,,,
TPL Corp Ltd,TPL,0.016,-0.1,-5.88,,,,,,,,
CEC Grp Ltd,CEG,0.085,-0.5,-5.56,,,,,,,,
Globe Intl,GLB,0.68,-4,-5.56,,,,,,,,
G8 Education Ltd,GEM,0.60,-3.5,-5.51,,,,,,,,
Comops Ltd,COM,0.052,-0.3,-5.45,,,,,,,,
Multiplex European unt,MUE,0.175,-1,-5.41,,,,,,,,
Trojan Equity,TJN,0.55,-3,-5.17,,,,,,,,
Living Cell Tech,LCT,0.185,-1,-5.13,,,,,,,,
Hostech Ltd,HTC,0.019,-0.1,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Northern Uranium opt sep12,NTUOA,0.062,-3.8,-38.00,,,,,,,,
Oil Basins Ltd opt jun12,OBLOA,0.025,-1.4,-35.90,,,,,,,,
A'asia Cons Ltd opt apr13,AAOO,0.011,-0.5,-31.25,,,,,,,,
Northern Uranium opt mar12,NTUOB,0.08,-3.5,-30.43,,,,,,,,
Silver Mines Ltd opt may11,SVLO,0.05,-2,-28.57,,,,,,,,
Fission Energy opt feb11,FISO,0.015,-0.5,-25.00,,,,,,,,
Global Geoscience opt aug12,GSCO,0.012,-0.4,-25.00,,,,,,,,
Nex Metals Explor opt nov11,NMEO,0.02,-0.6,-23.08,,,,,,,,
AXG Min Ltd,AXC,0.012,-0.3,-20.00,,,,,,,,
Shree Min Ltd,SHH,0.10,-2.5,-20.00,,,,,,,,
Range Res Ltd opt dec11,RRSO,0.044,-1,-18.52,,,,,,,,
Stirling Min opt dec13,SMZOA,0.025,-0.5,-16.67,,,,,,,,
Apollo Min Ltd,AON,0.105,-2,-16.00,,,,,,,,
MEC Res opt jul13,MMRO,0.40,-7,-14.89,,,,,,,,
Aust Gold Invest,AGV,0.095,-1.5,-13.64,,,,,,,,
Quest Pet,QPN,0.013,-0.2,-13.33,,,,,,,,
Ausgold Ltd opt mar13,AUCO,0.10,-1.5,-13.04,,,,,,,,
Earth Heat Res cdi,EHR,0.03,-0.4,-11.76,,,,,,,,
Red River Res,RVR,0.084,-1.1,-11.58,,,,,,,,
Papillon Res Ltd opt dec10,PIRO,0.08,-1,-11.11,,,,,,,,
Great Western Exp opt jun12,GTEO,0.075,-0.9,-10.71,,,,,,,,
Boulder Steel opt mar12,BGDO,0.036,-0.4,-10.00,,,,,,,,
Greater Bendigo Gold,GBM,0.018,-0.2,-10.00,,,,,,,,
Stirling Min,SMZ,0.09,-1,-10.00,,,,,,,,
Northern Uranium,NTU,0.235,-2.5,-9.62,,,,,,,,
Brumby Res,BMY,0.19,-2,-9.52,,,,,,,,
Mindax Ltd,MDX,0.445,-4.5,-9.18,,,,,,,,
Eldore Min,EDM,0.01,-0.1,-9.09,,,,,,,,
Mesa Min Ltd,MAS,0.10,-1,-9.09,,,,,,,,
U308 Ltd,UTO,0.09,-0.9,-9.09,,,,,,,,
Fox Res,FXR,0.11,-1,-8.33,,,,,,,,
Intec Ltd,INL,0.011,-0.1,-8.33,,,,,,,,
Innamincka Pet,INP,0.078,-0.7,-8.24,,,,,,,,
Scotgold Res,SGZ,0.046,-0.4,-8.00,,,,,,,,
Sthn Cross Expl,SXX,0.035,-0.3,-7.89,,,,,,,,
Gladiator Res,GLA,0.185,-1.5,-7.50,,,,,,,,
Lincoln Min,LML,0.185,-1.5,-7.50,,,,,,,,
Black Range Min,BLR,0.025,-0.2,-7.41,,,,,,,,
East Coast Min,ECM,0.026,-0.2,-7.14,,,,,,,,
Promesa Ltd,PRA,0.065,-0.5,-7.14,,,,,,,,
Oil Basins Ltd,OBL,0.04,-0.3,-6.98,,,,,,,,
Papillon Res Ltd,PIR,0.275,-2,-6.78,,,,,,,,
Avonlea Min,AVZ,0.084,-0.6,-6.67,,,,,,,,
GBM Rsources Ltd,GBZ,0.056,-0.4,-6.67,,,,,,,,
Golden Cross,GCR,0.014,-0.1,-6.67,,,,,,,,
Oilex Ltd,OEX,0.14,-1,-6.67,,,,,,,,
Synergy Metals,SML,0.014,-0.1,-6.67,,,,,,,,
Jupiter Energy,JPR,0.029,-0.2,-6.45,,,,,,,,
Ferrowest Ltd,FWL,0.075,-0.5,-6.25,,,,,,,,
Jatoil Ltd,JAT,0.03,-0.2,-6.25,,,,,,,,
New Standard Energy,NSE,0.15,-1,-6.25,,,,,,,,
Syngas Ltd,SYS,0.015,-0.1,-6.25,,,,,,,,
Aviva Corp,AVA,0.091,-0.6,-6.19,,,,,,,,
Metrocoal Ltd,MTE,0.305,-2,-6.15,,,,,,,,
Silver Swan Grp,SWN,0.315,-2,-5.97,,,,,,,,
Bauxite Resource,BAU,0.16,-1,-5.88,,,,,,,,
Dynasty Metals,DMA,0.16,-1,-5.88,,,,,,,,
GME Res Ltd,GME,0.08,-0.5,-5.88,,,,,,,,
Aussie Q Res,AQR,0.57,-3.5,-5.79,,,,,,,,
Galilee Energy,GLL,0.165,-1,-5.71,,,,,,,,
Pan Pacific Pet,PPP,0.165,-1,-5.71,,,,,,,,
K2 Energy Ltd,KTE,0.051,-0.3,-5.56,,,,,,,,
Modena Res Ltd,MDA,0.017,-0.1,-5.56,,,,,,,,
Reward Min Ltd,RWD,0.425,-2.5,-5.56,,,,,,,,
Dart Min NL,DTM,0.09,-0.5,-5.26,,,,,,,,
Energy And Min,EMA,0.18,-1,-5.26,,,,,,,,
Kimberley Metals,KBL,0.185,-1,-5.13,,,,,,,,
ERO Min Ltd,ERO,0.019,-0.1,-5.00,,,,,,,,
Green Rock Energy,GRK,0.019,-0.1,-5.00,,,,,,,,
HOT Chili Ltd,HCH,0.19,-1,-5.00,,,,,,,,
Lawson Gold Ltd,LSN,0.19,-1,-5.00,,,,,,,,
Mantle Min Corp,MNM,0.038,-0.2,-5.00,,,,,,,,
Peak Res,PEK,0.19,-1,-5.00,,,,,,,,
Tawana Res NL,TAW,0.019,-0.1,-5.00,,,,,,,,
