Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4949.5 at 16:36 20/4/2010  Report at 19:05 Tuesday 20/4/2010. Processed 19:18 Tuesday 20/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Prana Biotech,PBT,0.22,8,57.14,,,,,,,,
DSF Intl,DSF,0.014,0.4,40.00,,,,,,,,
Structural Monitor cdi,SMN,0.009,0.2,28.57,,,,,,,,
Viento Grp Ltd,VIE,0.19,4,26.67,,,,,,,,
NewSat Ltd,NWT,0.005,0.1,25.00,,,,,,,,
Souls Private Equity opt feb15,SOEOA,0.016,0.3,23.08,,,,,,,,
Montec Intl,MTI,0.006,0.1,20.00,,,,,,,,
Atlantic Ltd,ATI,0.05,0.8,19.05,,,,,,,,
CBD Energy Ltd 12.5% cn,CBDG,0.16,2.5,18.52,,,,,,,,
Freshtel Hldgs,FRE,0.007,0.1,16.67,,,,,,,,
Plan B Grp Hld,PLB,0.89,12,15.58,,,,,,,,
Emerson Stewart Grp,ESW,0.115,1.5,15.00,,,,,,,,
Medivac Ltd,MDV,0.008,0.1,14.29,,,,,,,,
Teys Ltd,TYS,0.008,0.1,14.29,,,,,,,,
Genetic Tech,GTG,0.041,0.5,13.89,,,,,,,,
Brain Resource,BRC,0.25,3,13.64,,,,,,,,
Corum Grp Ltd,COO,0.025,0.3,13.64,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.025,0.3,13.64,,,,,,,,
Papyrus Aust,PPY,0.42,5,13.51,,,,,,,,
Rivercity Motorway stp,RCY,0.105,1.2,12.90,,,,,,,,
Unilife Corp cdi  6:1,UNS,1.23,14,12.84,,,,,,,,
Dexion Ltd,DEX,0.45,5,12.50,,,,,,,,
GoConnect Ltd,GCN,0.027,0.3,12.50,,,,,,,,
Sterling Biofuels,SBI,0.037,0.4,12.12,,,,,,,,
Atlantic Ltd opt dec11,ATIO,0.039,0.4,11.43,,,,,,,,
Antisense Therapeutic,ANP,0.02,0.2,11.11,,,,,,,,
Equities & Freehldgss,EQF,0.25,2.5,11.11,,,,,,,,
Oldfields Hldgs,OLH,0.15,1.5,11.11,,,,,,,,
Pienets Ltd,PIE,0.03,0.3,11.11,,,,,,,,
Redisland Aust,RLA,0.02,0.2,11.11,,,,,,,,
TVN Corp Ltd,TVN,0.01,0.1,11.11,,,,,,,,
Phosphagenics Ltd,POH,0.16,1.5,10.34,,,,,,,,
Adultshop Com,ASC,0.011,0.1,10.00,,,,,,,,
China Century Capitl,CCY,0.055,0.5,10.00,,,,,,,,
India Equities Fund opt aug10,INEO,0.11,1,10.00,,,,,,,,
Gage Roads Brewing,GRB,0.10,0.9,9.89,,,,,,,,
Biotron Ltd opt dec11,BITO,0.023,0.2,9.52,,,,,,,,
Powerlan Ltd,PWR,0.046,0.4,9.52,,,,,,,,
Anaeco Ltd,ANQ,0.245,2,8.89,,,,,,,,
Brisbane Broncos,BBL,0.37,3,8.82,,,,,,,,
Electro Optic Sys,EOS,1.50,12,8.70,,,,,,,,
Scott Corp,SCC,0.38,3,8.57,,,,,,,,
Metal Storm Ltd,MST,0.013,0.1,8.33,,,,,,,,
Reclaim Ind,RCM,0.052,0.4,8.33,,,,,,,,
Solagran Ltd,SLA,0.195,1.5,8.33,,,,,,,,
Heartware Int Inc cdi  35:1,HIN,1.59,12,8.16,,,,,,,,
BioProspect Ltd,BPO,0.027,0.2,8.00,,,,,,,,
Medical Develop,MVP,0.205,1.5,7.89,,,,,,,,
Energy Develop,ENE,2.75,20,7.84,,,,,,,,
Queste Comm,QUE,0.14,1,7.69,,,,,,,,
Bone Medical Ltd,BNE,0.15,1,7.14,,,,,,,,
CPI Grp Ltd,CPI,0.30,2,7.14,,,,,,,,
Freedom Eye Ltd,FYI,0.15,1,7.14,,,,,,,,
Wentworth Hldgs,WWM,0.075,0.5,7.14,,,,,,,,
Codan Ltd,CDA,1.53,10,6.99,,,,,,,,
Nexbis Ltd,NBS,0.155,1,6.90,,,,,,,,
E & A Ltd,EAL,0.32,2,6.67,,,,,,,,
Xceed Capital Ltd,XCD,0.016,0.1,6.67,,,,,,,,
Multiplex European unt,MUE,0.165,1,6.45,,,,,,,,
Vietnam Industrial,VII,0.50,3,6.38,,,,,,,,
Clean Teq Hldgs,CLQ,0.34,2,6.25,,,,,,,,
Wilson Htm Invest,WIG,1.78,10,5.95,,,,,,,,
Adv Surg Dsgn & Mnft,AMT,0.54,3,5.88,,,,,,,,
Probiomics Ltd,PCC,0.018,0.1,5.88,,,,,,,,
Pan Asia Corp Ltd,PZC,0.039,0.2,5.41,,,,,,,,
Phoslock Water,PHK,0.098,0.5,5.38,,,,,,,,
Vita Grp Ltd,VTG,0.295,1.5,5.36,,,,,,,,
Adacel Tech,ADA,0.60,3,5.26,,,,,,,,
Altera Res Ltd,AEA,0.30,1.5,5.26,,,,,,,,
Mirrabooka Invest,MIR,1.95,9.5,5.12,,,,,,,,
Watpac Ltd,WTP,1.47,7,5.00,,,,,,,,
MINING RISES,,,,,,,,,,,,
Carpentaria Exp opt jun10,CAPO,0.097,9.4,3133.30,,,,,,,,
Ferrowest Ltd opt jun10,FWLO,0.029,2.2,314.30,,,,,,,,
Carpentaria Exp,CAP,0.425,22.5,112.50,,,,,,,,
Aust Mines Ltd,AUZ,0.002,0.1,100.00,,,,,,,,
Mount Magnet South opt sep10,MUMO,0.002,0.1,100.00,,,,,,,,
Riviera Res opt dec14,RVEO,0.09,3.8,73.08,,,,,,,,
Augustus Min opt jul10,AUJO,0.12,5,71.43,,,,,,,,
Black Fire Min opt jun10,BFEO,0.03,1.2,66.67,,,,,,,,
Pac Ore Ltd opt sep12,PSFO,0.032,1.2,60.00,,,,,,,,
Montezuma Min Co opt aug11,MZMO,0.145,5,52.63,,,,,,,,
Midas Res opt nov12,MDSOC,0.075,2.1,38.89,,,,,,,,
Eleckra Mines opt jun11,EKMO,0.069,1.9,38.00,,,,,,,,
Central Pet opt jun10,CTPOA,0.004,0.1,33.33,,,,,,,,
Regis Res opt jan14,RRLO,0.57,13,29.55,,,,,,,,
Mineral Commodities opt dec12,MRCO,0.009,0.2,28.57,,,,,,,,
Austral Gold,AGD,0.15,3,25.00,,,,,,,,
Baraka Pet,BKP,0.005,0.1,25.00,,,,,,,,
Fairstar Res opt aug11,FASOA,0.03,0.6,25.00,,,,,,,,
