Stocks that moved by more than 5% for the day,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4408.3 at 2011-08-03T16:36:23. Report at Wednesday, August 3, 2011. Processed Thursday at 2011-08-04T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
Fermiscan Hldgs,FER,.011,+.3,+37.50,,
Electrometals Tech,EMM,.015,+.4,+36.36,,
Antisense Therapeut opt jul12,ANPO,.004,+.1,+33.33,,
Legacy Iron Ore opt jan12,LCYO,.024,+.6,+33.33,,
Antisense Therapeut,ANP,.01,+.2,+25.00,,
Arturus Capital,AKW,.035,+.6,+20.69,,
4C Sec Solution,FCS,.021,+.3,+16.67,,
Structural Monitor cdi,SMN,.007,+.1,+16.67,,
Cardia Bioplastics,CNN,.008,+.1,+14.29,,
Legacy Iron Ore,LCY,.16,+2,+14.29,,
  opt dec12,LCYOB,.082,+1,+13.89,,
LBT Innovations,LBT,.05,+.6,+13.64,,
Razor Risk Tech,RZR,.017,+.2,+13.33,,
Novarise Renew Res,NOE,.23,+2.5,+12.20,,
Cordlife Ltd,CBB,.08,+.8,+11.11,,
Mobile Embrace,MBE,.03,+.3,+11.11,,
Environmental Grp,EGL,.045,+.4,+9.76,,
Living Cell Tech,LCT,.065,+.5,+8.33,,
Coretrack Ltd opt nov12,CKKOA,.029,+.2,+7.41,,
Monteray Min Grp,MRY,.15,+1,+7.14,,
Atos Wellness,ATW,.016,+.1,+6.67,,
Trojan Equity,TJN,.53,+3,+6.00,,
UXC Ltd,UXC,.66,+3.5,+5.60,,
Humanis Grp Ltd,HUM,.285,+1.5,+5.56,,
Metroland Aust,MTD,.019,+.1,+5.56,,
EVZ Ltd,EVZ,.058,+.3,+5.45,,
Etfs Metals etfs ag,ETPMAG,37.65,+183,+5.11,,
RISES - MINING,,
MIL Res opt may12,MGKOA,.005,+.1,+25.00,,
PAC Ore Ltd opt sep12,PSFO,.05,+1,+25.00,,
Gleneagle Gold,GLN,.016,+.3,+23.08,,
NEX Metals Explorat,NME,.16,+3,+23.08,,
Nagambie Min Ltd,NAG,.027,+.5,+22.73,,
Uran Ltd,URA,.025,+.4,+19.05,,
Truscott Min Corp,TRM,.23,+3,+15.00,,
Metals Aust,MLS,.039,+.5,+14.71,,
Olympus Pacific Min cdi,OYM,.41,+5,+13.89,,
Latin Gold Ltd,LAT,.043,+.5,+13.16,,
Radar Iron Ltd opt apr12,RADO,.035,+.4,+12.90,,
Hawthorn Res,HAW,.018,+.2,+12.50,,
Silver Mines Ltd,SVL,.315,+3.5,+12.50,,
Modena Res Ltd,MDA,.039,+.4,+11.43,,
Blina Min NL,BDI,.011,+.1,+10.00,,
Pancontinental Oil,PCL,.11,+1,+10.00,,
U308 Ltd,UTO,.10,+.9,+9.89,,
Norseman Gold cdi,NGX,.28,+2.5,+9.80,,
Plymouth Min,PLH,.23,+2,+9.52,,
MIL Res,MGK,.024,+.2,+9.09,,
Northern Min Ltd opt mar12,NTUOB,.60,+5,+9.09,,
NEW Age Explore,NAE,.125,+1,+8.70,,
Saracen Min,SAR,.63,+5,+8.62,,
Alloy Res,AYR,.038,+.3,+8.57,,
Carbine Res,CRB,.19,+1.5,+8.57,,
Goldsearch Ltd,GSE,.039,+.3,+8.33,,
Monax Min Ltd,MOX,.065,+.5,+8.33,,
Eldorado Gold cdi,EAU,16.90,+125,+7.99,,
Manhattan Corp,MHC,.485,+3.5,+7.78,,
Greenland Min En,GGG,.695,+5,+7.75,,
TNG Ltd,TNG,.10,+.7,+7.53,,
Mineral Commodities,MRC,.145,+1,+7.41,,
Strike Res,SRK,.29,+2,+7.41,,
Indochine Min Ltd,IDC,.22,+1.5,+7.32,,
Noble Min Res opt jul13,NMGOA,.37,+2.5,+7.25,,
Atlantic Gold NL,ATV,.045,+.3,+7.14,,
Central West Gold,CWG,.075,+.5,+7.14,,
Global Res Corp,GRM,.015,+.1,+7.14,,
Pryme Energy Ltd,PYM,.15,+1,+7.14,,
Sheffield Res Ltd,SFX,.30,+2,+7.14,,
Wildhorse Energy,WHE,.315,+2,+6.78,,
Cortona Res,CRC,.16,+1,+6.67,,
Anglogold Ashanti cdi,AGG,8.08,+50,+6.60,,
Lonrho Min Ltd,LOM,.033,+.2,+6.45,,
Firestone Energy,FSE,.017,+.1,+6.25,,
Sultan Corp,SSC,.017,+.1,+6.25,,
