Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4846.2 at 16:47 21/10/2009  Report at 19:05 Wednesday 21/10/2009. Processed 19:28 Wednesday 21/10/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Multistack Intl,MSI,0.008,0.3,60.00,,,,,,,,
Cape Range Wireless,CAG,0.014,0.5,55.56,,,,,,,,
4C Sec Solution,FCS,0.027,0.9,50.00,,,,,,,,
Impedimed Ltd opt oct12,IPDO,0.15,4,36.36,,,,,,,,
IM Medical Ltd,IMI,0.004,0.1,33.33,,,,,,,,
Sun Biomedical,SBN,0.004,0.1,33.33,,,,,,,,
PharmAust Ltd,PAA,0.038,0.8,26.67,,,,,,,,
AWH Corp Ltd,AWL,0.005,0.1,25.00,,,,,,,,
Cardia Bioplastics opt jun11,CNNO,0.005,0.1,25.00,,,,,,,,
Empowernet Int,ENI,0.015,0.3,25.00
Farm Pride Foods,FRM,0.25,5,25.00
Zicom Grp Ltd,ZGL,0.24,4.5,23.08
Autodom Ltd,AIE,0.11,2,22.22
Euroz Ltd opt mar14,EZLO,0.90,13.5,17.65
Quay Magnesium,QMG,0.021,0.3,16.67
Imdex Ltd,IMD,0.86,12,16.22
Environment Grp,EGL,0.058,0.8,16.00
Wentworth Hldgs,WWM,0.075,1,15.38
Living Cell Tech,LCT,0.345,4.5,15.00
Aust China Hldgs,AAK,0.008,0.1,14.29
OBJ Ltd,OBJ,0.008,0.1,14.29
Prime Financial,PFG,0.25,3,13.64
Manaccom Corp Ltd,MNL,0.485,5.5,12.79
CO2 Grp Ltd opt nov11,COZO,0.27,3,12.50
CPT Global Ltd,CGO,1.01,11,12.22
Austock Grp Ltd,ACK,0.28,3,12.00
BioProspect Ltd,BPO,0.047,0.5,11.90
Merchant House,MHI,0.145,1.5,11.54
Ascent Pharmahealth,APH,0.25,2.5,11.11
Pac Energy,PEA,0.40,4,11.11
Quest Min Ltd,QNL,0.10,1,11.11
Transol Corp,TNC,0.01,0.1,11.11
WAG Ltd,WAG,0.01,0.1,11.11
Vision Grp Hldgs,VGH,1.25,12,10.62
Analytica Ltd,ALT,0.021,0.2,10.53
Headline Grp Ltd,HLD,0.16,1.5,10.34
Aircruising Aust,AIG,0.11,1,10.00
ASF Grp Ltd,AFA,0.22,2,10.00
Multiplex Acumen unt,MPF,0.09,0.8,9.76
Wallace Absolute,WAB,0.046,0.4,9.52
Wellcom Grp Ltd,WLL,2.30,20,9.52
GBST Hldgs,GBT,1.10,9,8.91
Virgin Blue Hldgs,VBA,0.555,4.5,8.82
Bluglass Ltd,BLG,0.25,2,8.70
Scantech Ltd,SCD,0.50,4,8.70
Coote Industrial,CXG,0.38,3,8.57
Metals Finance,MFC,0.13,1,8.33
PearlStreet Ltd opt nov09,PSTO,0.13,1,8.33
Eastland Medical opt jun11,EMSOB,0.04,0.3,8.11
Island Sky Aust,ISK,0.20,1.5,8.11
Mission Newenergy,MBT,0.27,2,8.00
Alesco Corp,ALS,5.85,43,7.93
Adcorp Aust,AAU,0.28,2,7.69
Bigair Grp Ltd,BGL,0.14,1,7.69
Iatia Ltd,IAT,0.014,0.1,7.69
Campbell Brothers rts 26oct,CPBR,5.33,37,7.46
Treyo Leisure,TYO,0.30,2,7.14
BT Invest Mngmnt,BTT,3.30,21,6.80
Transfield Services,TSE,4.73,30,6.77
Dyesol Ltd,DYE,0.95,6,6.74
Katana Capital,KAT,0.80,5,6.67
Macq Media stpld,MMG,2.42,15,6.61
ARK Fund Ltd (The),ARJ,0.65,4,6.56
Cervantes Corp,CVS,0.033,0.2,6.45
Verticon Grp Ltd,VGP,0.017,0.1,6.25
Talent2 Internation,TWO,1.64,9.5,6.15
Euroz Ltd,EZL,1.57,9,6.08
Karmelsonix Ltd,KSX,0.053,0.3,6.00
Empired Ltd,EPD,0.18,1,5.88
Genera Biosystems,GBI,0.90,5,5.88
Tyrian Diagnostics,TDX,0.018,0.1,5.88
Gazal Corp,GZL,1.27,7,5.83
Adelaide Brighton,ABC,2.94,16,5.76
Total Staffing Solut,TSF,0.037,0.2,5.71
