Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4479.7 at 16:36 11/8/2010  Report at 19:05 Wednesday 11/8/2010. Processed 19:17 Wednesday 11/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Stokes (A'asia),SKS,0.15,5,50.00,,,,,,,,
Humanis Grp Ltd,HUM,0.016,0.5,45.45,,,,,,,,
Medic Vision Ltd,MVH,0.04,1,33.33,,,,,,,,
India Equities Fund opt aug10,INEO,0.057,1.4,32.56,,,,,,,,
AWH Corp Ltd,AWL,0.005,0.1,25.00,,,,,,,,
Engin Ltd,ENG,0.50,10,25.00,,,,,,,,
Intermoco Ltd,INT,0.01,0.2,25.00,,,,,,,,
Questus Ltd,QSS,0.075,1.5,25.00,,,,,,,,
Cape Range Ltd,CAG,0.006,0.1,20.00,,,,,,,,
E-Com Multi Ltd,ECE,0.006,0.1,20.00,,,,,,,,
Media Grp Int Ltd,MUI,0.012,0.2,20.00,,,,,,,,
Rubicor Grp,RUB,0.044,0.7,18.92,,,,,,,,
Strathfield Grp,SRA,0.007,0.1,16.67,,,,,,,,
India Equities Fund,INE,0.054,0.7,14.89,,,,,,,,
Quantum Energy,QTM,0.095,1.2,14.46,,,,,,,,
Brisbane Broncos,BBL,0.36,4,12.50,,,,,,,,
APA Financial,APP,0.019,0.2,11.76,,,,,,,,
Ainsworth Game Tech,AGI,0.11,1.1,11.11,,,,,,,,
Integrated Legal,IAW,0.105,1,10.53,,,,,,,,
Ellex Medical Lasers,ELX,0.165,1.5,10.00,,,,,,,,
Mirvac Industrial unt,MIX,0.022,0.2,10.00,,,,,,,,
Quickflix Ltd,QFX,0.055,0.5,10.00,,,,,,,,
Structural Monitor cdi,SMN,0.011,0.1,10.00,,,,,,,,
Vesture Ltd,VES,0.11,1,10.00,,,,,,,,
ING RE Com stp,ILF,0.078,0.7,9.86,,,,,,,,
Becton Prop Grp stp,BEC,0.069,0.6,9.52,,,,,,,,
Marine Produce Aust,MPA,0.035,0.3,9.38,,,,,,,,
Stirling Products,STI,0.012,0.1,9.09,,,,,,,,
Essa Aust,ESS,0.25,2,8.70,,,,,,,,
Bionomics Ltd,BNO,0.315,2.5,8.62,,,,,,,,
Galileo Japan Tr unt,GJT,0.038,0.3,8.57,,,,,,,,
Runge Ltd,RUL,0.55,4,7.84,,,,,,,,
Alcoa Inc cdi,AAI,13.49,98,7.83,,,,,,,,
Aust Vintage Ltd,AVG,0.29,2,7.41,,,,,,,,
Benitec Ltd,BLT,0.029,0.2,7.41,,,,,,,,
Aust Ethical,AEF,22.50,150,7.14,,,,,,,,
Prana Biotech,PBT,0.15,1,7.14,,,,,,,,
SDI Ltd,SDI,0.23,1.5,6.98,,,,,,,,
Alexium Int Grp,AJX,0.16,1,6.67,,,,,,,,
Souls Private Equity opt feb15,SOEOA,0.016,0.1,6.67,,,,,,,,
Trinity Grp stp,TCQ,0.065,0.4,6.56,,,,,,,,
Emerging Leaders,ELI,0.82,5,6.49,,,,,,,,
Qmastor Ltd,QML,0.25,1.5,6.38,,,,,,,,
China West Hldgs,CWH,0.17,1,6.25,,,,,,,,
Ariadne Aust,ARA,0.275,1.5,5.77,,,,,,,,
Advanced Share,ASW,0.74,4,5.71,,,,,,,,
HFA Hldgs Ltd,HFA,0.185,1,5.71,,,,,,,,
Aeris Environmental,AEI,0.095,0.5,5.56,,,,,,,,
Embelton Ltd,EMB,4.75,25,5.56,,,,,,,,
Phosphagenics Ltd,POH,0.095,0.5,5.56,,,,,,,,
LBT Innovations,LBT,0.08,0.4,5.26,,,,,,,,
MINING RISES,,,,,,,,,,,,
Union Res Ltd,UCL,0.008,0.3,60.00,,,,,,,,
Consolidated Tin Min opt dec13,CSDO,0.009,0.3,50.00,,,,,,,,
Quantum Res,QUR,0.012,0.3,33.33,,,,,,,,
Resource Min Corp opt mar12,RMIO,0.004,0.1,33.33,,,,,,,,
Burey Gold Ltd opt jun11,BYRO,0.02,0.4,25.00,,,,,,,,
Padbury Min Ltd opt may11,PDYOB,0.005,0.1,25.00,,,,,,,,
Drummond Gold Ltd,DGO,0.078,1.3,20.00,,,,,,,,
Hawthorn Res,HAW,0.006,0.1,20.00,,,,,,,,
White Cliff Nickel opt jun11,WCNO,0.012,0.2,20.00,,,,,,,,
White Canyon Uranium,WCU,0.097,1.6,19.75,,,,,,,,
Nickelore Ltd,NIO,0.025,0.4,19.05,,,,,,,,
Exco Res Ltd,EXS,0.395,6,17.91,,,,,,,,
Clancy Explore,CLY,0.105,1.5,16.67,,,,,,,,
Sirius Res NL,SIR,0.008,0.1,14.29,,,,,,,,
Dragon Mountain Gold,DMG,0.25,3,13.64,,,,,,,,
Erongo Energy,ERN,0.068,0.8,13.33,,,,,,,,
Pegasus Metals,PUN,0.13,1.5,13.04,,,,,,,,
Augustus Min,AUJ,0.22,2.5,12.82,,,,,,,,
Coppermoly Ltd opt dec11,COYOA,0.09,1,12.50,,,,,,,,
ARC Explore Ltd,ARX,0.019,0.2,11.76,,,,,,,,
Central Asia Res,CVR,0.039,0.4,11.43,,,,,,,,
Diatreme Res,DRX,0.089,0.9,11.25,,,,,,,,
Silver Mines Ltd,SVL,0.11,1,10.00,,,,,,,,
Metminco Ltd opt dec12,MNCO,0.089,0.8,9.88,,,,,,,,
Accent Res NL,ACS,0.24,2,9.09,,,,,,,,
Elixir Pet Ltd,EXR,0.06,0.5,9.09,,,,,,,,
Mithril Res,MTH,0.12,1,9.09,,,,,,,,
De Grey Min,DEG,0.05,0.4,8.70,,,,,,,,
Millennium Min,MOY,0.025,0.2,8.70,,,,,,,,
Regal Res,RER,0.025,0.2,8.70,,,,,,,,
Norseman Gold cdi,NGX,0.77,6,8.45,,,,,,,,
Clean Global Energy,CGV,0.065,0.5,8.33,,,,,,,,
Crescent Gold,CRE,0.13,1,8.33,,,,,,,,
Global Nickel Invest,GNI,0.039,0.3,8.33,,,,,,,,
Sth American Cor,SAY,0.04,0.3,8.11,,,,,,,,
Lawson Gold Ltd,LSN,0.205,1.5,7.89,,,,,,,,
Coal FE Res,CES,0.07,0.5,7.69,,,,,,,,
Icon Res Ltd,III,0.07,0.5,7.69,,,,,,,,
Lion Energy Ltd,LIO,0.043,0.3,7.50,,,,,,,,
Crusader Res,CAS,0.45,3,7.14,,,,,,,,
Malagasy Min,MGY,0.075,0.5,7.14,,,,,,,,
Promesa Ltd,PRA,0.075,0.5,7.14,,,,,,,,
Paradigm Metals,PDM,0.031,0.2,6.90,,,,,,,,
Sunset Energy Ltd,SEY,0.08,0.5,6.67,,,,,,,,
Artemis Res opt jun11,ARVOB,0.017,0.1,6.25,,,,,,,,
Buxton Res Ltd,BUX,0.085,0.5,6.25,,,,,,,,
Integrated Res,IRG,0.017,0.1,6.25,,,,,,,,
Monax Min Ltd,MOX,0.055,0.3,5.77,,,,,,,,
L&M Energy Ltd,LME,0.095,0.5,5.56,,,,,,,,
Victorian Gold Mines ctg,VGMCA,0.058,0.3,5.45,,,,,,,,
Panax Geothermal,PAX,0.04,0.2,5.26,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Success Res Global,SGU,0.007,-0.8,-53.33,,,,,,,,
Bremer Park Ltd 7% cn10,BPKG,0.12,-10.5,-46.67,,,,,,,,
