Market Action,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5368.6 at 2015-08-17T16:38:36. Report at Monday, August 17, 2015. Processed Tuesday at 2015-08-18T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
Blue Sky Access Fd opt dec15,BAFO,.035,+.5,+16.67,,
Adacel Tech,ADA,1.04,+13,+14.29,,
Actinogen,ACW,.068,+.7,+11.48,,
BigAir Grp,BGL,.735,+6,+8.89,,
Catapult Grp Intl,CAT,1.67,+13,+8.44,,
Benitec,BLT,.81,+5.5,+7.28,,
Capral,CAA,.15,+1,+7.14,,
Alliance Aviation,AQZ,.545,+3.5,+6.86,,
Atcor Medical,ACG,.235,+1.5,+6.82,,
Alexium Int'l,AJX,.975,+5.5,+5.98,,
Acuvax,ACU,.091,+.5,+5.81,,
RISES - MINING,,
Baraka Energy,BKP,.002,+.1,+100.0,,
Coalbank,CBQ,.002,+.1,+100.0,,
Barra Res,BAR,.012,+.4,+50.00,,
BBX Minerals,BBX,.014,+.4,+40.00,,
Azonto Petroleum,APY,.004,+.1,+33.33,,
Atlas Iron opt jun17,AGOO,.005,+.1,+25.00,,
Alchemy Resources,ALY,.03,+.5,+20.00,,
Aust Mines,AUZ,.006,+.1,+20.00,,
Ardiden,ADV,.007,+.1,+16.67,,
Calibre Grp,CGH,.145,+2,+16.00,,
Bridge Global Mgt,BGC,.17,+2,+13.33,,
Argent Minerals,ARD,.028,+.3,+12.00,,
Aurora Minerals,ARM,.03,+.3,+11.11,,
Aurelia Metals,AMI,.032,+.3,+10.34,,
Carbine Res,CRB,.075,+.7,+10.29,,
Bounty Oil & Gas,BUY,.011,+.1,+10.00,,
Cannindah Res,CAE,.012,+.1,+9.09,,
Bannerman Res,BMN,.038,+.3,+8.57,,
BGD Corp,BGD,.014,+.1,+7.69,,
Comet Ridge,COI,.043,+.3,+7.50,,
Cape Lambert Res,CFE,.015,+.1,+7.14,,
Bauxite Resources,BAU,.062,+.4,+6.90,,
Alkane Res,ALK,.235,+1.5,+6.82,,
Axiom Min cdi,AVQ,.41,+2.5,+6.49,,
Apollo Minerals,AON,.05,+.3,+6.38,,
1-Page,1PG,3.67,+22,+6.38,,
Bora Bora Res,BBR,.17,+1,+6.25,,
Base Res,BSE,.10,+.5,+5.26,,
FALLS - INDUSTRIALS,,
AnaeCo,ANQ,.002,-.1,-33.33,,
Analytica,ALT,.006,-.1,-14.29,,
Antisense Therapeut opt jan17,ANPO,.024,-.4,-14.29,,
Brierty,BYL,.30,-3.5,-10.45,,
Ashley Services Grp,ASH,.50,-5.5,-9.91,,
Applabs Tech opt may16,ALAO,.01,-.1,-9.09,,
Bone Medical,BNE,.011,-.1,-8.33,,
1ST Available,1ST,.13,-1,-7.14,,
Bluechiip,BCT,.039,-.3,-7.14,,
CMI,CMI,1.50,-11,-6.83,,
Aust Dairy Farms stp,AHF,.14,-1,-6.67,,
BluGlass,BLG,.09,-.5,-5.26,,
Aust Wealth Invest,AWI,.28,-1.5,-5.08,,
Crowd Mobile,CM8,.28,-1.5,-5.08,,
FALLS - MINING,,
Abilene Oil & Gas,ABL,.018,-2.2,-55.00,,
Brookside Energy,BRK,.001,-.1,-50.00,,
Botswana Metals opt dec16,BMLOB,.002,-.1,-33.33,,
Castle Minerals,CDT,.009,-.2,-18.18,,
Cokal,CKA,.10,-2,-16.67,,
Argonaut Res,ARE,.006,-.1,-14.29,,
Aneka Tambang cdi,ATM,.95,-15,-13.64,,
Austpac Res,APG,.007,-.1,-12.50,,
Aphrodite Gold,AQQ,.008,-.1,-11.11,,
Bathurst Res NZ,BRL,.02,-.2,-9.09,,
Conico,CNJ,.01,-.1,-9.09,,
Big UN,BIG,.185,-1.5,-7.50,,
Atrum Coal,ATU,.56,-4,-6.67,,
Armour Energy,AJQ,.045,-.3,-6.25,,
Atherton Res,ATE,.18,-1,-5.26,,
,
