Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4731.0 at 16:37 23/2/2010  Report at 19:05 Tuesday 23/2/2010. Processed 19:29 Tuesday 23/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Entellect Solutions,ESN,0.003,0.1,50.00,,,,,,,,
Future Corp,FUT,0.004,0.1,33.33,,,,,,,,
Rectifier Technolog,RFT,0.004,0.1,33.33,,,,,,,,
Auto Tech Ltd,ATJ,0.06,1.3,27.66,,,,,,,,
Austock Grp Ltd,ACK,0.25,5,25.00,,,,,,,,
NewSat Ltd,NWT,0.005,0.1,25.00,,,,,,,,
Resourc & En Grp,REZ,0.20,4,25.00,,,,,,,,
World Reach Ltd,WRR,0.005,0.1,25.00,,,,,,,,
Ascent Pharmahealth,APH,0.215,4,22.86,,,,,,,,
Ezenet Ltd,EZE,0.033,0.6,22.22,,,,,,,,
Pienets Ltd,PIE,0.011,0.2,22.22,,,,,,,,
Virax Hldgs,VHL,0.11,1.8,19.57,,,,,,,,
Enerji Ltd,ERJ,0.08,1.3,19.40,,,,,,,,
Quickflix Ltd,QFX,0.085,1.3,18.06,,,,,,,,
Webfirm Grp Ltd,WFM,0.059,0.9,18.00,,,,,,,,
China Century Capitl,CCY,0.058,0.8,16.00,,,,,,,,
Stirling Products,STI,0.015,0.2,15.38,,,,,,,,
Virax Hldgs cn dec11,VHLG,0.23,3,15.00,,,,,,,,
Medivac Ltd,MDV,0.008,0.1,14.29,,,,,,,,
National Hire Grp,NHR,1.885,23.5,14.24,,,,,,,,
Praemium Ltd,PPS,0.125,1.5,13.64,,,,,,,,
Ellex Medical Lasers,ELX,0.175,2,12.90,,,,,,,,
RER Grp Ltd opt dec10,RGDO,0.22,2.5,12.82,,,,,,,,
Melbourne IT Ltd,MLB,1.79,20,12.58,,,,,,,,
Cheviot Bridge,CVB,0.045,0.5,12.50,,,,,,,,
Eyecare Partners,EPL,0.095,1,11.76,,,,,,,,
Marbletrend Grp,MBD,0.095,1,11.76,,,,,,,,
Genetic Tech,GTG,0.039,0.4,11.43,,,,,,,,
ITL Ltd,ITD,0.072,0.7,10.77,,,,,,,,
Euroz Ltd opt mar14,EZLO,0.62,6,10.71,,,,,,,,
QRSciences Hldgs,QRS,0.064,0.6,10.34,,,,,,,,
Charter Pacific,CHF,0.055,0.5,10.00,,,,,,,,
Gage Roads Brewing,GRB,0.11,1,10.00,,,,,,,,
Robe Aust Ltd,ROB,0.011,0.1,10.00,,,,,,,,
Solverdi Worldwide,SWW,0.11,1,10.00,,,,,,,,
Adacel Tech,ADA,0.445,4,9.88,,,,,,,,
Silver Chef Ltd,SIV,1.93,17,9.66,,,,,,,,
Ceramic Fuel Cells,CFU,0.175,1.5,9.37,,,,,,,,
Manaccom Corp Ltd,MNL,0.41,3.5,9.33,,,,,,,,
Ipernica Ltd,IPR,0.12,1,9.09,,,,,,,,
Structural Monitor cdi,SMN,0.024,0.2,9.09,,,,,,,,
XRF Scientific,XRF,0.185,1.5,8.82,,,,,,,,
Biotron Ltd opt dec11,BITO,0.027,0.2,8.00,,,,,,,,
Analytica Ltd,ALT,0.041,0.3,7.89,,,,,,,,
CMI Ltd pref.cl.a,CMIPC,0.48,3.5,7.87,,,,,,,,
Integrated Res,IRG,0.014,0.1,7.69,,,,,,,,
Strategic Pooled,SPD,0.145,1,7.41,,,,,,,,
Legacy Iron Ore opt dec12,LCYOB,0.044,0.3,7.32,,,,,,,,
Brainz Instruments,BZI,0.06,0.4,7.14,,,,,,,,
Chapmans Ltd,CHP,0.015,0.1,7.14,,,,,,,,
Optiscan Imaging,OIL,0.075,0.5,7.14,,,,,,,,
Facilitate Digital,FAC,0.08,0.5,6.67,,,,,,,,
India Equities Fund,INE,0.48,3,6.67,,,,,,,,
Van Eyk Three Pillar,VTP,0.88,5.5,6.67,,,,,,,,
Centro Retail stpld,CER,0.17,1,6.25,,,,,,,,
Charter Hall Grp forus,CHC,0.68,4,6.25,,,,,,,,
Circadian Tech,CIR,0.60,3.5,6.19,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.035,0.2,6.06,,,,,,,,
Redcape Prop Grp stpld,RPF,0.265,1.5,6.00,,,,,,,,
Bluglass Ltd,BLG,0.18,1,5.88,,,,,,,,
Karmelsonix Ltd,KSX,0.036,0.2,5.88,,,,,,,,
Viridis Clean stpld,VIR,0.18,1,5.88,,,,,,,,
Ariadne Aust,ARA,0.275,1.5,5.77,,,,,,,,
Multiplex European unt,MUE,0.185,1,5.71,,,,,,,,
Saunders Intl Ltd,SND,0.37,2,5.71,,,,,,,,
Wallace Absolute,WAB,0.037,0.2,5.71,,,,,,,,
Aevum Ltd,AVE,1.33,7,5.56,,,,,,,,
Legend Corp,LGD,0.19,1,5.56,,,,,,,,
Smarttrans Hldgs,SMA,0.019,0.1,5.56,,,,,,,,
Tishman Speyer unt,TSO,0.385,2,5.48,,,,,,,,
ING Re Com Grp stpld,ILF,0.098,0.5,5.38,,,,,,,,
Datasquirt Ltd fpo nz,DSQ,0.10,0.5,5.26,,,,,,,,
Hyro Ltd,HYO,0.02,0.1,5.26,,,,,,,,
IDT Aust Ltd,IDT,1.00,5,5.26,,,,,,,,
Island Sky Aust,ISK,0.10,0.5,5.26,,,,,,,,
Chemgenex Pharmac,CXS,0.72,3.5,5.11,,,,,,,,
Hunter Hall Intl,HHL,7.00,34,5.11,,,,,,,,
Cardia Bioplastics,CNN,0.021,0.1,5.00,,,,,,,,
MINING RISES,,,,,,,,,,,,
Aust Mines Ltd,AUZ,0.002,0.1,100.00,,,,,,,,
Carpentaria Exp opt jun10,CAPO,0.019,0.9,90.00,,,,,,,,
