Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4854.2 at 16:37 28/4/2010  Report at 19:05 Wednesday 28/4/2010. Processed 19:10 Wednesday 28/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Latrobe Magnesium,LMG,0.019,0.1,5.56,,,,,,,,
Carnavale Res,CAV,0.41,2,5.13,,,,,,,,
XState Res,XST,0.042,0.2,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
IM Medical Ltd,IMI,0.002,-0.1,-33.33,,,,,,,,
Karmelsonix Ltd opt jul11,KSXO,0.006,-0.2,-25.00,,,,,,,,
Olea Australis,OLE,0.003,-0.1,-25.00,,,,,,,,
RER Grp Ltd opt dec10,RGDO,0.14,-4.5,-24.32,,,,,,,,
Eastland Medical opt jun11,EMSOB,0.027,-0.8,-22.86,,,,,,,,
Carbon Conscious,CCF,0.14,-4,-22.22,,,,,,,,
Viento Grp Ltd,VIE,0.15,-4,-21.05,,,,,,,,
Commstrat Ltd,COJ,0.004,-0.1,-20.00,,,,,,,,
NewSat Ltd,NWT,0.004,-0.1,-20.00,,,,,,,,
Photo-Me Aust,PTO,0.004,-0.1,-20.00,,,,,,,,
ICSGlobal Ltd,ICS,0.014,-0.3,-17.65,,,,,,,,
CO2 Grp Ltd opt nov11,COZO,0.038,-0.7,-15.56,,,,,,,,
Admerex Ltd,ADL,0.006,-0.1,-14.29,,,,,,,,
Clean Teq Hldgs,CLQ,0.315,-5,-13.70,,,,,,,,
Eastland Medical,EMS,0.079,-1.2,-13.19,,,,,,,,
China West Hldgs,CWH,0.20,-3,-13.04,,,,,,,,
MobileActive Ltd,MBA,0.02,-0.3,-13.04,,,,,,,,
Alcoa Inc cdi,AAI,20.10,-290,-12.61,,,,,,,,
Robe Aust Ltd,ROB,0.007,-0.1,-12.50,,,,,,,,
Cogstate Ltd,CGS,0.25,-3.5,-12.28,,,,,,,,
Digislide Hldgs,DGI,0.22,-3,-12.00,,,,,,,,
Reclaim Ind,RCM,0.046,-0.6,-11.54,,,,,,,,
Savcor Grp Ltd,SAV,0.115,-1.5,-11.54,,,,,,,,
Calzada Ltd,CZD,0.032,-0.4,-11.11,,,,,,,,
Manaccom Corp Ltd,MNL,0.28,-3.5,-11.11,,,,,,,,
MacarthurCook PSF unt,MPS,0.076,-0.9,-10.59,,,,,,,,
Biotron Ltd,BIT,0.085,-1,-10.53,,,,,,,,
Penrice Soda,PSH,0.64,-7.5,-10.49,,,,,,,,
Hostech Ltd,HTC,0.026,-0.3,-10.34,,,,,,,,
Xtek Ltd,XTE,0.027,-0.3,-10.00,,,,,,,,
Tag Pacific Ltd,TAG,0.20,-2,-9.09,,,,,,,,
ING Private Equity,IPE,0.26,-2.5,-8.77,,,,,,,,
Medigard Ltd,MGZ,0.105,-1,-8.70,,,,,,,,
Adv Braking Tech,ABV,0.022,-0.2,-8.33,,,,,,,,
Adv Surg Dsgn & Mnft,AMT,0.495,-4.5,-8.33,,,,,,,,
QRSciences Hldgs,QRS,0.056,-0.5,-8.20,,,,,,,,
Bigair Grp Ltd,BGL,0.17,-1.5,-8.11,,,,,,,,
Qld Trustees Invest,QTI,0.40,-3.5,-8.05,,,,,,,,
AMA Grp Ltd,AMA,0.046,-0.4,-8.00,,,,,,,,
Imugene Ltd,IMU,0.046,-0.4,-8.00,,,,,,,,
Patrys Ltd,PAB,0.115,-1,-8.00,,,,,,,,
Pharmanet Grp,PNO,0.012,-0.1,-7.69,,,,,,,,
Eumundi Grp Ltd,EBG,0.05,-0.4,-7.41,,,,,,,,
Smarttrans Hldgs,SMA,0.025,-0.2,-7.41,,,,,,,,
Dolomatrix Intl,DMX,0.26,-2,-7.14,,,,,,,,
Grandbridge Ltd,GBA,0.195,-1.5,-7.14,,,,,,,,
Metal Storm Ltd,MST,0.013,-0.1,-7.14,,,,,,,,
Genetic Tech,GTG,0.04,-0.3,-6.98,,,,,,,,
ENV Clean Tech,ESI,0.027,-0.2,-6.90,,,,,,,,
Galileo Japan Tr unt,GJT,0.041,-0.3,-6.82,,,,,,,,
Neptune Marine opt dec10,NMSO,0.205,-1.5,-6.82,,,,,,,,
Charter Pacific,CHF,0.056,-0.4,-6.67,,,,,,,,
Runge Ltd,RUL,0.70,-5,-6.67,,,,,,,,
Soilsub Tech,SOI,0.014,-0.1,-6.67,,,,,,,,
Peters MacGregor,PET,0.655,-4.5,-6.43,,,,,,,,
Essa Aust,ESS,0.22,-1.5,-6.38,,,,,,,,
Geodynamics Ltd,GDY,0.59,-4,-6.35,,,,,,,,
Buderim Ginger,BUG,0.30,-2,-6.25,,,,,,,,
Coretrack Ltd,CKK,0.225,-1.5,-6.25,,,,,,,,
ITL Ltd,ITD,0.075,-0.5,-6.25,,,,,,,,
Senetas Corp,SEN,0.045,-0.3,-6.25,,,,,,,,
Thomas & Coffey,THO,0.45,-3,-6.25,,,,,,,,
Quickstep Hldgs,QHL,0.38,-2.5,-6.17,,,,,,,,
Westoz Inv Ltd,WIC,1.07,-7,-6.14,,,,,,,,
Astivita Renewables,AIR,0.80,-5,-5.88,,,,,,,,
IPGA Ltd,IPP,0.32,-2,-5.88,,,,,,,,
National Leisure,NLG,0.016,-0.1,-5.88,,,,,,,,
OBJ Ltd,OBJ,0.032,-0.2,-5.88,,,,,,,,
Probiomics Ltd,PCC,0.016,-0.1,-5.88,,,,,,,,
Quest Min Ltd,QNL,0.08,-0.5,-5.88,,,,,,,,
Dyesol Ltd,DYE,1.22,-7.5,-5.79,,,,,,,,
CO2 Grp Ltd,COZ,0.165,-1,-5.71,,,,,,,,
Pro Medicus Ltd   ,PME,0.585,-3.5,-5.65,,,,,,,,
Compass Hotel stp,CXH,0.017,-0.1,-5.56,,,,,,,,
Prana Biotech,PBT,0.17,-1,-5.56,,,,,,,,
Telezon Ltd,TLZ,0.085,-0.5,-5.56,,,,,,,,
Wattyl Ltd,WYL,0.85,-5,-5.56,,,,,,,,
PharmAust Ltd,PAA,0.07,-0.4,-5.41,,,,,,,,
Tamawood Ltd,TWD,2.30,-13,-5.35,,,,,,,,
Antisense Therapeutic,ANP,0.018,-0.1,-5.26,,,,,,,,
Brainz Instruments,BZI,0.18,-1,-5.26,,,,,,,,
Kresta Hldgs,KRS,0.36,-2,-5.26,,,,,,,,
LBT Innovations,LBT,0.09,-0.5,-5.26,,,,,,,,
Benitec Ltd,BLT,0.038,-0.2,-5.00,,,,,,,,
Boom Logistics,BOL,0.285,-1.5,-5.00,,,,,,,,
Eneabba Gas Ltd,ENB,0.19,-1,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Black Fire Min opt jun10,BFEO,0.015,-1.5,-50.00,,,,,,,,
Monitor Energy opt aug11,MHLO,0.001,-0.1,-50.00,,,,,,,,
Norton Gold Fields opt oct10,NGFO,0.041,-2.4,-36.92,,,,,,,,
Black Ridge Min opt nov10,BRDOA,0.002,-0.1,-33.33,,,,,,,,
Lincoln Min opt jun10,LMLO,0.021,-1,-32.26,,,,,,,,
Magna Min NL,MAN,0.005,-0.2,-28.57,,,,,,,,
Black Fire Min,BFE,0.135,-4.5,-25.00,,,,,,,,
Lindian Res,LIN,0.105,-3.5,-25.00,,,,,,,,
Aust Oil Co,AOC,0.10,-3,-23.08,,,,,,,,
Newera Uranium,NRU,0.03,-0.9,-23.08,,,,,,,,
Central Pet opt jun10,CTPOA,0.004,-0.1,-20.00,,,,,,,,
Eldore Min opt dec12,EDMOA,0.008,-0.2,-20.00,,,,,,,,
Lonrho Min Ltd opt nov10,LOMOA,0.004,-0.1,-20.00,,,,,,,,
Minemakers Ltd opt may10,MAKO,0.004,-0.1,-20.00,,,,,,,,
Paramount Min,PCP,0.091,-1.9,-17.27,,,,,,,,
Aspire Min Ltd,AKM,0.12,-2.5,-17.24,,,,,,,,
African Energy Res cdi,AFR,0.083,-1.7,-17.00,,,,,,,,
Avanco Res Ltd opt apr12,AVBOB,0.015,-0.3,-16.67,,,,,,,,
Batavia Min opt jun12,BTVO,0.125,-2.5,-16.67,,,,,,,,
Intermin Res,IRC,0.175,-3.5,-16.67,,,,,,,,
Marmota Energy,MEU,0.10,-2,-16.67,,,,,,,,
Red Emperor Res,RMP,0.10,-2,-16.67,,,,,,,,
Renison Cons,RSN,0.005,-0.1,-16.67,,,,,,,,
Resource Min Corp,RMI,0.005,-0.1,-16.67,,,,,,,,
Rimfire Pacific,RIM,0.017,-0.3,-15.00,,,,,,,,
AXG Min Ltd,AXC,0.019,-0.3,-13.64,,,,,,,,
Buru Energy opt oct10,BRUO,0.013,-0.2,-13.33,,,,,,,,
Argo Explore,AXT,0.061,-0.9,-12.86,,,,,,,,
Coppermoly Ltd opt dec11,COYOA,0.07,-1,-12.50,,,,,,,,
Eldore Min,EDM,0.021,-0.3,-12.50,,,,,,,,
Lakes Oil NL,LKO,0.007,-0.1,-12.50,,,,,,,,
Legend Min,LEG,0.035,-0.5,-12.50,,,,,,,,
Oil Basins Ltd opt jun12,OBLOA,0.035,-0.5,-12.50,,,,,,,,
Equatorial Coal,EQX,0.043,-0.6,-12.24,,,,,,,,
Gascoyne Res Ltd,GCY,0.11,-1.5,-12.00,,,,,,,,
Sunset Energy Ltd,SEY,0.11,-1.5,-12.00,,,,,,,,
Central Pet opt mar14,CTPO,0.046,-0.6,-11.54,,,,,,,,
Hunnu Coal Ltd,HUN,0.96,-12.5,-11.52,,,,,,,,
Mantle Min Corp,MNM,0.031,-0.4,-11.43,,,,,,,,
Blaze Intl,BLZ,0.008,-0.1,-11.11,,,,,,,,
Pacrim Energy,PRE,0.008,-0.1,-11.11,,,,,,,,
United Uranium,UUL,0.125,-1.5,-10.71,,,,,,,,
Great Western Exp,GTE,0.17,-2,-10.53,,,,,,,,
Sthn Uranium,SNU,0.17,-2,-10.53,,,,,,,,
Blackham Res,BLK,0.30,-3.5,-10.45,,,,,,,,
Minerals Corp 10.5%db11,MSCHF,0.35,-4,-10.26,,,,,,,,
Strategic Energy,SER,0.035,-0.4,-10.26,,,,,,,,
Bondi Min Ltd,BOM,0.09,-1,-10.00,,,,,,,,
D'aguilar Gold,DGR,0.045,-0.5,-10.00,,,,,,,,
Gippsland Ltd,GIP,0.036,-0.4,-10.00,,,,,,,,
Red Sky Energy opt sep11,ROGOA,0.009,-0.1,-10.00,,,,,,,,
Sirius Res NL,SIR,0.009,-0.1,-10.00,,,,,,,,
Spitfire Res,SPI,0.135,-1.5,-10.00,,,,,,,,
Terrain Min,TMX,0.036,-0.4,-10.00,,,,,,,,
Ausgold Ltd opt mar13,AUCO,0.055,-0.6,-9.84,,,,,,,,
Atom Energy Ltd,AXY,0.046,-0.5,-9.80,,,,,,,,
Red Metal Ltd,RDM,0.14,-1.5,-9.68,,,,,,,,
Murchison Metals,MMX,2.45,-26,-9.59,,,,,,,,
CUE Energy Resource,CUE,0.29,-3,-9.38,,,,,,,,
K2 Energy Ltd,KTE,0.068,-0.7,-9.33,,,,,,,,
Brumby Res opt sep11,BMYOA,0.10,-1,-9.09,,,,,,,,
Caspian Oil & Gas,CIG,0.01,-0.1,-9.09,,,,,,,,
Ferrum Crescent,FCR,0.20,-2,-9.09,,,,,,,,
Greater Bendigo Gold opt mar12,GBMOA,0.01,-0.1,-9.09,,,,,,,,
IMX Res Ltd,IXR,0.50,-5,-9.09,,,,,,,,
Midas Res opt nov12,MDSOC,0.10,-1,-9.09,,,,,,,,
Nagambie Min Ltd,NAG,0.03,-0.3,-9.09,,,,,,,,
Nuenergy Capital,NGY,0.15,-1.5,-9.09,,,,,,,,
Prosperity Res,PSP,0.10,-1,-9.09,,,,,,,,
Tri Origin Min,TRO,0.10,-1,-9.09,,,,,,,,
Uran Ltd,URA,0.02,-0.2,-9.09,,,,,,,,
Botswana Metals,BML,0.061,-0.6,-8.96,,,,,,,,
MEC Res opt jul13,MMRO,0.255,-2.5,-8.93,,,,,,,,
Argent Min opt jun11,ARDO,0.041,-0.4,-8.89,,,,,,,,
Augustus Min opt jul10,AUJO,0.155,-1.5,-8.82,,,,,,,,
A1 Min Ltd,AAM,0.21,-2,-8.70,,,,,,,,
Richmond Min opt dec10,RHMO,0.105,-1,-8.70,,,,,,,,
Sinovus Min Ltd,SNV,0.021,-0.2,-8.70,,,,,,,,
Talisman Min opt dec10,TLMO,0.63,-6,-8.70,,,,,,,,
Mithril Res,MTH,0.16,-1.5,-8.57,,,,,,,,
Gulf Mines Ltd,GLM,0.043,-0.4,-8.51,,,,,,,,
Clean Global Energy,CGV,0.11,-1,-8.33,,,,,,,,
Copper Strike Ltd,CSE,0.088,-0.8,-8.33,,,,,,,,
Grand Gulf Energy,GGE,0.011,-0.1,-8.33,,,,,,,,
Industrial Min,IDM,0.165,-1.5,-8.33,,,,,,,,
New Guinea Energy,NGE,0.22,-2,-8.33,,,,,,,,
Hannans Reward,HNR,0.23,-2,-8.00,,,,,,,,
India Res,IRL,0.023,-0.2,-8.00,,,,,,,,
Rusina Min NL,RML,0.115,-1,-8.00,,,,,,,,
Galaxy Res,GXY,1.335,-11.5,-7.93,,,,,,,,
Iron Road Ltd,IRD,0.815,-7,-7.91,,,,,,,,
Yellow Rock,YRR,0.035,-0.3,-7.89,,,,,,,,
Strike Res,SRK,0.76,-6.5,-7.88,,,,,,,,
Agri Energy Ltd,AAE,0.012,-0.1,-7.69,,,,,,,,
Apac Coal,AAL,0.06,-0.5,-7.69,,,,,,,,
Austin Explore opt nov11,AKKO,0.012,-0.1,-7.69,,,,,,,,
Central Asia Res,CVR,0.036,-0.3,-7.69,,,,,,,,
Copper Range Ltd,CRJ,0.024,-0.2,-7.69,,,,,,,,
Erongo Energy,ERN,0.12,-1,-7.69,,,,,,,,
Forte Energy NL,FTE,0.12,-1,-7.69,,,,,,,,
Laconia Res Ltd,LCR,0.12,-1,-7.69,,,,,,,,
Raisama Ltd,RAI,0.36,-3,-7.69,,,,,,,,
Burleson Energy,BUR,0.097,-0.8,-7.62,,,,,,,,
Coalspur Mines,CPL,0.80,-6.5,-7.51,,,,,,,,
3D Oil Ltd,TDO,0.185,-1.5,-7.50,,,,,,,,
Sth Boulder Mines,STB,0.74,-6,-7.50,,,,,,,,
Intrepid Mines,IAU,0.435,-3.5,-7.45,,,,,,,,
Northern Min,NMI,0.125,-1,-7.41,,,,,,,,
Panax Geothermal opt dec11,PAXO,0.025,-0.2,-7.41,,,,,,,,
Eastern Corp,ECU,0.315,-2.5,-7.35,,,,,,,,
Orocobre Ltd,ORE,2.52,-20,-7.35,,,,,,,,
Berkeley Res,BKY,1.345,-10.5,-7.24,,,,,,,,
Mount Magnet South,MUM,0.077,-0.6,-7.23,,,,,,,,
Flinders Mines,FMS,0.13,-1,-7.14,,,,,,,,
Malachite Res,MAR,0.065,-0.5,-7.14,,,,,,,,
Mundo Min,MUN,0.13,-1,-7.14,,,,,,,,
Oil Basins Ltd,OBL,0.052,-0.4,-7.14,,,,,,,,
Papillon Res Ltd opt dec12,PIROA,0.052,-0.4,-7.14,,,,,,,,
TNG Ltd,TNG,0.052,-0.4,-7.14,,,,,,,,
Transit Hldgs,TRH,0.26,-2,-7.14,,,,,,,,
Contl Coal Ltd,CCC,0.053,-0.4,-7.02,,,,,,,,
Avalon Min,AVI,0.20,-1.5,-6.98,,,,,,,,
Scandinavian Res opt oct11,SCRO,0.027,-0.2,-6.90,,,,,,,,
Venus Res,VNS,0.83,-6,-6.74,,,,,,,,
Barra Res,BAR,0.084,-0.6,-6.67,,,,,,,,
Callabonna Uranium,CUU,0.014,-0.1,-6.67,,,,,,,,
Cortona Res opt jan12,CRCO,0.14,-1,-6.67,,,,,,,,
Crossland Uranium,CUX,0.14,-1,-6.67,,,,,,,,
Eurogold Ltd,EUG,0.21,-1.5,-6.67,,,,,,,,
Frontier Res opt dec10,FNTO,0.028,-0.2,-6.67,,,,,,,,
Integrated Res,IRG,0.014,-0.1,-6.67,,,,,,,,
Silver Mines Ltd,SVL,0.098,-0.7,-6.67,,,,,,,,
Coalspur Mines opt jun11,CPLO,0.71,-5,-6.58,,,,,,,,
Reed Res Ltd,RDR,0.71,-5,-6.58,,,,,,,,
Western Desert Res,WDR,0.50,-3.5,-6.54,,,,,,,,
New Standard Energy,NSE,0.22,-1.5,-6.38,,,,,,,,
Uraniumsa Ltd,USA,0.22,-1.5,-6.38,,,,,,,,
Coventry Res,CVY,0.225,-1.5,-6.25,,,,,,,,
Dourado Res Ltd opt nov14,DUOO,0.045,-0.3,-6.25,,,,,,,,
FYI Res Ltd,FYI,0.15,-1,-6.25,,,,,,,,
Papillon Res Ltd,PIR,0.15,-1,-6.25,,,,,,,,
Poseidon Nick Ltd,POS,0.30,-2,-6.25,,,,,,,,
Red 5 Ltd,RED,0.15,-1,-6.25,,,,,,,,
Syrah Res,SYR,0.15,-1,-6.25,,,,,,,,
Apollo Gas Ltd,AZO,0.76,-5,-6.17,,,,,,,,
Korab Res,KOR,0.38,-2.5,-6.17,,,,,,,,
MEO Aust Ltd,MEO,0.38,-2.5,-6.17,,,,,,,,
Reward Min Ltd,RWD,0.38,-2.5,-6.17,,,,,,,,
Eastern Star Gas,ESG,0.93,-6,-6.06,,,,,,,,
Lincoln Min,LML,0.31,-2,-6.06,,,,,,,,
Syndicated Metals,SMD,0.155,-1,-6.06,,,,,,,,
Tiger Res,TGS,0.235,-1.5,-6.00,,,,,,,,
Buru Energy,BRU,0.32,-2,-5.88,,,,,,,,
DVM Intl  Ltd,DVM,0.08,-0.5,-5.88,,,,,,,,
Niplats Aust,NIP,0.40,-2.5,-5.88,,,,,,,,
Norwest Energy NL,NWE,0.032,-0.2,-5.88,,,,,,,,
Riviera Res,RVE,0.16,-1,-5.88,,,,,,,,
Pac Ore Ltd,PSF,0.065,-0.4,-5.80,,,,,,,,
Redbank Copper,RCP,0.049,-0.3,-5.77,,,,,,,,
Augustus Min,AUJ,0.41,-2.5,-5.75,,,,,,,,
Chesser Res,CHZ,0.33,-2,-5.71,,,,,,,,
Golden Gate Pet,GGP,0.033,-0.2,-5.71,,,,,,,,
Metrocoal Ltd,MTE,0.33,-2,-5.71,,,,,,,,
Stellar Res,SRZ,0.083,-0.5,-5.68,,,,,,,,
Breakaway Res,BRW,0.05,-0.3,-5.66,,,,,,,,
Leyshon Res,LRL,0.25,-1.5,-5.66,,,,,,,,
Buccaneer Energy,BCC,0.067,-0.4,-5.63,,,,,,,,
Grange Res,GRR,0.67,-4,-5.63,,,,,,,,
Terramin Aust,TZN,0.76,-4.5,-5.59,,,,,,,,
Diatreme Res,DRX,0.085,-0.5,-5.56,,,,,,,,
Liontown Res,LTR,0.068,-0.4,-5.56,,,,,,,,
Rocklands Rich,RCI,0.255,-1.5,-5.56,,,,,,,,
Truscott Min Corp,TRM,0.085,-0.5,-5.56,,,,,,,,
Altura Min Ltd,AJM,0.26,-1.5,-5.45,,,,,,,,
A-Cap Res,ACB,0.35,-2,-5.41,,,,,,,,
Scandinavian Res,SCR,0.175,-1,-5.41,,,,,,,,
Triton Gold Ltd,TON,0.175,-1,-5.41,,,,,,,,
Gryphon Min Ltd,GRY,0.615,-3.5,-5.38,,,,,,,,
Ironclad Min,IFE,1.23,-7,-5.38,,,,,,,,
Bannerman Res,BMN,0.44,-2.5,-5.38,,,,,,,,
Exoma Energy Ltd,EXE,0.265,-1.5,-5.36,,,,,,,,
Alliance Res,AGS,0.445,-2.5,-5.32,,,,,,,,
Liquefied Natural,LNG,0.445,-2.5,-5.32,,,,,,,,
Accent Res NL,ACS,0.18,-1,-5.26,,,,,,,,
ARC Explore Ltd,ARX,0.036,-0.2,-5.26,,,,,,,,
Ausgold Ltd,AUC,0.18,-1,-5.26,,,,,,,,
Elementos Ltd,ELT,0.18,-1,-5.26,,,,,,,,
Ethan Min Ltd,ETH,0.46,-2.5,-5.15,,,,,,,,
Encounter Res,ENR,0.37,-2,-5.13,,,,,,,,
Haoma Min NL,HAO,0.185,-1,-5.13,,,,,,,,
Nexus Energy Ltd,NXS,0.28,-1.5,-5.08,,,,,,,,
Cudeco Ltd,CDU,4.67,-25,-5.08,,,,,,,,
Westgold Res,WGR,0.375,-2,-5.06,,,,,,,,
Mirabela Nickel,MBN,2.63,-14,-5.05,,,,,,,,
Cockatoo Coal,COK,0.47,-2.5,-5.05,,,,,,,,
Brumby Res,BMY,0.19,-1,-5.00,,,,,,,,
Energy And Min,EMA,0.19,-1,-5.00,,,,,,,,
Range Res Ltd opt dec11,RRSO,0.019,-0.1,-5.00,,,,,,,,
Synergy Metals,SML,0.019,-0.1,-5.00,,,,,,,,
Venturex Res,VXR,0.095,-0.5,-5.00,,,,,,,,
