Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4479.0 at 16:37 28/5/2010  Report at 19:05 Friday 28/5/2010. Processed 07:24 Saturday 29/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Eumundi Grp Ltd,EBG,0.05,0.5,11.11,,,,,,,,
Island Sky Aust,ISK,0.041,0.4,10.81,,,,,,,,
Farmworks Aust,FWA,0.16,1.5,10.34,,,,,,,,
Flat Glass Ind,FGI,0.32,3,10.34,,,,,,,,
K2 Asset Mgmt,KAM,0.55,5,10.00,,,,,,,,
Oncard Intl,ONC,0.11,1,10.00,,,,,,,,
Prana Biotech,PBT,0.165,1.5,10.00,,,,,,,,
Strategic Pooled,SPD,0.11,1,10.00,,,,,,,,
Spotless Grp Ltd,SPT,2.22,20,9.90,,,,,,,,
Becton Prop Grp 9.5% cn10,BECG,0.45,4,9.76,,,,,,,,
Macq Fortress frn aug35,MFNHA,0.17,1.5,9.68,,,,,,,,
Papyrus Aust,PPY,0.285,2.5,9.62,,,,,,,,
Imugene Ltd,IMU,0.046,0.4,9.52,,,,,,,,
Pan Asia Corp Ltd,PZC,0.023,0.2,9.52,,,,,,,,
Altera Res Ltd,AEA,0.29,2.5,9.43,,,,,,,,
Saferoads Hldgs,SRH,0.465,4,9.41,,,,,,,,
Benitec Ltd opt apr14,BLTO,0.012,0.1,9.09,,,,,,,,
Enerji Ltd,ERJ,0.049,0.4,8.89,,,,,,,,
IPGA Ltd,IPP,0.50,4,8.70,,,,,,,,
Marbletrend Grp,MBD,0.078,0.6,8.33,,,,,,,,
Soilsub Tech,SOI,0.013,0.1,8.33,,,,,,,,
AJ Lucas Grp,AJL,2.36,18,8.26,,,,,,,,
Emeco Hldgs,EHL,0.53,4,8.16,,,,,,,,
Mitchell Comms,MCU,0.885,6.5,7.93,,,,,,,,
AVJennings,AVJ,0.42,3,7.69,,,,,,,,
EFTEL Ltd,EFT,0.014,0.1,7.69,,,,,,,,
Grandbridge Ltd,GBA,0.14,1,7.69,,,,,,,,
Skywest Airlines cdi,SXR,0.29,2,7.41,,,,,,,,
Aii300metals&Min etf unt,MAM,4.18,28,7.18,,,,,,,,
Everest Financial,EFG,0.045,0.3,7.14,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.015,0.1,7.14,,,,,,,,
Runge Ltd,RUL,0.45,3,7.14,,,,,,,,
Hastie Grp Ltd,HST,1.46,9.5,6.96,,,,,,,,
Linc Energy Ltd,LNC,1.16,7.5,6.91,,,,,,,,
Coffey Intl,COF,1.17,7.5,6.85,,,,,,,,
Carnegie Wave Energy,CWE,0.095,0.6,6.74,,,,,,,,
Altium Ltd,ALU,0.24,1.5,6.67,,,,,,,,
Brisbane Broncos,BBL,0.32,2,6.67,,,,,,,,
SCV Grp Ltd,SCV,0.016,0.1,6.67,,,,,,,,
Trinity Grp stp,TCQ,0.08,0.5,6.67,,,,,,,,
Macmahon Hldgs,MAH,0.565,3.5,6.60,,,,,,,,
SMS Management,SMX,5.73,35,6.51,,,,,,,,
Nomad Bld,NOD,0.165,1,6.45,,,,,,,,
ING Office Fd stp,IOF,0.58,3.5,6.42,,,,,,,,
BPH Corp Ltd,BPH,0.067,0.4,6.35,,,,,,,,
Industrea Ltd,IDL,0.335,2,6.35,,,,,,,,
Stockland stp,SGP,3.86,23,6.34,,,,,,,,
Lycopodium Ltd,LYL,3.20,19,6.31,,,,,,,,
Adacel Tech,ADA,0.425,2.5,6.25,,,,,,,,
Atlantic Ltd opt dec11,ATIO,0.034,0.2,6.25,,,,,,,,
Neptune Marine,NMS,0.255,1.5,6.25,,,,,,,,
Netcomm Ltd,NTC,0.17,1,6.25,,,,,,,,
Orotongrp Ltd,ORL,6.55,38,6.16,,,,,,,,
PharmAust Ltd,PAA,0.069,0.4,6.15,,,,,,,,
Nanosonics Ltd,NAN,0.52,3,6.12,,,,,,,,
Ceramic Fuel Cells,CFU,0.175,1,6.06,,,,,,,,
Warrnambool Cheese,WCB,3.50,20,6.06,,,,,,,,
Automotive Hldgs,AHE,2.30,13,5.99,,,,,,,,
Wattyl Ltd,WYL,1.25,7,5.93,,,,,,,,
Resonance Health,RHT,0.018,0.1,5.88,,,,,,,,
TPL Corp Ltd,TPL,0.018,0.1,5.88,,,,,,,,
Sthn Cross Media,SXL,1.84,10,5.75,,,,,,,,
Amalgamated Hldgs,AHD,5.89,32,5.75,,,,,,,,
Seven Grp Hldgs,SVW,6.47,35,5.72,,,,,,,,
Centro Prop stp,CNP,0.185,1,5.71,,,,,,,,
Tower Aust,TAL,2.27,12,5.58,,,,,,,,
Compass Hotel stp,CXH,0.019,0.1,5.56,,,,,,,,
Hyro Ltd,HYO,0.019,0.1,5.56,,,,,,,,
Mastermyne Grp,MYE,0.95,5,5.56,,,,,,,,
Techniche Ltd,TCN,0.038,0.2,5.56,,,,,,,,
RCR Tomlinson,RCR,0.865,4.5,5.49,,,,,,,,
Advanced Magnesium,ANM,0.058,0.3,5.45,,,,,,,,
Maxitrans Ind,MXI,0.295,1.5,5.36,,,,,,,,
Ausdrill Ltd,ASL,1.87,9.5,5.35,,,,,,,,
iiNet Ltd,IIN,2.78,14,5.30,,,,,,,,
CVC Ltd,CVC,0.80,4,5.26,,,,,,,,
Neptune Marine opt dec10,NMSO,0.10,0.5,5.26,,,,,,,,
GEO Prop Grp stp,GPM,0.205,1,5.13,,,,,,,,
West Aust News,WAN,6.80,33,5.10,,,,,,,,
Goodman Grp forus,GMG,0.62,3,5.08,,,,,,,,
ING RE Com stp,ILF,0.062,0.3,5.08,,,,,,,,
Challenger FSG Ltd,CGF,3.75,18,5.04,,,,,,,,
Decmil Grp Ltd,DCG,1.46,7,5.04,,,,,,,,
Charter Hall Grp forus,CHC,0.63,3,5.00,,,,,,,,
CO2 Grp Ltd opt nov11,COZO,0.021,0.1,5.00,,,,,,,,
McPherson's Ltd,MCP,2.94,14,5.00,,,,,,,,
MINING RISES,,,,,,,,,,,,
Mining Projects,MPJ,0.002,0.1,100.00,,,,,,,,
Genesis Res,GES,0.20,7.5,60.00,,,,,,,,
Austin Explore opt nov11,AKKO,0.011,0.4,57.14,,,,,,,,
EMU Nickel NL,EMU,0.135,4.5,50.00,,,,,,,,
Oroya Min Ltd,ORO,0.003,0.1,50.00,,,,,,,,
XState Res,XST,0.11,2.9,35.80,,,,,,,,
Metals Aust,MLS,0.012,0.3,33.33,,,,,,,,
Renison Cons,RSN,0.004,0.1,33.33,,,,,,,,
United Uranium opt jun12,UULOA,0.04,1,33.33,,,,,,,,
Copper Strike Ltd,CSE,0.097,2.1,27.63,,,,,,,,
Richmond Min,RHM,0.235,5,27.03,,,,,,,,
Elementos Ltd,ELT,0.195,4,25.81,,,,,,,,
Augustus Min opt jul10,AUJO,0.03,0.6,25.00,,,,,,,,
Global Nickel Invest opt jun12,GNIOA,0.015,0.3,25.00,,,,,,,,
Riviera Res opt dec14,RVEO,0.075,1.5,25.00,,,,,,,,
Uranex NL,UNX,0.20,4,25.00,,,,,,,,
Kuth Energy Ltd,KEN,0.062,1.2,24.00,,,,,,,,
Malagasy Min,MGY,0.038,0.7,22.58,,,,,,,,
Golden Rim Res,GMR,0.105,1.8,20.69,,,,,,,,
Carpentaria Exp opt jun10,CAPO,0.03,0.5,20.00,,,,,,,,
Golden Gate Pet opt aug12,GGPO,0.012,0.2,20.00,,,,,,,,
Lonrho Min Ltd opt nov10,LOMOA,0.006,0.1,20.00,,,,,,,,
New Standard Energy,NSE,0.195,3,18.18,,,,,,,,
Argent Min,ARD,0.175,2.5,16.67,,,,,,,,
Astro Res NL,ARO,0.007,0.1,16.67,,,,,,,,
Aust Min Min,AKA,0.175,2.5,16.67,,,,,,,,
Excalibur Min,EXM,0.007,0.1,16.67,,,,,,,,
Golden State Res opt nov10,GDNOA,0.007,0.1,16.67,,,,,,,,
Manhattan Corp,MHC,0.70,10,16.67,,,,,,,,
Energy And Min,EMA,0.18,2.5,16.13,,,,,,,,
Sthn Uranium,SNU,0.095,1.3,15.85,,,,,,,,
Royal Res,ROY,0.185,2.5,15.62,,,,,,,,
Frontier Res opt dec10,FNTO,0.03,0.4,15.38,,,,,,,,
Silver Swan Grp,SWN,0.30,4,15.38,,,,,,,,
Hunnu Coal Ltd,HUN,0.94,12.5,15.34,,,,,,,,
Thundelarra Explor,THX,0.55,7,14.58,,,,,,,,
Eastern Star Gas,ESG,0.865,11,14.57,,,,,,,,
Encounter Res,ENR,0.355,4.5,14.52,,,,,,,,
Adelaide Res,ADN,0.16,2,14.29,,,,,,,,
Blaze Intl,BLZ,0.008,0.1,14.29,,,,,,,,
Dart Min NL,DTM,0.16,2,14.29,,,,,,,,
Esperance Min,ESM,0.04,0.5,14.29,,,,,,,,
Gippsland Ltd,GIP,0.032,0.4,14.29,,,,,,,,
Pacrim Energy,PRE,0.008,0.1,14.29,,,,,,,,
Padbury Min Ltd,PDY,0.016,0.2,14.29,,,,,,,,
Tiger Res,TGS,0.24,3,14.29,,,,,,,,
Transerv Energy,TSV,0.016,0.2,14.29,,,,,,,,
Burleson Energy,BUR,0.105,1.3,14.13,,,,,,,,
Metgasco Ltd,MEL,0.41,5,13.89,,,,,,,,
Regal Res,RER,0.033,0.4,13.79,,,,,,,,
Terrain Min,TMX,0.033,0.4,13.79,,,,,,,,
Ironclad Min,IFE,1.075,13,13.76,,,,,,,,
Newport Min Ltd,NMN,0.50,6,13.64,,,,,,,,
Boulder Steel,BGD,0.11,1.3,13.40,,,,,,,,
Global Nickel Invest,GNI,0.068,0.8,13.33,,,,,,,,
Golden Cross,GCR,0.017,0.2,13.33,,,,,,,,
Golden State Res,GDN,0.051,0.6,13.33,,,,,,,,
Eagle Eye Metals,EYE,0.06,0.7,13.21,,,,,,,,
Black Ridge Min,BRD,0.009,0.1,12.50,,,,,,,,
Pegasus Metals,PUN,0.09,1,12.50,,,,,,,,
Coalspur Mines,CPL,0.685,7.5,12.30,,,,,,,,
Iron Road Ltd,IRD,0.64,7,12.28,,,,,,,,
Red Fork Energy,RFE,0.46,5,12.20,,,,,,,,
Krucible Metals,KRB,0.415,4.5,12.16,,,,,,,,
Riviera Res,RVE,0.185,2,12.12,,,,,,,,
Pac Niugini Ltd,PNR,0.14,1.5,12.00,,,,,,,,
ABM Res NL,ABU,0.019,0.2,11.76,,,,,,,,
Groote Res Ltd opt jun10,GOTO,0.39,4,11.43,,,,,,,,
Admiralty Res,ADY,0.01,0.1,11.11,,,,,,,,
Base Iron Ltd,BSE,0.10,1,11.11,,,,,,,,
Condor Nickel,CNK,0.15,1.5,11.11,,,,,,,,
Gas2Grid Ltd,GGX,0.04,0.4,11.11,,,,,,,,
Global Iron Ltd,GFE,0.50,5,11.11,,,,,,,,
Sumatra Copper cdi,SUM,0.20,2,11.11,,,,,,,,
Chesser Res,CHZ,0.355,3.5,10.94,,,,,,,,
Carbon Energy,CNX,0.41,4,10.81,,,,,,,,
Trafford Res,TRF,0.565,5.5,10.78,,,,,,,,
A'asian Resour,ARH,0.26,2.5,10.64,,,,,,,,
Minemakers Ltd,MAK,0.26,2.5,10.64,,,,,,,,
Comet Ridge Ltd,COI,0.21,2,10.53,,,,,,,,
Contl Coal Ltd opt feb13,CCCO,0.021,0.2,10.53,,,,,,,,
Green Rock Energy,GRK,0.021,0.2,10.53,,,,,,,,
Tri Origin Min,TRO,0.075,0.7,10.29,,,,,,,,
Sabre Res,SBR,0.43,4,10.26,,,,,,,,
Eleckra Mines,EKM,0.11,1,10.00,,,,,,,,
Exoma Energy Ltd,EXE,0.22,2,10.00,,,,,,,,
Goldsearch Ltd,GSE,0.022,0.2,10.00,,,,,,,,
Panax Geothermal,PAX,0.11,1,10.00,,,,,,,,
Range River Gold,RNG,0.022,0.2,10.00,,,,,,,,
Panoramic Res,PAN,2.16,19.5,9.92,,,,,,,,
Centrex Metals,CXM,0.45,4,9.76,,,,,,,,
Morning Star Gold,MCO,0.395,3.5,9.72,,,,,,,,
Aura Energy,AEE,0.17,1.5,9.68,,,,,,,,
Moly Mines Ltd,MOL,0.68,6,9.68,,,,,,,,
Ampella Min opt jul10,AMXO,1.305,11.5,9.66,,,,,,,,
Alkane Res Ltd,ALK,0.285,2.5,9.62,,,,,,,,
Rusina Min NL,RML,0.08,0.7,9.59,,,,,,,,
Alchemy Resource opt aug10,ALYO,0.23,2,9.52,,,,,,,,
Castle Min,CDT,0.46,4,9.52,,,,,,,,
Mantle Min Corp,MNM,0.023,0.2,9.52,,,,,,,,
Yellow Rock,YRR,0.023,0.2,9.52,,,,,,,,
Sihayo Gold Ltd,SIH,0.082,0.7,9.33,,,,,,,,
Cullen Res,CUL,0.047,0.4,9.30,,,,,,,,
Anglo Aust,AAR,0.024,0.2,9.09,,,,,,,,
Apollo Gas Ltd,AZO,0.60,5,9.09,,,,,,,,
Bandanna Energy,BND,0.60,5,9.09,,,,,,,,
King Island,KIS,0.18,1.5,9.09,,,,,,,,
Rand Min NL,RND,0.36,3,9.09,,,,,,,,
Reed Res Ltd,RDR,0.545,4.5,9.00,,,,,,,,
Alliance Res,AGS,0.37,3,8.82,,,,,,,,
Minara Res,MRE,0.74,6,8.82,,,,,,,,
Black Fire Min,BFE,0.10,0.8,8.70,,,,,,,,
Prairie Downs Metals,PDZ,0.125,1,8.70,,,,,,,,
Central Asia Res,CVR,0.038,0.3,8.57,,,,,,,,
Image Res NL,IMA,0.575,4.5,8.49,,,,,,,,
Iron Ore Hldgs,IOH,2.01,15.5,8.36,,,,,,,,
Axiom Min Ltd cdi,AVQ,0.026,0.2,8.33,,,,,,,,
Carbine Res,CRB,0.325,2.5,8.33,,,,,,,,
Integrated Res,IRG,0.013,0.1,8.33,,,,,,,,
Macq Harbour opt aug12,MHMO,0.13,1,8.33,,,,,,,,
Metallica Min,MLM,0.26,2,8.33,,,,,,,,
Metals X Ltd,MLX,0.13,1,8.33,,,,,,,,
Orion Gold NL,ORN,0.026,0.2,8.33,,,,,,,,
Buccaneer Energy opt nov12,BCCO,0.04,0.3,8.11,,,,,,,,
Minotaur Explore,MEP,0.20,1.5,8.11,,,,,,,,
Cauldron Energy,CXU,0.27,2,8.00,,,,,,,,
Legend Min,LEG,0.027,0.2,8.00,,,,,,,,
Proto Resource &,PRW,0.027,0.2,8.00,,,,,,,,
Sundance Res,SDL,0.135,1,8.00,,,,,,,,
Texon Pet Ltd,TXN,0.41,3,7.89,,,,,,,,
Hannans Reward,HNR,0.21,1.5,7.69,,,,,,,,
Northern Uranium opt mar12,NTUOB,0.028,0.2,7.69,,,,,,,,
Stellar Res,SRZ,0.07,0.5,7.69,,,,,,,,
Aragon Res,AAG,0.215,1.5,7.50,,,,,,,,
Emergent Res,EMG,0.43,3,7.50,,,,,,,,
Falcon Min Ltd,FCN,0.215,1.5,7.50,,,,,,,,
Pan Pacific Pet,PPP,0.215,1.5,7.50,,,,,,,,
Rocklands Rich,RCI,0.215,1.5,7.50,,,,,,,,
Adelaide Energy,ADE,0.145,1,7.41,,,,,,,,
Mosaic Oil NL,MOS,0.087,0.6,7.41,,,,,,,,
Sipa Res Ltd,SRI,0.087,0.6,7.41,,,,,,,,
Sundance Energy,SEA,0.145,1,7.41,,,,,,,,
Dragon Mountain Gold,DMG,0.22,1.5,7.32,,,,,,,,
Resource And Invest,RNI,0.22,1.5,7.32,,,,,,,,
Bassari Res,BSR,0.295,2,7.27,,,,,,,,
Frontier Res,FNT,0.074,0.5,7.25,,,,,,,,
Carpentaria Exp,CAP,0.30,2,7.14,,,,,,,,
Montezuma Min Co,MZM,0.30,2,7.14,,,,,,,,
Pryme Oil & Gas,PYM,0.06,0.4,7.14,,,,,,,,
Sphere Min Ltd,SPH,1.605,10.5,7.00,,,,,,,,
Antares Energy,AZZ,0.62,4,6.90,,,,,,,,
Nido Pet,NDO,0.155,1,6.90,,,,,,,,
Niplats Aust,NIP,0.31,2,6.90,,,,,,,,
Talisman Min,TLM,0.63,4,6.78,,,,,,,,
Gullewa Ltd,GUL,0.095,0.6,6.74,,,,,,,,
Ausquest Ltd,AQD,0.16,1,6.67,,,,,,,,
Carnavale Res,CAV,0.32,2,6.67,,,,,,,,
New Age Exploration,NAE,0.08,0.5,6.67,,,,,,,,
Peak Res opt dec10,PEKOA,0.08,0.5,6.67,,,,,,,,
Rimfire Pacific,RIM,0.016,0.1,6.67,,,,,,,,
Poseidon Nick Ltd,POS,0.245,1.5,6.52,,,,,,,,
Korab Res,KOR,0.41,2.5,6.49,,,,,,,,
FerrAus Ltd,FRS,0.83,5,6.41,,,,,,,,
Nexus Energy Ltd,NXS,0.25,1.5,6.38,,,,,,,,
Blue Energy Ltd,BUL,0.17,1,6.25,,,,,,,,
CUE Energy Resource,CUE,0.255,1.5,6.25,,,,,,,,
Ferrum Crescent,FCR,0.17,1,6.25,,,,,,,,
Peninsula Min,PEN,0.034,0.2,6.25,,,,,,,,
Po Valley Energy,PVE,0.34,2,6.25,,,,,,,,
Aditya Birla,ABY,0.77,4.5,6.21,,,,,,,,
Northern Iron Ltd,NFE,1.48,8.5,6.09,,,,,,,,
Aspire Min Ltd,AKM,0.105,0.6,6.06,,,,,,,,
Mount Gibson Iron,MGX,1.505,8.5,5.99,,,,,,,,
Diatreme Res,DRX,0.072,0.4,5.88,,,,,,,,
Mutiny Gold Ltd,MYG,0.036,0.2,5.88,,,,,,,,
North Aust Ltd,NAD,0.036,0.2,5.88,,,,,,,,
Pepinnini Min,PNN,0.18,1,5.88,,,,,,,,
Republic Gold Ltd,RAU,0.018,0.1,5.88,,,,,,,,
Jameson Res,JAL,0.055,0.3,5.77,,,,,,,,
Magnetic Res,MAU,0.37,2,5.71,,,,,,,,
Eden Energy Ltd,EDE,0.075,0.4,5.63,,,,,,,,
Gunson Res,GUN,0.075,0.4,5.63,,,,,,,,
Every Day Mine Serv,EDS,0.094,0.5,5.62,,,,,,,,
Amadeus Energy,AMU,0.19,1,5.56,,,,,,,,
Apex Min NL,AXM,0.019,0.1,5.56,,,,,,,,
Beacon Min,BCN,0.019,0.1,5.56,,,,,,,,
Laconia Res Ltd,LCR,0.095,0.5,5.56,,,,,,,,
Marengo Min,MGO,0.095,0.5,5.56,,,,,,,,
Overland Res,OVR,0.076,0.4,5.56,,,,,,,,
Mincor Res NL,MCR,1.735,9,5.47,,,,,,,,
WCP Res Ltd,WCP,0.058,0.3,5.45,,,,,,,,
Cortona Res,CRC,0.195,1,5.41,,,,,,,,
Heron Res,HRR,0.195,1,5.41,,,,,,,,
Uranium Explore,UXA,0.039,0.2,5.41,,,,,,,,
Nkwe Platinum opt aug11,NKPO,0.295,1.5,5.36,,,,,,,,
3D Res Ltd,DDD,0.02,0.1,5.26,,,,,,,,
Firestone Energy,FSE,0.02,0.1,5.26,,,,,,,,
Leyshon Res,LRL,0.20,1,5.26,,,,,,,,
Pluton Res,PLV,0.40,2,5.26,,,,,,,,
Target Energy,TEX,0.02,0.1,5.26,,,,,,,,
Extract Res,EXT,7.29,36,5.19,,,,,,,,
First Aust Res,FAR,0.061,0.3,5.17,,,,,,,,
Groote Res Ltd,GOT,0.61,3,5.17,,,,,,,,
New Guinea Energy,NGE,0.205,1,5.13,,,,,,,,
Aussie Q Res,AQR,0.31,1.5,5.08,,,,,,,,
Havilah Res NL,HAV,0.415,2,5.06,,,,,,,,
Ashburton Min,ATN,0.021,0.1,5.00,,,,,,,,
Pioneer Res Ltd,PIO,0.042,0.2,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Benitec Ltd opt apr11,BLTOA,0.001,-0.2,-66.67,,,,,,,,
M2M Corp,MCL,0.001,-0.1,-50.00,,,,,,,,
Transol Corp opt may11,TNCOA,0.001,-0.1,-50.00,,,,,,,,
Future Corp,FUT,0.002,-0.1,-33.33,,,,,,,,
Quay Magnesium,QMG,0.01,-0.5,-33.33,,,,,,,,
Swish Grp Ltd,SWG,0.002,-0.1,-33.33,,,,,,,,
Virgin Blue Hldgs,VBA,0.31,-12,-27.91,,,,,,,,
Robe Aust Ltd,ROB,0.006,-0.2,-25.00,,,,,,,,
Medical Corp,MOD,0.016,-0.5,-23.81,,,,,,,,
Euroz Ltd opt mar14,EZLO,0.45,-10,-18.18,,,,,,,,
MAX Tr unt,MXQ,0.045,-1,-18.18,,,,,,,,
Metal Storm Ltd,MST,0.009,-0.2,-18.18,,,,,,,,
Vision Grp Hldgs,VGH,0.35,-7.5,-17.65,,,,,,,,
Arafura Pearls,APB,0.01,-0.2,-16.67,,,,,,,,
Cape Range Ltd,CAG,0.005,-0.1,-16.67,,,,,,,,
Transol Corp,TNC,0.005,-0.1,-16.67,,,,,,,,
Blue Capital Ltd,BIV,0.017,-0.3,-15.00,,,,,,,,
Autodom Ltd,AIE,0.055,-0.9,-14.06,,,,,,,,
Excela Ltd,EXA,0.26,-4,-13.33,,,,,,,,
Analytica Ltd,ALT,0.035,-0.5,-12.50,,,,,,,,
Arturus Capital,AKW,0.15,-2,-11.76,,,,,,,,
Enviromission Ltd,EVM,0.038,-0.5,-11.63,,,,,,,,
Mesbon China Nylon,MES,0.115,-1.5,-11.54,,,,,,,,
Global Health Ltd,GLH,0.008,-0.1,-11.11,,,,,,,,
National Leisure,NLG,0.008,-0.1,-11.11,,,,,,,,
Hastings High Yld unt,HHY,1.14,-14,-10.94,,,,,,,,
Medigard Ltd,MGZ,0.125,-1.5,-10.71,,,,,,,,
Konekt Ltd,KKT,0.135,-1.5,-10.00,,,,,,,,
Stirling Products,STI,0.009,-0.1,-10.00,,,,,,,,
Clinuvel Pharmaceut,CUV,0.23,-2.5,-9.80,,,,,,,,
Consolidated Global,CGI,0.031,-0.3,-8.82,,,,,,,,
MobileActive Ltd,MBA,0.032,-0.3,-8.57,,,,,,,,
Biodiem Ltd,BDM,0.11,-1,-8.33,,,,,,,,
Souls Private Equity opt feb15,SOEOA,0.012,-0.1,-7.69,,,,,,,,
Undercoverwear,UCW,0.25,-2,-7.41,,,,,,,,
EVZ Ltd,EVZ,0.088,-0.7,-7.37,,,,,,,,
Mooter Media Ltd,MMZ,0.013,-0.1,-7.14,,,,,,,,
Collection House,CLH,0.73,-5.5,-7.01,,,,,,,,
Living Cell Tech,LCT,0.27,-2,-6.90,,,,,,,,
Sedgman Ltd,SDM,1.375,-10,-6.78,,,,,,,,
Antisense Therapeutic,ANP,0.015,-0.1,-6.25,,,,,,,,
Viralytics Ltd opt jun10,VLAO,0.015,-0.1,-6.25,,,,,,,,
Talent2 Internation,TWO,1.37,-9,-6.16,,,,,,,,
Phosphagenics Ltd,POH,0.155,-1,-6.06,,,,,,,,
Cbio Ltd,CBZ,0.32,-2,-5.88,,,,,,,,
Mikoh Corp,MIK,0.065,-0.4,-5.80,,,,,,,,
Comtel Corp Ltd,CMO,0.017,-0.1,-5.56,,,,,,,,
Benitec Ltd,BLT,0.035,-0.2,-5.41,,,,,,,,
Optiscan Imaging,OIL,0.053,-0.3,-5.36,,,,,,,,
Ausenco Ltd,AAX,2.34,-13,-5.26,,,,,,,,
MINING FALLS,,,,,,,,,,,,
United Orogen opt aug10,UOGO,0.001,-0.1,-50.00,,,,,,,,
Fission Energy opt feb11,FISO,0.012,-0.8,-40.00,,,,,,,,
Papillon Res Ltd opt dec10,PIRO,0.025,-1.5,-37.50,,,,,,,,
Republic Gold Ltd opt jun11,RAUOA,0.002,-0.1,-33.33,,,,,,,,
Red Emperor Res,RMP,0.07,-3,-30.00,,,,,,,,
Boss Energy Ltd,BOE,0.04,-1,-20.00,,,,,,,,
Truscott Min Corp,TRM,0.07,-1.5,-17.65,,,,,,,,
Sth American Cor,SAY,0.05,-1,-16.67,,,,,,,,
Buru Energy opt oct10,BRUO,0.011,-0.2,-15.38,,,,,,,,
Aust Oil Co,AOC,0.085,-1.5,-15.00,,,,,,,,
India Res,IRL,0.017,-0.3,-15.00,,,,,,,,
Bathurst Res opt dec10,BTUO,0.03,-0.5,-14.29,,,,,,,,
Iron Mountain,IRM,0.062,-0.9,-12.68,,,,,,,,
Avalon Min,AVI,0.18,-2.5,-12.20,,,,,,,,
Thor Min Plc cdi,THR,0.015,-0.2,-11.76,,,,,,,,
Kilgore Oil & Gas,KOG,0.008,-0.1,-11.11,,,,,,,,
Redbank Copper,RCP,0.032,-0.4,-11.11,,,,,,,,
Sultan Corp,SSC,0.008,-0.1,-11.11,,,,,,,,
Gascoyne Res Ltd,GCY,0.094,-1.1,-10.48,,,,,,,,
Manas Res Ltd,MSR,0.088,-1,-10.20,,,,,,,,
Caspian Oil & Gas,CIG,0.009,-0.1,-10.00,,,,,,,,
Empire Oil & Gas,EGO,0.009,-0.1,-10.00,,,,,,,,
Hill End Gold,HEG,0.135,-1.5,-10.00,,,,,,,,
Somerton Energy,SNE,0.009,-0.1,-10.00,,,,,,,,
Oil Basins Ltd opt jun12,OBLOA,0.019,-0.2,-9.52,,,,,,,,
