Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4773.4 at 16:35 5/3/2010  Report at 19:06 Friday 5/3/2010. Processed 20:46 Friday 5/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
TMA Grp Comp def,TMADA,0.23,16,228.60,,,,,,,,
M2M Corp,MCL,0.003,0.1,50.00,,,,,,,,
Admerex Ltd,ADL,0.007,0.2,40.00,,,,,,,,
Humanis Grp Ltd,HUM,0.021,0.6,40.00,,,,,,,,
Anteo Diagnostics opt sep10,ADOO,0.048,1.2,33.33,,,,,,,,
Cardia Bioplastics opt jun11,CNNO,0.004,0.1,33.33,,,,,,,,
Success Res Global,SGU,0.02,0.5,33.33,,,,,,,,
Quest Min Ltd,QNL,0.105,2.5,31.25,,,,,,,,
Enerji Ltd,ERJ,0.08,1.8,29.03,,,,,,,,
Anteo Diagnostics,ADO,0.065,1.4,27.45,,,,,,,,
GoConnect Ltd,GCN,0.02,0.4,25.00,,,,,,,,
ECO Quest,ECQ,0.135,2.5,22.73,,,,,,,,
Rheochem Plc cdi  1:1,RHE,0.105,1.8,20.69,,,,,,,,
Byte Power Grp,BPG,0.006,0.1,20.00,,,,,,,,
JV Global Ltd,JVG,0.006,0.1,20.00,,,,,,,,
Clive Peeters,CPR,0.38,6,18.75,,,,,,,,
Bluglass Ltd,BLG,0.17,2.5,17.24,,,,,,,,
Grandbridge Ltd,GBA,0.17,2.5,17.24,,,,,,,,
Cool or Cosy Ltd,COS,0.105,1.5,16.67,,,,,,,,
Mint Wireless,MNW,0.035,0.5,16.67,,,,,,,,
Morning Star,MSH,0.14,2,16.67,,,,,,,,
Ascent Pharmahealth,APH,0.26,3.5,15.56,,,,,,,,
Ainsworth Game Tech,AGI,0.15,2,15.38,,,,,,,,
Kip McGrath Edu Cntr,KME,0.38,5,15.15,,,,,,,,
Clean Teq Hldgs,CLQ,0.305,4,15.09,,,,,,,,
Benitec Ltd,BLT,0.046,0.6,15.00,,,,,,,,
Ambition Grp Ltd,AMB,0.40,5,14.29,,,,,,,,
Apollo Cons,AOP,0.008,0.1,14.29,,,,,,,,
Cape Range Ltd,CAG,0.008,0.1,14.29,,,,,,,,
Medivac Ltd,MDV,0.008,0.1,14.29,,,,,,,,
Mooter Media Ltd,MMZ,0.016,0.2,14.29,,,,,,,,
Transol Corp,TNC,0.008,0.1,14.29,,,,,,,,
Hostech Ltd,HTC,0.042,0.5,13.51,,,,,,,,
National Leisure,NLG,0.017,0.2,13.33,,,,,,,,
Gunns Ltd,GNS,0.625,6.5,11.61,,,,,,,,
National Hire Grp,NHR,2.00,20,11.11,,,,,,,,
Mission Newenergy,MBT,0.33,3,10.00,,,,,,,,
Immuron Ltd,IMC,0.078,0.7,9.86,,,,,,,,
Ellex Medical Lasers,ELX,0.17,1.5,9.68,,,,,,,,
USCOM Ltd,UCM,0.60,5,9.09,,,,,,,,
Calzada Ltd,CZD,0.037,0.3,8.82,,,,,,,,
SDI Ltd,SDI,0.25,2,8.70,,,,,,,,
Virax Hldgs,VHL,0.125,1,8.70,,,,,,,,
Real Estate Cap unt,RCU,0.13,1,8.33,,,,,,,,
Quest Invest,QST,0.095,0.7,7.95,,,,,,,,
eBet Ltd,EBT,0.084,0.6,7.69,,,,,,,,
Global Health Ltd,GLH,0.014,0.1,7.69,,,,,,,,
TWT Grp Ltd,TWT,0.14,1,7.69,,,,,,,,
Moko Mobi Ltd,MKB,0.105,0.7,7.14,,,,,,,,
Anaeco Ltd,ANQ,0.235,1.5,6.82,,,,,,,,
Holista Colltech,HCT,0.16,1,6.67,,,,,,,,
Longreach Grp,LRG,0.032,0.2,6.67,,,,,,,,
Probiomics Ltd,PCC,0.016,0.1,6.67,,,,,,,,
Solagran Ltd,SLA,0.24,1.5,6.67,,,,,,,,
Webfirm Grp Ltd,WFM,0.049,0.3,6.52,,,,,,,,
Coretrack Ltd,CKK,0.25,1.5,6.38,,,,,,,,
Avexa Ltd,AVX,0.105,0.6,6.06,,,,,,,,
Eastland Medical,EMS,0.07,0.4,6.06,,,,,,,,
Gazal Corp,GZL,1.40,8,6.06,,,,,,,,
Astivita Renewables,AIR,0.90,5,5.88,,,,,,,,
Acrux Ltd,ACR,2.19,12,5.80,,,,,,,,
Analytica Ltd,ALT,0.037,0.2,5.71,,,,,,,,
Reverse Corp Ltd,REF,0.19,1,5.56,,,,,,,,
RTL Corp Ltd,RTL,0.019,0.1,5.56,,,,,,,,
Aust Education unt,AEU,0.49,2.5,5.38,,,,,,,,
Comtel Corp Ltd,CMO,0.021,0.1,5.00,,,,,,,,
Connxion Ventures,CXN,0.042,0.2,5.00,,,,,,,,
Hyro Ltd,HYO,0.021,0.1,5.00,,,,,,,,
Synergy Plus Ltd,SNR,0.042,0.2,5.00,,,,,,,,
MINING RISES,,,,,,,,,,,,
Essential Pet,EPR,0.013,0.9,225.00,,,,,,,,
Gondwana Res opt jun10,GDAOC,0.002,0.1,100.00,,,,,,,,
Fission Energy opt feb11,FISO,0.028,1.2,75.00,,,,,,,,
Cityview Corp,CVI,0.003,0.1,50.00,,,,,,,,
Westralian Gas & Pwr opt oct11,WGPOA,0.007,0.2,40.00,,,,,,,,
Richmond Min opt dec10,RHMO,0.065,1.7,35.42,,,,,,,,
Rialto Energy opt jun11,RIAO,0.04,1,33.33,,,,,,,,
Geopacific Res,GPR,0.14,3,27.27,,,,,,,,
Beach Energy Ltd opt jun10,BPTO,0.005,0.1,25.00,,,,,,,,
Catalpa Res opt oct11,CAHOB,0.50,10,25.00,,,,,,,,
Frontier Res opt dec10,FNTO,0.015,0.3,25.00,,,,,,,,
Gleneagle Gold,GLN,0.025,0.5,25.00,,,,,,,,
Pacrim Energy,PRE,0.01,0.2,25.00,,,,,,,,
Icon Res Ltd,III,0.099,1.9,23.75,,,,,,,,
Golden State Res opt nov10,GDNOA,0.011,0.2,22.22,,,,,,,,
Gladiator Res,GLA,0.30,5,20.00,,,,,,,,
Norton Gold Fields opt oct10,NGFO,0.041,0.6,17.14,,,,,,,,
Hunnu Coal Ltd,HUN,0.45,6.5,16.88,,,,,,,,
3D Res Ltd,DDD,0.021,0.3,16.67,,,,,,,,
Ethan Min Ltd,ETH,0.175,2.5,16.67,,,,,,,,
Samson Oil & Gas,SSN,0.029,0.4,16.00,,,,,,,,
Westside Corp,WCL,0.475,6.5,15.85,,,,,,,,
Latrobe Magnesium,LMG,0.015,0.2,15.38,,,,,,,,
Panax Geothermal opt dec11,PAXO,0.03,0.4,15.38,,,,,,,,
Red Emperor Res,RMP,0.15,2,15.38,,,,,,,,
Transerv Energy,TSV,0.015,0.2,15.38,,,,,,,,
Richmond Min,RHM,0.19,2.5,15.15,,,,,,,,
Aussie Q Res,AQR,0.54,7,14.89,,,,,,,,
Iron Mountain,IRM,0.094,1.2,14.63,,,,,,,,
Target Energy,TEX,0.033,0.4,13.79,,,,,,,,
Niplats Aust,NIP,0.50,6,13.64,,,,,,,,
Clancy Explore,CLY,0.17,2,13.33,,,,,,,,
Samson Oil & Gas opt dec12,SSNO,0.017,0.2,13.33,,,,,,,,
Athena Res,AHN,0.095,1.1,13.10,,,,,,,,
Axiom Min Ltd cdi,AVQ,0.035,0.4,12.90,,,,,,,,
Kangaroo Res Ltd,KRL,0.175,2,12.90,,,,,,,,
Monaro Min NL,MRO,0.067,0.7,11.67,,,,,,,,
Iron Ore Hldgs opt apr11,IOHO,1.45,15,11.54,,,,,,,,
Black Ridge Min,BRD,0.01,0.1,11.11,,,,,,,,
Caspian Oil & Gas,CIG,0.01,0.1,11.11,,,,,,,,
Colonial Res,CLN,0.10,1,11.11,,,,,,,,
Golden Rim Res,GMR,0.105,1,10.53,,,,,,,,
General Min Corp,GMM,0.165,1.5,10.00,,,,,,,,
Sultan Corp,SSC,0.011,0.1,10.00,,,,,,,,
Voyager Res,VOR,0.022,0.2,10.00,,,,,,,,
Dourado Res Ltd,DUO,0.23,2,9.52,,,,,,,,
Sthn Uranium,SNU,0.115,1,9.52,,,,,,,,
Condor Nickel,CNK,0.12,1,9.09,,,,,,,,
Eastern Star Gas,ESG,0.72,6,9.09,,,,,,,,
New Standard Energy,NSE,0.18,1.5,9.09,,,,,,,,
RAM Res,RMR,0.036,0.3,9.09,,,,,,,,
Westralian Gas & Pwr,WGP,0.036,0.3,9.09,,,,,,,,
Golden State Res,GDN,0.074,0.6,8.82,,,,,,,,
Alchemy Resource opt aug10,ALYO,0.50,4,8.70,,,,,,,,
Hudson Res,HRS,0.19,1.5,8.57,,,,,,,,
Admiralty Res,ADY,0.013,0.1,8.33,,,,,,,,
Metrocoal Ltd,MTE,0.195,1.5,8.33,,,,,,,,
Panax Geothermal,PAX,0.135,1,8.00,,,,,,,,
Tiger Res,TGS,0.27,2,8.00,,,,,,,,
Giralia Res NL,GIR,1.87,13.5,7.78,,,,,,,,
Lachlan Star Ltd,LSA,0.014,0.1,7.69,,,,,,,,
Jupiter Mines,JMS,0.29,2,7.41,,,,,,,,
Grange Res,GRR,0.44,3,7.32,,,,,,,,
Kings Min NL,KMN,0.15,1,7.14,,,,,,,,
Minotaur Explore,MEP,0.23,1.5,6.98,,,,,,,,
Golden West Res,GWR,0.78,5,6.85,,,,,,,,
Adelaide Energy,ADE,0.16,1,6.67,,,,,,,,
Magnetic Res ctg,MAUCA,0.24,1.5,6.67,,,,,,,,
Syndicated Metals,SMD,0.16,1,6.67,,,,,,,,
Convergent Min,CVG,0.085,0.5,6.25,,,,,,,,
East Energy Resource,EER,0.085,0.5,6.25,,,,,,,,
Excalibur Min,EXM,0.017,0.1,6.25,,,,,,,,
Orion Gold NL,ORN,0.034,0.2,6.25,,,,,,,,
Shree Min Ltd,SHH,0.17,1,6.25,,,,,,,,
Octanex NL,OXX,0.35,2,6.06,,,,,,,,
Rialto Energy,RIA,0.175,1,6.06,,,,,,,,
Western Plains Res,WPG,0.70,4,6.06,,,,,,,,
Pancontinental Oil,PCL,0.036,0.2,5.88,,,,,,,,
Artemis Res,ARV,0.075,0.4,5.63,,,,,,,,
White Canyon Uranium,WCU,0.19,1,5.56,,,,,,,,
Aurora Min Ltd,ARM,1.05,5.5,5.53,,,,,,,,
Anvil Min cdi,AVM,4.43,23,5.48,,,,,,,,
Mount Magnet South,MUM,0.058,0.3,5.45,,,,,,,,
Poseidon Nick Ltd,POS,0.29,1.5,5.45,,,,,,,,
K2 Energy Ltd,KTE,0.039,0.2,5.41,,,,,,,,
Orocobre Ltd,ORE,1.95,10,5.41,,,,,,,,
Geothermal Res,GHT,0.295,1.5,5.36,,,,,,,,
Global Nickel Invest,GNI,0.079,0.4,5.33,,,,,,,,
Avonlea Min,AVZ,0.10,0.5,5.26,,,,,,,,
Beacon Min opt aug10,BCNOA,0.02,0.1,5.26,,,,,,,,
Hazelwood Res,HAZ,0.20,1,5.26,,,,,,,,
Talisman Min,TLM,1.00,5,5.26,,,,,,,,
WHL Energy Ltd,WHN,0.04,0.2,5.26,,,,,,,,
Cudeco Ltd,CDU,4.18,20,5.03,,,,,,,,
Eastern Corp,ECU,0.315,1.5,5.00,,,,,,,,
ERO Min Ltd,ERO,0.042,0.2,5.00,,,,,,,,
Golden Cross,GCR,0.021,0.1,5.00,,,,,,,,
Gondwana Res,GDA,0.021,0.1,5.00,,,,,,,,
Range Res Ltd opt dec11,RRSO,0.021,0.1,5.00,,,,,,,,
Thor Min Plc cdi,THR,0.021,0.1,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Anteo Diagnostics opt feb11,ADOOA,0.015,-1,-40.00,,,,,,,,
