Stocks that moved by more than 5% for the day,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4218.8 at 2011-12-16T16:49:22. Report at Friday, December 16, 2011. Processed Saturday at 2011-12-17T01:00:09+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
Isonea Ltd,ISN,.011,+.5,+83.33,,
Ecsi Ltd,ECS,.008,+.3,+60.00,,
Savcor Grp Ltd,SAV,.075,+1.8,+31.58,,
ZYL Ltd,ZYL,.19,+4,+26.67,,
Bioprospect Ltd,BPO,.005,+.1,+25.00,,
Richfield Internat,RIS,.025,+.5,+25.00,,
Verus Invest,VIL,.005,+.1,+25.00,,
WAG Ltd,WAG,.005,+.1,+25.00,,
Mooter Media Ltd,MMZ,.006,+.1,+20.00,,
Nusep Hldgs Ltd,NSP,.12,+2,+20.00,,
Virax Hldgs,VHL,.012,+.2,+20.00,,
Fermiscan Hldgs,FER,.013,+.2,+18.18,,
Agenix Ltd,AGX,.014,+.2,+16.67,,
Probiotec Ltd,PBP,.385,+5.5,+16.67,,
Thomas & Coffey,THO,.18,+2.5,+16.13,,
Infigen Energy stp,IFN,.305,+3.5,+12.96,,
Cougar Energy,CXY,.018,+.2,+12.50,,
GRG Intl,GRG,.135,+1.5,+12.50,,
Ellex Medical Lasers,ELX,.14,+1.5,+12.00,,
Maxitrans Ind,MXI,.39,+4,+11.43,,
Macro Corp Ltd,MAC,.01,+.1,+11.11,,
Avita Medical Ltd,AVH,.11,+1,+10.00,,
Aspermont Ltd,ASP,.115,+1,+9.52,,
Trojan Equity,TJN,.60,+5,+9.09,,
Alchemia Ltd,ACL,.315,+2.5,+8.62,,
TWO Way Ltd,TTV,.038,+.3,+8.57,,
Healthlinx Ltd,HTX,.013,+.1,+8.33,,
TEL Pacific Ltd,TPC,.053,+.4,+8.16,,
