Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4622.2 at 16:39 10/5/2010  Report at 19:05 Monday 10/5/2010. Processed 19:21 Monday 10/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Jervois Min,JRV,0.005,0.1,25.00,,,,,,,,
Regal Res,RER,0.041,0.8,24.24,,,,,,,,
Firestone Energy,FSE,0.026,0.5,23.81,,,,,,,,
Royal Res,ROY,0.235,4.5,23.68,,,,,,,,
Gondwana Res,GDA,0.016,0.3,23.08,,,,,,,,
Nkwe Platinum opt aug11,NKPO,0.32,6,23.08,,,,,,,,
Bannerman Res,BMN,0.405,7.5,22.73,,,,,,,,
ELK Pet,ELK,0.135,2.5,22.73,,,,,,,,
Lindian Res opt dec11,LINOA,0.055,1,22.22,,,,,,,,
Brumby Res,BMY,0.17,3,21.43,,,,,,,,
Lodestar Min,LSR,0.092,1.6,21.05,,,,,,,,
Midas Res,MDS,0.11,1.9,20.88,,,,,,,,
L&M Energy Ltd,LME,0.145,2.5,20.83,,,,,,,,
Norton Gold Fields opt oct10,NGFO,0.029,0.5,20.83,,,,,,,,
Eleckra Mines,EKM,0.12,2,20.00,,,,,,,,
Solimar Energy,SGY,0.06,1,20.00,,,,,,,,
NKWE Platinum com,NKP,0.605,10,19.80,,,,,,,,
Corvette Res Ltd,CVX,0.085,1.4,19.72,,,,,,,,
Cobar Cons,CCU,0.185,3,19.35,,,,,,,,
Great Western Exp,GTE,0.155,2.5,19.23,,,,,,,,
United Uranium,UUL,0.125,2,19.05,,,,,,,,
Iron Ore Hldgs,IOH,1.90,30,18.75,,,,,,,,
Kangaroo Res Ltd,KRL,0.19,3,18.75,,,,,,,,
Rialto Energy,RIA,0.38,6,18.75,,,,,,,,
Richmond Min,RHM,0.285,4.5,18.75,,,,,,,,
Hodges Res,HDG,0.13,2,18.18,,,,,,,,
Midas Res opt nov12,MDSOC,0.079,1.2,17.91,,,,,,,,
Entek Energy Ltd,ETE,0.20,3,17.65,,,,,,,,
Heritage Gold Nz,HTM,0.02,0.3,17.65,,,,,,,,
Centaurus Metals,CTM,0.068,1,17.24,,,,,,,,
Globe Metals & Mining,GBE,0.17,2.5,17.24,,,,,,,,
Bondi Min Ltd,BOM,0.09,1.3,16.88,,,,,,,,
Intec Ltd,INL,0.007,0.1,16.67,,,,,,,,
Integrated Res,IRG,0.014,0.2,16.67,,,,,,,,
West Wits Min Ltd,WWI,0.07,1,16.67,,,,,,,,
Planet Metals Ltd,PMQ,0.10,1.4,16.28,,,,,,,,
Batavia Min,BTV,0.215,3,16.22,,,,,,,,
Brockman Res,BRM,3.04,42,16.03,,,,,,,,
Platina Res,PGM,0.29,4,16.00,,,,,,,,
Aussie Q Res,AQR,0.44,6,15.79,,,,,,,,
Fall River Res cdi,FRV,0.022,0.3,15.79,,,,,,,,
Bathurst Res,BTU,0.15,2,15.38,,,,,,,,
Carnavale Res opt feb13,CAVO,0.15,2,15.38,,,,,,,,
Padbury Min Ltd,PDY,0.015,0.2,15.38,,,,,,,,
Sthn Cross Expl,SXX,0.03,0.4,15.38,,,,,,,,
Westside Corp,WCL,0.53,7,15.22,,,,,,,,
Altura Min Ltd,AJM,0.23,3,15.00,,,,,,,,
Greenearth Energy,GER,0.115,1.5,15.00,,,,,,,,
Oil Basins Ltd,OBL,0.046,0.6,15.00,,,,,,,,
REY Res Ltd,REY,0.155,2,14.81,,,,,,,,
Cazaly Res,CAZ,0.55,7,14.58,,,,,,,,
Kings Min NL,KMN,0.087,1.1,14.47,,,,,,,,
Astro Res NL,ARO,0.008,0.1,14.29,,,,,,,,
Buccaneer Energy opt nov12,BCCO,0.04,0.5,14.29,,,,,,,,
Matilda Zircon,MZI,0.032,0.4,14.29,,,,,,,,
Target Energy,TEX,0.024,0.3,14.29,,,,,,,,
Jupiter Energy,JPR,0.049,0.6,13.95,,,,,,,,
Austin Explore,AKK,0.041,0.5,13.89,,,,,,,,
BC Iron Ltd,BCI,1.80,21.5,13.56,,,,,,,,
FerrAus Ltd,FRS,0.86,10,13.16,,,,,,,,
Buccaneer Energy,BCC,0.061,0.7,12.96,,,,,,,,
Talisman Min,TLM,0.75,8.5,12.78,,,,,,,,
Blackham Res,BLK,0.27,3,12.50,,,,,,,,
DVM Intl  Ltd,DVM,0.09,1,12.50,,,,,,,,
Grange Res,GRR,0.585,6.5,12.50,,,,,,,,
Groote Res Ltd opt jun10,GOTO,0.45,5,12.50,,,,,,,,
North Queensland,NQM,0.225,2.5,12.50,,,,,,,,
Red Sky Energy,ROG,0.018,0.2,12.50,,,,,,,,
Redstone Res,RDS,0.09,1,12.50,,,,,,,,
Richmond Min opt dec10,RHMO,0.09,1,12.50,,,,,,,,
Coventry Res,CVY,0.23,2.5,12.20,,,,,,,,
Galaxy Res,GXY,1.20,13,12.15,,,,,,,,
Murchison Metals,MMX,2.18,23,11.79,,,,,,,,
Thundelarra Explor,THX,0.58,6,11.54,,,,,,,,
Ironclad Min,IFE,1.285,13,11.26,,,,,,,,
Cauldron Energy,CXU,0.30,3,11.11,,,,,,,,
Fission Energy,FIS,0.10,1,11.11,,,,,,,,
Mineral Commodities,MRC,0.03,0.3,11.11,,,,,,,,
Pac Ore Ltd,PSF,0.05,0.5,11.11,,,,,,,,
Strategic Min,SMC,0.02,0.2,11.11,,,,,,,,
Aditya Birla,ABY,0.955,9.5,11.05,,,,,,,,
Sihayo Gold Ltd,SIH,0.081,0.8,10.96,,,,,,,,
Bougainville Copper,BOC,0.66,6.5,10.92,,,,,,,,
Metallica Min,MLM,0.255,2.5,10.87,,,,,,,,
Aragon Res,AAG,0.205,2,10.81,,,,,,,,
Hudson Res,HRS,0.205,2,10.81,,,,,,,,
Orion Pet Ltd,OIP,0.082,0.8,10.81,,,,,,,,
Reed Res Ltd,RDR,0.615,6,10.81,,,,,,,,
Sabre Res,SBR,0.465,4.5,10.71,,,,,,,,
Range River Gold,RNG,0.021,0.2,10.53,,,,,,,,
Highlands Pacific,HIG,0.265,2.5,10.42,,,,,,,,
Kagara Ltd,KZL,0.705,6.5,10.16,,,,,,,,
Cudeco Ltd,CDU,4.13,38,10.13,,,,,,,,
Gindalbie Metals,GBG,1.20,11,10.09,,,,,,,,
Agri Energy Ltd,AAE,0.011,0.1,10.00,,,,,,,,
FE Ltd,FEL,0.11,1,10.00,,,,,,,,
Genesis Min,GMD,0.11,1,10.00,,,,,,,,
Gleneagle Gold,GLN,0.022,0.2,10.00,,,,,,,,
HOT Chili Ltd,HCH,0.22,2,10.00,,,,,,,,
Panoramic Res,PAN,2.20,20,10.00,,,,,,,,
PanAust Ltd,PNA,0.50,4.5,9.89,,,,,,,,
Orocobre Ltd,ORE,2.23,20,9.85,,,,,,,,
Havilah Res NL,HAV,0.395,3.5,9.72,,,,,,,,
Beacon Min,BCN,0.023,0.2,9.52,,,,,,,,
Peninsula Min opt jun12,PENOA,0.023,0.2,9.52,,,,,,,,
Planet Gas Ltd,PGS,0.115,1,9.52,,,,,,,,
Republic Gold Ltd,RAU,0.023,0.2,9.52,,,,,,,,
Black Fire Min,BFE,0.105,0.9,9.37,,,,,,,,
Western Plains Res,WPG,0.70,6,9.37,,,,,,,,
Perilya Ltd,PEM,0.53,4.5,9.28,,,,,,,,
Energy World Corp,EWC,0.475,4,9.20,,,,,,,,
Silver Mines Ltd,SVL,0.095,0.8,9.20,,,,,,,,
Coalspur Mines,CPL,0.775,6.5,9.15,,,,,,,,
Beacon Min opt aug10,BCNOA,0.012,0.1,9.09,,,,,,,,
Burleson Energy,BUR,0.096,0.8,9.09,,,,,,,,
Lachlan Star Ltd,LSA,0.012,0.1,9.09,,,,,,,,
Sierra Min,SRM,0.12,1,9.09,,,,,,,,
Stirling Res,SRE,0.12,1,9.09,,,,,,,,
Ethan Min Ltd,ETH,0.305,2.5,8.93,,,,,,,,
A-Cap Res,ACB,0.37,3,8.82,,,,,,,,
Pluton Res,PLV,0.37,3,8.82,,,,,,,,
Strike Res,SRK,0.74,6,8.82,,,,,,,,
Metrocoal Ltd,MTE,0.31,2.5,8.77,,,,,,,,
Magma Metals Ltd,MMW,0.56,4.5,8.74,,,,,,,,
Falcon Min Ltd,FCN,0.25,2,8.70,,,,,,,,
NGM Res Ltd,NGM,0.125,1,8.70,,,,,,,,
Strategic Energy,SER,0.025,0.2,8.70,,,,,,,,
Eastern Star Gas,ESG,0.815,6.5,8.67,,,,,,,,
Hemisphere Res,HEM,0.63,5,8.62,,,,,,,,
Resource Generation,RES,0.57,4.5,8.57,,,,,,,,
Sphere Min Ltd,SPH,1.90,15,8.57,,,,,,,,
Minara Res,MRE,0.83,6.5,8.50,,,,,,,,
Buru Energy,BRU,0.32,2.5,8.47,,,,,,,,
Vital Metals Ltd,VML,0.09,0.7,8.43,,,,,,,,
Deep Yellow Ltd,DYL,0.195,1.5,8.33,,,,,,,,
Fairstar Res,FAS,0.13,1,8.33,,,,,,,,
Moby Oil & Gas,MOG,0.13,1,8.33,,,,,,,,
Montezuma Min Co opt aug11,MZMO,0.13,1,8.33,,,,,,,,
Petratherm Ltd,PTR,0.195,1.5,8.33,,,,,,,,
Anvil Min cdi,AVM,3.52,27,8.31,,,,,,,,
Flinders Mines,FMS,0.105,0.8,8.25,,,,,,,,
Bass Metals Ltd,BSM,0.20,1.5,8.11,,,,,,,,
Namibian Copper,NCO,0.20,1.5,8.11,,,,,,,,
Global Nickel Invest,GNI,0.054,0.4,8.00,,,,,,,,
Saracen Min,SAR,0.41,3,7.89,,,,,,,,
St Barbara Ltd,SBM,0.275,2,7.84,,,,,,,,
Molopo Energy Ltd,MPO,1.24,9,7.83,,,,,,,,
Mincor Res NL,MCR,1.725,12.5,7.81,,,,,,,,
Castle Min,CDT,0.42,3,7.69,,,,,,,,
Central Pet,CTP,0.07,0.5,7.69,,,,,,,,
Marenica Energy,MEY,0.14,1,7.69,,,,,,,,
Metals X Ltd,MLX,0.14,1,7.69,,,,,,,,
Golden West Res,GWR,0.78,5.5,7.59,,,,,,,,
Niplats Aust,NIP,0.355,2.5,7.58,,,,,,,,
Mount Gibson Iron,MGX,1.65,11.5,7.49,,,,,,,,
Carpathian Res,CPN,0.058,0.4,7.41,,,,,,,,
Pac Niugini Ltd,PNR,0.145,1,7.41,,,,,,,,
Phosphate Aus Ltd,POZ,0.145,1,7.41,,,,,,,,
Dourado Res Ltd opt nov14,DUOO,0.044,0.3,7.32,,,,,,,,
Hannans Reward,HNR,0.22,1.5,7.32,,,,,,,,
Beach Energy Ltd,BPT,0.81,5.5,7.28,,,,,,,,
Jupiter Mines,JMS,0.295,2,7.27,,,,,,,,
Carrick Gold Ltd,CRK,0.60,4,7.14,,,,,,,,
Northern Uranium,NTU,0.09,0.6,7.14,,,,,,,,
Syndicated Metals,SMD,0.15,1,7.14,,,,,,,,
Energy Res,ERA,14.97,99,7.08,,,,,,,,
Bounty Oil & Gas,BUY,0.092,0.6,6.98,,,,,,,,
Sipa Res Ltd,SRI,0.092,0.6,6.98,,,,,,,,
Golden Gate Pet,GGP,0.031,0.2,6.90,,,,,,,,
Exoma Energy Ltd,EXE,0.235,1.5,6.82,,,,,,,,
Paladin Energy,PDN,3.95,25,6.76,,,,,,,,
Atom Energy Ltd,AXY,0.048,0.3,6.67,,,,,,,,
Aust Gold Invest,AGV,0.032,0.2,6.67,,,,,,,,
Aust Renewable,ARW,0.016,0.1,6.67,,,,,,,,
Austral Gold,AGD,0.16,1,6.67,,,,,,,,
East Energy Resource,EER,0.24,1.5,6.67,,,,,,,,
Gippsland Ltd,GIP,0.032,0.2,6.67,,,,,,,,
Gulf Mines Ltd,GLM,0.032,0.2,6.67,,,,,,,,
Image Res NL,IMA,0.72,4.5,6.67,,,,,,,,
Intrepid Mines,IAU,0.40,2.5,6.67,,,,,,,,
Lonrho Min Ltd,LOM,0.016,0.1,6.67,,,,,,,,
Luiri Gold Ltd cdi,LGM,0.32,2,6.67,,,,,,,,
Minemakers Ltd,MAK,0.32,2,6.67,,,,,,,,
Orion Gold NL,ORN,0.032,0.2,6.67,,,,,,,,
Stonehenge Metals,SHE,0.08,0.5,6.67,,,,,,,,
Stuart Pet Ltd,STU,0.48,3,6.67,,,,,,,,
Giralia Res NL,GIR,2.01,12.5,6.63,,,,,,,,
Coalspur Mines opt jun11,CPLO,0.65,4,6.56,,,,,,,,
Hillgrove Res Ltd,HGO,0.325,2,6.56,,,,,,,,
Nupower Res,NUP,0.049,0.3,6.52,,,,,,,,
Uranium Explore,UXA,0.049,0.3,6.52,,,,,,,,
Metgasco Ltd,MEL,0.41,2.5,6.49,,,,,,,,
Atomic Res,ATQ,0.165,1,6.45,,,,,,,,
Navigator Res,NAV,0.165,1,6.45,,,,,,,,
Breakaway Res,BRW,0.05,0.3,6.38,,,,,,,,
Comet Ridge Ltd,COI,0.25,1.5,6.38,,,,,,,,
Atlas Iron Ltd,AGO,2.37,14,6.28,,,,,,,,
Aviva Corp,AVA,0.085,0.5,6.25,,,,,,,,
Coalworks Ltd,CWK,0.425,2.5,6.25,,,,,,,,
MEO Aust Ltd,MEO,0.34,2,6.25,,,,,,,,
RAM Res,RMR,0.034,0.2,6.25,,,,,,,,
Samson Oil & Gas,SSN,0.034,0.2,6.25,,,,,,,,
Shree Min Ltd,SHH,0.17,1,6.25,,,,,,,,
Strike Energy Ltd,STX,0.26,1.5,6.12,,,,,,,,
Alumina Ltd,AWC,1.675,9.5,6.01,,,,,,,,
Artemis Res,ARV,0.053,0.3,6.00,,,,,,,,
Focus Min Ltd,FML,0.053,0.3,6.00,,,,,,,,
Northern Star,NST,0.053,0.3,6.00,,,,,,,,
Victoria Pet,VPE,0.265,1.5,6.00,,,,,,,,
Conquest Min,CQT,0.36,2,5.88,,,,,,,,
Voyager Res,VOR,0.018,0.1,5.88,,,,,,,,
Westgold Res,WGR,0.36,2,5.88,,,,,,,,
Rio Tinto Ltd,RIO,68.80,382,5.88,,,,,,,,
Riversdale Min,RIV,9.30,51,5.80,,,,,,,,
Jabiru Metals Ltd,JML,0.365,2,5.80,,,,,,,,
Golden Rim Res,GMR,0.092,0.5,5.75,,,,,,,,
Blue Energy Ltd,BUL,0.185,1,5.71,,,,,,,,
XState Res,XST,0.075,0.4,5.63,,,,,,,,
Avalon Min,AVI,0.19,1,5.56,,,,,,,,
Eastern Corp,ECU,0.29,1.5,5.45,,,,,,,,
Amadeus Energy,AMU,0.195,1,5.41,,,,,,,,
New Guinea Energy,NGE,0.195,1,5.41,,,,,,,,
Heemskirk Cons,HSK,0.295,1.5,5.36,,,,,,,,
Ivanhoe Aust,IVA,3.16,16,5.33,,,,,,,,
Alara Res Ltd,AUQ,0.10,0.5,5.26,,,,,,,,
Ord River Res,ORD,0.04,0.2,5.26,,,,,,,,
Territory Res,TTY,0.20,1,5.26,,,,,,,,
Uranium Equities,UEQ,0.10,0.5,5.26,,,,,,,,
WHL Energy Ltd,WHN,0.04,0.2,5.26,,,,,,,,
Aquila Res,AQA,9.68,48,5.22,,,,,,,,
Alkane Res Ltd,ALK,0.305,1.5,5.17,,,,,,,,
Sun Res NL,SUR,0.061,0.3,5.17,,,,,,,,
Trafford Res,TRF,0.61,3,5.17,,,,,,,,
Lynas Corp,LYC,0.515,2.5,5.10,,,,,,,,
Equinox Min Ltd cdi,EQN,4.13,20,5.09,,,,,,,,
Fortescue Metals Grp,FMG,4.38,21,5.04,,,,,,,,
Discovery Metals,DML,0.735,3.5,5.00,,,,,,,,
Ferrowest Ltd opt jun10,FWLO,0.021,0.1,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Avexa Ltd,AVX,0.03,-9,-75.00,,,,,,,,
Verus Invest opt jun10,VILO,0.001,-0.1,-50.00,,,,,,,,
Aust Leaders opt nov10,ALFO,0.016,-1.4,-46.67,,,,,,,,
India Equities Fund opt aug10,INEO,0.055,-2,-26.67,,,,,,,,
Broad Invest,BRO,0.003,-0.1,-25.00,,,,,,,,
Rectifier Technolog,RFT,0.003,-0.1,-25.00,,,,,,,,
CVC Prop Fund unt,CJT,0.016,-0.4,-20.00,,,,,,,,
Mariner Corp Ltd,MCX,0.004,-0.1,-20.00,,,,,,,,
IFS Construct Ltd,IFS,0.045,-1,-18.18,,,,,,,,
Humanis Grp Ltd,HUM,0.016,-0.3,-15.79,,,,,,,,
TMA Grp Comp,TMA,0.215,-4,-15.69,,,,,,,,
Brainz Instruments,BZI,0.15,-2.5,-14.29,,,,,,,,
Healthlinx Ltd opt dec13,HTXOA,0.07,-1,-12.50,,,,,,,,
Comtel Corp Ltd,CMO,0.015,-0.2,-11.76,,,,,,,,
Apollo Cons,AOP,0.008,-0.1,-11.11,,,,,,,,
Mint Wireless,MNW,0.034,-0.4,-10.53,,,,,,,,
Paragon Care Ltd opt may12,PGCOA,0.009,-0.1,-10.00,,,,,,,,
Alinta Energy Grp stp,AEJ,0.047,-0.5,-9.62,,,,,,,,
Bisalloy Steel,BIS,0.20,-2,-9.09,,,,,,,,
Wavenet Intl,WAL,0.10,-1,-9.09,,,,,,,,
Ipernica Ltd,IPR,0.086,-0.8,-8.51,,,,,,,,
Aquacarotene Ltd,AQL,0.011,-0.1,-8.33,,,,,,,,
Brisbane Broncos,BBL,0.33,-3,-8.33,,,,,,,,
Oldfields Hldgs,OLH,0.11,-1,-8.33,,,,,,,,
Carnegie Wave Energy,CWE,0.092,-0.8,-8.00,,,,,,,,
Hostech Ltd,HTC,0.023,-0.2,-8.00,,,,,,,,
Brierty Ltd,BYL,0.29,-2.5,-7.94,,,,,,,,
Multiplex Acumen unt,MPF,0.082,-0.7,-7.87,,,,,,,,
Viralytics Ltd opt jun10,VLAO,0.012,-0.1,-7.69,,,,,,,,
CBD Energy Ltd,CBD,0.125,-1,-7.41,,,,,,,,
Powerlan Ltd,PWR,0.04,-0.3,-6.98,,,,,,,,
Pienets Ltd,PIE,0.027,-0.2,-6.90,,,,,,,,
Neuren Pharmaceut,NEU,0.028,-0.2,-6.67,,,,,,,,
Nick Scali Ltd,NCK,1.40,-10,-6.67,,,,,,,,
TZ Ltd,TZL,0.515,-3.5,-6.36,,,,,,,,
ICSGlobal Ltd,ICS,0.015,-0.1,-6.25,,,,,,,,
Murchison Hldgs,MCH,0.47,-3,-6.00,,,,,,,,
Chapmans Ltd,CHP,0.016,-0.1,-5.88,,,,,,,,
CathRx Ltd,CXD,0.165,-1,-5.71,,,,,,,,
Ardent Leisure stp,AAD,1.19,-7,-5.56,,,,,,,,
Beyond Sportswear,BSI,0.017,-0.1,-5.56,,,,,,,,
Early Learning Serv,ELY,0.595,-3.5,-5.56,,,,,,,,
Euroz Ltd opt mar14,EZLO,0.70,-4,-5.41,,,,,,,,
Supply Net,SNL,0.35,-2,-5.41,,,,,,,,
Compass Hotel stp,CXH,0.018,-0.1,-5.26,,,,,,,,
Asia Liver Trans,AJJ,0.095,-0.5,-5.00,,,,,,,,
Hyro Ltd,HYO,0.019,-0.1,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Nuenergy Capital opt jun10,NGYO,0.002,-0.8,-80.00,,,,,,,,
Aragon Res opt sep10,AAGO,0.015,-1.5,-50.00,,,,,,,,
Austral Africa Res,AAF,0.001,-0.1,-50.00,,,,,,,,
Tawana Res NL,TAW,0.011,-0.8,-42.11,,,,,,,,
