Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4465.4 at 16:35 16/8/2010  Report at 19:05 Monday 16/8/2010. Processed 19:21 Monday 16/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Cape Range Ltd opt feb13,CAGO,0.002,0.1,100.00,,,,,,,,
Cardia Bioplastics opt jun11,CNNO,0.002,0.1,100.00,,,,,,,,
Cool or Cosy Ltd,COS,0.07,2,40.00,,,,,,,,
Adultshop Com opt dec11,ASCO,0.008,0.2,33.33,,,,,,,,
APN European Retail stp,AEZ,0.044,1.1,33.33,,,,,,,,
E-Com Multi Ltd,ECE,0.008,0.2,33.33,,,,,,,,
Stokes (A'asia),SKS,0.20,5,33.33,,,,,,,,
4C Sec Solution,FCS,0.03,0.7,30.43,,,,,,,,
AWB Ltd,AWB,1.42,32.5,29.68,,,,,,,,
Aeris Environmental,AEI,0.12,2.5,26.32,,,,,,,,
Hawkley Oil And Gas,HOG,0.17,3.5,25.93,,,,,,,,
Mirvac Industrial unt,MIX,0.03,0.6,25.00,,,,,,,,
Galileo Japan Tr unt,GJT,0.046,0.9,24.32,,,,,,,,
Altera Res Ltd,AEA,0.32,5,18.52,,,,,,,,
Karmelsonix Ltd,KSX,0.02,0.3,17.65,,,,,,,,
Verus Invest,VIL,0.029,0.4,16.00,,,,,,,,
Immuron Ltd,IMC,0.096,1.3,15.66,,,,,,,,
Alexium Int Grp,AJX,0.185,2.5,15.62,,,,,,,,
Laserbond Ltd,LBL,0.06,0.8,15.38,,,,,,,,
Sterling Biofuels,SBI,0.03,0.4,15.38,,,,,,,,
Energio Ltd,EIO,0.008,0.1,14.29,,,,,,,,
Advanced Share,ASW,0.75,9,13.64,,,,,,,,
Nomad Bld,NOD,0.17,2,13.33,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.017,0.2,13.33,,,,,,,,
Pharmanet Grp,PNO,0.009,0.1,12.50,,,,,,,,
Energy Ventures,EVE,0.037,0.4,12.12,,,,,,,,
Adultshop Com,ASC,0.019,0.2,11.76,,,,,,,,
Elders Ltd,ELD,0.575,6,11.65,,,,,,,,
Comtel Corp Ltd,CMO,0.02,0.2,11.11,,,,,,,,
Pac Enviromin,PEV,0.02,0.2,11.11,,,,,,,,
Challenger Winetr unt,CWT,0.21,2,10.53,,,,,,,,
Legend Corp,LGD,0.21,2,10.53,,,,,,,,
Monteray Grp,MRY,0.011,0.1,10.00,,,,,,,,
Nusep Ltd,NSP,0.275,2.5,10.00,,,,,,,,
Ariadne Aust,ARA,0.29,2.5,9.43,,,,,,,,
