Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4673.9 at 16:34 18/2/2010  Report at 19:05 Thursday 18/2/2010. Processed 19:38 Thursday 18/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Pharmanet Grp,PNO,0.014,0.1,7.69,,,,,,,,
Charter Pacific,CHF,0.043,0.3,7.50,,,,,,,,
Pro-Pac Packaging,PPG,0.29,2,7.41,,,,,,,,
Diversa Ltd,DVA,0.09,0.6,7.14,,,,,,,,
Macq Radio,MRN,0.75,5,7.14,,,,,,,,
Codan Ltd,CDA,1.26,8,6.78,,,,,,,,
Forest Enterprises,FEA,0.063,0.4,6.78,,,,,,,,
Alinta Energy Grp stp,AEJ,0.08,0.5,6.67,,,,,,,,
Panorama Synergy,PSY,0.32,2,6.67,,,,,,,,
Keycorp Ltd,KYC,0.49,3,6.52,,,,,,,,
WAM Active Ltd,WAA,1.20,7,6.19,,,,,,,,
China Century Capitl,CCY,0.053,0.3,6.00,,,,,,,,
Watpac Ltd,WTP,1.27,7,5.83,,,,,,,,
Becton Prop Grp stpld,BEC,0.092,0.5,5.75,,,,,,,,
Jetset Travelworld,JET,1.12,6,5.66,,,,,,,,
Chandler Macleod,CMG,0.285,1.5,5.56,,,,,,,,
Cadence Capital,CDM,0.78,4,5.41,,,,,,,,
PPK Grp Ltd,PPK,0.40,2,5.26,,,,,,,,
APN Prop Grp,APD,0.315,1.5,5.00,,,,,,,,
MINING RISES,,,,,,,,,,,,
Beacon Min opt aug10,BCNO,0.002,0.1,100.00,,,,,,,,
Mining Projects,MPJ,0.002,0.1,100.00,,,,,,,,
Lincoln Min opt jun10,LMLO,0.048,1.8,60.00,,,,,,,,
Tawana Res NL,TAW,0.019,0.7,58.33,,,,,,,,
K2 Energy Ltd,KTE,0.05,1.5,42.86,,,,,,,,
Shield Min,SHX,0.17,4,30.77,,,,,,,,
Cortona Res opt jan12,CRCO,0.069,1.6,30.19,,,,,,,,
Buru Energy opt oct10,BRUO,0.013,0.3,30.00,,,,,,,,
Global Gold Hld,GGH,0.077,1.7,28.33,,,,,,,,
Blackham Res opt oct11,BLKO,0.075,1.5,25.00,,,,,,,,
Cluff Res,CFR,0.005,0.1,25.00,,,,,,,,
Oroya Min Ltd,ORO,0.005,0.1,25.00,,,,,,,,
Quest Pet,QPN,0.01,0.2,25.00,,,,,,,,
Nupower Res,NUP,0.092,1.8,24.32,,,,,,,,
Great Western Exp,GTE,0.155,3,24.00,,,,,,,,
Drummond Gold Ltd,DGO,0.047,0.9,23.68,,,,,,,,
Fission Energy,FIS,0.10,1.9,23.46,,,,,,,,
Fairstar Res opt aug11,FASOA,0.017,0.3,21.43,,,,,,,,
Victory West Moly,VWM,0.145,2.5,20.83,,,,,,,,
Newland Res,NRL,0.018,0.3,20.00,,,,,,,,
Jupiter Energy opt jun10,JPROA,0.007,0.1,16.67,,,,,,,,
Lodestar Min,LSR,0.093,1.3,16.25,,,,,,,,
White Canyon Uranium,WCU,0.215,3,16.22,,,,,,,,
Argent Min,ARD,0.15,2,15.38,,,,,,,,
Alloy Res,AYR,0.032,0.4,14.29,,,,,,,,
Ferrum Crescent,FCR,0.16,2,14.29,,,,,,,,
Sirius Res NL,SIR,0.008,0.1,14.29,,,,,,,,
L&M Energy fpo nz,LME,0.125,1.5,13.64,,,,,,,,
Scotgold Res,SGZ,0.125,1.5,13.64,,,,,,,,
Uraniumsa Ltd,USA,0.21,2.5,13.51,,,,,,,,
Dart Min NL,DTM,0.09,1,12.50,,,,,,,,
Midas Res,MDS,0.039,0.4,11.43,,,,,,,,
Iron Ore Hldgs opt apr11,IOHO,1.39,14,11.20,,,,,,,,
Apollo Gas Ltd,AZO,0.455,4.5,10.98,,,,,,,,
Caspian Oil & Gas,CIG,0.011,0.1,10.00,,,,,,,,
MIL Res opt may12,MGKOA,0.011,0.1,10.00,,,,,,,,
Eastern Iron,EFE,0.10,0.9,9.89,,,,,,,,
Elixir Pet Ltd,EXR,0.045,0.4,9.76,,,,,,,,
Conquest Min,CQT,0.23,2,9.52,,,,,,,,
Dragon Mountain Gold,DMG,0.175,1.5,9.37,,,,,,,,
Dourado Res Ltd,DUO,0.24,2,9.09,,,,,,,,
Eldore Min,EDM,0.024,0.2,9.09,,,,,,,,
Energy And Min,EMA,0.24,2,9.09,,,,,,,,
Mantle Min Corp opt dec10,MNMOA,0.012,0.1,9.09,,,,,,,,
Newera Uranium,NRU,0.037,0.3,8.82,,,,,,,,
Atomic Res,ATQ,0.10,0.8,8.70,,,,,,,,
Cauldron Energy,CXU,0.38,3,8.57,,,,,,,,
Greenland Min En opt jun11,GGGO,0.38,3,8.57,,,,,,,,
Hunnu Coal Ltd,HUN,0.45,3.5,8.43,,,,,,,,
A'asia Gold,AAO,0.065,0.5,8.33,,,,,,,,
Berkeley Res opt may13,BKYO,0.65,5,8.33,,,,,,,,
Intec Ltd,INL,0.013,0.1,8.33,,,,,,,,
United Uranium,UUL,0.205,1.5,7.89,,,,,,,,
Noble Min Res,NMG,0.275,2,7.84,,,,,,,,
Castlemaine,CGT,0.042,0.3,7.69,,,,,,,,
Metrocoal Ltd,MTE,0.21,1.5,7.69,,,,,,,,
Orion Gold NL,ORN,0.043,0.3,7.50,,,,,,,,
DMC Min Ltd,DMM,0.36,2.5,7.46,,,,,,,,
Brumby Res,BMY,0.075,0.5,7.14,,,,,,,,
Callabonna Uranium,CUU,0.015,0.1,7.14,,,,,,,,
Helix Res,HLX,0.075,0.5,7.14,,,,,,,,
Global Iron Ltd,GFE,0.545,3.5,6.86,,,,,,,,
Western Plains Res,WPG,0.555,3.5,6.73,,,,,,,,
Aust Renewable,ARW,0.016,0.1,6.67,,,,,,,,
Colonial Res opt dec10,CLNO,0.016,0.1,6.67,,,,,,,,
Korab Res,KOR,0.33,2,6.45,,,,,,,,
Mantle Min Corp,MNM,0.033,0.2,6.45,,,,,,,,
Buxton Res Ltd,BUX,0.085,0.5,6.25,,,,,,,,
Cougar Metals NL,CGM,0.017,0.1,6.25,,,,,,,,
Resolute Min opt dec11,RSGO,0.43,2.5,6.17,,,,,,,,
Forte Energy NL,FTE,0.18,1,5.88,,,,,,,,
Atlantic Gold NL,ATV,0.055,0.3,5.77,,,,,,,,
Impact Min,IPT,0.19,1,5.56,,,,,,,,
Platsearch NL,PTS,0.095,0.5,5.56,,,,,,,,
BC Iron Ltd,BCI,1.25,6.5,5.49,,,,,,,,
Hazelwood Res,HAZ,0.195,1,5.41,,,,,,,,
Desert Energy,DSN,0.20,1,5.26,,,,,,,,
Prosperity Res,PSP,0.10,0.5,5.26,,,,,,,,
Rex Min Ltd,RXM,1.63,8,5.16,,,,,,,,
Range Res Ltd opt dec11,RRSO,0.021,0.1,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Acuvax Ltd,ACU,0.012,-0.4,-25.00,,,,,,,,
M2M Corp,MCL,0.003,-0.1,-25.00,,,,,,,,
Equities & Freehldgss,EQF,0.195,-5.5,-22.00,,,,,,,,
PTB Grp Ltd,PTB,0.18,-5,-21.74,,,,,,,,
Coretrack Ltd opt feb10,CKKO,0.032,-0.8,-20.00,,,,,,,,
Verticon Grp Ltd,VGP,0.004,-0.1,-20.00,,,,,,,,
Compass Hotel Grp stpld,CXH,0.029,-0.7,-19.44,,,,,,,,
Solverdi Worldwide,SWW,0.12,-2.5,-17.24,,,,,,,,
Artist & Entertain,AEM,0.01,-0.2,-16.67,,,,,,,,
ETT Ltd fpo nz,ETT,0.005,-0.1,-16.67,,,,,,,,
World Reach Ltd,WRR,0.005,-0.1,-16.67,,,,,,,,
Emerson Stewart Grp,ESW,0.11,-2,-15.38,,,,,,,,
CEC Grp Ltd,CEG,0.195,-3.5,-15.22,,,,,,,,
CO2 Grp Ltd opt nov11,COZO,0.053,-0.9,-14.52,,,,,,,,
Montec Intl,MTI,0.006,-0.1,-14.29,,,,,,,,
Probiotec Ltd,PBP,1.86,-29,-13.49,,,,,,,,
Brand New Vintage,BNV,0.013,-0.2,-13.33,,,,,,,,
Planet Platinum,PPN,0.26,-4,-13.33,,,,,,,,
SCV Grp Ltd,SCV,0.013,-0.2,-13.33,,,,,,,,
Byte Power Grp,BPG,0.007,-0.1,-12.50,,,,,,,,
Medivac Ltd,MDV,0.007,-0.1,-12.50,,,,,,,,
Xceed Capital Ltd,XCD,0.014,-0.2,-12.50,,,,,,,,
Viralytics Ltd opt jun10,VLAO,0.03,-0.4,-11.76,,,,,,,,
Giaconda Ltd,GIA,0.05,-0.6,-10.71,,,,,,,,
Smarttrans Hldgs,SMA,0.018,-0.2,-10.00,,,,,,,,
eBet Ltd,EBT,0.075,-0.8,-9.64,,,,,,,,
Rubicor Grp,RUB,0.057,-0.6,-9.52,,,,,,,,
Energy Develop,ENE,2.48,-26,-9.49,,,,,,,,
ENV Clean Tech,ESI,0.03,-0.3,-9.09,,,,,,,,
Prime Retirement unt,PTN,0.10,-1,-9.09,,,,,,,,
Adv Braking Tech,ABV,0.021,-0.2,-8.70,,,,,,,,
Anaeco Ltd,ANQ,0.21,-2,-8.70,,,,,,,,
CCK Financial,CCK,0.105,-1,-8.70,,,,,,,,
Solagran Ltd,SLA,0.215,-2,-8.51,,,,,,,,
Keybridge Capital,KBC,0.11,-1,-8.33,,,,,,,,
Qantas Airways,QAN,2.73,-24,-8.08,,,,,,,,
Circadian Tech,CIR,0.57,-5,-8.06,,,,,,,,
Cbio Ltd,CBZ,0.40,-3.5,-8.05,,,,,,,,
Style Ltd,SYP,0.023,-0.2,-8.00,,,,,,,,
Sims Metal Mgmt,SGM,19.79,-171,-7.95,,,,,,,,
Coretrack Ltd,CKK,0.235,-2,-7.84,,,,,,,,
Mooter Media Ltd,MMZ,0.012,-0.1,-7.69,,,,,,,,
Real Estate Cap unt,RCU,0.125,-1,-7.41,,,,,,,,
Hire Intelligence,HII,0.13,-1,-7.14,,,,,,,,
Intermoco Ltd,INT,0.013,-0.1,-7.14,,,,,,,,
Helicon Grp,HCG,0.04,-0.3,-6.98,,,,,,,,
CathRx Ltd,CXD,0.27,-2,-6.90,,,,,,,,
Prima BioMed Ltd opt dec11,PRRO,0.135,-1,-6.90,,,,,,,,
Cordlife Ltd,CBB,0.485,-3.5,-6.73,,,,,,,,
Legacy Iron Ore,LCY,0.14,-1,-6.67,,,,,,,,
MAX Tr unt,MXQ,0.056,-0.4,-6.67,,,,,,,,
ASK Funding Ltd,AKF,0.225,-1.5,-6.25,,,,,,,,
ISS Grp Ltd,ISS,0.225,-1.5,-6.25,,,,,,,,
Webfirm Grp Ltd,WFM,0.045,-0.3,-6.25,,,,,,,,
NSL Cons Ltd,NSL,0.032,-0.2,-5.88,,,,,,,,
Prima BioMed Ltd,PRR,0.16,-1,-5.88,,,,,,,,
Wasabi Energy Ltd,WAS,0.016,-0.1,-5.88,,,,,,,,
Bluglass Ltd,BLG,0.165,-1,-5.71,,,,,,,,
Bisalloy Steel,BIS,0.17,-1,-5.56,,,,,,,,
SDI Ltd,SDI,0.26,-1.5,-5.45,,,,,,,,
Senetas Corp,SEN,0.052,-0.3,-5.45,,,,,,,,
Aristocrat Leisure,ALL,4.41,-25,-5.36,,,,,,,,
Eastland Medical,EMS,0.076,-0.4,-5.00,,,,,,,,
GBST Hldgs,GBT,0.95,-5,-5.00,,,,,,,,
Global Health Ltd,GLH,0.019,-0.1,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Mamba Min,MAB,0.03,-5.1,-62.96,,,,,,,,
Uran Ltd opt jul12,URAOA,0.01,-1.1,-52.38,,,,,,,,
RAM Res opt mar12,RMRO,0.017,-0.8,-32.00,,,,,,,,
Austin Explore opt nov11,AKKO,0.014,-0.5,-26.32,,,,,,,,
Sierra Min,SRM,0.03,-1,-25.00,,,,,,,,
Energy And Min opt jul11,EMAO,0.043,-1.2,-21.82,,,,,,,,
Baraka Pet,BKP,0.004,-0.1,-20.00,,,,,,,,
Stirling Min opt jun10,SMZO,0.004,-0.1,-20.00,,,,,,,,
Avonlea Min,AVZ,0.095,-2,-17.39,,,,,,,,
Aust Gold Invest,AGV,0.025,-0.5,-16.67,,,,,,,,
Imperial Corp Ltd,IMP,0.005,-0.1,-16.67,,,,,,,,
Meteoric Res,MEI,0.125,-2.5,-16.67,,,,,,,,
Westralian Gas & Pwr opt oct11,WGPOA,0.005,-0.1,-16.67,,,,,,,,
Pelican Res,PEL,0.076,-1.4,-15.56,,,,,,,,
Minerals Corp def,MSCDC,0.093,-1.7,-15.45,,,,,,,,
Crossland Uranium,CUX,0.12,-2,-14.29,,,,,,,,
Hawthorn Res,HAW,0.006,-0.1,-14.29,,,,,,,,
Lakes Oil NL,LKO,0.006,-0.1,-14.29,,,,,,,,
Lonrho Min Ltd opt nov10,LOMOA,0.006,-0.1,-14.29,,,,,,,,
Proto Resource & opt dec13,PRWOA,0.006,-0.1,-14.29,,,,,,,,
QLD Min Corp,QMN,0.15,-2.5,-14.29,,,,,,,,
Renison Cons,RSN,0.006,-0.1,-14.29,,,,,,,,
Tri Origin Min,TRO,0.09,-1.5,-14.29,,,,,,,,
Carbine Res,CRB,0.13,-2,-13.33,,,,,,,,
Malagasy Min,MGY,0.052,-0.8,-13.33,,,,,,,,
United Orogen,UOG,0.033,-0.5,-13.16,,,,,,,,
Lindian Res,LIN,0.10,-1.5,-13.04,,,,,,,,
Austin Explore,AKK,0.042,-0.6,-12.50,,,,,,,,
Beach Energy Ltd opt jun10,BPTO,0.007,-0.1,-12.50,,,,,,,,
Eleckra Mines opt jun11,EKMO,0.035,-0.5,-12.50,,,,,,,,
Odin Energy Ltd,ODN,0.022,-0.3,-12.00,,,,,,,,
Red River Res,RVR,0.097,-1.3,-11.82,,,,,,,,
Samson Oil & Gas opt dec12,SSNO,0.015,-0.2,-11.76,,,,,,,,
Lindian Res opt dec11,LINOA,0.031,-0.4,-11.43,,,,,,,,
Kingsrose Min Ltd opt dec12,KRMO,0.40,-5,-11.11,,,,,,,,
Longreach Oil Ltd,LGO,0.008,-0.1,-11.11,,,,,,,,
Navigator Res opt nov11,NAVO,0.041,-0.5,-10.87,,,,,,,,
Ferrowest Ltd,FWL,0.125,-1.5,-10.71,,,,,,,,
Uran Ltd,URA,0.035,-0.4,-10.26,,,,,,,,
Nex Metals Explor opt nov11,NMEO,0.045,-0.5,-10.00,,,,,,,,
Redbank Copper,RCP,0.009,-0.1,-10.00,,,,,,,,
DVM Intl  Ltd,DVM,0.086,-0.9,-9.47,,,,,,,,
King Island,KIS,0.24,-2.5,-9.43,,,,,,,,
Morning Star Gold opt mar10,MCOOB,0.245,-2.5,-9.26,,,,,,,,
Dourado Res Ltd opt nov14,DUOO,0.05,-0.5,-9.09,,,,,,,,
Monto Min Ltd,MOO,0.01,-0.1,-9.09,,,,,,,,
Aust Bauxite Ltd,ABZ,0.36,-3.5,-8.86,,,,,,,,
Sthn Uranium,SNU,0.083,-0.8,-8.79,,,,,,,,
Morning Star Gold,MCO,0.34,-3,-8.11,,,,,,,,
Gondwana Res,GDA,0.023,-0.2,-8.00,,,,,,,,
Pac Niugini Ltd,PNR,0.115,-1,-8.00,,,,,,,,
Uramet Min,URM,0.046,-0.4,-8.00,,,,,,,,
Kairiki Energy,KIK,0.12,-1,-7.69,,,,,,,,
Mount Burgess Min,MTB,0.012,-0.1,-7.69,,,,,,,,
Neon Energy Ltd,NEN,0.12,-1,-7.69,,,,,,,,
Planet Gas Ltd,PGS,0.12,-1,-7.69,,,,,,,,
Emerald Oil & Gas,EMR,0.037,-0.3,-7.50,,,,,,,,
Avanco Res Ltd,AVB,0.025,-0.2,-7.41,,,,,,,,
Copper Range Ltd,CRJ,0.025,-0.2,-7.41,,,,,,,,
Manhattan Corp,MHC,1.39,-11,-7.33,,,,,,,,
Avalon Min,AVI,0.19,-1.5,-7.32,,,,,,,,
Laguna Res NL,LRC,0.013,-0.1,-7.14,,,,,,,,
Macq Harbour,MHM,0.325,-2.5,-7.14,,,,,,,,
Top End Uranium,TEU,0.13,-1,-7.14,,,,,,,,
Black Fire Min,BFE,0.135,-1,-6.90,,,,,,,,
Samson Oil & Gas,SSN,0.027,-0.2,-6.90,,,,,,,,
Adelaide Res,ADN,0.205,-1.5,-6.82,,,,,,,,
Legend Min,LEG,0.041,-0.3,-6.82,,,,,,,,
Carpathian Res,CPN,0.028,-0.2,-6.67,,,,,,,,
GBM Rsources Ltd,GBZ,0.14,-1,-6.67,,,,,,,,
Iron Mountain,IRM,0.071,-0.5,-6.58,,,,,,,,
Clean Global Energy,CGV,0.145,-1,-6.45,,,,,,,,
Marenica Energy,MEY,0.145,-1,-6.45,,,,,,,,
Syngas Ltd,SYS,0.029,-0.2,-6.45,,,,,,,,
Azumah Res,AZM,0.22,-1.5,-6.38,,,,,,,,
African Energy Res cdi,AFR,0.089,-0.6,-6.32,,,,,,,,
Archer Explore,AXE,0.15,-1,-6.25,,,,,,,,
Greenearth Energy,GER,0.15,-1,-6.25,,,,,,,,
Lonrho Min Ltd,LOM,0.015,-0.1,-6.25,,,,,,,,
Synergy Metals,SML,0.015,-0.1,-6.25,,,,,,,,
Gujarat NRE Min,GNM,0.615,-4,-6.11,,,,,,,,
Atom Energy Ltd,AXY,0.078,-0.5,-6.02,,,,,,,,
MEO Aust Ltd,MEO,0.39,-2.5,-6.02,,,,,,,,
Avanco Res Ltd opt apr12,AVBOB,0.016,-0.1,-5.88,,,,,,,,
Beacon Min opt aug10,BCNOA,0.016,-0.1,-5.88,,,,,,,,
Chrysalis Res opt jun13,CYSO,0.16,-1,-5.88,,,,,,,,
Excalibur Min,EXM,0.016,-0.1,-5.88,,,,,,,,
Lachlan Star Ltd,LSA,0.016,-0.1,-5.88,,,,,,,,
MEC Res,MMR,0.32,-2,-5.88,,,,,,,,
St Barbara Ltd,SBM,0.24,-1.5,-5.88,,,,,,,,
Molopo Energy Ltd,MPO,1.13,-7,-5.83,,,,,,,,
Ausgold Ltd opt mar13,AUCO,0.065,-0.4,-5.80,,,,,,,,
Falcon Min Ltd,FCN,0.245,-1.5,-5.77,,,,,,,,
Coeur D'alene Mines cdi 1:1,CXC,16.30,-96,-5.56,,,,,,,,
Aditya Birla,ABY,1.04,-6,-5.45,,,,,,,,
Equinox Min Ltd cdi,EQN,3.52,-20,-5.38,,,,,,,,
Image Res NL,IMA,0.90,-5,-5.26,,,,,,,,
Southerncross Gold,SXG,0.09,-0.5,-5.26,,,,,,,,
Dominion Min,DOM,2.91,-16,-5.21,,,,,,,,
Dynasty Metals,DMA,0.185,-1,-5.13,,,,,,,,
Geothermal Res,GHT,0.28,-1.5,-5.08,,,,,,,,
Golden Gate Pet opt aug12,GGPO,0.019,-0.1,-5.00,,,,,,,,
Kilgore Oil & Gas,KOG,0.019,-0.1,-5.00,,,,,,,,
