Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4448.4 at 16:38 10/6/2010  Report at 19:05 Thursday 10/6/2010. Processed 19:53 Thursday 10/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Strathfield Grp,SRA,0.01,0.4,66.67,,,,,,,,
Qmastor Ltd,QML,0.26,6,30.00,,,,,,,,
Avita Medical Ltd,AVH,0.14,3,27.27,,,,,,,,
APA Financial,APP,0.015,0.3,25.00,,,,,,,,
Aust Power,APK,0.43,8.5,24.64,,,,,,,,
Nomad Bld,NOD,0.13,2.5,23.81,,,,,,,,
CPI Grp Ltd,CPI,0.295,4.5,18.00,,,,,,,,
Overseas & Gen cdi,OGL,0.20,3,17.65,,,,,,,,
Arturus Capital,AKW,0.14,2,16.67,,,,,,,,
bioMD Ltd,BOD,0.028,0.4,16.67,,,,,,,,
GoConnect Ltd,GCN,0.028,0.4,16.67,,,,,,,,
Multiplex Acumen unt,MPF,0.057,0.8,16.33,,,,,,,,
Webfirm Grp Ltd,WFM,0.075,1,15.38,,,,,,,,
Apollo Cons,AOP,0.008,0.1,14.29,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.017,0.2,13.33,,,,,,,,
Pulse Health Ltd,PHG,0.045,0.5,12.50,,,,,,,,
Tyrian Diagnostics,TDX,0.009,0.1,12.50,,,,,,,,
Coretrack Ltd,CKK,0.195,2,11.43,,,,,,,,
Style Ltd,SYP,0.02,0.2,11.11,,,,,,,,
Patties Foods Ltd,PFL,1.195,11.5,10.65,,,,,,,,
VDM Grp Ltd,VMG,0.365,3.5,10.61,,,,,,,,
Codan Ltd,CDA,1.43,13,10.00,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.011,0.1,10.00,,,,,,,,
RTL Corp Ltd,RTL,0.033,0.3,10.00,,,,,,,,
ZYL Ltd,ZYL,0.022,0.2,10.00,,,,,,,,
Blue Capital Ltd,BIV,0.023,0.2,9.52,,,,,,,,
Clever Com Aus,CVA,0.12,1,9.09,,,,,,,,
E-Pay Asia Ltd,EPY,0.12,1,9.09,,,,,,,,
First Opportunity,FOF,0.60,5,9.09,,,,,,,,
Neuren Pharmaceut,NEU,0.024,0.2,9.09,,,,,,,,
RNY Prop Tr unt,RNY,0.12,1,9.09,,,,,,,,
Neptune Marine opt dec10,NMSO,0.065,0.5,8.33,,,,,,,,
CPT Global Ltd,CGO,0.60,4,7.14,,,,,,,,
Greencross Ltd,GXL,0.75,5,7.14,,,,,,,,
Phylogica Ltd,PYC,0.091,0.6,7.06,,,,,,,,
Ausenco Ltd,AAX,2.15,14,6.97,,,,,,,,
Argus Solutions,ASV,0.08,0.5,6.67,,,,,,,,
Prime Retirement unt,PTN,0.081,0.5,6.58,,,,,,,,
Cogstate Ltd,CGS,0.245,1.5,6.52,,,,,,,,
Eumundi Grp Ltd,EBG,0.049,0.3,6.52,,,,,,,,
Bluglass Ltd,BLG,0.10,0.6,6.38,,,,,,,,
iSOFT Group Ltd,ISF,0.26,1.5,6.12,,,,,,,,
Alesco Corp,ALS,2.83,16,5.99,,,,,,,,
Datadot Tech,DDT,0.036,0.2,5.88,,,,,,,,
Farmworks Aust,FWA,0.18,1,5.88,,,,,,,,
Pro Medicus Ltd   ,PME,0.54,3,5.88,,,,,,,,
Cellestis Ltd,CST,2.96,16,5.71,,,,,,,,
Solco Ltd,SOO,0.075,0.4,5.63,,,,,,,,
Pac Enviromin,PEV,0.019,0.1,5.56,,,,,,,,
Supply Net,SNL,0.38,2,5.56,,,,,,,,
Headline Grp Ltd,HLD,0.295,1.5,5.36,,,,,,,,
TTA Hldgs Ltd,TTA,0.079,0.4,5.33,,,,,,,,
Cellmid Ltd,CDY,0.02,0.1,5.26,,,,,,,,
Regional Express,REX,1.00,5,5.26,,,,,,,,
Pac Brands,PBG,0.915,4.5,5.17,,,,,,,,
Connxion Ventures,CXN,0.041,0.2,5.13,,,,,,,,
Coote Industrial,CXG,0.205,1,5.13,,,,,,,,
Rubicor Grp,RUB,0.042,0.2,5.00,,,,,,,,
MINING RISES,,,,,,,,,,,,
Carpentaria Exp opt jun10,CAPO,0.068,3.4,100.00,,,,,,,,
Dourado Res Ltd opt nov14,DUOO,0.034,0.9,36.00,,,,,,,,
Renison Cons,RSN,0.004,0.1,33.33,,,,,,,,
Resource Min Corp,RMI,0.005,0.1,25.00,,,,,,,,
Rox Res,RXL,0.015,0.3,25.00,,,,,,,,
ADX Energy Ltd opt mar11,ADXO,0.075,1.4,22.95,,,,,,,,
Buccaneer Energy opt nov12,BCCO,0.039,0.7,21.87,,,,,,,,
Carpentaria Exp,CAP,0.42,7,20.00,,,,,,,,
Lachlan Star Ltd,LSA,0.012,0.2,20.00,,,,,,,,
Proto Resource & opt dec11,PRWOB,0.006,0.1,20.00,,,,,,,,
Golden Gate Pet opt aug12,GGPO,0.013,0.2,18.18,,,,,,,,
Mantle Min Corp,MNM,0.026,0.4,18.18,,,,,,,,
Resource And Invest,RNI,0.20,3,17.65,,,,,,,,
Epsilon Energy,EPS,0.062,0.9,16.98,,,,,,,,
QLD Min Corp opt may12,QMNO,0.03,0.4,15.38,,,,,,,,
A1 Min Ltd,AAM,0.265,3.5,15.22,,,,,,,,
Silver Mines Ltd,SVL,0.10,1.3,14.94,,,,,,,,
Orion Metals Ltd,ORM,0.062,0.8,14.81,,,,,,,,
ERO Min Ltd,ERO,0.024,0.3,14.29,,,,,,,,
Sirius Res NL,SIR,0.008,0.1,14.29,,,,,,,,
Matilda Zircon,MZI,0.025,0.3,13.64,,,,,,,,
Condor Nickel,CNK,0.17,2,13.33,,,,,,,,
