Stocks that moved by more than 5% for the day,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4510.3 at 2011-08-02T16:37:27. Report at Tuesday, August 2, 2011. Processed Wednesday at 2011-08-03T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
SUN Biomedical,SBN,.002,+.1,+100.0,,
Optiscan Imaging,OIL,.135,+4,+42.11,,
Diploma Grp Ltd,DGX,.12,+2,+20.00,,
Legacy Iron Ore opt jan12,LCYO,.018,+.3,+20.00,,
Apollo Cons,AOP,.007,+.1,+16.67,,
Genetic Tech,GTG,.21,+3,+16.67,,
Newsat Ltd,NWT,.007,+.1,+16.67,,
GRG Intl opt jun13,GRGO,.038,+.5,+15.15,,
Virax Hldgs,VHL,.023,+.3,+15.00,,
Anittel Grp Ltd,AYG,.008,+.1,+14.29,,
Hydrotech Inter,HTI,.008,+.1,+14.29,,
Legacy Iron Ore opt dec12,LCYOA,.04,+.5,+14.29,,
Traffic Tech,TTI,.016,+.2,+14.29,,
Xceed Res Ltd,XCD,.17,+2,+13.33,,
Nexbis Ltd,NBS,.098,+1.1,+12.64,,
Arturus Capital,AKW,.029,+.3,+11.54,,
Vision Grp Hldgs,VGH,.145,+1.5,+11.54,,
Vmoto Ltd,VMT,.029,+.3,+11.54,,
Auto Tech Ltd,ATJ,.02,+.2,+11.11,,
Biotron Ltd,BIT,.11,+1,+10.00,,
Folkestone Ltd,FLK,.11,+1,+10.00,,
PRO Medicus Ltd,PME,.28,+2.5,+9.80,,
CO2 Grp Ltd,COZ,.225,+2,+9.76,,
Bluechiip Ltd,BCT,.17,+1.5,+9.68,,
CAR Park Tech Ltd,CPZ,.175,+1.5,+9.37,,
Asia Liver Trans,AJJ,.12,+1,+9.09,,
BSA Ltd,BSA,.24,+2,+9.09,,
Ellex Medical Lasers,ELX,.18,+1.5,+9.09,,
Karmelsonix Ltd,KSX,.012,+.1,+9.09,,
Ceramic Fuel Cells,CFU,.185,+1.5,+8.82,,
Photon Grp Ltd,PGA,.037,+.3,+8.82,,
Cellmid Ltd,CDY,.025,+.2,+8.70,,
Alexium Int Grp,AJX,.092,+.7,+8.24,,
Novogen Ltd,NRT,.20,+1.5,+8.11,,
GRG Intl,GRG,.205,+1.5,+7.89,,
Ariadne Aust,ARA,.35,+2.5,+7.69,,
Bisalloy Steel,BIS,.21,+1.5,+7.69,,
Laserbond Ltd,LBL,.14,+1,+7.69,,
Monteray Min Grp,MRY,.14,+1,+7.69,,
Senetas Corp,SEN,.028,+.2,+7.69,,
HOT Rock Ltd,HRL,.045,+.3,+7.14,,
Macq Telecom Gp,MAQ,10.69,+69,+6.90,,
Charter Pacific,CHF,.078,+.5,+6.85,,
Cathrx Ltd,CXD,.16,+1,+6.67,,
Kathmandu Hldgs,KMD,1.86,+11,+6.29,,
MDS Financial Grp,MWS,.019,+.1,+5.56,,
Resonance Health,RHT,.019,+.1,+5.56,,
Premium Investors,PRV,.79,+4,+5.33,,
Cbio Ltd,CBZ,.30,+1.5,+5.26,,
Clearview Wealth,CVW,.50,+2.5,+5.26,,
Transaction Ltd,TSN,.02,+.1,+5.26,,
Redbank Energy,AEJ,5.05,+25,+5.21,,
RISES - MINING,,
Cauldron Energy opt oct12,CXUO,.01,+.5,+100.0,,
Astro Res NL,ARO,.004,+.1,+33.33,,
Bassari Res rts 02aug,BSRR,.004,+.1,+33.33,,
Synergy Metals,SML,.20,+4.5,+29.03,,
Pepinnini Min,PNN,.14,+3,+27.27,,
Pacrim Energy,PRE,.005,+.1,+25.00,,
Broken Hill Prospect,BPL,.155,+3,+24.00,,
Peel Min Ltd,PEX,.11,+1.9,+20.88,,
Fission Energy,FIS,.036,+.6,+20.00,,
Havilah Res NL opt oct13,HAVO,.30,+5,+20.00,,
Lindian Res opt dec11,LINOA,.03,+.5,+20.00,,
Magna Min NL,MAN,.006,+.1,+20.00,,
Panax Geothermal opt jul14,PAXOA,.012,+.2,+20.00,,
Canyon Res Ltd,CAY,.38,+6,+18.75,,
Gullewa Ltd,GUL,.16,+2.5,+18.52,,
Scandinavian Res,SCR,.52,+8,+18.18,,
Bass Strait Oil Co,BAS,.035,+.5,+16.67,,
Exoma Energy Ltd opt sep12,EXEOA,.07,+1,+16.67,,
Modena Res Ltd,MDA,.035,+.5,+16.67,,
Nimrodel Res,NMR,.044,+.6,+15.79,,
Scandinavian Res opt oct11,SCRO,.23,+3,+15.00,,
Apollo Min Ltd,AON,.075,+.9,+13.64,,
Carpathian Res,CPN,.026,+.3,+13.04,,
Proto Resource &,PRW,.045,+.5,+12.50,,
Vector Res Ltd,VEC,.135,+1.5,+12.50,,
Green Rock Energy,GRK,.019,+.2,+11.76,,
Atticus Resource,ACZ,.20,+2,+11.11,,
Boulder Steel opt mar12,BGDO,.02,+.2,+11.11,,
Brumby Res,BMY,.15,+1.5,+11.11,,
Manhattan Corp,MHC,.45,+4.5,+11.11,,
Padbury Min Ltd,PDY,.02,+.2,+11.11,,
Coalbank Ltd,CBQ,.082,+.8,+10.81,,
King Island,KIS,.265,+2.5,+10.42,,
GBM Rsources Ltd opt jun13,GBZOA,.032,+.3,+10.34,,
Goldminex Res,GMX,.16,+1.5,+10.34,,
Cove Res Ltd opt jan14,CVEO,.055,+.5,+10.00,,
Gladiator Res,GLA,.22,+2,+10.00,,
Texon Pet Ltd,TXN,.605,+5.5,+10.00,,
PAC Ore Ltd,PSF,.10,+.9,+9.89,,
Argentina Min Ltd opt mar15,AVKO,.056,+.5,+9.80,,
Ausquest Ltd,AQD,.115,+1,+9.52,,
Maximus Res,MXR,.012,+.1,+9.09,,
Northwest Res,NWR,.12,+1,+9.09,,
Regis Res opt jan14,RRLO,2.40,+20,+9.09,,
BOW Energy Ltd,BOW,1.215,+9.5,+8.48,,
