Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4533.0 at 16:35 10/2/2010  Report at 19:05 Wednesday 10/2/2010. Processed 19:18 Wednesday 10/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Bremer Park Ltd,BPK,0.015,0.5,50.00,,,,,,,,
Coretrack Ltd opt feb10,CKKO,0.02,0.6,42.86,,,,,,,,
Mooter Media Ltd,MMZ,0.015,0.4,36.36,,,,,,,,
Coventry Res,CVY,0.24,5.5,29.73,,,,,,,,
ETT Ltd fpo nz,ETT,0.005,0.1,25.00,,,,,,,,
Razor Risk Tech,RZR,0.037,0.7,23.33,,,,,,,,
E-Pay Asia Ltd,EPY,0.165,2.5,17.86,,,,,,,,
Blue Capital Ltd,BIV,0.021,0.3,16.67,,,,,,,,
TPL Corp Ltd,TPL,0.021,0.3,16.67,,,,,,,,
Patrys Ltd,PAB,0.15,2,15.38,,,,,,,,
Comops Ltd,COM,0.16,2,14.29,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.017,0.2,13.33,,,,,,,,
Rubicor Grp,RUB,0.06,0.7,13.21,,,,,,,,
Compass Hotel Grp stpld,CXH,0.027,0.3,12.50,,,,,,,,
Longreach Grp,LRG,0.036,0.4,12.50,,,,,,,,
Robe Aust Ltd,ROB,0.009,0.1,12.50,,,,,,,,
Select Vaccines,SLT,0.009,0.1,12.50,,,,,,,,
Allied Brands Ltd,ABQ,0.14,1.5,12.00,,,,,,,,
Staging Connections,STG,0.028,0.3,12.00,,,,,,,,
Helicon Grp,HCG,0.038,0.4,11.76,,,,,,,,
Phosphagenics Ltd,POH,0.077,0.8,11.59,,,,,,,,
Brain Resource,BRC,0.30,3,11.11,,,,,,,,
Connxion Ventures,CXN,0.05,0.5,11.11,,,,,,,,
Netcomm Ltd,NTC,0.21,2,10.53,,,,,,,,
Praemium Ltd,PPS,0.11,1,10.00,,,,,,,,
Immuron Ltd,IMC,0.08,0.7,9.59,,,,,,,,
E & A Ltd,EAL,0.35,3,9.37,,,,,,,,
IFS Construct Ltd opt jun12,IFSO,0.012,0.1,9.09,,,,,,,,
SMS Management,SMX,6.11,50,8.91,,,,,,,,
ASG Grp Ltd,ASZ,1.23,10,8.85,,,,,,,,
Pro-Pac Packaging,PPG,0.25,2,8.70,,,,,,,,
Diploma Grp Ltd,DGX,0.38,3,8.57,,,,,,,,
RER Grp Ltd,RGD,0.40,3,8.11,,,,,,,,
MacarthurCook PSF unt,MPS,0.097,0.7,7.78,,,,,,,,
Mesoblast Ltd,MSB,1.88,13,7.43,,,,,,,,
Dolomatrix Intl,DMX,0.29,2,7.41,,,,,,,,
Rivercity Motorway stpld,RCY,0.22,1.5,7.32,,,,,,,,
Swick Min,SWK,0.445,3,7.23,,,,,,,,
Cell Aquaculture,CAQ,0.15,1,7.14,,,,,,,,
Karmelsonix Ltd,KSX,0.03,0.2,7.14,,,,,,,,
Legacy Iron Ore,LCY,0.15,1,7.14,,,,,,,,
Decmil Grp Ltd,DCG,1.305,8.5,6.97,,,,,,,,
Early Learning Serv,ELY,0.385,2.5,6.94,,,,,,,,
Cellmid Ltd,CDY,0.031,0.2,6.90,,,,,,,,
Anteo Diagnostics opt sep10,ADOO,0.032,0.2,6.67,,,,,,,,
Chandler Macleod,CMG,0.24,1.5,6.67,,,,,,,,
Nexbis Ltd,NBS,0.16,1,6.67,,,,,,,,
Atlantic Ltd opt dec11,ATIO,0.017,0.1,6.25,,,,,,,,
Ozgrowth Ltd,OZG,0.17,1,6.25,,,,,,,,
Oakton Ltd,OKN,3.26,19,6.19,,,,,,,,
eBet Ltd,EBT,0.07,0.4,6.06,,,,,,,,
APN European Retail stpld,AEZ,0.053,0.3,6.00,,,,,,,,
Clinuvel Pharmaceut,CUV,0.265,1.5,6.00,,,,,,,,
Forest Enterprises,FEA,0.053,0.3,6.00,,,,,,,,
Island Sky Aust,ISK,0.089,0.5,5.95,,,,,,,,
DWS Advanced,DWS,1.495,8,5.65,,,,,,,,
Metal Storm Ltd,MST,0.019,0.1,5.56,,,,,,,,
Ludowici Ltd,LDW,2.70,14,5.47,,,,,,,,
Photon Grp Ltd,PGA,1.17,6,5.41,,,,,,,,
Runge Ltd,RUL,0.795,4,5.30,,,,,,,,
Abacus Prop stpld,ABP,0.40,2,5.26,,,,,,,,
Cheviot Bridge,CVB,0.04,0.2,5.26,,,,,,,,
Gunns Ltd,GNS,1.00,5,5.26,,,,,,,,
Clime Capital,CAM,1.01,5,5.21,,,,,,,,
Silex Systems,SLX,5.70,28,5.17,,,,,,,,
FFI Hldgs,FFI,4.10,20,5.13,,,,,,,,
Bell Financial Grp,BFG,1.05,5,5.00,,,,,,,,
Lycopodium Ltd,LYL,2.94,14,5.00,,,,,,,,
MINING RISES,,,,,,,,,,,,
Gondwana Res opt jun10,GDAOC,0.008,0.5,166.70,,,,,,,,
Samson Oil & Gas opt dec12,SSNO,0.018,1,125.00,,,,,,,,
Monitor Energy opt aug11,MHLO,0.002,0.1,100.00,,,,,,,,
